Mach,alpha,cr,ci,omega_i,ln_p_start_right_exact,max_y_limit_used,y,p_real,p_imag,rho_real,rho_imag,u_real,u_imag,v_real,v_imag,setting,source,validation_status
1.9,0.09,0.475136864,0.0225329759999999,0.002027967839999991,-23.33082030837566,1200.0,-1200.000000000055,0.001905992970785581,-0.0005279929735357025,0.006880634624535947,-0.0019060546344638863,0.0012863111817622507,-0.000377576756513681,-0.003385310196496755,0.000929677148818228,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.09,0.475136864,0.0225329759999999,0.002027967839999991,-23.33082030837566,1200.0,-611.9722617811068,0.018334004387943265,-0.012800991794510308,0.06618575584047519,-0.04621158037818221,0.012293256403141549,-0.0088656149576126,-0.032594281501075476,0.02264986388970003,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.09,0.475136864,0.0225329759999999,0.002027967839999991,-23.33082030837566,1200.0,-410.632018668272,-0.030601357544164452,0.04117636756193828,-0.11047090073443368,0.1486466868985972,-0.02031363335658344,0.028223885654880477,0.054481547708958786,-0.07296893931290335,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.09,0.475136864,0.0225329759999999,0.002027967839999991,-23.33082030837566,1200.0,-308.93160539315545,-0.07588899229162366,-0.018190093121480365,-0.2739592621727614,-0.06566623616854413,-0.05162170581649039,-0.011542591659643005,0.1346344669672314,0.03258820952935097,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.09,0.475136864,0.0225329759999999,0.002027967839999991,-23.33082030837566,1200.0,-247.57758007122283,0.008605093009176596,0.10014117005446581,0.031064385763127506,0.36150962389662156,0.006868788315745338,0.06778109764071223,-0.014878584185481701,-0.17778908885841146,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.09,0.475136864,0.0225329759999999,0.002027967839999991,-23.33082030837566,1200.0,-206.5348518193798,-0.038881562688372936,-0.11252133985810557,-0.1403624413050263,-0.40620203688776113,-0.02751668397575084,-0.07585825411145065,0.06857174073529351,0.19988412440876913,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.09,0.475136864,0.0225329759999999,0.002027967839999991,-23.33082030837566,1200.0,-177.1497080746393,-0.11117075334130282,-0.07550854913590696,-0.4013264195621032,-0.27258586238062416,-0.07612714447222976,-0.05002463148840791,0.197034606481375,0.13447050645420056,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.09,0.475136864,0.0225329759999999,0.002027967839999991,-23.33082030837566,1200.0,-155.0730386366333,0.015667188832714993,-0.1463644729220719,0.056558551686101105,-0.5283757472486794,0.009103095961711197,-0.09935999590401585,-0.028388519652857477,0.2597415828465103,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.09,0.475136864,0.0225329759999999,0.002027967839999991,-23.33082030837566,1200.0,-137.8798292298897,0.113725578677025,0.10970980014023113,0.4105493390240602,0.3960523785062343,0.07821273917581487,0.07317791114837753,-0.20143434400073526,-0.19518936181911026,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.09,0.475136864,0.0225329759999999,0.002027967839999991,-23.33082030837566,1200.0,-124.11107602703734,-0.1316751904079187,-0.1031249948265466,-0.4753474373725865,-0.37228123132383323,-0.09030982951540426,-0.06852926536687237,0.2333217396601388,0.18357198866316973,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.09,0.475136864,0.0225329759999999,0.002027967839999991,-23.33082030837566,1200.0,-112.83633474130508,0.07171838722441155,0.1598626964669157,0.2589033778801257,0.5771043342455657,0.05026178931367203,0.10760367573228356,-0.12667144604553787,-0.2840469573572412,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.09,0.475136864,0.0225329759999999,0.002027967839999991,-23.33082030837566,1200.0,-103.43424391789652,0.08800486364257158,-0.1594695235925009,0.31769755774968345,-0.5756849801689283,0.057993925429393425,-0.10899076773553347,-0.15684294340132382,0.2827176968417052,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.09,0.475136864,0.0225329759999999,0.002027967839999991,-23.33082030837566,1200.0,-95.47402392239594,-0.18449722050186038,-0.037251985239750374,-0.666034966011716,-0.13447966671549882,-0.12542773761832526,-0.02333730915307284,0.32734360105411886,0.066853235448579,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.09,0.475136864,0.0225329759999999,0.002027967839999991,-23.33082030837566,1200.0,-88.64761248800866,-0.03110647738573068,0.19107982505025212,-0.11229438336248775,0.6897981684314101,-0.019104073991143104,0.12982544288920755,0.0559707030129037,-0.3390523119884116,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.09,0.475136864,0.0225329759999999,0.002027967839999991,-23.33082030837566,1200.0,-82.72887140269331,0.1871934475310111,0.06567352154518026,0.6757683455869501,0.23708141277810077,0.12754933111077515,0.04257195183785001,-0.33201717923716684,-0.11731339658974284,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.09,0.475136864,0.0225329759999999,0.002027967839999991,-23.33082030837566,1200.0,-77.54805124810733,0.12858805995451902,-0.15664561140951933,0.4642028964358137,-0.5654906571883648,0.08552822132299935,-0.10749701986155039,-0.22886877699856584,0.27754470687093485,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.09,0.475136864,0.0225329759999999,0.002027967839999991,-23.33082030837566,1200.0,-72.97524671095128,-0.07856330250759537,-0.19099594774087392,-0.2836135220524193,-0.6894953713445549,-0.0552232092835837,-0.12863321981996376,0.138698413215911,0.3393369334681818,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
