Mach,alpha,cr,ci,omega_i,ln_p_start_right_exact,max_y_limit_used,y,p_real,p_imag,rho_real,rho_imag,u_real,u_imag,v_real,v_imag,setting,source,validation_status
1.9,0.125,0.48785016,0.0193247359999999,0.0024155919999999877,-39.37731271040652,1200.0,-1200.000000000055,0.0007466207964583106,0.00020985898278264576,0.002695301075214501,0.000757590927845351,0.0005035588592039017,0.00013450806146236475,-0.001326215926347014,-0.00037542937470612945,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.125,0.48785016,0.0193247359999999,0.0024155919999999877,-39.37731271040652,1200.0,-611.9722617811068,0.010650641823020652,0.008916059735837992,0.03844881698110455,0.032186975646375154,0.007235023495156273,0.0058986079732923505,-0.018899095540688166,-0.015880938908117467,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.125,0.48785016,0.0193247359999999,0.0024155919999999877,-39.37731271040652,1200.0,-410.632018668272,-0.03702181080729596,-0.004582756621458417,-0.1336487370143384,-0.016543751403464885,-0.024918556874850607,-0.00275646849300399,0.0657807338875748,0.008266742942010198,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.125,0.48785016,0.0193247359999999,0.0024155919999999877,-39.37731271040652,1200.0,-308.93160539315545,0.02968892075699755,0.05379600620325982,0.10717700393276114,0.19420358239376795,0.020420414705250585,0.0358916432015374,-0.05258616715654735,-0.09570525485919017,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.125,0.48785016,0.0193247359999999,0.0024155919999999877,-39.37731271040652,1200.0,-247.57758007122283,0.07762572786399805,-0.029462828539466454,0.2802288775890329,-0.1063608110274739,0.051907125832917005,-0.020476470589421685,-0.13805513803828637,0.05210570746536603,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.125,0.48785016,0.0193247359999999,0.0024155919999999877,-39.37731271040652,1200.0,-206.5348518193798,0.021061604291304572,-0.09934478013709512,0.0760323914916095,-0.35863465629491337,0.013286246212241533,-0.06694325545361214,-0.037758943026434275,0.1764879021417651,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.125,0.48785016,0.0193247359999999,0.0024155919999999877,-39.37731271040652,1200.0,-177.1497080746393,0.009225802282730105,0.11694039771789741,0.03330514624065566,0.42215483576160967,0.007220387145664814,0.0785031105837228,-0.016010335183421615,-0.20785912092131337,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.125,0.48785016,0.0193247359999999,0.0024155919999999877,-39.37731271040652,1200.0,-155.0730386366333,0.11604618083873906,0.0601848388355878,0.41892671282784805,0.21726726819647194,0.07850802532484809,0.03943118302470983,-0.20604082849301628,-0.10734461000637856,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.125,0.48785016,0.0193247359999999,0.0024155919999999877,-39.37731271040652,1200.0,-137.8798292298897,0.06717576209036238,0.1253685054312226,0.2425045011462082,0.45258030460671356,0.04623616699302643,0.08366098082782102,-0.11897227826081783,-0.2230289625161156,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.125,0.48785016,0.0193247359999999,0.0024155919999999877,-39.37731271040652,1200.0,-124.11107602703734,-0.1439435696084173,0.04936464069101569,-0.5196362862863866,0.1782063528945666,-0.0962988323472805,0.03442926685791741,0.2559821344027033,-0.08725671585506935,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.125,0.48785016,0.0193247359999999,0.0024155919999999877,-39.37731271040652,1200.0,-112.83633474130508,0.09803033257473609,-0.12749898788746059,0.35388950059479735,-0.4602713462737328,0.06476329191411741,-0.08653460198316733,-0.1746421302653776,0.22627007240967967,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.125,0.48785016,0.0193247359999999,0.0024155919999999877,-39.37731271040652,1200.0,-103.43424391789652,-0.10713829341826857,0.12995196792618025,-0.3867692392399494,0.4691266042135107,-0.07086240729412958,0.08826249360988322,0.19083706498903916,-0.23059949598413468,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.125,0.48785016,0.0193247359999999,0.0024155919999999877,-39.37731271040652,1200.0,-95.47402392239594,0.16323152888912026,-0.06345371794325014,0.589265819289724,-0.22906792177513302,0.10913731793284581,-0.044065437207769925,-0.2903075559190802,0.1122324334868361,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.125,0.48785016,0.0193247359999999,0.0024155919999999877,-39.37731271040652,1200.0,-88.64761248800866,-0.15764631385818337,-0.08912709005709807,-0.5691031930280419,-0.32174879510612403,-0.10671581567444392,-0.05851720652580014,0.2798778499484819,0.15891861438691512,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.125,0.48785016,0.0193247359999999,0.0024155919999999877,-39.37731271040652,1200.0,-82.72887140269331,-0.023999089688186807,0.18488209573470074,-0.08663671377435439,0.6674243656022697,-0.014513646511477478,0.12444974171453686,0.04326179294766255,-0.32849673307977023,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.125,0.48785016,0.0193247359999999,0.0024155919999999877,-39.37731271040652,1200.0,-77.54805124810733,0.1912184457526021,-0.0023884496615748547,0.6902985891668937,-0.008622303278285254,0.1284774377392467,-0.003274013982592319,-0.33984489928022815,0.0036137264577941145,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.125,0.48785016,0.0193247359999999,0.0024155919999999877,-39.37731271040652,1200.0,-72.97524671095128,0.009168279913191718,-0.19535772752947841,0.03309749048662212,-0.705241396381417,0.0044559491549794016,-0.13135989283391802,-0.016938771332196505,0.347163168425687,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.125,0.48785016,0.0193247359999999,0.0024155919999999877,-39.37731271040652,1200.0,-68.90935414807848,-0.19208039775606853,-0.05395226521787002,-0.6934102358994074,-0.19476767743651077,-0.12954841707311526,-0.0345792725920157,0.3411908374022998,0.09651889592030781,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.125,0.48785016,0.0193247359999999,0.0024155919999999877,-39.37731271040652,1200.0,-65.27050866225406,-0.12160581233397984,0.16268040460757735,-0.43899698252566716,0.5872762606333541,-0.08029888281872866,0.11038219017911331,0.21665702405323373,-0.2887173423417111,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.125,0.48785016,0.0193247359999999,0.0024155919999999877,-39.37731271040652,1200.0,-61.994785373020974,0.08806080494339216,0.18667050120151668,0.31789950584564575,0.6738805093374752,0.06080591263740351,0.12467347047404274,-0.15588725634977402,-0.33204494803561063,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.125,0.48785016,0.0193247359999999,0.0024155919999999877,-39.37731271040652,1200.0,-59.03041163444247,0.2070647979794854,0.031341031752628576,0.7475039207059424,0.11314112462698918,0.13942053986493141,0.019253798128946877,-0.3678960182114484,-0.05638323916990304,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.125,0.48785016,0.0193247359999999,0.0024155919999999877,-39.37731271040652,1200.0,-56.33501034599148,0.1566156292561042,-0.14319649745480498,0.5653824216145361,-0.5169393558118459,0.10399544457280335,-0.09759462738262367,-0.2788128268643126,0.2539746346376148,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.125,0.48785016,0.0193247359999999,0.0024155919999999877,-39.37731271040652,1200.0,-53.8735611089086,0.003557843051283102,-0.21476057231860926,0.01284381341513201,-0.7752856660701793,0.0005163997491054602,-0.14434958397116493,-0.007031831956048383,0.38166478488333905,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.125,0.48785016,0.0193247359999999,0.0024155919999999877,-39.37731271040652,1200.0,-51.61687021661155,-0.1447217241225964,-0.16193671328580767,-0.522445424082573,-0.5845915349617656,-0.09866601881629707,-0.107557886420506,0.25666773516904573,0.28827459108953996,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.125,0.48785016,0.0193247359999999,0.0024155919999999877,-39.37731271040652,1200.0,-49.540407240937675,-0.21677000706684113,-0.03390681549037015,-0.7825397255112964,-0.12240360392023622,-0.1459648089631306,-0.020893289477394165,0.385135830501515,0.060975228009913306,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.125,0.48785016,0.0193247359999999,0.0024155919999999877,-39.37731271040652,1200.0,-47.623409672086744,-0.19660959163293695,0.10196947261145506,-0.7097606257949024,0.36810979612735273,-0.13123111582067679,0.07023924995220959,0.34975478867180837,-0.18057320040386698,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.125,0.48785016,0.0193247359999999,0.0024155919999999877,-39.37731271040652,1200.0,-45.84818622315328,-0.1082079750440476,0.19546406511223377,-0.3906307899090118,0.7056252750551639,-0.07100943144789498,0.13229578415912152,0.19295433044306823,-0.3470252965236376,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.125,0.48785016,0.0193247359999999,0.0024155919999999877,-39.37731271040652,1200.0,-44.19956920635434,0.008850219752784291,0.22505773267018112,0.031949293307551245,0.8124584149393538,0.007911660393734792,0.15116094884296044,-0.014986027196882237,-0.4000060417225839,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.125,0.48785016,0.0193247359999999,0.0024155919999999877,-39.37731271040652,1200.0,-42.66448004937005,0.11797361643735055,0.19385961088715434,0.42588475533883546,0.699833195302627,0.08096998959977396,0.1292434496321968,-0.2090251413550142,-0.3449202890754087,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.125,0.48785016,0.0193247359999999,0.0024155919999999877,-39.37731271040652,1200.0,-41.23158158878772,0.1947715891900707,0.11955186285889519,0.7031254369761553,0.4315822249206116,0.1319294532803671,0.07863853777024682,-0.3457571774813716,-0.21311261578408694,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.125,0.48785016,0.0193247359999999,0.0024155919999999877,-39.37731271040652,1200.0,-39.890997571920536,0.22871818565974325,0.02466316459946621,0.8256726502316731,0.08903402420407305,0.15391327312429998,0.01457729535710991,-0.4064008646070607,-0.04458666999576553,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.125,0.48785016,0.0193247359999999,0.0024155919999999877,-39.37731271040652,1200.0,-38.634084684149684,0.2205734401424401,-0.07017439969678693,0.7962701189142086,-0.25332958290540086,0.14761226995591462,-0.04908220586140588,-0.3922388586654161,0.12398731205551532,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.125,0.48785016,0.0193247359999999,0.0024155919999999877,-39.37731271040652,1200.0,-37.45324597395771,0.17831756604865784,-0.14968104430632034,0.6437264134356547,-0.5403485699458165,0.11852249003337184,-0.102141643172104,-0.31740331764717583,0.26542747111232834,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.125,0.48785016,0.0193247359999999,0.0024155919999999877,-39.37731271040652,1200.0,-36.341777162953726,0.11327687199111038,-0.2048520503965527,0.40892950788790844,-0.7395159019315553,0.07433377695802733,-0.13864872724290286,-0.20199385221610533,0.36369307177481314,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.125,0.48785016,0.0193247359999999,0.0024155919999999877,-39.37731271040652,1200.0,-35.29373927165513,0.03718921580180011,-0.23233480952361152,0.13425306904449844,-0.8387286623802376,0.022963201871384335,-0.15645296387741806,-0.06686013949723325,0.41278705726694337,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.125,0.48785016,0.0193247359999999,0.0024155919999999877,-39.37731271040652,1200.0,-34.3038524499451,-0.03964172859911653,-0.23309111722325976,-0.14310664024281072,-0.8414589331759678,-0.028673588581289412,-0.156290609058209,0.06968276332738275,0.414384743861939,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.125,0.48785016,0.0193247359999999,0.0024155919999999877,-39.37731271040652,1200.0,-33.36740700498856,-0.1092577456630469,-0.21090707265198097,-0.3944204618435993,-0.7613745322736513,-0.07526174044130847,-0.140775371753196,0.19347887084401838,0.3751885939554643,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.125,0.48785016,0.0193247359999999,0.0024155919999999877,-39.37731271040652,1200.0,-32.48018846209968,-0.16628075219294047,-0.1710647146215013,-0.6002735154165151,-0.6175436197836197,-0.11323329857148008,-0.1135037086128339,0.2949527203670629,0.3045681971383365,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.125,0.48785016,0.0193247359999999,0.0024155919999999877,-39.37731271040652,1200.0,-31.63841414249249,-0.20772530666431305,-0.11930932802556649,-0.7498883570581701,-0.43070667417229497,-0.14063219992238343,-0.07836249309471272,0.3687795681399637,0.21272432899460586,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.125,0.48785016,0.0193247359999999,0.0024155919999999877,-39.37731271040652,1200.0,-30.838679244544096,-0.23259252091568622,-0.06113412920538716,-0.8396590005056273,-0.22069420643144766,-0.15683513990433084,-0.03905187033834974,0.4131660422833768,0.1094163402865774,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.125,0.48785016,0.0193247359999999,0.0024155919999999877,-39.37731271040652,1200.0,-30.07791080765155,-0.24138821704742913,-0.0013455509028682767,-0.8714114635412191,-0.004857438759354502,-0.16222398085554857,0.0012026645882366534,0.42899523685099844,0.0031879829918727547,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.125,0.48785016,0.0193247359999999,0.0024155919999999877,-39.37731271040652,1200.0,-29.35332824621201,-0.2356543014782891,0.05615118340882278,-0.8507120283366236,0.20270577210585025,-0.1578689651224792,0.0397902699304128,0.4189945686536224,-0.09901521761648342,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.125,0.48785016,0.0193247359999999,0.0024155919999999877,-39.37731271040652,1200.0,-28.662409385197325,-0.21756089700297968,0.10840862143834303,-0.7853948381807566,0.3913551233924182,-0.14525413521205602,0.07474920677107988,0.3870110933530149,-0.1919478319369142,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.125,0.48785016,0.0193247359999999,0.0024155919999999877,-39.37731271040652,1200.0,-28.002861122891634,-0.1895786514495586,0.15339094309425808,-0.6843789317329065,0.5537413045702717,-0.12605752879298107,0.10473297362080791,0.3374289739763112,-0.2719836084408532,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.125,0.48785016,0.0193247359999999,0.0024155919999999877,-39.37731271040652,1200.0,-27.37259400167319,-0.15423297920266932,0.18986838168645653,-0.5567810549216362,0.685424857888108,-0.10198695116317982,0.1289372127319124,0.2747323658929547,-0.33692864811461526,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.125,0.48785016,0.0193247359999999,0.0024155919999999877,-39.37731271040652,1200.0,-26.76970009266985,-0.11393243950606508,0.2172839120093922,-0.4112961066168949,0.7843949223539058,-0.07466580949344406,0.14700862690775207,0.20319996754299086,-0.38578504641138145,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.9,0.125,0.48785016,0.0193247359999999,0.0024155919999999877,-39.37731271040652,1200.0,-26.192433701168923,-0.07085887160098653,0.23561384799983803,-0.25580052647956136,0.8505659912794152,-0.045560500657823466,0.15895034258495372,0.12670930647508358,-0.41850350737069536,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
