Mach,alpha,cr,ci,omega_i,ln_p_start_right_exact,max_y_limit_used,y,p_real,p_imag,rho_real,rho_imag,u_real,u_imag,v_real,v_imag,setting,source,validation_status
1.8,0.1875,0.478740576,0.011069848,0.0020755965,-78.98769272474941,1200.0,-1200.000000000055,0.0008882998942555887,0.002305027763076291,0.002878091657388107,0.007468289952367182,0.0006123485052132662,0.0015541936127953743,-0.0014770984694895762,-0.003846983228758055,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.8,0.1875,0.478740576,0.011069848,0.0020755965,-78.98769272474941,1200.0,-611.9722617811068,0.02192886664924187,-0.014772099278705375,0.07104952794354367,-0.047861601663005425,0.014753811774802823,-0.010100095970094657,-0.036611221228729264,0.024597261042204638,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.8,0.1875,0.478740576,0.011069848,0.0020755965,-78.98769272474941,1200.0,-410.632018668272,0.05131589196480794,0.030184861221399118,0.16626348996597776,0.09779895035733314,0.034853285518733165,0.020151635203662754,-0.08554129721412827,-0.05045854827968424,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.8,0.1875,0.478740576,0.011069848,0.0020755965,-78.98769272474941,1200.0,-308.93160539315545,-0.07314448630360237,-0.05193684188121744,-0.23698813562367171,-0.16827536769514453,-0.0497241814897356,-0.03475011343044505,0.12191030030856277,0.08678917494114029,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.8,0.1875,0.478740576,0.011069848,0.0020755965,-78.98769272474941,1200.0,-247.57758007122283,0.10000857372243573,0.05653397529151767,0.32402777886069173,0.18317007994451723,0.06791330449889854,0.037722766412772814,-0.1667145250141317,-0.09451306489706644,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.8,0.1875,0.478740576,0.011069848,0.0020755965,-78.98769272474941,1200.0,-206.5348518193798,0.12582728739872,0.05041897177897984,0.4076804111718529,0.16335746856389471,0.08534130570218057,0.03345702234705919,-0.20979687801876562,-0.0843652266938325,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.8,0.1875,0.478740576,0.011069848,0.0020755965,-78.98769272474941,1200.0,-177.1497080746393,0.12206741646057014,-0.09157785362236007,0.39549842933224727,-0.2967122457364466,0.08208002470856031,-0.06254407873887953,-0.20381618143287858,0.15251624047935364,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.8,0.1875,0.478740576,0.011069848,0.0020755965,-78.98769272474941,1200.0,-155.0730386366333,-0.023457843232588687,0.16514703716932164,-0.07600341207358734,0.5350764004286022,-0.015026508425358753,0.11179336052354401,0.03947037266777021,-0.2754439269275838,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.8,0.1875,0.478740576,0.011069848,0.0020755965,-78.98769272474941,1200.0,-137.8798292298897,0.17861172554970095,0.007672644596816622,0.5787019907810311,0.024859368493685852,0.12081845440613977,0.004284188027140277,-0.29793760389209506,-0.013165728916613585,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.8,0.1875,0.478740576,0.011069848,0.0020755965,-78.98769272474941,1200.0,-124.11107602703734,0.18881241457951933,-0.007965882741171422,0.6117522232376427,-0.025809460081395414,0.12763713116641093,-0.006342428506093591,-0.3149860991984344,0.01290094105154825,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.8,0.1875,0.478740576,0.011069848,0.0020755965,-78.98769272474941,1200.0,-112.83633474130508,0.10244771673680868,0.16916486119862742,0.33193060222726006,0.5480941502835529,0.07013283755856997,0.11387291596646183,-0.17055229215492898,-0.2824046685447186,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.8,0.1875,0.478740576,0.011069848,0.0020755965,-78.98769272474941,1200.0,-103.43424391789652,-0.20206121567198868,0.03692971234143073,-0.6546783387772435,0.11965226798623557,-0.13644952725524023,0.025995220860036836,0.33714668376161655,-0.06119012324187198,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
1.8,0.1875,0.478740576,0.011069848,0.0020755965,-78.98769272474941,1200.0,-95.47402392239594,0.159335342692561,-0.14000553661965984,0.5162465103238976,-0.4536179386476979,0.10703594277636996,-0.09548017450001384,-0.26608450516028137,0.2332250018635288,ms1p5_y1200,convergence_audit_recomputed,convergence_audit_only_not_validated
