alpha,Mach,N,gep_cr,gep_ci,gep_omega_i,distance_to_previous,distance_to_shooting,overlap_to_previous,overlap_to_reference,peak_y,centroid_y,spread_y,phase_span,blumen_ci_target,blumen_ci_abs_err,cr_floor_term,score,selection_source,success,accepted,shooting_cr,shooting_ci,shooting_omega_i,shooting_spectral_success,reference_cr,reference_ci
0.2,1.3,561,0.766497361544398,0.00500183734569255,0.0010003674691385102,0.0,0.01113277323570164,1.0,1.0,-7.105263157894739,0.15629807641996515,1.8390818595481089,3.136892957776151,0.020247231045348518,0.015245393699655968,0.0,0.12857159404790436,continuation_score,True,True,0.7616080729166668,1e-06,2e-07,True,0.766497361544398,0.00500183734569255
0.2,1.275,561,0.7665006496258118,0.005136914081030167,0.0010273828162060334,0.0002701734798185383,0.4939566243842048,0.9995188310904513,0.9995188310904513,-7.105263157894739,0.15527778450304544,1.8544785483135324,3.135974590639359,0.02101301085949478,0.01587609677846461,0.0,0.2826103150950643,continuation_score,True,False,0.28134521484375,0.05155175781249999,0.010310351562499999,True,0.766497361544398,0.00500183734569255
0.2,1.25,561,0.7754000581095263,0.005114433620756803,0.0010228867241513608,0.008899522057076222,0.5172128649000604,0.9996940384399999,0.9984462020491955,-7.105263157894739,0.15402510270351216,1.8680640826056274,3.1354337614655834,0.021778790673641038,0.016664357052884236,0.0,0.293653662468353,continuation_score,True,False,0.26803873697916675,0.05534798177083333,0.011069596354166667,True,0.766497361544398,0.00500183734569255
0.2,1.2,561,0.7928978231870625,0.005160877558627954,0.001032175511725591,0.017498011626070696,0.5652112597357142,0.9984135707685463,0.9937289148098791,-7.105263157894739,0.1468599070096863,1.9027017844876872,3.1341254832876397,0.023310350301933562,0.018149472743305608,0.0,0.40427499385795024,continuation_score,True,False,0.23985351562499993,0.06348274739583332,0.012696549479166664,True,0.766497361544398,0.00500183734569255
