alpha,Mach,blumen_cr,blumen_ci,seed_source,seed_cr_center,seed_ci_center,used_cr_half_window,used_ci_half_window,retry_index,shooting_cr,shooting_ci,shooting_omega_i,shooting_err_cr_vs_blumen,shooting_err_ci_vs_blumen,stage1_mismatch,stage2_mismatch,spectral_success,mode_success,success,y_limit,centroid_abs_y,spread_abs_y,peak_y,centroid_abs_y_center8,spread_abs_y_center8,peak_y_center8
0.2,1.2,0.23697519236816028,0.06222266952409093,anchor_blumen,0.23697519236816028,0.06222266952409093,0.08,0.03,0,0.2398397757014936,0.06349220077409093,0.012698440154818186,0.0028645833333333093,0.0012695312499999972,2.693754791027773e-06,1.3669897738209667e-19,True,True,True,80.0,25.191858674487055,32.882620488503576,0.25274530047446975,3.73691440116203,4.38510081809527,0.25274530047446975
0.2,1.25,0.2338874746306954,0.05451369857891339,continuation_previous,0.2398397757014936,0.06349220077409093,0.03,0.015,0,0.2681014944514936,0.05537696639909093,0.011075393279818185,0.03421401982079822,0.0008632678201775379,5.4644939246477984e-06,1.1561783667665413e-19,True,True,True,80.0,26.440295998975813,34.16005264821336,0.2820837031157888,3.7501668197173603,4.396842486044634,0.2820837031157888
0.2,1.275,0.23117469441517483,0.050919975576394085,continuation_previous,0.2681014944514936,0.05537696639909093,0.03,0.015,0,0.2814022757014935,0.051578138274090926,0.010315627654818187,0.050227581286318684,0.0006581626976968416,1.6947254546209514e-06,1.0507440014012452e-19,True,True,True,80.0,27.013120418531436,34.736414599886366,0.2957943371891278,3.7563636670813474,4.402315759193108,0.2957943371891278
0.2,1.3,0.2727688216788323,0.04671105940369977,continuation_previous,0.2814022757014935,0.051578138274090926,0.03,0.015,0,0.29419524445149353,0.04795509139909093,0.009591018279818187,0.021426422772661213,0.001244031995391165,3.99846078467828e-06,9.369206545625957e-20,True,True,True,80.0,27.557061287526974,35.27832887729319,0.3095181598398804,3.762318847160463,4.407566009624793,0.3095181598398804
