mode_index,alpha,Mach,accepted,gep_cr,gep_ci,gep_omega_i,distance_to_shooting,selection_source,N
0,0.01,1.425,False,0.15212155845397332,0.0031078277714005425,3.107827771400543e-05,0.08602492574832188,nearest_to_target,561
1,0.02,1.425,False,0.38797336855752246,0.0052913847825775875,0.00010582769565155175,0.37323810299835936,target_then_overlap,561
2,0.03,1.425,False,0.2988389975813994,0.004541797284493201,0.00013625391853479602,0.1622940344091762,target_then_overlap,561
3,0.04,1.425,False,0.24966929032395702,0.004190051727656101,0.00016760206910624407,0.14089853614501063,target_then_overlap,561
4,0.05,1.425,False,0.23007935948446565,0.004101958318640827,0.00020509791593204137,0.14094156633428565,target_then_overlap,561
5,0.06,1.425,False,0.22030140739261944,0.004115473808998159,0.00024692842853988955,0.14406682007997773,target_then_overlap,561
6,0.07,1.425,False,0.22030371806532034,0.004235786583868938,0.00029650506087082565,0.14498160890607228,target_then_overlap,561
7,0.08,1.425,False,0.2300876042073269,0.004465655168662099,0.0003572524134929679,0.1414397624619211,target_then_overlap,561
8,0.09,1.425,False,0.42802835811209633,0.0064128782964054274,0.0005771590466764885,0.33372024748380064,target_then_overlap,561
9,0.1,1.425,False,0.5480960096271278,0.007793747474090015,0.0007793747474090015,0.21397288537916906,target_then_overlap,561
10,0.11,1.425,False,0.6182330682847161,0.0082737797301615,0.000910115770317765,0.14421774250784325,target_then_overlap,561
11,0.12,1.425,False,0.6677597597601053,0.00792654191388894,0.0009511850296666729,0.09506710750078208,target_then_overlap,561
12,0.13,1.425,False,0.6967802065155817,0.007838212536502848,0.0010189676297453702,0.06658373938391529,target_then_overlap,561
13,0.14,1.425,False,0.7062598144004154,0.008626243787876804,0.0012076741303027527,0.057870627839955335,target_then_overlap,561
14,0.15,1.425,False,0.7211381122548767,0.009575517305485715,0.0014363275958228572,0.044671586326104976,target_then_overlap,561
15,0.16,1.425,False,0.7300368326077233,0.007184951772146497,0.0011495922835434397,0.03458632799153252,target_then_overlap,561
16,0.17,1.425,False,0.730005612169304,0.006358838679242713,0.0010810025754712613,0.03396808768063189,target_then_overlap,561
17,0.18,1.425,False,0.7300041211858884,0.0058574598780993465,0.0010543427780578822,0.03360213498487388,target_then_overlap,561
18,0.19,1.425,False,0.7300123315923607,0.005532088750299992,0.0010510968625569985,0.03337339757878457,target_then_overlap,561
19,0.2,1.425,False,0.7300252143832143,0.0053253001013545374,0.0010650600202709076,0.03323102056695168,target_then_overlap,561
20,0.21,1.425,False,0.7300409654891479,0.0052095874076642295,0.001094013355609488,0.03313826680120768,target_then_overlap,561
21,0.22,1.425,False,0.7300588074950979,0.005170805951391176,0.0011375773093060587,0.03309704700874336,target_then_overlap,561
22,0.23,1.425,False,0.7300783779932661,0.0052021979879633695,0.001196505537231575,0.03310247223780645,target_then_overlap,561
23,0.24,1.425,False,0.7300995206309255,0.00530198793762423,0.0012724771050298153,0.03314569849272862,target_then_overlap,561
24,0.25,1.425,False,0.7301222122694141,0.0054726191898954975,0.0013681547974738744,0.033233626359171896,target_then_overlap,561
25,0.26,1.425,False,0.730146556301186,0.0057211619470250615,0.001487502106226516,0.03337910134520031,target_then_overlap,561
26,0.27,1.425,False,0.7301728392288565,0.006061210101942603,0.0016365267275245028,0.03357706320453871,target_then_overlap,561
27,0.28,1.425,False,0.7302017127942965,0.0065178101370448405,0.0018249868383725554,0.03390192294061176,target_then_overlap,561
28,0.29,1.425,False,0.730234755823443,0.007140898598165486,0.002070860593467991,0.03436968917734364,target_then_overlap,561
29,0.3,1.425,False,0.7302765909839924,0.008052226231753222,0.0024156678695259662,0.03513069364646748,target_then_overlap,561
30,0.01,1.45,False,0.17156050474374024,0.003278171937774463,3.278171937774463e-05,0.08517434310926775,nearest_to_target,561
31,0.02,1.45,False,0.16184004818352782,0.003203377552093275,6.406755104186551e-05,0.11802768896063173,target_then_overlap,561
32,0.03,1.45,False,0.1715608878665918,0.0033565426833000586,0.00010069628049900175,0.1333727430709854,target_then_overlap,561
33,0.04,1.45,False,0.18129113429525268,0.003524808920377435,0.0001409923568150974,0.14188257564605614,target_then_overlap,561
34,0.05,1.45,False,0.19103130259309029,0.0037090452721284008,0.00018545226360642004,0.14564530671728004,target_then_overlap,561
35,0.06,1.45,False,0.20078191748651303,0.003910327918480206,0.00023461967510881234,0.14686358421602436,target_then_overlap,561
36,0.07,1.45,False,0.210543529577007,0.004130067917061109,0.00028910475419427766,0.14576398814809766,target_then_overlap,561
37,0.08,1.45,False,0.4180395128707531,0.006109838756490979,0.0004887871005192783,0.3436811336924704,target_then_overlap,561
38,0.09,1.45,False,0.5478736135353263,0.007624581139748872,0.0006862123025773985,0.21417041570514667,target_then_overlap,561
39,0.1,1.45,False,0.6177076679488812,0.008376312504381301,0.0008376312504381301,0.14476697153225007,target_then_overlap,561
40,0.11,1.45,False,0.6675057569863577,0.008157207978088296,0.0008972928775897125,0.09540070032324141,target_then_overlap,561
41,0.12,1.45,False,0.6967070421258821,0.007749357002153753,0.0009299228402584503,0.06661341949770677,target_then_overlap,561
42,0.13,1.45,False,0.7157315232879127,0.007951989709378894,0.0010337586622192563,0.048440812786227506,target_then_overlap,561
43,0.14,1.45,False,0.7247698573364955,0.009712713855435746,0.0013597799397610047,0.04154660079832163,target_then_overlap,561
44,0.15,1.45,False,0.7301278251273088,0.008197151956700705,0.0012295727935051055,0.03539365078442549,target_then_overlap,561
45,0.16,1.45,False,0.7300172323219418,0.00687776673349266,0.0011004426773588256,0.03434090545952442,target_then_overlap,561
46,0.17,1.45,False,0.7300019933518526,0.0061880141375688195,0.0010519624033866993,0.03384504530941516,target_then_overlap,561
47,0.18,1.45,False,0.7300054932557264,0.0057567064366514376,0.0010362071585972587,0.03353122093566244,target_then_overlap,561
48,0.19,1.45,False,0.7300161333615397,0.005478877101259011,0.0010409866492392121,0.03333472620397278,target_then_overlap,561
49,0.2,1.45,False,0.730030561936476,0.005310155691446441,0.0010620311382892884,0.033211818689053214,target_then_overlap,561
50,0.21,1.45,False,0.7300475002141003,0.005228643556766766,0.0010980151469210209,0.03314404929669095,target_then_overlap,561
51,0.22,1.45,False,0.7300663900980054,0.005223340977874385,0.0011491350151323647,0.03312278056397352,target_then_overlap,561
52,0.23,1.45,False,0.7300869887157848,0.005289767226586597,0.0012166464621149173,0.033148434812557,target_then_overlap,561
53,0.24,1.45,False,0.7301092300865947,0.005428291661561804,0.0013027899987748327,0.03320306936303485,target_then_overlap,561
54,0.25,1.45,False,0.7301331910122436,0.005643942095745889,0.0014109855239364723,0.0333390605223386,target_then_overlap,561
55,0.26,1.45,False,0.730159129070305,0.005947610741047347,0.0015463787926723101,0.0335203414033771,target_then_overlap,561
56,0.27,1.45,False,0.7301876343481424,0.006359613485526355,0.001717095641092116,0.03379524631372491,target_then_overlap,561
57,0.28,1.45,False,0.7302200946675405,0.006919124872209732,0.0019373549642187251,0.03418827983202366,target_then_overlap,561
58,0.29,1.45,False,0.7302603790161019,0.007713887098758938,0.002237027258640092,0.0348441172023074,target_then_overlap,561
59,0.3,1.45,False,0.7303237073218883,0.009023437961054885,0.0027070313883164657,0.03602530155655805,target_then_overlap,561
60,0.01,1.475,False,0.20078667114497517,0.0035244694914853725,3.5244694914853725e-05,0.0669461126713722,nearest_to_target,561
61,0.02,1.475,False,0.19103740985958528,0.0034636365465265887,6.927273093053178e-05,0.09976830530307867,target_then_overlap,561
62,0.03,1.475,False,0.1910377959867611,0.0035160647943121947,0.00010548194382936583,0.11974685407146828,target_then_overlap,561
63,0.04,1.475,False,0.20078813888074504,0.0036819125063731724,0.0001472765002549269,0.12889384271191132,target_then_overlap,561
64,0.05,1.475,False,0.21054921412686858,0.0038664312673295973,0.00019332156336647986,0.13338128982886813,target_then_overlap,561
65,0.06,1.475,False,0.22032152835596425,0.004070757064504211,0.0002442454238702527,0.13485813911777514,target_then_overlap,561
66,0.07,1.475,False,0.42801950646145237,0.006002524916010962,0.00042017674412076736,0.33369867816987736,target_then_overlap,561
67,0.08,1.475,False,0.5476960555992971,0.007422876586058157,0.0005938301268846526,0.21432057612309502,target_then_overlap,561
68,0.09,1.475,False,0.6170620301035348,0.008271490975683896,0.0007444341878115506,0.1453806341910733,target_then_overlap,561
69,0.1,1.475,False,0.6669194297021004,0.008551711511114534,0.0008551711511114535,0.0961098281172057,target_then_overlap,561
70,0.11,1.475,False,0.6965432035358509,0.007907430697357502,0.0008698173767093251,0.06685431934488098,target_then_overlap,561
71,0.12,1.475,False,0.7156951353870927,0.007678231756308171,0.0009213878107569805,0.048309174237283925,target_then_overlap,561
72,0.13,1.475,False,0.725085045169661,0.00824907372812327,0.001072379584656025,0.03997038107734597,target_then_overlap,561
73,0.14,1.475,False,0.7313967215893634,0.010766793728761668,0.0015073511220266337,0.037006125920343885,target_then_overlap,561
