mode_index,alpha,Mach,accepted,gep_cr,gep_ci,gep_omega_i,distance_to_shooting,selection_source,N
0,0.01,1.0,True,6.842122791647756e-10,4.3323576516961176e-11,4.332357651696118e-13,0.0003675922011175408,nearest_to_target,561
1,0.02,1.0,True,8.211383142651356e-10,2.3178364830409538e-11,4.635672966081908e-13,0.0007529114684242839,composite_branch_score,561
2,0.03,1.0,True,0.008170512404095625,8.330311831465283e-13,2.4990935494395848e-14,0.008366237000208915,composite_branch_score,561
3,0.04,1.0,True,0.008172002540218383,8.171115855665887e-13,3.268446342266355e-14,0.008790265469209666,composite_branch_score,561
4,0.05,1.0,True,0.008173910993094346,8.28353653862656e-13,4.14176826931328e-14,0.009673591834613294,composite_branch_score,561
5,0.06,1.0,True,0.00570445904936355,1.2811672949583913e-14,7.687003769750347e-16,0.009430118592317627,composite_branch_score,561
6,0.07,1.0,True,0.01660298214754232,0.0016487330390347386,0.00011541131273243172,0.018078835796175897,composite_branch_score,561
7,0.08,1.0,True,0.01660329310683398,0.001644908115639748,0.00013159264925117985,0.019701305707134586,composite_branch_score,561
8,0.09,1.0,False,0.016603642720936368,0.001640579031340738,0.00014765211282066643,0.02214505629903652,composite_branch_score,561
9,0.1,1.0,False,0.0166040302546934,0.0016357472276790287,0.0001635747227679029,0.025610508235142704,composite_branch_score,561
10,0.11,1.0,False,0.016604454349512736,0.001630414585319233,0.00017934560438511563,0.03013786439484278,composite_branch_score,561
11,0.12,1.0,False,0.01660491391460482,0.0016245834200512713,0.00019495001040615255,0.0359444784261835,composite_branch_score,561
12,0.13,1.0,False,0.016605407700502752,0.0016182557730616675,0.00021037325049801678,0.04321946278948055,composite_branch_score,561
13,0.14,1.0,False,0.016605934374066947,0.0016114343314820737,0.00022560080640749033,0.05208569444693206,composite_branch_score,561
14,0.15,1.0,False,0.016606492543662494,0.0016041215883022043,0.00024061823824533064,0.06322328479549114,composite_branch_score,561
15,0.16,1.0,False,0.016607080717262784,0.0015963198644674804,0.0002554111783147969,0.07753832205228471,composite_branch_score,561
16,0.17,1.0,False,0.016607697378961683,0.0015880320233852391,0.0002699654439754907,0.09671559406812649,composite_branch_score,561
17,0.18,1.0,False,0.016608340936543092,0.0015792603531703568,0.00028426686357066423,0.2988950607042943,composite_branch_score,561
18,0.19,1.0,False,0.016609009787397835,0.0015700081808357185,0.0002983015543587865,0.19899154072702666,composite_branch_score,561
19,0.2,1.0,False,0.01660970222039149,0.0015602776305509575,0.00031205552611019154,0.1891789298810063,composite_branch_score,561
20,0.21,1.0,False,0.02624272771421202,0.0023706244345294662,0.0004978311312511879,0.17697974107521805,composite_branch_score,561
21,0.22,1.0,False,0.03586508494597128,0.0028759418913149857,0.0006327072160892969,0.16505372363815318,composite_branch_score,561
22,0.23,1.0,False,0.04548343516621758,0.0032513524940650405,0.0007478110736349594,0.1531395637349439,composite_branch_score,561
23,0.24,1.0,False,0.0551013867488605,0.003553510102952488,0.0008528424247085971,0.14104604289933392,composite_branch_score,561
24,0.25,1.0,False,0.06472144645586181,0.0038093831455495043,0.0009523457863873761,0.12892527635334974,composite_branch_score,561
