alpha,Mach,N,gep_cr,gep_ci,gep_omega_i,distance_to_shooting,overlap_to_reference_high,overlap_to_previous,peak_y,centroid_y,spread_y,phase_span,score,cr_floor_term,selection_source,success,accepted,shooting_cr,shooting_ci,shooting_omega_i,shooting_spectral_success,reference_high_cr,reference_high_ci,reference_centroid_y,reference_spread_y,reference_phase_span
0.2,1.2,561,0.7575548454443385,0.006126526040807728,0.0012253052081615456,0.5302580611449659,0.9880030452617432,0.9880030452617432,-7.105263157894739,0.13046127717114128,1.9297400292672269,3.1313234667794463,0.4659570198158992,0.0,modal_branch_score,True,False,0.23985351562499993,0.06348274739583332,0.012696549479166664,True,0.766497361544398,0.00500183734569255,0.15629807641996515,1.8390818595481087,3.136892957776151
0.2,1.25,561,0.7113280688772562,0.00661141123886993,0.0013222822477739862,0.4538793286805675,0.9918263910895166,0.9996221830813954,-7.105263157894739,0.13347817215806,1.9117099578685317,3.131790557678404,0.4206845053903222,0.0,modal_branch_score,True,False,0.26803873697916675,0.05534798177083333,0.011069596354166667,True,0.766497361544398,0.00500183734569255,0.15629807641996515,1.8390818595481087,3.136892957776151
0.2,1.275,561,0.6827735857646835,0.00697813423455464,0.0013956268469109282,0.41120793846387255,0.9924459740702306,0.9999828780340733,-7.105263157894739,0.1329899477543648,1.9098559263661454,3.1318523432994136,0.38429471993014147,0.0,modal_branch_score,True,False,0.28134521484375,0.05155175781249999,0.010310351562499999,True,0.766497361544398,0.00500183734569255,0.15629807641996515,1.8390818595481087,3.136892957776151
0.2,1.3,561,0.766497361544398,0.00500183734569255,0.0010003674691385102,0.01113277323570164,1.0,0.9924459740702306,-7.105263157894739,0.15629807641996515,1.8390818595481087,3.136892957776151,0.0785155029815399,0.0,modal_branch_score,True,True,0.7616080729166668,1e-06,2e-07,True,0.766497361544398,0.00500183734569255,0.15629807641996515,1.8390818595481087,3.136892957776151
