mode_index,alpha,Mach,accepted,gep_cr,gep_ci,gep_omega_i,distance_to_shooting,selection_source,N
0,0.01,1.225,False,0.00916865744123845,1.9657537674244783e-14,1.9657537674244783e-16,0.04592263605060075,nearest_to_target,561
1,0.02,1.225,False,0.005072407277533947,6.740787997298661e-15,1.3481575994597322e-16,0.09858565678731554,target_then_overlap,561
2,0.03,1.225,False,0.00507612450406444,2.5050161464813014e-15,7.515048439443905e-17,0.17561504427608166,target_then_overlap,561
3,0.04,1.225,False,0.018244458405371377,4.517862361345084e-13,1.8071449445380337e-14,0.2776936426206397,target_then_overlap,561
4,0.05,1.225,False,0.03605168062027298,0.0010760212532003421,5.380106266001711e-05,0.2698597630160366,target_then_overlap,561
5,0.06,1.225,False,0.05534067638930621,0.0020171440083086188,0.00012102864049851712,0.25998184972383065,target_then_overlap,561
6,0.07,1.225,False,0.07463909103841752,0.0025983246846840624,0.00018188272792788438,0.2496517584429686,target_then_overlap,561
7,0.08,1.225,False,0.09395285647479681,0.0030539447732538076,0.0002443155818603046,0.23849473749557082,target_then_overlap,561
8,0.09,1.225,False,0.10361713661619747,0.0032927223844373315,0.0002963450145993598,0.22970745305279,target_then_overlap,561
9,0.1,1.225,False,0.11328742830535045,0.0035261566833520576,0.0003526156683352058,0.22065694524766608,target_then_overlap,561
10,0.11,1.225,False,0.12296443132431592,0.0037576199378204444,0.0004133381931602489,0.21124792836225548,target_then_overlap,561
11,0.12,1.225,False,0.13264888051856646,0.003989965344862036,0.0004787958413834443,0.20151352843319947,target_then_overlap,561
12,0.13,1.225,False,0.1423415692310917,0.004225802986636808,0.000549354388262785,0.19157790944905823,target_then_overlap,561
13,0.14,1.225,False,0.15204337939590348,0.004467687850377542,0.000625476299052856,0.1812447868859107,target_then_overlap,561
14,0.15,1.225,False,0.16175532105229445,0.004718257340141931,0.0007077386010212897,0.1707783982491704,target_then_overlap,561
15,0.16,1.225,False,0.1714785844654413,0.004980337319995296,0.0007968539711992475,0.1598693511419005,target_then_overlap,561
16,0.17,1.225,False,0.18121460887574545,0.005257026645862647,0.00089369452979665,0.14893338020402008,target_then_overlap,561
17,0.18,1.225,False,0.19096517250895942,0.005551765520336725,0.0009993177936606105,0.13781547071845252,target_then_overlap,561
18,0.19,1.225,False,0.20073250840639767,0.005868389994134787,0.0011149940988856096,0.12650797566419958,target_then_overlap,561
19,0.2,1.225,False,0.2007496648023311,0.0060832017284511665,0.0012166403456902333,0.11928983850610925,target_then_overlap,561
20,0.21,1.225,False,0.20076969203999254,0.006318378603629078,0.0013268595067621063,0.1125781506336651,target_then_overlap,561
21,0.22,1.225,False,0.2105713778460455,0.006717840270456008,0.0014779248595003219,0.10063173899435113,target_then_overlap,561
22,0.23,1.225,False,0.21060508292455365,0.007010328713203373,0.0016123756040367758,0.09453119966058592,target_then_overlap,561
23,0.24,1.225,False,0.22044988878235006,0.007491295167614753,0.0017979108402275408,0.08235231213824368,target_then_overlap,561
24,0.25,1.225,False,0.22050914328472052,0.007862500574508728,0.001965625143627182,0.07704571180903355,target_then_overlap,561
25,0.26,1.225,False,0.2304198355640586,0.008455642604630163,0.0021984670772038422,0.06511047420139847,target_then_overlap,561
26,0.27,1.225,False,0.43481700198079487,0.009308335085679376,0.0025132504731334316,0.3272482995940226,target_then_overlap,561
27,0.28,1.225,False,0.5549809549888874,0.006952723706097113,0.0019467626377071918,0.20702452558976192,target_then_overlap,561
28,0.29,1.225,False,0.6244986305931026,0.006052500252468267,0.0017552250732157974,0.13757287138935337,target_then_overlap,561
29,0.3,1.225,False,0.673292382270824,0.005584918293769397,0.001675475488130819,0.08894956317865083,target_then_overlap,561
30,0.01,1.25,False,0.009192263603056791,3.462747948223997e-14,3.4627479482239973e-16,0.058354849001087186,nearest_to_target,561
31,0.02,1.25,False,0.009188307364921522,2.227982824602337e-15,4.4559656492046744e-17,0.1333254528060788,target_then_overlap,561
32,0.03,1.25,False,0.01522172571591661,6.227865499132869e-15,1.8683596497398606e-16,0.26803034956224125,target_then_overlap,561
33,0.04,1.25,False,0.036058330797481816,0.0008837220173548214,3.534888069419286e-05,0.2624312542861784,target_then_overlap,561
34,0.05,1.25,False,0.05534843174686035,0.0018854029260567968,9.427014630283984e-05,0.2543245274861592,target_then_overlap,561
35,0.06,1.25,False,0.07464829449300421,0.0024734880994610443,0.00014840928596766264,0.2453783404743106,target_then_overlap,561
36,0.07,1.25,False,0.0939637137275713,0.00293019507219365,0.00020511365505355552,0.2355261054096369,target_then_overlap,561
37,0.08,1.25,False,0.1132997343784013,0.0033223551292654472,0.0002657884103412358,0.2248653125127891,target_then_overlap,561
38,0.09,1.25,False,0.12297715945089262,0.003545543941798982,0.0003190989547619084,0.21668883371226053,target_then_overlap,561
39,0.1,1.25,False,0.1326618324452687,0.00376962800510303,0.000376962800510303,0.2078754793174318,target_then_overlap,561
40,0.11,1.25,False,0.1423544585917187,0.00399700723794577,0.0004396707961740347,0.19891159408086206,target_then_overlap,561
41,0.12,1.25,False,0.1520557983761487,0.0042299858552369346,0.0005075983026284321,0.1895834832416001,target_then_overlap,561
42,0.13,1.25,False,0.16176669676734426,0.0044709205392811004,0.0005812196701065431,0.1797245377310616,target_then_overlap,561
43,0.14,1.25,False,0.17148812245732767,0.004722338194213248,0.0006611273471898548,0.16972438642603083,target_then_overlap,561
44,0.15,1.25,False,0.1812212206583986,0.004987034922829881,0.0007480552384244821,0.15956995570370935,target_then_overlap,561
45,0.16,1.25,False,0.19096738404727195,0.005268162990303175,0.000842906078448508,0.14895393457891887,target_then_overlap,561
46,0.17,1.25,False,0.20072834739865983,0.005569310227299935,0.000946782738640989,0.13815284027304234,target_then_overlap,561
47,0.18,1.25,False,0.20074090287904867,0.005774090534537893,0.0010393362962168207,0.1313300711180038,target_then_overlap,561
48,0.19,1.25,False,0.2105237715440162,0.0061244243881896305,0.0011636406337560297,0.12029344108835636,target_then_overlap,561
49,0.2,1.25,False,0.2105443125817302,0.006377315229502022,0.0012754630459004045,0.11356986203567217,target_then_overlap,561
50,0.21,1.25,False,0.22035732519233842,0.006794454794690873,0.0014268355068850834,0.10208747550159998,target_then_overlap,561
51,0.22,1.25,False,0.22039235122869433,0.0071123941507457485,0.0015647267131640647,0.09587114568584924,target_then_overlap,561
52,0.23,1.25,False,0.23024995401129408,0.007622251881880516,0.0017531179328325187,0.08413060801508496,target_then_overlap,561
53,0.24,1.25,False,0.4260481586444403,0.012256564121100046,0.002941575389064011,0.33658603358080036,target_then_overlap,561
54,0.25,1.25,False,0.554908803654514,0.007470887672693293,0.0018677219181733233,0.2073712893536741,target_then_overlap,561
55,0.26,1.25,False,0.6244328441322601,0.006245308286250014,0.0016237801544250036,0.1378754602247665,target_then_overlap,561
56,0.27,1.25,False,0.6732311421195544,0.005558212378744495,0.0015007173422610137,0.08901187683397925,target_then_overlap,561
57,0.28,1.25,False,0.7019650558718667,0.005246730647207076,0.0014690845812179814,0.06049741605602204,target_then_overlap,561
