mode_index,alpha,Mach,accepted,gep_cr,gep_ci,gep_omega_i,distance_to_shooting,selection_source,N
133,0.14,1.525,True,0.7575626520962774,0.007478714404944904,0.0010470200166922867,0.015452595500774855,composite_branch_score,561
134,0.15,1.525,True,0.7574976447758731,0.006347392408797772,0.0009521088613196658,0.013310030707134232,composite_branch_score,561
135,0.16,1.525,True,0.7574886929997836,0.005730006105573145,0.0009168009768917032,0.012097446015103933,composite_branch_score,561
136,0.17,1.525,True,0.7574931159891105,0.005347060420089939,0.0009090002714152897,0.011376251061035791,composite_branch_score,561
137,0.18,1.525,True,0.7575031993395631,0.005111189784840781,0.0009200141612713406,0.010932371057499357,composite_branch_score,561
138,0.19,1.525,True,0.7575165427170995,0.004984444456920424,0.0009470444468148805,0.010721987523202556,composite_branch_score,561
139,0.2,1.525,True,0.7575321894399052,0.004948581953228258,0.0009897163906456518,0.010649594888103402,composite_branch_score,561
140,0.21,1.525,True,0.7575497125917404,0.004995664039150668,0.0010490894482216404,0.010743478158536865,composite_branch_score,561
141,0.22,1.525,True,0.7575689296661153,0.005124648410395874,0.0011274226502870923,0.010963868399017106,composite_branch_score,561
142,0.23,1.525,True,0.757589805752489,0.00534062015382974,0.0012283426353808403,0.011360881300249438,composite_branch_score,561
143,0.24,1.525,True,0.7576124394305741,0.005656106216852656,0.0013574654920446374,0.011960953946163068,composite_branch_score,561
144,0.25,1.525,True,0.7576371236586971,0.006095701650118243,0.0015239254125295608,0.012788024101643635,composite_branch_score,561
145,0.26,1.525,True,0.757664558573316,0.0067093575886583105,0.0017444329730511609,0.013941879057165547,composite_branch_score,561
146,0.27,1.525,True,0.7576964562858531,0.00761928512193736,0.0020572069829230873,0.015660133143647156,composite_branch_score,561
147,0.28,1.525,True,0.7577310830933816,0.009318261747595489,0.002609113289326737,0.0189989931162916,composite_branch_score,561
148,0.29,1.525,True,0.7621725451664755,0.009985642631147491,0.0028958363630327724,0.019966582059529725,composite_branch_score,561
149,0.3,1.525,True,0.7621178532875524,0.008954435922772907,0.002686330776831872,0.017906139508464872,composite_branch_score,561
150,0.01,1.55,False,0.2595375497818247,0.0039088418534299054,3.908841853429906e-05,0.03443817137855726,nearest_to_target,561
151,0.02,1.55,False,0.25953821763437007,0.003947371030540559,7.894742061081117e-05,0.06232035892754914,composite_branch_score,561
152,0.03,1.55,False,0.259539341533475,0.004011665597197636,0.00012034996791592908,0.08150223885941969,composite_branch_score,561
153,0.04,1.55,False,0.4580010427108967,0.005741485496529109,0.00022965941986116437,0.30415373086339775,composite_branch_score,561
154,0.05,1.55,False,0.576852407131351,0.006979668293708099,0.00034898341468540497,0.18560903440171997,composite_branch_score,561
155,0.06,1.55,False,0.6448865679751553,0.0068557579499138495,0.000411345476994831,0.11741879503043248,composite_branch_score,561
156,0.07,1.55,False,0.6929115467263846,0.0068496766750000574,0.0004794773672500041,0.06993755751015054,composite_branch_score,561
157,0.08,1.55,False,0.721458291631103,0.007630997490495137,0.0006104797992396109,0.04284571860964483,composite_branch_score,561
158,0.09,1.55,False,0.732871454986752,0.008907008116435218,0.0008016307304791697,0.03369623891974158,composite_branch_score,561
159,0.1,1.55,False,0.7433909762036783,0.00770637178798859,0.0007706371787988591,0.02375169745710017,composite_branch_score,561
160,0.11,1.55,False,0.7435721212465681,0.0075093874878386655,0.0008260326236622532,0.023389152273638053,composite_branch_score,561
161,0.12,1.55,False,0.7435967339908544,0.008114192438571735,0.0009737030926286083,0.024155981026563373,composite_branch_score,561
162,0.13,1.55,False,0.7494519332572417,0.01039949479996562,0.0013519343239955307,0.02399665626326478,composite_branch_score,561
163,0.14,1.55,True,0.7575293992705491,0.0071091990017805124,0.0009952878602492719,0.014748138813313372,composite_branch_score,561
164,0.15,1.55,True,0.7574921560348652,0.006170334720841601,0.0009255502081262401,0.012954641703817509,composite_branch_score,561
165,0.16,1.55,True,0.7574890471043313,0.005630939838550547,0.0009009503741680875,0.011941151865300125,composite_branch_score,561
166,0.17,1.55,True,0.7574958943669665,0.005296196662128742,0.0009003534325618862,0.011280124988188386,composite_branch_score,561
167,0.18,1.55,True,0.757507401577003,0.005097386905905169,0.0009175296430629304,0.010935331771812292,composite_branch_score,561
168,0.19,1.55,True,0.7575217960881349,0.005003514052883941,0.0009506676700479487,0.010725328438774544,composite_branch_score,561
169,0.2,1.55,True,0.7575383556814701,0.004999974701155394,0.000999994940231079,0.01075180013115086,composite_branch_score,561
170,0.21,1.55,True,0.7575567720385091,0.005081438344077266,0.001067102052256226,0.010857426992146394,composite_branch_score,561
171,0.22,1.55,True,0.7575769484974719,0.0052494296784009785,0.0011548745292482153,0.011207366039646428,composite_branch_score,561
172,0.23,1.55,True,0.7575989450681156,0.005512392519080146,0.0012678502793884337,0.011650367697939383,composite_branch_score,561
173,0.24,1.55,True,0.7576230135802089,0.005888385348144219,0.0014132124835546124,0.012384642118461539,composite_branch_score,561
174,0.25,1.55,True,0.7576497750653294,0.006413191861959911,0.0016032979654899777,0.01338701578882548,composite_branch_score,561
175,0.26,1.55,True,0.757680825376441,0.0071657218415473595,0.0018630876788023134,0.014817242693634056,composite_branch_score,561
176,0.27,1.55,True,0.7577208564878617,0.008382570745304768,0.0022632941012322876,0.01709398519683843,composite_branch_score,561
177,0.28,1.55,False,0.7572063519440031,0.012561228918805135,0.003517144097265438,0.025471712133909825,composite_branch_score,561
178,0.29,1.55,True,0.7621188559609906,0.009228048277935053,0.002676134000601165,0.018450445479718188,composite_branch_score,561
179,0.3,1.55,True,0.7620694623700519,0.009020772142849832,0.0027062316428549497,0.01804840745774119,composite_branch_score,561
180,0.01,1.5750000000000002,False,0.2792143167227701,0.00402509987046485,4.0250998704648504e-05,0.02858412563457585,nearest_to_target,561
181,0.02,1.5750000000000002,False,0.2792151544495522,0.004066165752501598,8.132331505003197e-05,0.053892765817109965,composite_branch_score,561
182,0.03,1.5750000000000002,False,0.4680071437261059,0.005685506391057515,0.00017056519173172546,0.2941456430458557,composite_branch_score,561
183,0.04,1.5750000000000002,False,0.5865755729405592,0.0067964683098735565,0.00027185873239494226,0.1758761731918471,composite_branch_score,561
184,0.05,1.5750000000000002,False,0.6544187025383761,0.006356307847083662,0.00031781539235418315,0.1078314644841923,composite_branch_score,561
185,0.06,1.5750000000000002,False,0.6927700449425191,0.006267750727031416,0.00037606504362188494,0.06986475549747914,composite_branch_score,561
186,0.07,1.5750000000000002,False,0.7211180539270066,0.006627980542946982,0.0004639586380062888,0.04249068512733627,composite_branch_score,561
187,0.08,1.5750000000000002,False,0.7308949786213955,0.007865025132517882,0.0006292020106014306,0.03439218642939906,composite_branch_score,561
188,0.09,1.5750000000000002,False,0.7426434781450388,0.008632409380620602,0.0007769168442558541,0.02553669691291471,composite_branch_score,561
189,0.1,1.5750000000000002,True,0.7526025997116945,0.007526434620749924,0.0007526434620749924,0.017446178831865434,composite_branch_score,561
190,0.11,1.5750000000000002,True,0.7527281529881613,0.007522548703113413,0.0008274803573424755,0.01737574683285368,composite_branch_score,561
191,0.12,1.5750000000000002,True,0.7526850927846825,0.008531577968401892,0.001023789356208227,0.019164431436464877,composite_branch_score,561
192,0.13,1.5750000000000002,True,0.7577122393403133,0.008619583031218028,0.0011205457940583437,0.01760401200426659,composite_branch_score,561
193,0.14,1.5750000000000002,True,0.757511198784918,0.0068279493751286285,0.000955912912518008,0.014225704340523775,composite_branch_score,561
194,0.15,1.5750000000000002,True,0.7574895457071209,0.0060263321495621705,0.0009039498224343255,0.012657760166601053,composite_branch_score,561
195,0.16,1.5750000000000002,True,0.7574906362307064,0.0055517253475862605,0.0008882760556138017,0.011791525444673094,composite_branch_score,561
196,0.17,1.5750000000000002,True,0.7574994491275149,0.005260142424891003,0.0008942242122314706,0.011211480980343158,composite_branch_score,561
197,0.18,1.5750000000000002,True,0.7575122146401492,0.0050962431779410355,0.0009173237720293863,0.010931444143277295,composite_branch_score,561
198,0.19,1.5750000000000002,True,0.7575276046322877,0.005034571857930313,0.0009565686530067594,0.01081104266708958,composite_branch_score,561
199,0.2,1.5750000000000002,True,0.7575450800692256,0.005063734801496372,0.0010127469602992745,0.010858918183527782,composite_branch_score,561
200,0.21,1.5750000000000002,True,0.7575644390912479,0.005180987755065254,0.0010880074285637034,0.011040402117711222,composite_branch_score,561
201,0.22,1.5750000000000002,True,0.7575856797409946,0.005390729697960181,0.0011859605335512399,0.011456427236168023,composite_branch_score,561
202,0.23,1.5750000000000002,True,0.7576089925428441,0.005705594942910462,0.0013122868368694064,0.0120425470222719,composite_branch_score,561
203,0.24,1.5750000000000002,True,0.7576348816807981,0.0061512672131865094,0.0014763041311647621,0.012881408598997739,composite_branch_score,561
204,0.25,1.5750000000000002,True,0.7576646059737011,0.006780858367838146,0.0016952145919595365,0.014092769229763446,composite_branch_score,561
205,0.26,1.5750000000000002,True,0.7577019197443441,0.007727234413128258,0.002009080947413347,0.015909274636991082,composite_branch_score,561
206,0.27,1.5750000000000002,True,0.7577600027994924,0.009562840164659898,0.002581966844458173,0.01947306963056756,composite_branch_score,561
207,0.28,1.5750000000000002,True,0.7621173181357013,0.009889992808491968,0.0027691979863777513,0.01978749577908087,composite_branch_score,561
208,0.29,1.5750000000000002,True,0.7620880102757291,0.00904875089082135,0.002624137758338191,0.01810492646332228,composite_branch_score,561
209,0.3,1.5750000000000002,True,0.7619538831598816,0.009425885789131188,0.002827765736739356,0.018855141679979356,composite_branch_score,561
210,0.01,1.6,False,0.29893921242087595,0.004137658400887801,4.137658400887801e-05,0.024118849910892307,nearest_to_target,561
211,0.02,1.6,False,0.29894025104713917,0.0041813625184989895,8.36272503699798e-05,0.04667605062465375,composite_branch_score,561
212,0.03,1.6,False,0.4880149182515827,0.005822302634601485,0.00017466907903804455,0.2741701405775552,composite_branch_score,561
213,0.04,1.6,False,0.596472606705091,0.006812321998103592,0.0002724928799241437,0.16601220833824065,composite_branch_score,561
214,0.05,1.6,False,0.6641171530788631,0.006349057313291281,0.0003174528656645641,0.09820486999791328,composite_branch_score,561
215,0.06,1.6,False,0.7022812177191031,0.00628753819737069,0.00037725229184224136,0.06053301546692403,composite_branch_score,561
216,0.07,1.6,False,0.7212142335341529,0.006868099391278077,0.00048076695738946543,0.042551324369378425,composite_branch_score,561
217,0.08,1.6,False,0.731204296392238,0.008232182813820745,0.0006585746251056596,0.03447634425570179,composite_branch_score,561
218,0.09,1.6,False,0.7429354300096991,0.00835280562333243,0.0007517525060999188,0.024959238685613182,composite_branch_score,561
219,0.1,1.6,True,0.7526340019345829,0.0075034766362996165,0.0007503476636299617,0.017390667427945587,composite_branch_score,561
220,0.11,1.6,True,0.7527333143016828,0.007675531731281693,0.0008443084904409863,0.017637931525006353,composite_branch_score,561
221,0.12,1.6,False,0.7525643117196974,0.009209327855000523,0.0011051193426000628,0.02042999876734227,composite_branch_score,561
222,0.13,1.6,True,0.7576004740857027,0.007993739487742532,0.0010391861334065292,0.016410147285314744,composite_branch_score,561
223,0.14,1.6,True,0.7575008230573747,0.006605511915736312,0.0009247716682030838,0.01379829061553152,composite_branch_score,561
224,0.15,1.6,True,0.7574889521653578,0.0059085483363635095,0.0008862822504545264,0.012465474399394898,composite_branch_score,561
225,0.16,1.6,True,0.7574932205694592,0.005489469325124967,0.0008783150920199948,0.0116431776792419,composite_branch_score,561
226,0.17,1.6,True,0.7575036887121995,0.005237342346847618,0.0008903481989640952,0.01119767278413859,composite_branch_score,561
227,0.18,1.6,True,0.757517602536337,0.005106852950577059,0.0009192335311038706,0.010949238407350776,composite_branch_score,561
228,0.19,1.6,True,0.757533962127209,0.005077132988076137,0.0009646552677344661,0.010887923605908066,composite_branch_score,561
229,0.2,1.6,True,0.7575523797328101,0.005139745123542234,0.0010279490247084469,0.010967725251144948,composite_branch_score,561
230,0.21,1.6,True,0.7575727579639632,0.005294633068931084,0.0011118729444755276,0.011280512223989635,composite_branch_score,561
231,0.22,1.6,True,0.7575952108225225,0.00554955282885778,0.0012209016223487118,0.011752246732432714,composite_branch_score,561
232,0.23,1.6,True,0.7576201230964844,0.005922560698610075,0.0013621889606803173,0.012450469996256248,composite_branch_score,561
