alpha,Mach,n_points,cr,ci,omega_i,abs_c,blumen_cr,blumen_ci,err_cr,err_ci,distance_to_blumen,inside_blumen_box
0.2,1.2,561,0.3486724904547838,0.007585415759790105,0.001517083151958021,0.3487549915516482,0.23697519236816028,0.06222266952409093,0.11169729808662354,0.05463725376430083,0.1243443440561598,False
0.2,1.2,561,0.12296132048036001,0.0048466724292541225,0.0009693344858508245,0.1230568022008954,0.23697519236816028,0.06222266952409093,0.11401387188780027,0.05737599709483681,0.1276368599796879,False
0.2,1.2,561,0.3586492400015338,0.0076698972543993976,0.0015339794508798796,0.3587312429627099,0.23697519236816028,0.06222266952409093,0.12167404763337353,0.05455277226969153,0.1333438368646908,False
0.2,1.2,561,0.11328045118414229,0.004687603360903266,0.0009375206721806532,0.11337739742008544,0.23697519236816028,0.06222266952409093,0.12369474118401799,0.05753506616318767,0.13642093986988793,False
0.2,1.2,561,0.3686387791626672,0.0077498370156831985,0.0015499674031366397,0.3687202319866803,0.23697519236816028,0.06222266952409093,0.1316635867945069,0.05447283250840773,0.14248715580389587,False
0.2,1.2,561,0.1036062405138511,0.004519768865647897,0.0009039537731295793,0.10370477994775767,0.23697519236816028,0.06222266952409093,0.1333689518543092,0.05770290065844304,0.1453165581174946,False
0.2,1.2,561,0.3786403688858713,0.0078250954745207,0.00156501909490414,0.3787212181396945,0.23697519236816028,0.06222266952409093,0.14166517651771104,0.054397574049570234,0.15175018385581188,False
0.2,1.2,561,0.0939379938280467,0.004340959956586428,0.0008681919913172857,0.09403824018867445,0.23697519236816028,0.06222266952409093,0.1430371985401136,0.057881709567504505,0.15430467416336038,False
0.2,1.2,561,0.38865315770479947,0.007895614414266646,0.0015791228828533291,0.38873335040987994,0.23697519236816028,0.06222266952409093,0.1516779653366392,0.05432705510982429,0.16111373028258208,False
0.2,1.2,561,0.08427497014170619,0.004148197661893057,0.0008296395323786114,0.08437700004282923,0.23697519236816028,0.06222266952409093,0.15270022222645407,0.05807447186219787,0.16337075059533046,False
0.2,1.2,561,0.3986761916380875,0.007961429643553678,0.0015922859287107356,0.39875567725239763,0.23697519236816028,0.06222266952409093,0.1617009992699272,0.05426123988053726,0.17056229160710232,False
0.2,1.2,561,0.07461636308539733,0.0039373434595257216,0.0007874686919051443,0.0747201734045774,0.23697519236816028,0.06222266952409093,0.16235882928276296,0.05828532606456521,0.17250382222003677,False
0.2,1.2,561,0.40870842642322547,0.008022679987795666,0.0016045359975591332,0.4087871588290607,0.23697519236816028,0.06222266952409093,0.1717332340550652,0.05419998953629526,0.18008315452797444,False
0.2,1.2,561,0.06496126832109818,0.0037024189322202804,0.0007404837864440562,0.06506669107796535,0.23697519236816028,0.06222266952409093,0.17201392404706212,0.05852025059187065,0.18169592674411772,False
0.2,1.2,561,0.4187487407080191,0.008079612041886211,0.0016159224083772423,0.4188266801139813,0.23697519236816028,0.06222266952409093,0.18177354833985881,0.05414305748220472,0.18966574163402392,False
0.2,1.2,561,0.0553086249421805,0.003434322765375325,0.000686864553075065,0.0554151474404929,0.23697519236816028,0.06222266952409093,0.18166656742597978,0.05878834675871561,0.19094190591633112,False
0.2,1.2,561,0.42879594862968257,0.008132580723780548,0.0016265161447561096,0.4288730633071494,0.23697519236816028,0.06222266952409093,0.19182075626152228,0.05409008880031038,0.19930112954814833,False
0.2,1.2,561,0.0456571029298759,0.003118144728485875,0.0006236289456971751,0.045763455666034084,0.23697519236816028,0.06222266952409093,0.19131808943828438,0.05910452479560506,0.20023974679775658,False
0.2,1.2,561,0.3917388157095406,0.19530527412757753,0.03906105482551551,0.4377253132223011,0.23697519236816028,0.06222266952409093,0.15476362334138033,0.1330826046034866,0.20411457262478983,False
0.2,1.2,561,0.4388488102692761,0.008182046293689548,0.0016364092587379097,0.4389250780672154,0.23697519236816028,0.06222266952409093,0.2018736179011158,0.05404062323040138,0.20898168954149046,False
0.2,1.2,561,0.03600486730678544,0.002726616719068679,0.0005453233438137358,0.036107961843780824,0.23697519236816028,0.06222266952409093,0.20097032506137485,0.05949605280502225,0.2095921082833337,False
0.2,1.2,561,0.4489060387387225,0.00822856905860196,0.0016457138117203921,0.4489814483526503,0.23697519236816028,0.06222266952409093,0.2119308463705622,0.05399410046548897,0.21870081510689474,False
0.2,1.2,561,0.02634902122107113,0.002199595747203431,0.0004399191494406862,0.026440672093567746,0.23697519236816028,0.06222266952409093,0.21062617114708915,0.0600230737768875,0.21901176534083408,False
0.2,1.2,561,0.4589663030715763,0.008272803376910732,0.0016545606753821465,0.4590408550781761,0.23697519236816028,0.06222266952409093,0.22199111070341604,0.0539498661471802,0.2284527112744232,False
0.2,1.2,561,0.01668404192755766,0.0013326465441524835,0.0002665293088304967,0.016737180224044416,0.23697519236816028,0.06222266952409093,0.22029115044060263,0.060890022979938445,0.22855149498732588,False
0.2,1.2,561,0.008437612159646524,5.565050125654355e-16,1.113010025130871e-16,0.008437612159646524,0.23697519236816028,0.06222266952409093,0.22853758020851375,0.06222266952409038,0.23685667854267278,False
0.2,1.2,561,0.469028226535898,0.00831549280020181,0.0016630985600403622,0.46910193424022445,0.23697519236816028,0.06222266952409093,0.2320530341677377,0.05390717672388912,0.23823222781310227,False
0.2,1.2,561,0.005554309946511773,1.0578104327863356e-15,2.1156208655726714e-16,0.005554309946511773,0.23697519236816028,0.06222266952409093,0.23142088242164852,0.06222266952408988,0.23963990782738706,False
0.2,1.2,561,0.4790903803364076,0.008357468265511108,0.0016714936531022216,0.4791632705108904,0.23697519236816028,0.06222266952409093,0.24211518796824733,0.053865201258579826,0.2480347236810343,False
0.2,1.2,561,-0.005554309905455003,9.098057541405843e-13,1.8196115082811687e-13,0.005554309905455003,0.23697519236816028,0.06222266952409093,0.24252950227361528,0.062222669523181125,0.25038414501656964,False
0.2,1.2,561,0.48915127288990384,0.008399651290804392,0.0016799302581608786,0.48922338651338027,0.23697519236816028,0.06222266952409093,0.25217608052174356,0.05382301823328654,0.25785595373977616,False
0.2,1.2,561,-0.016684041933464865,0.00133264652174307,0.000266529304348614,0.016737180228148584,0.23697519236816028,0.06222266952409093,0.2536592343016251,0.06089002300234786,0.26086510316198525,False
0.2,1.2,561,0.499209334795734,0.008443064219966726,0.0016886128439933452,0.4992807279283086,0.23697519236816028,0.06222266952409093,0.2622341424275737,0.053779605304124206,0.26769197111865795,False
0.2,1.2,561,-0.02634902122203876,0.002199595725924093,0.0004399191451848186,0.026440672092761797,0.23697519236816028,0.06222266952409093,0.26332421359019903,0.06002307379816684,0.27007852719362374,False
0.2,1.2,561,0.5092628993134924,0.00848884990609196,0.0016977699812183921,0.5093336442744701,0.23697519236816028,0.06222266952409093,0.27228770694533216,0.053733819617998974,0.2775390400002975,False
0.2,1.2,561,-0.03600486730536466,0.002726616705939995,0.0005453233411879991,0.036107961841372715,0.23697519236816028,0.06222266952409093,0.27298005967352496,0.05949605281815094,0.27938842724834084,False
0.2,1.2,561,0.5193101774898634,0.008538303979948954,0.001707660795989791,0.5193803645493421,0.23697519236816028,0.06222266952409093,0.28233498512170313,0.05368436554414198,0.2873935540814188,False
0.2,1.2,561,-0.0456571029297067,0.00311814471860232,0.000623628943720464,0.04576345566519185,0.23697519236816028,0.06222266952409093,0.282632295297867,0.05910452480548861,0.28874618473292996,False
0.2,1.2,561,0.5293492258321371,0.00859292424389929,0.001718584848779858,0.5294189656936595,0.23697519236816028,0.06222266952409093,0.2923740334639768,0.05362974528019164,0.2972519554566678,False
0.2,1.2,561,-0.05530862494205136,0.003434322756691219,0.0006868645513382439,0.05541514743982581,0.23697519236816028,0.06222266952409093,0.29228381731021164,0.05878834676739971,0.2981373837295035,False
0.2,1.2,561,0.5393779023502098,0.008654484380269679,0.001730896876053936,0.5394473298141356,0.23697519236816028,0.06222266952409093,0.3024027099820495,0.05356818514382125,0.30711064694030105,False
0.2,1.2,561,-0.06496126832101645,0.003702418924415562,0.0007404837848831125,0.06506669107743966,0.23697519236816028,0.06222266952409093,0.30193646068917673,0.05852025059967537,0.3075552731197363,False
0.2,1.2,561,0.5493938028805656,0.00872514347898426,0.001745028695796852,0.5494630822651315,0.23697519236816028,0.06222266952409093,0.3124186105124053,0.05349752604510667,0.31696588694597544,False
0.2,1.2,561,-0.07461636308524365,0.003937343452401974,0.0007874686904803948,0.07472017340404855,0.23697519236816028,0.06222266952409093,0.31159155545340395,0.05828532607168896,0.31699601995159943,False
0.2,1.2,561,-0.08427497014166664,0.004148197655181366,0.0008296395310362732,0.08437700004245977,0.23697519236816028,0.06222266952409093,0.3212501625098269,0.058074471868909565,0.32645721189069016,False
0.2,1.2,561,0.5593941621478089,0.008807610903040056,0.0017615221806080114,0.559463495372905,0.23697519236816028,0.06222266952409093,0.3224189697796486,0.05341505862105088,0.3268136480645511,False
0.2,1.2,561,-0.09393799382804326,0.004340959950311651,0.0008681919900623302,0.09403824018838136,0.23697519236816028,0.06222266952409093,0.3309131861962035,0.05788170957377928,0.3359372398256951,False
0.2,1.2,561,0.5693756885320099,0.00890539984671933,0.001781079969343866,0.5694453273473498,0.23697519236816028,0.06222266952409093,0.33240049616384965,0.053317269677371604,0.3366494038251412,False
0.2,1.2,561,-0.10360624051382482,0.0045197688595741674,0.0009039537719148336,0.1037047799474667,0.23697519236816028,0.06222266952409093,0.3405814328819851,0.05770290066451676,0.3454349970241076,False
0.2,1.2,561,0.5793342672644561,0.009023228889191957,0.0018046457778383915,0.5794045321590358,0.23697519236816028,0.06222266952409093,0.34235907489629586,0.053199440634898974,0.34646777144160706,False
0.2,1.2,561,-0.11328045118416387,0.004687603355019559,0.0009375206710039119,0.11337739741986373,0.23697519236816028,0.06222266952409093,0.35025564355232414,0.05753506616907137,0.3549497142967327,False
0.2,1.2,561,0.5892643849198655,0.00916767808423993,0.001833535616847986,0.5893356952166089,0.23697519236816028,0.06222266952409093,0.35228919255170527,0.053054991439851,0.3562618521613213,False
0.2,1.2,561,-0.12296132048038262,0.004846672423476392,0.0009693344846952784,0.12305680220069043,0.23697519236816028,0.06222266952409093,0.3599365128485429,0.05737599710061454,0.3644808613972193,False
0.2,1.2,561,0.5991579150456476,0.009348289819816981,0.0018696579639633963,0.599230838395691,0.23697519236816028,0.06222266952409093,0.36218272267748736,0.05287437970427395,0.36602189092346576,False
0.2,1.2,561,-0.13264950823332133,0.004998651683988463,0.0009997303367976927,0.13274365729932194,0.23697519236816028,0.06222266952409093,0.3696247006014816,0.05722401784010247,0.3740280838553427,False
0.2,1.2,561,0.6090012944588794,0.00957940912492088,0.001915881824984176,0.6090766304265608,0.23697519236816028,0.06222266952409093,0.3720261020907191,0.052643260399170055,0.37573226305744495,False
0.2,1.2,561,-0.1423456466042594,0.005144833970576789,0.0010289667941153578,0.14243859176420381,0.23697519236816028,0.06222266952409093,0.3793208389724197,0.057077835553514145,0.383591160208645,False
0.2,1.2,561,0.6187681989175434,0.009882834280510577,0.0019765668561021153,0.6188471171501704,0.23697519236816028,0.06222266952409093,0.38179300654938314,0.05233983524358035,0.38536392955664966,False
0.2,1.2,561,-0.15205034452429791,0.005286228832487472,0.0010572457664974944,0.15214220809895956,0.23697519236816028,0.06222266952409093,0.3890255368924582,0.05693644069160346,0.393169971682851,False
0.2,1.2,561,0.6283986476560927,0.010287583870267859,0.002057516774053572,0.6284828516020894,0.23697519236816028,0.06222266952409093,0.3914234552879324,0.05193508565382307,0.3948538647036571,False
0.2,1.2,561,-0.1617641903846654,0.005423630318892344,0.0010847260637784689,0.16185508659489908,0.23697519236816028,0.06222266952409093,0.3987393827528257,0.05679903920519859,0.4027644798300095,False
0.2,1.2,561,0.6377451425588571,0.010791715888028755,0.002158343177605751,0.6378364429767437,0.23697519236816028,0.06222266952409093,0.4007699501906968,0.05143095363606218,0.4040565504576907,False
0.2,1.2,561,-0.1714877535245332,0.005557664311162363,0.0011115328622324726,0.17157778772756868,0.23697519236816028,0.06222266952409093,0.4084629458926935,0.05666500521292857,0.41237470943684057,False
0.2,1.2,561,0.6465898458932108,0.011143298846931337,0.0022286597693862674,0.6466858603073041,0.23697519236816028,0.06222266952409093,0.4096146535250505,0.05107937067715959,0.4127871927412742,False
0.2,1.2,561,0.6552265310381029,0.010838822046014763,0.0021677644092029527,0.6553161733389244,0.23697519236816028,0.06222266952409093,0.41825133866994263,0.05138384747807617,0.42139587335526824,False
0.2,1.2,561,-0.1812215848334268,0.005688822232078323,0.0011377644464156647,0.1813108532546441,0.23697519236816028,0.06222266952409093,0.4181967772015871,0.05653384729201261,0.4220007350129031,False
0.2,1.2,561,0.6642597736591163,0.01012404970137829,0.002024809940275658,0.664336920006721,0.23697519236816028,0.06222266952409093,0.427284581290956,0.05209861982271264,0.43044904413463286,False
0.2,1.2,561,-0.1909662166402887,0.005817485417223279,0.0011634970834446558,0.19105480636321423,0.23697519236816028,0.06222266952409093,0.427941409008449,0.05640518410686765,0.4316426697376735,False
0.2,1.2,561,0.6736106410336452,0.009445925623019628,0.0018891851246039257,0.6736768670695426,0.23697519236816028,0.06222266952409093,0.4366354486654849,0.0527767439010713,0.4398134828857667,False
0.2,1.2,561,-0.20072216197237908,0.005943942930574702,0.0011887885861149405,0.20081015104926322,0.23697519236816028,0.06222266952409093,0.43769735434053936,0.05627872659351623,0.4413006560879956,False
0.2,1.2,561,0.6830732689194093,0.008880525423872018,0.0017761050847744037,0.683130993619856,0.23697519236816028,0.06222266952409093,0.44609807655124906,0.05334214410021891,0.449275948877672,False
0.2,1.2,561,-0.2104899132039007,0.006068404679846971,0.0012136809359693942,0.21057737080689376,0.23697519236816028,0.06222266952409093,0.447465105572061,0.05615426484424396,0.450974857575024,False
0.2,1.2,561,0.6925542501020727,0.008402770490320148,0.0016805540980640297,0.6926052236926583,0.23697519236816028,0.06222266952409093,0.45557905773391244,0.05381989903377078,0.45874705380822317,False
0.2,1.2,561,-0.22026994007094572,0.006191011116812515,0.001238202223362503,0.22035692663836667,0.23697519236816028,0.06222266952409093,0.45724513243910603,0.05603165840727842,0.46066545114988333,False
0.2,1.2,561,0.7020137745104236,0.007986872651125847,0.0015973745302251695,0.702059206717722,0.23697519236816028,0.06222266952409093,0.4650385821422633,0.054235796872965085,0.4681905643467541,False
0.2,1.2,561,-0.23006268699520221,0.006311840439146935,0.001262368087829387,0.2301492543485241,0.23697519236816028,0.06222266952409093,0.4670378793633625,0.055910829084944,0.47037261991871143,False
0.2,1.2,561,0.7114317311759489,0.007615345256344387,0.0015230690512688773,0.71147248829971,0.23697519236816028,0.06222266952409093,0.47445653880778865,0.054607324267746546,0.47758870074693927,False
0.2,1.2,561,-0.2398685696373109,0.006430913987038207,0.0012861827974076415,0.23995476105832564,0.23697519236816028,0.06222266952409093,0.4768437620054712,0.05579175553705273,0.48009654586284695,False
0.2,1.2,561,0.7207958058358349,0.007276690383437702,0.0014553380766875405,0.7208325352905951,0.23697519236816028,0.06222266952409093,0.48382061346767463,0.05494597914065323,0.4869306384280641,False
0.2,1.2,561,-0.24968797058729503,0.006548200387044251,0.0013096400774088503,0.24977382085460997,0.23697519236816028,0.06222266952409093,0.4866631629554553,0.055674469137046684,0.48983740229947736,False
0.2,1.2,561,0.7300970936034182,0.006963161617457078,0.0013926323234914157,0.7301302977605225,0.23697519236816028,0.06222266952409093,0.49312190123525795,0.05525950790663385,0.49620844681641485,False
0.2,1.2,561,-0.25952123409982064,0.006663618918448987,0.0013327237836897974,0.2596067694914449,0.23697519236816028,0.06222266952409093,0.4964964264679809,0.055559050605641945,0.49959534585469817,False
0.2,1.2,561,0.7393282986661016,0.006669367388974467,0.0013338734777948935,0.7393583797252057,0.23697519236816028,0.06222266952409093,0.5023531062979414,0.055553302135116465,0.5054154853042261,False
0.2,1.2,561,-0.2693686597968851,0.006777042545448548,0.0013554085090897096,0.26945389807243997,0.23697519236816028,0.06222266952409093,0.5063438521650454,0.05544562697864239,0.5093705077606988,False
0.2,1.2,561,0.7484829188797051,0.006391438858160277,0.0012782877716320555,0.7485102072419325,0.23697519236816028,0.06222266952409093,0.5115077265115449,0.05583123066593065,0.5145457031194427,False
0.2,1.2,561,-0.27923049529907007,0.006888301050281404,0.001377660210056281,0.2793154456816223,0.23697519236816028,0.06222266952409093,0.5162056876672303,0.05533436847380953,0.5191629843453724,False
0.2,1.2,561,0.7575548454443385,0.006126526040807728,0.0012253052081615456,0.757579618375207,0.23697519236816028,0.06222266952409093,0.5205796530761782,0.056096143483283206,0.5235933083134381,False
0.2,1.2,561,-0.2891069278105652,0.006997184710678497,0.0013994369421356995,0.28919159099451475,0.23697519236816028,0.06222266952409093,0.5260821201787255,0.05522548481341243,0.5289728266599518,False
0.2,1.2,561,0.7665381537722481,0.005872483293575927,0.0011744966587151854,0.7665606481215952,0.23697519236816028,0.06222266952409093,0.5295629614040878,0.056350186230515006,0.5325526017017297,False
0.2,1.2,561,-0.2989980747779865,0.007103448975331278,0.0014206897950662556,0.29908244299571907,0.23697519236816028,0.06222266952409093,0.5359732671461468,0.05511922054875965,0.5388000292958582,False
0.2,1.2,561,0.7754269894311167,0.005627666571658156,0.0011255333143316312,0.775447410576144,0.23697519236816028,0.06222266952409093,0.5384517970629563,0.05659500295243278,0.5414178904686406,False
0.2,1.2,561,-0.3089039738718174,0.007206820579087876,0.0014413641158175752,0.30898803105728806,0.23697519236816028,0.06222266952409093,0.5458791662399777,0.055015848945003054,0.5486445185819253,False
0.2,1.2,561,0.7842155046160616,0.005390798733713851,0.0010781597467427702,0.7842340329207931,0.23697519236816028,0.06222266952409093,0.5472403122479013,0.05683187079037708,0.5501834429412744,False
0.2,1.2,561,-0.3188245726926882,0.0073070054953993475,0.0014614010990798695,0.3189082947839159,0.23697519236816028,0.06222266952409093,0.5557997650608485,0.05491566402869159,0.5585061405189798,False
0.2,1.2,561,0.7928978231870625,0.005160877558627954,0.001032175511725591,0.7929146187780607,0.23697519236816028,0.06222266952409093,0.5559226308189023,0.057061791965462974,0.5588434660608633,False
0.2,1.2,561,0.8014680228247367,0.004937111368475575,0.000987422273695115,0.8014832291940097,0.23697519236816028,0.06222266952409093,0.5644928304565764,0.057285558155615354,0.5673920961822411,False
0.2,1.2,561,-0.32875971877274207,0.007403699018281266,0.0014807398036562533,0.3288430741960149,0.23697519236816028,0.06222266952409093,0.5657349111409024,0.05481897050580967,0.5683846489930227,False
0.2,1.2,561,0.8099201280652469,0.0047188729725740584,0.0009437745945148117,0.8099338748363086,0.23697519236816028,0.06222266952409093,0.5729449356970866,0.05750379655151687,0.5758233982383635,False
0.2,1.2,561,-0.33870915059476864,0.007496598092506284,0.001499319618501257,0.3387921009698872,0.23697519236816028,0.06222266952409093,0.5756843429629289,0.054726071431584644,0.5782796949807195,False
0.2,1.2,561,0.8182481106849592,0.00450566605986508,0.0009011332119730161,0.8182605157687546,0.23697519236816028,0.06222266952409093,0.5812729183167988,0.057717003464225855,0.5841313705472574,False
0.2,1.2,561,-0.34867249045464827,0.007585415756455494,0.0015170831512910988,0.34875499155144013,0.23697519236816028,0.06222266952409093,0.5856476828228085,0.05463725376763544,0.588190817588131,False
0.2,1.2,561,0.8264458953910448,0.004297100226920972,0.0008594200453841945,0.8264570666883223,0.23697519236816028,0.06222266952409093,0.5894707030228845,0.05792556929716996,0.5923099537410248,False
0.2,1.2,561,-0.3586492400013861,0.007669897251149943,0.0015339794502299887,0.3587312429624928,0.23697519236816028,0.06222266952409093,0.5956244323695463,0.05455277227294099,0.5981174377981364,False
0.2,1.2,561,0.8345073695606436,0.004092872113156794,0.0008185744226313588,0.8345174063212578,0.23697519236816028,0.06222266952409093,0.5975321771924833,0.05812979741093414,0.6003530429067763,False
0.2,1.2,561,-0.36863877916260235,0.0077498370125681755,0.0015499674025136352,0.36872023198655,0.23697519236816028,0.06222266952409093,0.6056139715307627,0.054472832511522754,0.6080588556999165,False
0.2,1.2,561,0.8424263963095021,0.0038927509207687737,0.0007785501841537548,0.8424353902280848,0.23697519236816028,0.06222266952409093,0.6054512039413418,0.05832991860332216,0.6082545024562419,False
0.2,1.2,561,0.8501968304023532,0.0036965671230914567,0.0007393134246182914,0.8502048665084805,0.23697519236816028,0.06222266952409093,0.6132216380341928,0.05852610240099947,0.6160081833998562,False
0.2,1.2,561,-0.3786403688856504,0.007825095471814595,0.0015650190943629191,0.3787212181394177,0.23697519236816028,0.06222266952409093,0.6156155612538107,0.05439757405227634,0.6180142517131925,False
0.2,1.2,561,0.8578125367284023,0.003504203518628696,0.0007008407037257392,0.857819694114513,0.23697519236816028,0.06222266952409093,0.620837344360242,0.05871846600546224,0.6236079428633926,False
0.2,1.2,561,-0.38865315770464226,0.007895614411585393,0.0015791228823170786,0.3887333504096683,0.23697519236816028,0.06222266952409093,0.6256283500728026,0.05432705511250554,0.6279826919048124,False
0.2,1.2,561,0.8652674111495989,0.003315588010115973,0.0006631176020231947,0.8652737635693006,0.23697519236816028,0.06222266952409093,0.6282922187814386,0.05890708151397496,0.6310476657383317,False
0.2,1.2,561,-0.39867619163798945,0.007961429640938086,0.0015922859281876174,0.3987556772522474,0.23697519236816028,0.06222266952409093,0.6356513840061497,0.054261239883152845,0.6379631369778278,False
0.2,1.2,561,0.8725554035970159,0.0031306876791849046,0.0006261375358369809,0.8725610199588886,0.23697519236816028,0.06222266952409093,0.6355802112288556,0.05909198184490603,0.6383212883995608,False
0.2,1.2,561,-0.3917388157096225,0.1953052741275173,0.03906105482550346,0.43772531322234753,0.23697519236816028,0.06222266952409093,0.6287140080777828,0.13308260460342636,0.6426447569234983,False
0.2,1.2,561,0.8796705433358867,0.0029495037981504355,0.0005899007596300871,0.8796754881122409,0.23697519236816028,0.06222266952409093,0.6426953509677265,0.0592731657259405,0.6454228244575054,False
0.2,1.2,561,-0.40870842642315697,0.008022679985358007,0.0016045359970716013,0.40878715882894434,0.23697519236816028,0.06222266952409093,0.6456836187913173,0.05419998953873292,0.6479544539868909,False
0.2,1.2,561,0.8866069663234154,0.0027720675308407993,0.0005544135061681599,0.886611299889419,0.23697519236816028,0.06222266952409093,0.6496317739552551,0.059450601993250134,0.6523463925014159,False
0.2,1.2,561,-0.41874874070788526,0.008079612039641006,0.0016159224079282013,0.41882668011380414,0.23697519236816028,0.06222266952409093,0.6557239330760456,0.054143057484449926,0.6579554294042134,False
0.2,1.2,561,0.8933589445986829,0.002598436114941469,0.0005196872229882939,0.893362723514204,0.23697519236816028,0.06222266952409093,0.6563837522305227,0.05962423340914946,0.6590862457993255,False
0.2,1.2,561,0.8999209176353756,0.00242868935732712,0.00048573787146542405,0.899924194879597,0.23697519236816028,0.06222266952409093,0.6629457252672153,0.059793980166763815,0.6656368039060471,False
0.2,1.2,561,-0.42879594862954107,0.008132580721617063,0.0016265161443234128,0.4288730633069669,0.23697519236816028,0.06222266952409093,0.6657711409977014,0.05409008880247387,0.667964781924946,False
0.2,1.2,561,0.906287525576319,0.0022629263005530405,0.0004525852601106081,0.9062903507434517,0.23697519236816028,0.06222266952409093,0.6693123332081587,0.05995974322353789,0.6719926861149472,False
0.2,1.2,561,-0.43884881026919026,0.008182046291629467,0.0016364092583258936,0.43892507806709125,0.23697519236816028,0.06222266952409093,0.6758240026373505,0.05404062323246146,0.67798117341127,False
0.2,1.2,561,0.91245364425319,0.0021012619318690868,0.00042025238637381735,0.9124560637162938,0.23697519236816028,0.06222266952409093,0.6754784518850296,0.06012140759222184,0.6781487466713084,False
0.2,1.2,561,0.9184144218679295,0.0019438238094757413,0.0003887647618951483,0.9184164789168395,0.23697519236816028,0.06222266952409093,0.6814392294997693,0.06027884571461519,0.6841001116371241,False
