alpha,Mach,N,gep_cr,gep_ci,gep_omega_i,distance_to_target,distance_to_shooting,overlap_to_previous,selection_source,n_finite_modes,success,accepted,target_cr,target_ci,target_source,shooting_cr,shooting_ci,shooting_omega_i,shooting_spectral_success
0.0,1.425,,,,,,,,no_mode,0,False,False,0.03,0.001,shooting_anchor,0.03,0.001,0.0,True
0.01,1.425,561.0,0.15212155845397332,0.0031078277714005425,3.107827771400543e-05,0.08602492574832188,0.08602492574832188,,nearest_to_target,140,True,False,0.1477392578125,0.046064443359374985,shooting_anchor,0.1477392578125,0.046064443359374985,0.00046064443359374984,True
0.02,1.425,561.0,0.39791284635459473,0.005389362500758988,0.00010778725001517976,0.007302880751093432,0.36330819820024657,0.9999622289394909,composite_branch_score,140,True,False,0.39570001840571734,0.0019095830633032885,blended_continuation,0.7610677083333333,0.0001122160011574074,2.2443200231481483e-06,True
0.03,1.425,561.0,0.3383696674289708,0.0048804062502014545,0.00014641218750604363,0.056598536569337735,0.1867812551971728,0.9999563742718537,composite_branch_score,143,True,False,0.32202244739609015,0.03197359145878872,blended_continuation,0.20818684895833325,0.07184993489583331,0.002155498046874999,True
0.04,1.425,561.0,0.3185889154136764,0.004774362594694383,0.00019097450378777534,0.06049427959682737,0.16519874020719508,0.9999075882731112,composite_branch_score,143,True,False,0.2941481025407158,0.03244295729178754,blended_continuation,0.2278157552083333,0.07378678385416666,0.0029514713541666667,True
0.05,1.425,561.0,0.3087162230434139,0.004774914290884073,0.00023874571454420365,0.05912234910316708,0.1534885933352028,0.9998365035924945,composite_branch_score,142,True,False,0.28856090133153917,0.032565268598483285,blended_continuation,0.24351888020833326,0.07425162760416663,0.003712581380208332,True
0.06,1.425,561.0,0.2988539702597165,0.0047960481087292416,0.00028776288652375447,0.05612180150779577,0.14390339327846458,0.9997534539632438,composite_branch_score,142,True,False,0.288220619242715,0.03234867253286378,blended_continuation,0.2574772135416667,0.07370930989583334,0.00442255859375,True
0.07,1.425,561.0,0.29886158288357406,0.004921845288977986,0.00034452917022845904,0.055174329890383726,0.13830199211351643,0.9995568876385726,composite_branch_score,143,True,False,0.28701420507249653,0.03186551949023754,blended_continuation,0.26925455729166653,0.07246972656249999,0.005072880859375,True
0.08,1.425,561.0,0.2988707346745754,0.005069963022465126,0.0004055970417972101,0.052874996434905515,0.13262518422533023,0.9993191625039287,composite_branch_score,146,True,False,0.29120627264681104,0.03122823738172012,blended_continuation,0.27972330729166656,0.07068782552083332,0.005655026041666665,True
0.09,1.425,561.0,0.48796750769336206,0.007023077814593708,0.0006320770033134337,0.008912856797660825,0.27389432301110406,0.9839901159461593,composite_branch_score,146,True,False,0.4839240033047452,0.0030516458135755264,blended_continuation,0.7615039062499999,2.417000024112653e-05,2.1753000217013875e-06,True
0.1,1.425,561.0,0.5977148296523452,0.00827926067268001,0.0008279260672680012,0.008118314655574128,0.16461909883349843,0.9725077438036472,composite_branch_score,146,True,False,0.5973820671160173,0.004223514688852676,blended_continuation,0.7615039062499999,2.4170000241126537e-05,2.4170000241126537e-06,True
0.11,1.425,561.0,0.6673785396251138,0.008282030052393263,0.0009110233057632589,0.007803430249649627,0.09556334889921411,0.9569726898247626,composite_branch_score,146,True,False,0.6632304602914071,0.004977224403704457,blended_continuation,0.7615039062499999,2.4170000241126547e-05,2.6587000265239203e-06,True
0.12,1.425,561.0,0.7061999058174118,0.007628928817133107,0.0009154714580559728,0.005427951941425462,0.05735731767176783,0.9546307846196418,composite_branch_score,147,True,False,0.7050286862750683,0.004978886031532408,blended_continuation,0.7615039062499999,2.4170000241126547e-05,2.9004000289351857e-06,True
0.13,1.425,561.0,0.725105331537373,0.007658048894566111,0.0009955463562935944,0.006933146617703248,0.03947101048875695,0.9663137872341442,composite_branch_score,149,True,False,0.7283215059904471,0.004587025290376315,blended_continuation,0.7615039062499999,2.4170000241126547e-05,3.142100031346451e-06,True
0.14,1.425,561.0,0.7342752812585703,0.008842235095073791,0.0012379129133103309,0.010054864096788822,0.03245884041072144,0.9786616290849266,composite_branch_score,148,True,False,0.7396647614224238,0.004598009736768602,blended_continuation,0.7615039062499999,7.951000072337964e-06,1.113140010127315e-06,True
0.15,1.425,561.0,0.7394705237258083,0.008548348474752636,0.0012822522712128952,0.008627438590635231,0.027878728478168628,0.9880747563288692,composite_branch_score,147,True,False,0.7451667312551422,0.00530852145707321,blended_continuation,0.7615039062499999,7.951000072337964e-06,1.1926500108506946e-06,True
0.16,1.425,561.0,0.7484359114230469,0.006677570256301487,0.001068411241008238,0.003094498579888632,0.0186737187750464,0.991499587490339,composite_branch_score,147,True,True,0.7482838767354849,0.0051321894848805165,blended_continuation,0.7615039062499999,7.951000072337964e-06,1.2721600115740744e-06,True
