alpha,Mach,y,p_real,p_imag,p_abs,rho_real,rho_imag,rho_abs
0.2,1.275,-4.350586857811514,0.7088449959526528,-0.6133288352111875,0.937354515852262,1.1523161465455312,-0.9970426877401867,1.5237869348323334
0.2,1.275,-4.343578955176154,0.7078152854612318,-0.6146833152855797,0.9374636293867813,1.150642223427915,-0.9992445644111205,1.5239643125218862
0.2,1.275,-4.336585183398205,0.7067850946146498,-0.6160333496367714,0.9375725347055234,1.14896751943294,-1.0014392140032764,1.5241413517306666
0.2,1.275,-4.329605494699504,0.7057544347694684,-0.6173789529369931,0.9376812324699422,1.1472920530221171,-1.0036266603681994,1.5243180535339498
0.2,1.275,-4.32263984151051,0.7047233171866992,-0.618720139815502,0.9377897233388408,1.1456158425016278,-1.0058069272875754,1.524494419002703
0.2,1.275,-4.31568817646915,0.7036917530326914,-0.6200569248583636,0.937898007968368,1.1439389060237688,-1.0079800384728772,1.5246704492035779
0.2,1.275,-4.3087504524196945,0.7026597533800045,-0.6213893226082506,0.9380060870120136,1.1422612615883698,-1.0101460175650374,1.5248461451989046
0.2,1.275,-4.301826622411607,0.7016273292082943,-0.6227173475642312,0.938113961120607,1.1405829270442334,-1.0123048881341032,1.5250215080466867
0.2,1.275,-4.294916639698434,0.700594491405175,-0.6240410141815805,0.9382216309423118,1.1389039200905375,-1.0144566736789318,1.5251965388005955
0.2,1.275,-4.288020457736689,0.6995612507670923,-0.6253603368715843,0.9383290971226247,1.1372242582782544,-1.016601397626869,1.5253712385099667
0.2,1.275,-4.281138030184725,0.6985276180001851,-0.6266753300013497,0.9384363603043698,1.1355439590115508,-1.018739083333444,1.525545608219791
0.2,1.275,-4.27426931090165,0.6974936037211493,-0.6279860078936214,0.9385434211276978,1.1338630395491933,-1.0208697540820681,1.5257196489707137
0.2,1.275,-4.267414253946229,0.6964592184580851,-0.6292923848266115,0.9386502802300817,1.1321815170059246,-1.0229934330837602,1.5258933617990265
0.2,1.275,-4.26057281357579,0.6954244726513543,-0.6305944750338177,0.9387569382463122,1.1304994083538578,-1.02511014347685,1.5260667477366612
0.2,1.275,-4.253744944245145,0.6943893766544219,-0.6318922927038634,0.9388633958084964,1.1288167304238446,-1.0272199083267177,1.526239807811187
0.2,1.275,-4.24693060060552,0.6933539407347098,-0.6331858519803221,0.9389696535460547,1.1271334999068625,-1.029322750625511,1.5264125430458049
0.2,1.275,-4.24012973750348,0.6923181750744218,-0.634475166961573,0.9390757120857156,1.1254497333553568,-1.0314186932919072,1.5265849544593413
0.2,1.275,-4.233342309979879,0.6912820897713856,-0.6357602517006398,0.939181572051515,1.1237654471846086,-1.0335077591708524,1.5267570430662438
0.2,1.275,-4.226568273268798,0.690245694839887,-0.6370411202050351,0.9392872340647904,1.1220806576740912,-1.03558997103331,1.5269288098765748
0.2,1.275,-4.21980758279651,0.689209000211486,-0.6383177864366287,0.93939269874418,1.1203953809687968,-1.0376653515760446,1.5271002558960074
0.2,1.275,-4.213060194180424,0.688172015735851,-0.6395902643114946,0.9394979667056187,1.1187096330805926,-1.0397339234213734,1.5272713821258213
0.2,1.275,-4.2063260632280635,0.6871347511815658,-0.6408585676997863,0.9396030385623356,1.1170234298895327,-1.0417957091169652,1.5274421895628967
0.2,1.275,-4.19960514593604,0.6860972162369582,-0.6421227104255885,0.9397079149248493,1.1153367871452051,-1.0438507311355973,1.527612679199708
0.2,1.275,-4.192897398489032,0.6850594205108944,-0.6433827062668079,0.9398125964009656,1.1136497204680227,-1.0458990118749796,1.5277828520243195
0.2,1.275,-4.186202777258771,0.6840213735335978,-0.6446385689550368,0.9399170835957752,1.1119622453505549,-1.0479405736575316,1.527952709020382
0.2,1.275,-4.179521238803035,0.6829830847574433,-0.6458903121754428,0.9400213771116505,1.1102743771588186,-1.049975438730204,1.5281222511671266
0.2,1.275,-4.172852739864646,0.6819445635577631,-0.6471379495666446,0.9401254775482414,1.1085861311335885,-1.0520036292642765,1.5282914794393596
0.2,1.275,-4.166197237370486,0.6809058192336332,-0.6483814947206107,0.9402293855024731,1.106897522391675,-1.0540251673551926,1.528460394807458
0.2,1.275,-4.159554688430501,0.6798668610086657,-0.6496209611825496,0.940333101568543,1.105208565927212,-1.0560400750223822,1.5286289982373629
0.2,1.275,-4.1529250503367185,0.6788276980318062,-0.6508563624507969,0.9404366263379177,1.103519276612955,-1.0580483742090767,1.5287972906905773
0.2,1.275,-4.146308280562287,0.6777883393780959,-0.6520877119767358,0.940539960399329,1.101829669201517,-1.060050086782181,1.528965273124159
0.2,1.275,-4.1397043367604835,0.6767487940494648,-0.6533150231646908,0.9406431043387738,1.100139758326661,-1.0620452345321003,1.529132946490719
0.2,1.275,-4.13311317676378,0.6757090709668251,-0.6545383093820122,0.9407460587403556,1.098449558490445,-1.0640338391891335,1.5293003117397905
0.2,1.275,-4.126534758582867,0.6746691788912579,-0.6557575840517705,0.940848824193993,1.096759083935101,-1.0660159225741594,1.5294673698303596
0.2,1.275,-4.1199690404057066,0.6736291265715486,-0.6569728604798771,0.9409514012809904,1.0950683488828736,-1.0679915063176002,1.5296341217074099
0.2,1.275,-4.1134159805965975,0.6725889227056476,-0.6581841519019501,0.9410537905780056,1.0933773674733684,-1.0699606119356075,1.5298005683083704
0.2,1.275,-4.106875537695229,0.6715485759165347,-0.6593914715124392,0.9411559926594877,1.0916861537243168,-1.0719232608774087,1.5299667105670796
0.2,1.275,-4.100347670415752,0.6705080947529259,-0.6605948324645037,0.9412580080976758,1.0899947215327253,-1.0738794745251088,1.5301325494137843
0.2,1.275,-4.093832337645857,0.6694674876899536,-0.661794247869915,0.9413598374625958,1.0883030846759807,-1.0758292741935305,1.530298085775132
0.2,1.275,-4.087329498445843,0.6684267631298794,-0.6629897307989294,0.9414614813220586,1.08661125681301,-1.0777726811300095,1.5304633205741713
0.2,1.275,-4.080839112047711,0.6673859294027696,-0.664181294280195,0.9415629402416567,1.0849192514853774,-1.079709716514242,1.5306282547303431
0.2,1.275,-4.074361137854259,0.6663449947671791,-0.6653689513006525,0.9416642147847618,1.0832270821183956,-1.0816404014581231,1.5307928891594784
0.2,1.275,-4.067895535438176,0.665303967410843,-0.6665527148054292,0.941765305512523,1.0815347620222515,-1.0835647570055758,1.530957224773795
0.2,1.275,-4.06144226454114,0.6642628554513526,-0.6677325976977452,0.9418662129838627,1.079842304393105,-1.085482804132397,1.531121262481892
0.2,1.275,-4.0550012850729305,0.663221666936822,-0.6689086128388334,0.9419669377554761,1.0781497223141712,-1.0873945637461284,1.5312850031887457
0.2,1.275,-4.0485725571105435,0.6621804098465717,-0.6700807730478383,0.942067480381826,1.076457028756833,-1.0893000566858921,1.5314484477957058
0.2,1.275,-4.042156040897315,0.6611390920917936,-0.6712490911017384,0.9421678414151434,1.0747642365817218,-1.0911993037222634,1.5316115972004924
0.2,1.275,-4.035751696842036,0.6600977215162126,-0.6724135797352653,0.9422680214054222,1.073071358539793,-1.0930923255571405,1.5317744522971897
0.2,1.275,-4.029359485518097,0.6590563058967559,-0.6735742516408225,0.9423680209004189,1.0713784072734138,-1.094979142823612,1.5319370139762434
0.2,1.275,-4.022979367662611,0.6580148529442053,-0.6747311194684149,0.9424678404456486,1.0696853953174237,-1.0968597760858418,1.5320992831244575
0.2,1.275,-4.016611304175559,0.6569733703038609,-0.6758841958255691,0.9425674805843824,1.0679923351002139,-1.0987342458389406,1.5322612606249864
0.2,1.275,-4.010255256118948,0.6559318655561825,-0.6770334932772788,0.9426669418576473,1.0662992389447692,-1.1006025725088762,1.5324229473573376
0.2,1.275,-4.003911184715951,0.6548903462174516,-0.6781790243459229,0.9427662248042201,1.0646061190697447,-1.1024647764523408,1.5325843441973603
0.2,1.275,-3.997579051350066,0.6538488197404062,-0.679320801511217,0.9428653299606283,1.0629129875904977,-1.104320877956672,1.532745452017246
0.2,1.275,-3.991258817564285,0.6528072935148893,-0.6804588372101475,0.9429642578611455,1.0612198565201418,-1.106170897239746,1.5329062716855246
0.2,1.275,-3.984950445060257,0.6517657748684916,-0.6815931438369119,0.9430630090377898,1.0595267377705917,-1.1080148544498798,1.5330668040670572
0.2,1.275,-3.9786538956974655,0.6507242710671816,-0.6827237337428713,0.9431615840203215,1.0578336431535869,-1.1098527696657552,1.533227050023035
0.2,1.275,-3.9723691314924037,0.6496827893159361,-0.6838506192365029,0.94325998333624,1.0561405843817187,-1.11168466289634,1.5333870104109748
0.2,1.275,-3.96609611461776,0.6486413367593828,-0.6849738125833406,0.9433582075107825,1.0544475730694716,-1.1135105540807928,1.5335466860847156
0.2,1.275,-3.9598348074016045,0.6475999204824137,-0.6860933260059414,0.9434562570669206,1.0527546207342235,-1.1153304630884084,1.5337060778944127
0.2,1.275,-3.9535851723265867,0.6465585475108168,-0.6872091716838368,0.9435541325253587,1.0510617387972714,-1.117144409718537,1.533865186686536
0.2,1.275,-3.947347172029131,0.6455172248118967,-0.6883213617534937,0.9436518344045312,1.0493689385848395,-1.1189524137005231,1.5340240133038658
0.2,1.275,-3.9411207692986454,0.6444759592950782,-0.6894299083082882,0.9437493632205989,1.0476762313290613,-1.120754494693661,1.534182558585486
0.2,1.275,-3.9349059270767213,0.6434347578125472,-0.690534823398451,0.9438467194874499,1.045983628169022,-1.1225506722871068,1.5343408233667857
0.2,1.275,-3.928702608456351,0.6423936271598326,-0.6916361190310597,0.9439439037166946,1.0442911401517028,-1.1243409659998664,1.5344988084794513
0.2,1.275,-3.922510776681155,0.6413525740764298,-0.6927338071699978,0.9440409164176635,1.042598778232996,-1.1261253952807275,1.5346565147514641
0.2,1.275,-3.9163303951445907,0.6403116052446733,-0.6938278997377463,0.9441377580975684,1.0409065532758721,-1.1279039795111736,1.5348139430073593
0.2,1.275,-3.9101614273891916,0.6392707272392001,-0.6949184086688017,0.9442344292662259,1.0392144759682245,-1.1296767380922208,1.5349710940759085
0.2,1.275,-3.904003837105793,0.638229946604551,-0.6960053458283509,0.9443309304287827,1.0375225569490232,-1.131443690312213,1.5351279687782897
0.2,1.275,-3.8978575881327715,0.6371892698525486,-0.6970887230161232,0.944427262086114,1.0358308068040494,-1.1332048553530853,1.5352845679287392
0.2,1.275,-3.8917226444552906,0.636148703437617,-0.6981685519929508,0.9445234247372031,1.034139236025776,-1.1349602523335405,1.5354408923384155
0.2,1.275,-3.885598970204547,0.6351082537573288,-0.699244844480725,0.9446194188791361,1.0324478550142575,-1.1367099003089784,1.5355969428153955
0.2,1.275,-3.8794865296570116,0.6340679271529551,-0.7003176121623579,0.9447152450071036,1.0307566740780225,-1.138453818271433,1.5357527201646728
0.2,1.275,-3.8733852872337047,0.6330277299100158,-0.7013868666817357,0.9448109036143956,1.0290657034349693,-1.1401920251494964,1.5359082251881517
0.2,1.275,-3.8672952074994362,0.6319876682588194,-0.7024526196436871,0.9449063951924012,1.0273749532132432,-1.1419245398082687,1.5360634586846469
0.2,1.275,-3.8612162551620863,0.6309477483750034,-0.7035148826139478,0.9450017202306055,1.025684433452115,-1.1436513810492988,1.5362184214498777
