mode_index,alpha,Mach,accepted,gep_cr,gep_ci,gep_omega_i,distance_to_shooting,selection_source,N
0,0.01,1.0,True,6.842122791647756e-10,4.3323576516961176e-11,4.332357651696118e-13,0.0003675922011175408,nearest_to_target,561
1,0.02,1.0,True,8.211383142651356e-10,2.3178364830409538e-11,4.635672966081908e-13,0.0007529114684242839,target_then_overlap,561
2,0.03,1.0,True,0.008170512404095625,8.330311831465283e-13,2.4990935494395848e-14,0.008366237000208915,target_then_overlap,561
3,0.04,1.0,True,0.008172002540218383,8.171115855665887e-13,3.268446342266355e-14,0.008790265469209666,target_then_overlap,561
4,0.05,1.0,True,0.008173910993094346,8.28353653862656e-13,4.14176826931328e-14,0.009673591834613294,target_then_overlap,561
5,0.06,1.0,True,0.00570445904936355,1.2811672949583913e-14,7.687003769750347e-16,0.009430118592317627,target_then_overlap,561
6,0.07,1.0,True,0.01660298214754232,0.0016487330390347386,0.00011541131273243172,0.018078835796175897,target_then_overlap,561
7,0.08,1.0,True,0.01660329310683398,0.001644908115639748,0.00013159264925117985,0.019701305707134586,target_then_overlap,561
8,0.09,1.0,False,0.016603642720936368,0.001640579031340738,0.00014765211282066643,0.02214505629903652,target_then_overlap,561
9,0.1,1.0,False,0.0166040302546934,0.0016357472276790287,0.0001635747227679029,0.025610508235142704,target_then_overlap,561
10,0.11,1.0,False,0.016604454349512736,0.001630414585319233,0.00017934560438511563,0.03013786439484278,target_then_overlap,561
11,0.12,1.0,False,0.01660491391460482,0.0016245834200512713,0.00019495001040615255,0.0359444784261835,target_then_overlap,561
12,0.13,1.0,False,0.016605407700502752,0.0016182557730616675,0.00021037325049801678,0.04321946278948055,target_then_overlap,561
13,0.14,1.0,False,0.016605934374066947,0.0016114343314820737,0.00022560080640749033,0.05208569444693206,target_then_overlap,561
14,0.15,1.0,False,0.016606492543662494,0.0016041215883022043,0.00024061823824533064,0.06322328479549114,target_then_overlap,561
15,0.16,1.0,False,0.016607080717262784,0.0015963198644674804,0.0002554111783147969,0.07753832205228471,target_then_overlap,561
16,0.17,1.0,False,0.016607697378961683,0.0015880320233852391,0.0002699654439754907,0.09671559406812649,target_then_overlap,561
17,0.18,1.0,False,0.016608340936543092,0.0015792603531703568,0.00028426686357066423,0.2988950607042943,target_then_overlap,561
18,0.19,1.0,False,0.016609009787397835,0.0015700081808357185,0.0002983015543587865,0.19899154072702666,target_then_overlap,561
19,0.2,1.0,False,0.01660970222039149,0.0015602776305509575,0.00031205552611019154,0.1891789298810063,target_then_overlap,561
20,0.21,1.0,False,0.02624272771421202,0.0023706244345294662,0.0004978311312511879,0.17697974107521805,target_then_overlap,561
21,0.22,1.0,False,0.03586508494597128,0.0028759418913149857,0.0006327072160892969,0.16505372363815318,target_then_overlap,561
22,0.23,1.0,False,0.04548343516621758,0.0032513524940650405,0.0007478110736349594,0.1531395637349439,target_then_overlap,561
23,0.24,1.0,False,0.0551013867488605,0.003553510102952488,0.0008528424247085971,0.14104604289933392,target_then_overlap,561
24,0.25,1.0,False,0.06472144645586181,0.0038093831455495043,0.0009523457863873761,0.12892527635334974,target_then_overlap,561
25,0.26,1.0,False,0.06472358937272311,0.0038032261291320022,0.0009888387935743205,0.12127866031335986,target_then_overlap,561
26,0.27,1.0,False,0.07434865986249897,0.0040305197518400475,0.001088240332996813,0.10924542221209617,target_then_overlap,561
27,0.28,1.0,False,0.0839801031214385,0.004238417934155227,0.0011867570215634636,0.0970500466411835,target_then_overlap,561
28,0.29,1.0,False,0.08398403729022519,0.004238848944833301,0.001229266194001657,0.09079084752756415,target_then_overlap,561
29,0.3,1.0,False,0.09362516616127778,0.0044398141240721885,0.0013319442372216564,0.07902705182375258,target_then_overlap,561
30,0.01,1.025,True,0.016650970577922294,0.0011141405047063752,1.1141405047063753e-05,0.016877345375623933,nearest_to_target,561
31,0.02,1.025,True,0.00546004134615912,1.5689402494303343e-11,3.137880498860669e-13,0.011519788679281582,target_then_overlap,561
32,0.03,1.025,True,1.6676031302944604e-09,3.3512567321165816e-14,1.0053770196349745e-15,0.01551669791659973,target_then_overlap,561
33,0.04,1.025,False,2.636027642506235e-10,1.2042564516539967e-14,4.817025806615987e-16,0.021158406249975916,target_then_overlap,561
34,0.05,1.025,False,1.2885365335522683e-10,2.3181894592212768e-14,1.1590947296106384e-15,0.02706876736106475,target_then_overlap,561
35,0.06,1.025,False,0.005465120120824694,4.2989058606370034e-14,2.579343516382202e-15,0.03395907666394449,target_then_overlap,561
36,0.07,1.025,False,1.9890943841775939e-10,3.1191759599296997e-15,2.18342317195079e-16,0.04034960937499376,target_then_overlap,561
37,0.08,1.025,False,0.005469564547409751,1.1216666573961728e-14,8.973333259169383e-16,0.04840700410422614,target_then_overlap,561
38,0.09,1.025,False,0.005472262157070156,7.470759954387526e-11,6.723683958948773e-12,0.05688297391407824,target_then_overlap,561
39,0.1,1.025,False,0.008506442472442173,9.93424374640748e-13,9.934243746407481e-14,0.0669236733498447,target_then_overlap,561
40,0.11,1.025,False,0.008501808807652207,9.531196644725128e-13,1.0484316309197641e-13,0.07800182102321059,target_then_overlap,561
41,0.12,1.025,False,0.008496736448861933,1.721046134703945e-14,2.065255361644734e-15,0.0914133144460676,target_then_overlap,561
42,0.13,1.025,False,0.008491225415787925,1.6097851530353846e-13,2.092720698946e-14,0.10793153588638747,target_then_overlap,561
43,0.14,1.025,False,0.00848527446732873,7.653745617944781e-13,1.0715243865122694e-13,0.12972247400682785,target_then_overlap,561
44,0.15,1.025,False,0.005495150262196815,1.8474229041311095e-14,2.7711343561966643e-15,0.16254148340310262,target_then_overlap,561
45,0.16,1.025,False,0.008472046410671435,7.022471086431161e-13,1.1235953738289858e-13,0.23776293394443238,target_then_overlap,561
46,0.17,1.025,False,0.01664624220249503,0.001241731703246655,0.00021109438955193137,0.22510379222937096,target_then_overlap,561
47,0.18,1.025,False,0.02628533965462364,0.0021358106873744357,0.0003844459237273984,0.21237772394083593,target_then_overlap,561
48,0.19,1.025,False,0.03591595708459451,0.0026735812588366647,0.0005079804391789663,0.2000389132963432,target_then_overlap,561
49,0.2,1.025,False,0.045543285292368445,0.0030738529543272463,0.0006147705908654493,0.18774443717987838,target_then_overlap,561
50,0.21,1.025,False,0.05517023128943595,0.003398734294896807,0.0007137342019283295,0.1753775979267845,target_then_overlap,561
51,0.22,1.025,False,0.0647988419290132,0.003676458991463165,0.0008088209781218963,0.16306663010045047,target_then_overlap,561
52,0.23,1.025,False,0.07443082916830356,0.003922862426900498,0.0009022583581871145,0.15046080085743285,target_then_overlap,561
53,0.24,1.025,False,0.08406780422313777,0.004148131625198523,0.0009955515900476456,0.1379725013473688,target_then_overlap,561
54,0.25,1.025,False,0.08407021244094443,0.004167950608901166,0.0010419876522252914,0.12952711740608105,target_then_overlap,561
55,0.26,1.025,False,0.09371494094273976,0.0043831714299747415,0.0011396245717934328,0.11693706315371373,target_then_overlap,561
56,0.27,1.025,False,0.10336835735778256,0.004591278904994768,0.0012396453043485875,0.10440043573233755,target_then_overlap,561
57,0.28,1.025,False,0.10337340585877954,0.004622703669374763,0.0012943570274249337,0.09704768486683306,target_then_overlap,561
58,0.29,1.025,False,0.11303941857573385,0.004835280113523598,0.0014022312329218431,0.08467503524977042,target_then_overlap,561
59,0.3,1.025,False,0.11304652817264181,0.0048772091232838375,0.0014631627369851511,0.07863204312508805,target_then_overlap,561
60,0.01,1.05,True,0.016682755814792758,0.0005058071576372788,5.058071576372789e-06,0.018078153063811025,nearest_to_target,561
61,0.02,1.05,True,0.005331719210069374,4.770184579960194e-14,9.540369159920387e-16,0.017071257158340642,target_then_overlap,561
62,0.03,1.05,False,0.005333253350876214,1.047959694361191e-14,3.143879083083573e-16,0.02527440106752668,target_then_overlap,561
63,0.04,1.05,False,0.005335412732634175,5.3052745855732134e-15,2.1221098342292855e-16,0.03420378223947992,target_then_overlap,561
64,0.05,1.05,False,0.00533819420205436,1.3321777338884769e-14,6.660888669442385e-16,0.04362148360615365,target_then_overlap,561
65,0.06,1.05,False,0.008711412766542687,3.5542243911113745e-15,2.1325346346668246e-16,0.05437746146400966,target_then_overlap,561
66,0.07,1.05,False,0.008705454277269488,1.898864214188319e-14,1.3292049499318234e-15,0.06556681917966478,target_then_overlap,561
67,0.08,1.05,False,0.005350366701406559,2.7641084616406837e-15,2.211286769312547e-16,0.07787606943118197,target_then_overlap,561
68,0.09,1.05,False,0.005355733553110874,1.3053637327113624e-11,1.174827359440226e-12,0.0924124868046723,target_then_overlap,561
69,0.1,1.05,False,0.00868185794055478,2.1765243697064203e-14,2.1765243697064204e-15,0.10980015403268645,target_then_overlap,561
70,0.11,1.05,False,0.0053685158644365474,1.3289022307217898e-14,1.4617924537939687e-15,0.1307944677704222,target_then_overlap,561
71,0.12,1.05,False,0.008661198826605073,5.1692242123295323e-14,6.203069054795438e-15,0.159894258710095,target_then_overlap,561
72,0.13,1.05,False,0.00538415451425407,4.484201231814705e-15,5.829461601359116e-16,0.2114806589506864,target_then_overlap,561
73,0.14,1.05,False,0.016674032608240266,0.0008568292987687064,0.00011995610182761892,0.25428383150225137,target_then_overlap,561
74,0.15,1.05,False,0.026315681351100014,0.0018855835937312332,0.00028283753905968494,0.24162757330139914,target_then_overlap,561
75,0.16,1.05,False,0.03595081227472579,0.0024547603596172507,0.00039276165753876014,0.22938119025123857,target_then_overlap,561
76,0.17,1.05,False,0.045583486727978684,0.0028747758254882793,0.0004887118903330075,0.21719457747858298,target_then_overlap,561
77,0.18,1.05,False,0.055216072843353226,0.003216175864772145,0.0005789116556589861,0.2049897883009642,target_then_overlap,561
78,0.19,1.05,False,0.06485026556343626,0.003509187247485221,0.000666745577022192,0.19260988299363546,target_then_overlap,561
79,0.2,1.05,False,0.07448748556664148,0.0037701980594953477,0.0007540396118990696,0.18012537088762978,target_then_overlap,561
80,0.21,1.05,False,0.08412906766564632,0.0040094628325277075,0.0008419871948308186,0.16767380652950462,target_then_overlap,561
81,0.22,1.05,False,0.09377636561072279,0.004234124862032431,0.0009315074696471349,0.15507410442984904,target_then_overlap,561
82,0.23,1.05,False,0.10343082014020515,0.004449622282489979,0.001023413124972695,0.14244538322476785,target_then_overlap,561
83,0.24,1.05,False,0.10343441011642114,0.004493154967536514,0.0010783571922087633,0.13361268887678843,target_then_overlap,561
84,0.25,1.05,False,0.11309917792099711,0.00470956053478669,0.0011773901336966726,0.12088029405149965,target_then_overlap,561
85,0.26,1.05,False,0.1131045201315218,0.004762606641651131,0.001238277726829294,0.11281925964025044,target_then_overlap,561
86,0.27,1.05,False,0.1227824269281001,0.004986818481875639,0.0013464409901064226,0.10008816310338654,target_then_overlap,561
87,0.28,1.05,False,0.12279026502760464,0.005052180873896019,0.0014146106446908855,0.09300708898235388,target_then_overlap,561
88,0.29,1.05,False,0.1324849300782115,0.005291430916900498,0.0015345149659011443,0.08048187311202358,target_then_overlap,561
89,0.3,1.05,False,0.13249641347228389,0.005372482823625836,0.0016117448470877509,0.07490165243905827,target_then_overlap,561
90,0.01,1.075,True,0.005251312723800208,1.7966819894220483e-14,1.7966819894220482e-16,0.012164237330722872,nearest_to_target,561
91,0.02,1.075,False,0.016051694338207516,1.463774160727944e-11,2.927548321455888e-13,0.027543790894148136,target_then_overlap,561
92,0.03,1.075,False,0.0052545297472294614,5.221161106790493e-15,1.566348332037148e-16,0.034722279594719324,target_then_overlap,561
93,0.04,1.075,False,0.008846683132134324,2.305692460627572e-15,9.222769842510288e-17,0.04798978706181982,target_then_overlap,561
