alpha,Mach,y,p_real,p_imag,p_abs,rho_real,rho_imag,rho_abs
0.2,1.2,-62.61417532338843,-0.21729018228432373,0.18169035978152956,0.2832426700811449,-0.31289786248942614,0.26163411808540254,0.40786944491684857
0.2,1.2,-61.86370747168229,-0.18721582214798982,0.21837690862662362,0.28764255297829017,-0.2695907838931053,0.314462748422338,0.4142052762887379
0.2,1.2,-61.13065143487021,-0.15185424108734624,0.24941529129423612,0.2920063322388789,-0.2186701071657786,0.3591580194637,0.4204891184239856
0.2,1.2,-60.41440794873926,-0.11232850923127963,0.2742191168815899,0.2963339637122966,-0.16175305329304265,0.3948755283094894,0.4267209077457071
0.2,1.2,-59.71440493685176,-0.06977982127191083,0.2924148211757491,0.3006254332221164,-0.1004829426315516,0.42107734249307865,0.43290062383984756
0.2,1.2,-59.03009598599822,-0.025333092520930536,0.3038264464146631,0.3048807555711514,-0.03647965323013997,0.43751008283711484,0.439028288022458
0.2,1.2,-58.36095892309741,0.01993155522845193,0.3084566839475938,0.3090999721219182,0.02870143952897078,0.44417762488453505,0.44510395985556217
0.2,1.2,-57.706494485757446,0.06500155362576994,0.30646554260090225,0.3132831479276044,0.0936022372211087,0.4413103813452992,0.4511277330157503
0.2,1.2,-57.06622507938121,0.10894924795177102,0.29814778570346717,0.3174303714976515,0.15688691705055027,0.42933281141299273,0.4570997349566182
0.2,1.2,-56.43969361431522,0.15094424643925689,0.2839100781885929,0.3215417516127074,0.21735971487252992,0.4088305125915737,0.46302012232229867
0.2,1.2,-55.826462417092934,0.19026133924464675,0.2642486032209731,0.3256174158662307,0.2739763285122913,0.38051798863820124,0.4688890788473722
0.2,1.2,-55.226112210318945,0.22628454897348643,0.23972771447199878,0.32965751044091557,0.32584975052182047,0.3452079088396782,0.4747068150349184
0.2,1.2,-54.638241156202426,0.25850785244373364,0.21096007186501955,0.3336621969842634,0.37225130751897645,0.30378250348562813,0.48047356365733923
0.2,1.2,-54.062463959149355,0.2865331913198839,0.17858852859010882,0.3376316517625937,0.4126077955006328,0.2571674811697567,0.4861895785381348
0.2,1.2,-53.498411023207254,0.3100662845902214,0.143269942261422,0.3415660656376382,0.4464954498099188,0.2063087168564477,0.49185513451819896
0.2,1.2,-52.945727660486455,0.3289107121019692,0.10566102736926485,0.34546564118614315,0.4736314254268356,0.15215187941174138,0.4974705233080461
0.2,1.2,-52.40407334699694,0.34296075133252996,0.06640621642722502,0.3493305920396221,0.4938634819188431,0.09562495165520403,0.5030360525370557
0.2,1.2,-51.87312102262151,0.3521933383396022,0.026127483446307307,0.35316114305233326,0.5071584072090272,0.03762357616268252,0.5085520459953599
0.2,1.2,-51.35255643219798,0.35665948162185457,-0.014583929985834916,0.35695752806825876,0.5135896535354706,-0.021000859179602278,0.5140188404182926
0.2,1.2,-50.84207750492474,0.3564754336839719,-0.05517404812696439,0.3607199889206203,0.5133246245049194,-0.07945062930282872,0.5194367840456932
0.2,1.2,-50.34139376951104,0.3518138474906203,-0.09513110288996554,0.364448775581994,0.5066119403864932,-0.13698878816155038,0.5248062368380714
0.2,1.2,-49.85022580269456,0.3428951071775448,-0.13398901897918727,0.36814414531988005,0.4937689543356645,-0.19294418733002966,0.5301275692606271
0.2,1.2,-49.368304708927425,0.32997899337416037,-0.17132960591281107,0.3718063607988214,0.4751697504587909,-0.24671463251444795,0.5354011595503028
0.2,1.2,-48.89537162919062,0.3133567913549874,-0.20678365181290825,0.37543569002610183,0.4512337795511818,-0.29776845861058787,0.5406273936375866
0.2,1.2,-48.43117727705759,0.29334391918618136,-0.2400310616658921,0.37903240690996887,0.4224152436281011,-0.34564472879888464,0.5458066659503551
0.2,1.2,-47.9754815002534,0.27027315312373296,-0.270800158139657,0.38259678899320115,0.38919334049817544,-0.3899522277211061,0.5509393761502096
0.2,1.2,-47.528052866095685,0.24448846390268938,-0.2988663349868524,0.3861291172263109,0.3520633880198727,-0.4303675223810674,0.5560259288058876
0.2,1.2,-47.088668269308485,0.21633948069549847,-0.3240501712312484,0.3896296759521781,0.31152885220151777,-0.4666322465729977,0.5610667333711364
0.2,1.2,-46.65711256081522,0.18617658146117674,-0.3462151212459886,0.39309875306841763,0.2680942773040945,-0.49854977459422356,0.5660622044185214
0.2,1.2,-46.233178196213956,0.15434662009709113,-0.36526487107474237,0.39653663787428767,0.22225913293981123,-0.525981414347629,0.5710127585389742
0.2,1.2,-45.81666490272514,0.12118922690582301,-0.3811404880673438,0.3999436214796332,0.17451248674438513,-0.548842302816975,0.5759188149306718
0.2,1.2,-45.40737936349242,0.08703367315098896,-0.39381741907717593,0.40331999681488795,0.1253284893374241,-0.5670970834711333,0.5807807954134385
0.2,1.2,-45.00513491818825,0.05219626285742504,-0.4033024093037941,0.40666605858680466,0.07516261851469205,-0.5807554693974635,0.5855991243649987
0.2,1.2,-44.609751278951414,0.0169782324282002,-0.409630398193037,0.409982101438797,0.02444865469660829,-0.5898677733979732,0.5903742260718676
0.2,1.2,-44.22105426074886,-0.01833592657795298,-0.412861455220794,0.41326842053380247,-0.02640373427225229,-0.5945204955179433,0.5951065255686755
0.2,1.2,-43.8388755253121,-0.05347973219611081,-0.4130777812083807,0.41652531145634664,-0.07701081436239957,-0.5948320049400682,0.5997964484971391
0.2,1.2,-43.46305233786098,-0.08820561571901754,-0.4103808103923423,0.4197530704862641,-0.12701608663538524,-0.5909483669649729,0.6044444215002203
0.2,1.2,-43.093427335872136,-0.12228547826396315,-0.4048884414644381,0.42295199281448936,-0.17609108870010692,-0.5830393557087908,0.6090508696528647
0.2,1.2,-42.729848309205835,-0.15551098737653735,-0.3967324157395342,0.4261223731433873,-0.22393582182221378,-0.5712946786649292,0.6136162173264776
0.2,1.2,-42.37216799094248,-0.18769361423738834,-0.3860558543732773,0.4292645053127205,-0.2702788045018392,-0.5559204302975193,0.6181408876503175
0.2,1.2,-42.02024385832671,-0.21866446896445102,-0.3730109591943763,0.4323786831778529,-0.31487683530880944,-0.5371357812399019,0.6226253037761081
0.2,1.2,-41.67393794325412,-0.24827392885106042,-0.357756894943017,0.43546519909909026,-0.357514457545527,-0.5151699287179444,0.6270698867026899
0.2,1.2,-41.33311665176925,-0.27639112943660066,-0.34045784426603676,0.43852434385506656,-0.39800322638870494,-0.4902592957430929,0.6314750551512959
0.2,1.2,-40.99765059208136,-0.3029033307742034,-0.32128123575660317,0.44155640663837786,-0.43618079631485285,-0.46264497948950856,0.6358412255592641
0.2,1.2,-40.66741441063027,-0.3277151874179578,-0.30039613749524324,0.4445616756834177,-0.47190986988185923,-0.43257043799315026,0.6401688129841215
0.2,1.2,-40.342286635768446,-0.3507479300570068,-0.2779718208417806,0.447540437973341,-0.5050770192820897,-0.4002794220121641,0.644458230681611
0.2,1.2,-40.02214952864741,-0.3719384811593485,-0.25417649265982073,0.4504929779563394,-0.5355914128694619,-0.3660141494301418,0.6487098882571288
0.2,1.2,-39.70688894092556,-0.391238545717239,-0.22917616450586423,0.453419578351618,-0.5633835058328241,-0.33001367688844446,0.65292419282633
0.2,1.2,-39.39639417893599,-0.40861366407561184,-0.20313367542722424,0.45632051954943886,-0.588403676268881,-0.2925124926152029,0.6571015481511919
0.2,1.2,-39.09055787397366,-0.4240422614810946,-0.176207834668936,0.4591960806896288,-0.6106208565327762,-0.25373928192326783,0.6612423561930655
0.2,1.2,-38.78927585838415,-0.4375146827515567,-0.14855270599747153,0.46204653887067104,-0.6300211431622417,-0.213915896636359,0.6653470159737663
0.2,1.2,-38.492447047152396,-0.4490322366574346,-0.1203170114435427,0.4648721682358322,-0.6466064207867058,-0.17325649647870148,0.6694159222595985
0.2,1.2,-38.199973324708694,-0.45860626514561,-0.09164362416757842,0.46767324092936285,-0.6603930218096783,-0.13196681880131292,0.6734494669382824
0.2,1.2,-37.911759436687156,-0.46625722701074584,-0.06266917564726182,0.47045002637480804,-0.671410406895474,-0.09024361293205702,0.6774480379797236
0.2,1.2,-37.62771288638331,-0.4720138154811865,-0.033523733578227924,0.4732027923820099,-0.6796998942929086,-0.04827417635264821,0.6814120210300942
0.2,1.2,-37.34774383567695,-0.47591210172995524,-0.004330579256302505,0.4759318044528212,-0.6853134264911355,-0.006236034129075607,0.6853417984120624
0.2,1.2,-37.071765010195556,-0.47799471687952505,0.024793939744566677,0.4786373249264986,-0.6883123923065161,0.035703273232176015,0.6892377478941579
0.2,1.2,-36.799691608508155,-0.4783100754001277,0.05374051069792722,0.4813196138942916,-0.6887665085761838,0.0773863354050152,0.6931002440077798
0.2,1.2,-36.53144121515274,-0.47691163655715135,0.08240688154863315,0.4839789284774606,-0.686752756642298,0.11866590943003173,0.6969296570075433
0.2,1.2,-36.2669337173072,-0.47385720750190835,0.11069785424700868,0.4866155238341648,-0.682354378802748,0.1594049101156925,0.7007263543211972
0.2,1.2,-36.00609122492953,-0.46920828730773195,0.13852521928188416,0.4892296528782257,-0.6756599337231339,0.19947631576591318,0.7044907001446449
0.2,1.2,-35.748837994197935,-0.4630294556604959,0.16580764601815193,0.4918215654964064,-0.6667624161511141,0.23876301026613878,0.7082230543148251
0.2,1.2,-35.495100354094106,-0.4553878033395994,0.19247054944924272,0.49439150866065557,-0.6557584368090231,0.2771575912069095,0.711923772471344
0.2,1.2,-35.24480663597965,-0.44635240216931077,0.2184459320545892,0.4969397268819553,-0.6427474591238075,0.31456214215860845,0.7155932067100156
0.2,1.2,-34.99788710602384,-0.43599381717779645,0.24367219357925637,0.4994664618780648,-0.6278310967360269,0.35088795875412915,0.7192317051044134
0.2,1.2,-34.75427390035025,-0.4243836535350305,0.26809393237565127,0.5019719533643101,-0.6111124610904439,0.3860552626209378,0.7228396128446065
0.2,1.2,-34.51390096277367,-0.4115941465021312,0.2916617164539184,0.5044564384361288,-0.5926955709630689,0.4199928716936425,0.7264172713480254
0.2,1.2,-34.276703985009185,-0.3976977896420019,0.3143318430749357,0.5069201509676056,-0.5726848170844827,0.4526378540279074,0.729965017393352
0.2,1.2,-34.04262034923806,-0.38276699064478276,0.3360661022520663,0.5093633224037234,-0.5511844665284872,0.48393518724297546,0.7334831842613617
0.2,1.2,-33.811589072924235,-0.36687376679820294,0.35683152125014944,0.5117861812538494,-0.5282982241894122,0.5138373906002152,0.7369721010055432
0.2,1.2,-33.58355075577794,-0.35008946571822774,0.37660011420871203,0.5141889536239466,-0.504128830634248,0.5423041644605453,0.740432093218483
0.2,1.2,-33.35844752877021,-0.33248451646781874,0.3953486264584985,0.516571863474445,-0.47877770371365896,0.5693020221002378,0.7438634834032007
0.2,1.2,-33.13622300510672,-0.3141282141407618,0.4130582724355572,0.5189351321183712,-0.452344628362697,0.5948039123072023,0.7472665902504544
0.2,1.2,-32.91682223307256,-0.29508853168672744,0.42971447624844383,0.5212789777369725,-0.4249274856288875,0.6187888457977591,0.7506417279412405
0.2,1.2,-32.70019165066648,-0.27543194640583035,0.44530662439968927,0.5236036161402536,-0.3966220028243957,0.6412415391355525,0.7539892072419652
0.2,1.2,-32.48627904194494,-0.2552232983609879,0.4598278135084359,0.5259092603312959,-0.36752154963982253,0.6621520514521476,0.757309334877066
0.2,1.2,-32.275033495001246,-0.23452566360043148,0.4732746086506247,0.5281961208496563,-0.33771695558462134,0.6815154364568996,0.7606024140235051
0.2,1.2,-32.06640536150996,-0.21340024588509837,0.4856468071209963,0.5304644061675002,-0.30729635407454164,0.6993314022542346,0.7638687448812003
0.2,1.2,-31.860346217766967,-0.19190629367573653,0.496947204058336,0.5327143222908085,-0.2763450628930606,0.7156039738440038,0.7671086240987642
0.2,1.2,-31.656808827163324,-0.17010103435130267,0.5071813664289406,0.5349460723662811,-0.24494548946587583,0.7303411676576744,0.7703223442074446
0.2,1.2,-31.455747104029633,-0.14803961898602588,0.5163574178485689,0.5371598567994161,-0.21317705133987727,0.7435546817019392,0.7735101937911592
0.2,1.2,-31.25711607879461,-0.12577507524731274,0.5244858331515813,0.5393558739183022,-0.18111610835613035,0.7552595997382769,0.7766724584423551
0.2,1.2,-31.060871864401236,-0.10335828790815027,0.5315792350349022,0.5415343191336962,-0.1488359345877364,0.7654740984502592,0.7798094195525225
0.2,1.2,-30.866971623928375,-0.08083797228012403,0.5376522062932018,0.5436953859417143,-0.1164066800833786,0.7742191770622106,0.7829213557560687
0.2,1.2,-30.675373539368017,-0.05826067062848895,0.5427211053573726,0.5458392656656441,-0.08389536570502408,0.7815183917146166,0.7860085425585276
0.2,1.2,-30.48603678150923,-0.03567075878932128,0.5468038911554709,0.5479661471435713,-0.05136589265662264,0.7873976032638781,0.7890712518867427
0.2,1.2,-30.298921480884786,-0.01311046127776804,0.5499199575187118,0.5500762164212317,-0.018879064239985976,0.791884738826945,0.7921097516465736
0.2,1.2,-30.113988699735373,0.009380136520763482,0.5520899778171212,0.5521696574126991,0.013507396589899414,0.7950095680566546,0.7951243066742867
0.2,1.2,-29.931200404951703,0.031763059851233455,0.5533357560149442,0.5542466516414357,0.04573880618577617,0.7968034886615196,0.7981151783636673
0.2,1.2,-29.75051944195348,0.05400241267141795,0.5536800867612734,0.55630737820948,0.07776347424684184,0.7972993249362338,0.8010826246216511
0.2,1.2,-29.571909509468412,0.07606434735986987,0.5531466234465746,0.5583520143866498,0.10953266019821262,0.7965311377630674,0.8040269007167756
0.2,1.2,-29.395335135175497,0.09791702094689302,0.551759753492417,0.560380735362242,0.14100051016352594,0.7945340450290804,0.8069482589216284
0.2,1.2,-29.22076165217715,0.11953054756036449,0.5495444820457569,0.562393714000272,0.17212398848692487,0.7913440541458899,0.8098469481603918
0.2,1.2,-29.048155176268843,0.1408769477523758,0.546526323796114,0.5643911205982252,0.20286280476342114,0.7869979062664041,0.8127232136614442
0.2,1.2,-28.877482583973823,0.1619301034208334,0.5427312009946624,0.5663731234151127,0.23317934892600006,0.7815329294323139,0.8155772977177623
0.2,1.2,-28.708711491313377,0.18266570457749334,0.538185348558022,0.5683398886505431,0.2630386145915904,0.7749869019235517,0.8184094396567819
0.2,1.2,-28.54181023328445,0.20306119098198214,0.5329152268895114,0.5702915801006714,0.2924081150140543,0.7673979267208965,0.8212198753449668
0.2,1.2,-28.37674784401642,0.2230957035604082,0.526947438460171,0.5722283598764126,0.3212578131269878,0.7588043113826463,0.8240088382220342
0.2,1.2,-28.213494037582095,0.24275002508389626,0.5203086522477398,0.5741503882103466,0.3495600361208106,0.7492444592367453,0.826776559022899
0.2,1.2,-28.052019189436628,0.26200652027580695,0.5130255345278145,0.5760578232648061,0.377289389197162,0.7387567697200529,0.8295232655013208
0.2,1.2,-27.89229431846153,0.28084907571482304,0.5051246856950002,0.577950820942702,0.40442266902934515,0.7273795474008004,0.8322491821574908
0.2,1.2,-27.734291069590505,0.29926304159250294,0.49663258195244003,0.5798295348806779,0.4309387798932042,0.7151509180115136,0.8349545302281761
0.2,1.2,-27.57798169699499,0.31723518182664856,0.48757551775152175,0.5816941172981306,0.4568186618303739,0.7021087455621913,0.8376395289093079
0.2,1.2,-27.42333904780912,0.3347536054749388,0.47797956171681516,0.5835447179072651,0.48204519188391187,0.6882905688722138,0.8403043937864618
0.2,1.2,-27.270336546373073,0.3518077176054944,0.46787050829356036,0.5853814847581549,0.5066031133519119,0.6737335319427269,0.842949338051743
0.2,1.2,-27.118948178976886,0.3683881626854325,0.45727383688512563,0.587204564275852,0.5304789542670227,0.6584743251145809,0.8455745725572268
0.2,1.2,-26.969148479085074,0.3844867670837555,0.4462146761858661,0.5890141011097912,0.5536609446006079,0.6425491337076471,0.8481803055980994
0.2,1.2,-26.820912513025085,0.40009648272126236,0.4347177726092286,0.5908102379853064,0.5761389351186178,0.6259935925572891,0.8507667426988412
0.2,1.2,-26.674215866122946,0.41521133200193,0.4228074625441565,0.5925931155572475,0.5979043180827792,0.6088427460635853,0.8533340864024364
0.2,1.2,-26.52903462926902,0.42982635632741845,0.4105076462789878,0.5943628725342958,0.6189499531114825,0.5911310106417423,0.8558825364493858
0.2,1.2,-26.385345385899512,0.44393757000269657,0.3978417608776857,0.5961196463447224,0.639270100803883,0.5728921356638673,0.8584122907364001
0.2,1.2,-26.243125199377484,0.45754190147741103,0.38483276788746507,0.597863572102777,0.6588603381274719,0.5541591857579496,0.8609235438279988
0.2,1.2,-26.1023516007606,0.470637151471277,0.3715031305569645,0.5995947834651522,0.6777174981186388,0.5349645080020289,0.8634164881898191
0.2,1.2,-25.963002576940507,0.4832219449954083,0.3578747994225356,0.6013134126118139,0.6958396007933879,0.5153397111684512,0.865891314161012
0.2,1.2,-25.82505655914154,0.49529568414995073,0.3439692011535264,0.6030195901293447,0.713225785175929,0.495315649661078,0.8683482097862564
0.2,1.2,-25.68849241176616,0.5068585025644796,0.32980722978122623,0.6047134448959053,0.7298762436928506,0.47492241088496573,0.8707873606501036
0.2,1.2,-25.55328942157419,0.5179112215067666,0.3154092401206694,0.6063951039678084,0.7457921589697439,0.45418930577376393,0.873208949713644
0.2,1.2,-25.419427287185385,0.528455308053987,0.3007950426617795,0.6080646925289579,0.7609756435977413,0.43314486143296244,0.8756131572416994
0.2,1.2,-25.286886108893206,0.5384928399229831,0.285983892518444,0.6097223346969671,0.7754296894890957,0.4118168052265594,0.8780001619636327
0.2,1.2,-25.155646378779338,0.5480264606272603,0.2709944952247909,0.6113681525805719,0.7891581033032549,0.3902320731236989,0.8803701397160234
0.2,1.2,-25.025688971119155,0.5570593454014379,0.2558450014787364,0.6130022667827038,0.8021654573780705,0.3684168021293804,0.8827232641670935
0.2,1.2,-24.896995133067232,0.5655951663459834,0.24055300543949154,0.6146247966197854,0.814457039538216,0.3463963278328678,0.8850597071324909
0.2,1.2,-24.769546475614373,0.5736380571635425,0.22513554708679362,0.6162358600312332,0.8260388023155012,0.3241951878049828,0.8873796384449758
0.2,1.2,-24.64332496480633,0.5811925794747129,0.20960911581678213,0.6178355734901995,0.8369173144435865,0.30183712677616625,0.8896832258258872
0.2,1.2,-24.518312913215503,0.5882636906916506,0.19398965515023203,0.6194240519155418,0.8470997145959769,0.2793451034163341,0.8919706347583802
0.2,1.2,-24.39449297165772,0.5948567134234876,0.1782925684361771,0.6210014085850064,0.856593667329822,0.256741298548095,0.8942420283624092
0.2,1.2,-24.271848121144888,0.6009773070366616,0.16253272368990873,0.6225677552227533,0.8654073221327927,0.23404712211346856,0.8964975675207647
0.2,1.2,-24.15036166506691,0.6066314423921314,0.14672445330049685,0.6241232026572058,0.8735492770446692,0.21128321275271547,0.8987374118263763
0.2,1.2,-24.030017221594186,0.6118253713591891,0.13088157142641307,0.625667859792923,0.8810285347572323,0.18846946285403482,0.9009617181018093
0.2,1.2,-23.910798716294284,0.6165656044037837,0.11501737452110232,0.627201834320923,0.8878544703414485,0.16562501931038734,0.9031706414221291
0.2,1.2,-23.792690374955292,0.6208588864925713,0.09914464884158636,0.6287252327771782,0.8940367965493026,0.14276829433188434,0.9053643351991366
0.2,1.2,-23.67567671660943,0.6247121737842328,0.08327567977798499,0.6302381604732508,0.8995855302492952,0.11991697888029838,0.907542951081481
0.2,1.2,-23.55974254675016,0.628132611592215,0.06742226163916368,0.6317407214278625,0.9045109606927896,0.0970880567603957,0.909706638856122
0.2,1.2,-23.44487295073674,0.6311275135808015,0.05159570782409506,0.6332330182993889,0.9088236195563542,0.07429781926669689,0.91185554635112
0.2,1.2,-23.331053287380286,0.6337043421553592,0.03580686131342213,0.6347151523192709,0.9125342527037172,0.05156188029132787,0.9139898193397501
0.2,1.2,-23.218269182705157,0.6358706900600642,0.020066104994009064,0.6361872232661491,0.9156537936864925,0.02889519119137305,0.9161096015032546
0.2,1.2,-23.106506523880732,0.6376342638097009,0.004383364341637116,0.6376493301706595,0.9181933398859693,0.0063120446519574465,0.9182150354457497
0.2,1.2,-22.995751453317474,0.6390028657267974,-0.011231873196864157,0.6391015704741853,0.9201641266465883,-0.016173897403484384,0.9203062614828268
0.2,1.2,-22.885990362922524,0.6399843789014454,-0.026770551315881554,0.6405440403716399,0.9215775056180814,-0.038549593894869436,0.9223834181351614
0.2,1.2,-22.77720988850992,0.640586752486502,-0.04222403689556097,0.6419768350594597,0.9224449235805628,-0.060802613129607795,0.9244466424856219
0.2,1.2,-22.66939690436015,0.640817987470432,-0.05758410873470607,0.6434000486823304,0.9227779019574219,-0.08292111657797674,0.9264960701025557
0.2,1.2,-22.562538517924953,0.6406861233754116,-0.0728429462350198,0.6448137742806144,0.9225880176605927,-0.10489384257842851,0.9285318349640846
0.2,1.2,-22.456622064672406,0.6401992258438641,-0.08799311807330873,0.6462181037384717,0.9218868852151643,-0.12671009002556458,0.9305540693833991
0.2,1.2,-22.351635103068098,0.6393653750768559,-0.10302757089502972,0.6476131277326758,0.9206861401106724,-0.14835970208884278,0.932562903935053
0.2,1.2,-22.247565409688658,0.638192655088143,-0.11793961805964505,0.6489989356821076,0.9189974233269259,-0.16983305000588886,0.9345584673822349
0.2,1.2,-22.14440097446271,0.6366891435960642,-0.1327229297203674,0.6503756158149283,0.9168323667783325,-0.19112101879732904,0.9365408867734968
0.2,1.2,-22.04212999603634,0.6348629017091174,-0.147371528725998,0.6517432557729754,0.9142025784611291,-0.21221500136543714,0.9385102883130847
0.2,1.2,-21.94074087725854,0.6327219660353557,-0.16187976986370686,0.6531019416559505,0.9111196310909122,-0.23310686860373786,0.9404667959845686
0.2,1.2,-21.84022222078348,0.63027433985659,-0.17624233552577934,0.6544517585836573,0.9075950493934896,-0.25378896315712224,0.9424105323604666
0.2,1.2,-21.740562824785908,0.6275279850877094,-0.19045422650277768,0.6557927907967667,0.9036402985263015,-0.2742540861639999,0.944341618747344
0.2,1.2,-21.6417516787863,0.6244908150046418,-0.20451075139007188,0.6571251216163428,0.8992667736066841,-0.2944954820017035,0.9462601751275336
0.2,1.2,-21.54377795958263,0.6211706875737338,-0.2184075161484187,0.6584488334038925,0.8944857901061767,-0.3145068232537229,0.9481663201016052
0.2,1.2,-21.446631027285317,0.6175753993534251,-0.2321404138336439,0.6597640075219305,0.8893085750689321,-0.33428219592044717,0.9500601708315798
0.2,1.2,-21.350300421452744,0.6137126799398616,-0.2457056145085576,0.6610707242950598,0.8837462591134007,-0.3538160848923229,0.951941842984886
0.2,1.2,-21.25477585732375,0.6095901869287673,-0.25909955534885726,0.662369062971562,0.8778098691774249,-0.3731033597023544,0.9538114506790492
0.2,1.2,-21.160047222145113,0.605215501341396,-0.2723189310269988,0.6636591016927325,0.8715103219316103,-0.3921392606788782,0.9556691064375348
0.2,1.2,-21.066104571590426,0.6005961213192357,-0.28536069027811134,0.664940918051905,0.8648584146996994,-0.41091939400048033,0.9575149219947433
0.2,1.2,-20.972938126268076,0.5957394598632866,-0.2982220212358761,0.66621458854352,0.8578648222031326,-0.42943971057966157,0.9593490075026688
0.2,1.2,-20.88053826831605,0.5906528413479663,-0.31090034278183337,0.6674801885706327,0.8505400915410714,-0.44769649360584,0.961171471541711
0.2,1.2,-20.788895538080357,0.5853434969327527,-0.3233932994051569,0.6687377927869913,0.8428946355831638,-0.4656863511434259,0.9629824216132674
0.2,1.2,-20.698000630875445,0.5798185615873258,-0.3356987524319915,0.6699874750662068,0.8349387286857491,-0.4834062035020677,0.9647819640953378
0.2,1.2,-20.60784439382362,0.5740850714830029,-0.34781477146784734,0.6712293084713118,0.8266825029355241,-0.5008532709137001,0.9665702041986889
0.2,1.2,-20.518417822771593,0.5681499617298584,-0.35973962605709725,0.6724633652247085,0.8181359448909961,-0.51802506152222,0.9683472459235803
0.2,1.2,-20.429712059282,0.5620200644396113,-0.37147177756276595,0.6736897166784913,0.8093088927930402,-0.534919359690383,0.9701131920170274
0.2,1.2,-20.34171838769742,0.5557021070950097,-0.38300987126911895,0.6749084332851537,0.8002110342168139,-0.5515342146275313,0.9718681439306213
0.2,1.2,-20.254428232275327,0.5492027112072435,-0.394352728708601,0.6761195845686667,0.7908519041384307,-0.5678679293403854,0.9736122017788801
0.2,1.2,-20.16783315439164,0.5425283911673787,-0.405499340338603,0.6773232391094421,0.7812408832810254,-0.5839190500875884,0.9753454643175967
0.2,1.2,-20.081924849810996,0.5356855500975687,-0.4164488635105827,0.6785194650874731,0.7713871921404989,-0.5996863634552391,0.9770680297259612
0.2,1.2,-19.996695146022226,0.5286804822832661,-0.42720060986767405,0.6797083296669091,0.7612998944879033,-0.6151688782094507,0.978779994720349
0.2,1.2,-19.91213599963663,0.5215193721089879,-0.4377540396080835,0.6808898990865914,0.7509878958369426,-0.6303658170356402,0.9804814546846915
0.2,1.2,-19.82823949384805,0.514208291895458,-0.44810875754206136,0.6820642389393644,0.7404599403294595,-0.6452766108605683,0.9821725040726847
0.2,1.2,-19.744997835952343,0.506753201598604,-0.458264506534566,0.6832314141488262,0.7297246103019898,-0.6599008894097751,0.9838532363743095
0.2,1.2,-19.66240335492516,0.4991599487042694,-0.4682211611533206,0.6843914889463578,0.7187903261341478,-0.6742384720607816,0.9855237440827552
0.2,1.2,-19.58044849905618,0.4914342683054198,-0.4779787215211303,0.6855445268484444,0.7076653463598045,-0.6882893589904276,0.98718411866176
0.2,1.2,-19.499125833638175,0.48358178334920954,-0.4875373073708709,0.6866905906342687,0.6963577680228618,-0.7020537226140541,0.988834450513347
