alpha,Mach,n_points,cr,ci,omega_i,abs_c,blumen_cr,blumen_ci,err_cr,err_ci,distance_to_blumen,inside_blumen_box
0.2,1.2,801,0.2015390456835425,0.0038120195284364593,0.0007624039056872919,0.20157509376884392,0.23697519236816028,0.06222266952409093,0.03543614668461778,0.05841064999565447,0.06831928369624932,False
0.2,1.2,801,0.2770819366246657,0.004446281175654247,0.0008892562351308494,0.2771176086429158,0.23697519236816028,0.06222266952409093,0.0401067442565054,0.05777638834843669,0.0703325101602815,False
0.2,1.2,1001,0.2375310967797008,0.0031168603217157907,0.0006233720643431582,0.23755154547094126,0.23697519236816028,0.06222266952409093,0.0005559044115405198,0.05910580920237514,0.05910842335219528,False
0.2,1.2,1001,0.23204110833597041,0.0030797516973066013,0.0006159503394613203,0.23206154534584703,0.23697519236816028,0.06222266952409093,0.004934084032189867,0.05914291782678433,0.059348377520387824,False
0.2,1.2,1001,0.24302504608537348,0.0031536454058526276,0.0006307290811705256,0.24304550706430217,0.23697519236816028,0.06222266952409093,0.006049853717213199,0.059069024118238306,0.05937802910404401,False
0.2,1.2,1001,0.22655502703372776,0.0030423218133813277,0.0006084643626762656,0.22657545320768818,0.23697519236816028,0.06222266952409093,0.010420165334432518,0.059180347710709603,0.0600907097707907,False
0.2,1.2,1001,0.2485230064555751,0.00319010197300069,0.000638020394600138,0.24854348007605423,0.23697519236816028,0.06222266952409093,0.011547814087414815,0.059032567551090244,0.06015144255852497,False
0.2,1.2,1001,0.22107279584568973,0.003004570154196764,0.0006009140308393529,0.22109321225411127,0.23697519236816028,0.06222266952409093,0.015902396522470552,0.05921809936989417,0.06131614394383051,False
0.2,1.2,1001,0.2540250243587029,0.0032262224854852656,0.0006452444970970532,0.2540455107101195,0.23697519236816028,0.06222266952409093,0.017049831990542608,0.05899644703860567,0.06141072816768039,False
0.2,1.2,1001,0.2155943546290149,0.002966493248712808,0.0005932986497425616,0.21561476255139883,0.23697519236816028,0.06222266952409093,0.02138083773914537,0.059256176275378124,0.06299551292914717,False
0.2,1.2,1001,0.2595311422808044,0.003261996939093062,0.0006523993878186124,0.259551641176876,0.23697519236816028,0.06222266952409093,0.022555949912644147,0.05896067258499787,0.06312790023545081,False
0.2,1.2,1001,0.2101196402986261,0.002928084545843861,0.0005856169091687722,0.21014004120664778,0.23697519236816028,0.06222266952409093,0.02685555206953419,0.05929458497824707,0.06509276829803773,False
0.2,1.2,1001,0.2650413984758046,0.0032974129889931604,0.0006594825977986321,0.2650619094446243,0.23697519236816028,0.06222266952409093,0.02806620610764432,0.058925256535097774,0.06526789243574403,False
0.2,1.2,1001,0.20464858699580518,0.0028893342167297382,0.0005778668433459477,0.20466898253422675,0.23697519236816028,0.06222266952409093,0.0323266053723551,0.05933333530736119,0.06756814407393275,False
0.2,1.25,561,0.2301253479822088,0.006636873766185317,0.0013273747532370635,0.23022103265627353,0.2338874746306954,0.05451369857891339,0.0037621266484866023,0.04787682481272807,0.048024409950231634,False
0.2,1.25,561,0.23993559002395626,0.006764205616448409,0.0013528411232896819,0.24003091850377445,0.2338874746306954,0.05451369857891339,0.006048115393260861,0.04774949296246498,0.04813100640941026,False
0.2,1.25,561,0.22032839003644247,0.006507907421378149,0.0013015814842756298,0.2204244821136163,0.2338874746306954,0.05451369857891339,0.013559084594252924,0.04800579115753524,0.049883912834650365,False
0.2,1.25,561,0.24975947886849623,0.006889842095308408,0.0013779684190616817,0.24985449207240823,0.2338874746306954,0.05451369857891339,0.01587200423780083,0.04762385648360498,0.05019912573836094,False
0.2,1.25,561,0.2105443125817302,0.006377315229502022,0.0012754630459004045,0.2106408737877095,0.2338874746306954,0.05451369857891339,0.023343162048965194,0.048136383349411366,0.05349780010809544,False
0.2,1.25,561,0.25959732950513187,0.007013674896677265,0.0014027349793354531,0.25969205825699077,0.2338874746306954,0.05451369857891339,0.025709854874436472,0.047500023682236124,0.054011562535049636,False
0.2,1.25,561,0.20077267686454284,0.00624504850146551,0.001249009700293102,0.20086977972343126,0.2338874746306954,0.05451369857891339,0.03311479776615256,0.04826865007744788,0.05853590702630559,False
0.2,1.25,561,0.269449401338611,0.007135553322925697,0.0014271106645851394,0.2695438665652776,0.2338874746306954,0.05451369857891339,0.03556192670791561,0.04737814525598769,0.05923967656120879,False
0.2,1.25,561,0.19101301370910562,0.006110995218912609,0.0012221990437825219,0.19111074189799102,0.2338874746306954,0.05451369857891339,0.04287446092158978,0.04840270336000078,0.06466097039074777,False
0.2,1.25,561,0.2793158893679417,0.007255290090602366,0.0014510580181204733,0.27941010233651725,0.2338874746306954,0.05451369857891339,0.04542841473724632,0.047258408488311025,0.06555225425862429,False
0.2,1.25,561,0.18126482728102922,0.005974972522437485,0.0011949945044874971,0.18136327606730432,0.2338874746306954,0.05451369857891339,0.05262264734966618,0.048538726056475905,0.07159015952819872,False
0.2,1.25,561,0.2891969146320243,0.007372668413357496,0.0014745336826714993,0.28929087727098424,0.2338874746306954,0.05451369857891339,0.0553094400013289,0.04714103016555589,0.07267331613687689,False
0.2,1.25,801,0.2358299448763391,0.004342138752804699,0.00086842775056094,0.23586991556645318,0.2338874746306954,0.05451369857891339,0.0019424702456437015,0.050171559826108686,0.05020914862891039,False
0.2,1.25,801,0.2289670833292258,0.004279724755572854,0.0008559449511145708,0.22900707694801944,0.2338874746306954,0.05451369857891339,0.0049203913014695955,0.050233973823340536,0.05047437346459726,False
0.2,1.25,801,0.24269913366075144,0.004403974133716196,0.0008807948267432393,0.24273908722710838,0.2338874746306954,0.05451369857891339,0.00881165903005604,0.05010972444519719,0.05087857917469356,False
0.2,1.25,801,0.22211043776428777,0.0042167418508601015,0.0008433483701720204,0.22215046134473893,0.2338874746306954,0.05451369857891339,0.01177703686640763,0.05029695672805329,0.051657356237581394,False
0.2,1.25,801,0.24957475104165525,0.004465213188230841,0.0008930426376461682,0.24961469204820566,0.2338874746306954,0.05451369857891339,0.01568727641095985,0.050048485390682546,0.05244941878701061,False
0.2,1.25,801,0.21525988789050182,0.004153191133426187,0.0008306382266852375,0.21529994967770472,0.2338874746306954,0.05451369857891339,0.018627586740193575,0.0503605074454872,0.053695136632011725,False
0.2,1.25,801,0.25645688756287566,0.0045258308307670235,0.0009051661661534047,0.2564968193236442,0.2338874746306954,0.05451369857891339,0.02256941293218026,0.04998786774814636,0.054846743951755574,False
0.2,1.25,801,0.20841530513259704,0.004089064431061516,0.0008178128862123033,0.20845541456492536,0.2338874746306954,0.05451369857891339,0.025472169498098357,0.05042463414785187,0.05649314248547837,False
0.2,1.25,801,0.26334562194430056,0.0045857952464221615,0.0009171590492844323,0.26338554651930424,0.2338874746306954,0.05451369857891339,0.02945814731360516,0.049927903332491225,0.057970492272609274,False
0.2,1.25,801,0.2015765533351858,0.00402434359678486,0.000804868719356972,0.20161672102253322,0.2338874746306954,0.05451369857891339,0.03231092129550961,0.05048935498212853,0.05994306132886444,False
0.2,1.25,801,0.27024102000964945,0.004645068604824656,0.0009290137209649312,0.2702809382072648,0.2338874746306954,0.05451369857891339,0.03635354537895405,0.04986862997408873,0.061712725730697165,False
0.2,1.25,801,0.19474348936963035,0.00395899969916261,0.0007917999398325221,0.19478372706793887,0.2338874746306954,0.05451369857891339,0.03914398526106505,0.05055469887975078,0.06393769749483283,False
0.2,1.25,1001,0.23207908495479315,0.0032642654848933778,0.0006528530969786756,0.2321020402810151,0.2338874746306954,0.05451369857891339,0.0018083896759022444,0.05124943309402001,0.05128132862629773,False
0.2,1.25,1001,0.23757046047432126,0.0033040063606474043,0.0006608012721294809,0.23759343456419885,0.2338874746306954,0.05451369857891339,0.0036829858436258633,0.05120969221826598,0.05134196102423319,False
0.2,1.25,1001,0.22659163980963423,0.003224228786817274,0.0006448457573634548,0.22661457782518926,0.2338874746306954,0.05451369857891339,0.0072958348210611645,0.051289469792096115,0.051805780732371444,False
0.2,1.25,1001,0.243065818052853,0.0033434466972663106,0.0006686893394532621,0.24308881204514554,0.2338874746306954,0.05451369857891339,0.009178343422157592,0.051170251881647075,0.05198688936266787,False
0.2,1.25,1001,0.22110806964459814,0.0031838982779620138,0.0006367796555924028,0.221130992106952,0.2338874746306954,0.05451369857891339,0.012779404986097254,0.05132980030095138,0.05289670680424478,False
0.2,1.25,1001,0.2485652053839353,0.003382579251029193,0.0006765158502058386,0.24858822009489395,0.2338874746306954,0.05451369857891339,0.014677730753239915,0.051131119327884195,0.05319611963091798,False
0.2,1.25,1001,0.21562831555028475,0.0031432731120468347,0.000628654622409367,0.21565122451057422,0.2338874746306954,0.05451369857891339,0.018259159080410647,0.05137042546686656,0.05451896461755886,False
0.2,1.25,1001,0.2540686659335287,0.0034213944179435274,0.0006842788835887055,0.25409170184995444,0.2338874746306954,0.05451369857891339,0.02018119130283333,0.05109230416096986,0.054933632929914746,False
0.2,1.25,1001,0.21015231534758638,0.0031023493787119298,0.000620469875742386,0.21017521313803628,0.2338874746306954,0.05451369857891339,0.023735159283109014,0.05141134920020146,0.0566258299080871,False
0.2,1.25,1001,0.25957623863964807,0.0034598804098905224,0.0006919760819781045,0.25959929591344866,0.2338874746306954,0.05451369857891339,0.025688764008952675,0.051053818169022866,0.05715247103969619,False
0.2,1.25,1001,0.20468000377852547,0.0030611199252324533,0.0006122239850464907,0.20470289299854522,0.2338874746306954,0.05451369857891339,0.02920747085216993,0.051452578653680935,0.05916455191830307,False
0.2,1.25,1001,0.2650879576270095,0.0034980234476293076,0.0006996046895258616,0.2651110360714909,0.2338874746306954,0.05451369857891339,0.03120048299631409,0.051015675131284084,0.059800244550536764,False
0.2,1.275,561,0.2301504667171229,0.0068376839893224475,0.0013675367978644897,0.23025201682601462,0.23117469441517483,0.050919975576394085,0.0010242276980519383,0.04408229158707164,0.04409418866409794,False
0.2,1.275,561,0.2399627712671303,0.006970604039021136,0.0013941208078042274,0.2400639933744124,0.23117469441517483,0.050919975576394085,0.008788076851955484,0.043949371537372946,0.04481938814046799,False
0.2,1.275,561,0.220351543167758,0.006703247105506659,0.001340649421101332,0.22045347830816778,0.23117469441517483,0.050919975576394085,0.010823151247416812,0.04421672847088742,0.0455220790341637,False
0.2,1.275,561,0.24978880987132016,0.007101932378055637,0.0014203864756111276,0.2498897496505869,0.23117469441517483,0.050919975576394085,0.01861411545614533,0.043818043198338444,0.047607837631488396,False
0.2,1.275,561,0.21056560191852725,0.006567316847575331,0.0013134633695150663,0.21066799083365306,0.23117469441517483,0.050919975576394085,0.02060909249664758,0.04435265872881875,0.048906983446645305,False
0.2,1.275,561,0.25962888207390084,0.0072315485869471376,0.0014463097173894276,0.2597295741765055,0.23117469441517483,0.050919975576394085,0.02845418765872601,0.043688426989446943,0.05213750519664545,False
0.2,1.275,561,0.20079220534151415,0.006429859420104609,0.001285971884020922,0.20089512890578282,0.23117469441517483,0.050919975576394085,0.030382489073660673,0.04449011615628948,0.0538745401642672,False
0.2,1.275,561,0.2694832249784092,0.007359293236923661,0.0014718586473847321,0.26958369338984683,0.23117469441517483,0.050919975576394085,0.03830853056323438,0.04356068233947043,0.05800927994549246,False
0.2,1.275,561,0.19103088245534303,0.006290777321561019,0.0012581554643122039,0.1911344341843629,0.23117469441517483,0.050919975576394085,0.0401438119598318,0.044629198254833066,0.060027418531330576,False
0.2,1.275,561,0.2793520034480304,0.00748497567861789,0.001496995135723578,0.27945226191844985,0.23117469441517483,0.050919975576394085,0.04817730903285558,0.043434999897776196,0.06486641906076739,False
0.2,1.275,561,0.1812811334033851,0.006149901575253256,0.0012299803150506512,0.18138542007945732,0.23117469441517483,0.050919975576394085,0.04989356101178974,0.04477007400114083,0.06703526651326756,False
0.2,1.275,561,0.28923529978342544,0.007608383639884045,0.001521676727976809,0.2893353523896097,0.23117469441517483,0.050919975576394085,0.05806060536825061,0.04331159193651004,0.07243568106812065,False
0.2,1.275,801,0.2289858896895097,0.004420700730482362,0.0008841401460964724,0.22902855776484465,0.23117469441517483,0.050919975576394085,0.0021888047256651277,0.04649927484591172,0.04655076183396715,False
0.2,1.275,801,0.23584977113708544,0.004485874124492895,0.0008971748248985791,0.23589242805159383,0.23117469441517483,0.050919975576394085,0.004675076721910615,0.04643410145190119,0.046668855996276605,False
0.2,1.275,801,0.2221282561925762,0.00435500347391462,0.000871000694782924,0.22217094376720953,0.23117469441517483,0.050919975576394085,0.009046438222598624,0.046564972102479465,0.04743558444269433,False
0.2,1.275,801,0.24272000970254215,0.004550511109885995,0.0009101022219771991,0.24276266241200137,0.23117469441517483,0.050919975576394085,0.011545315287367325,0.04636946446650809,0.04778516024871606,False
0.2,1.275,801,0.2152767517007398,0.004288786502323991,0.0008577573004647982,0.2153194684938742,0.23117469441517483,0.050919975576394085,0.015897942714435037,0.046631189074070094,0.049266747173049005,False
0.2,1.275,801,0.24959670381179458,0.00461459148453159,0.000922918296906318,0.24963935789110223,0.23117469441517483,0.050919975576394085,0.018422009396619754,0.046305384091862495,0.04983531906293025,False
0.2,1.275,801,0.20843124835076457,0.004222044822772254,0.0008444089645544509,0.20847400545761957,0.23117469441517483,0.050919975576394085,0.022743446064410255,0.04669793075362183,0.05194190096208261,False
0.2,1.275,801,0.2564799401160091,0.004678088161168054,0.0009356176322336109,0.25652259976609326,0.23117469441517483,0.050919975576394085,0.025305245700834283,0.04624188741522603,0.052713068699346576,False
0.2,1.275,801,0.201591610160672,0.00415476352268084,0.000830952704536168,0.20163442004554122,0.23117469441517483,0.050919975576394085,0.029583084254502817,0.04676521205371324,0.05533664186086629,False
0.2,1.275,801,0.2633697923784193,0.004740968007942913,0.0009481936015885826,0.26341246044009387,0.23117469441517483,0.050919975576394085,0.03219509796324446,0.04617900756845117,0.05629409447597481,False
0.2,1.275,801,0.1947576937151405,0.004086916904816249,0.0008173833809632499,0.19480057020200775,0.23117469441517483,0.050919975576394085,0.03641700070003431,0.04683305867157783,0.05932565485961155,False
0.2,1.275,801,0.270266320302585,0.00480319278529331,0.000960638557058662,0.27030899827943605,0.23117469441517483,0.050919975576394085,0.03909162588741019,0.04611678279110078,0.06045587539290791,False
0.2,1.275,1001,0.23209501490046516,0.003378427290626888,0.0006756854581253776,0.23211960217225341,0.23117469441517483,0.050919975576394085,0.0009203204852903379,0.0475415482857672,0.04755045534170602,False
0.2,1.275,1001,0.22660691882095682,0.0033366274098055467,0.0006673254819611093,0.226631482234926,0.23117469441517483,0.050919975576394085,0.004567775594218004,0.04758334816658854,0.047802087785178575,False
0.2,1.275,1001,0.2375870569899682,0.0034199549749154984,0.0006839909949830997,0.23761167004418124,0.23117469441517483,0.050919975576394085,0.006412362574793384,0.047500020601478586,0.04793089140555912,False
0.2,1.275,1001,0.22112271408268766,0.0032945584625711046,0.000658911692514221,0.22114725591505163,0.23117469441517483,0.050919975576394085,0.010051980332487165,0.04762541711382298,0.0486746614150559,False
0.2,1.275,1001,0.24308309578975368,0.0034612047403356837,0.0006922409480671367,0.24310773619320525,0.23117469441517483,0.050919975576394085,0.011908401374578853,0.0474587708360584,0.04893000053717125,False
0.2,1.275,1001,0.2156423422834952,0.003252220785920266,0.0006504441571840532,0.215666865154461,0.23117469441517483,0.050919975576394085,0.015532352131679639,0.04766775479047382,0.0501345071732757,False
0.2,1.275,1001,0.2485831777371833,0.003502168474222677,0.0007004336948445355,0.24860784669422223,0.23117469441517483,0.050919975576394085,0.017408483322008478,0.04741780710217141,0.05051241156341068,False
0.2,1.275,1001,0.21016574155561873,0.0032096117155361106,0.0006419223431072222,0.2101902484203005,0.23117469441517483,0.050919975576394085,0.02100895285955609,0.047710363860857974,0.052131131965367034,False
0.2,1.275,1001,0.25408734473075406,0.003542835889864654,0.0007085671779729309,0.2541120430803459,0.23117469441517483,0.050919975576394085,0.022912650315579236,0.04737713968652943,0.05262682689808436,False
0.2,1.275,1001,0.20469284675922564,0.0031667253804136784,0.0006333450760827357,0.20471734089722537,0.23117469441517483,0.050919975576394085,0.026481847655949187,0.04775325019598041,0.054604589180331765,False
0.2,1.275,1001,0.25959563381448464,0.003583194747934874,0.0007166389495869748,0.2596203620291475,0.23117469441517483,0.050919975576394085,0.028420939399309814,0.04733678082845921,0.05521340974383691,False
0.2,1.275,1001,0.1992235897218011,0.00312355245978725,0.00062471049195745,0.19924807472497588,0.23117469441517483,0.050919975576394085,0.03195110469337373,0.04779642311660683,0.057492357351813614,False
0.2,1.3,561,0.2695146399011502,0.0076156757568558815,0.0015231351513711763,0.2696222165146638,0.2727688216788323,0.04671105940369977,0.003254181777682108,0.03909538364684389,0.03923058400707421,False
0.2,1.3,561,0.2793858166480884,0.007748727143040667,0.0015497454286081335,0.27949325093185445,0.2727688216788323,0.04671105940369977,0.006616994969256107,0.0389623322606591,0.0395202221351697,False
0.2,1.3,561,0.2596579237012931,0.00748070534865404,0.0014961410697308082,0.2597656603428943,0.2727688216788323,0.04671105940369977,0.013110897977539226,0.03923035405504573,0.041363224306885035,False
0.2,1.3,561,0.2892714875583231,0.007879662957575636,0.0015759325915151272,0.28937878740939194,0.2727688216788323,0.04671105940369977,0.016502665879490785,0.03883139644612413,0.042192598060396456,False
0.2,1.3,561,0.2498155406430329,0.007344002699022003,0.0014688005398044008,0.24992346572983912,0.2727688216788323,0.04671105940369977,0.02295328103579941,0.039367056704677765,0.04556992718775951,False
0.2,1.3,561,0.29917158156497065,0.008008293197301123,0.0016016586394602247,0.29927874628182305,0.2727688216788323,0.04671105940369977,0.026402759886138327,0.03870276620639865,0.046850932131946195,False
0.2,1.3,561,0.2399872809009258,0.007205731559377675,0.001441146311875535,0.24009543427880023,0.2727688216788323,0.04671105940369977,0.032781540777906515,0.03950532784432209,0.05133517647637844,False
0.2,1.3,561,0.30908591337288277,0.008134454018021011,0.0016268908036042023,0.3091929352163799,0.2727688216788323,0.04671105940369977,0.03631709169405045,0.03857660538567875,0.05298193684829243,False
0.2,1.3,561,0.23017286335840953,0.007066021976380111,0.0014132043952760224,0.23028129688096632,0.2727688216788323,0.04671105940369977,0.04259595832042279,0.03964503742731966,0.058190589083190865,False
0.2,1.3,561,0.31901417620225453,0.008258030576641411,0.0016516061153282824,0.3191210423757854,0.2727688216788323,0.04671105940369977,0.04624535452342221,0.03845302882705835,0.06014372985583441,False
0.2,1.3,561,0.220371945976173,0.006924961582778569,0.0013849923165557138,0.22048072402422908,0.2727688216788323,0.04671105940369977,0.05239687570265933,0.0397860978209212,0.06579031967710632,False
0.2,1.3,561,0.3289559376712119,0.008378982688832389,0.0016757965377664778,0.3290626327616765,0.2727688216788323,0.04671105940369977,0.05618711599237958,0.03833207671486738,0.06801720450603359,False
0.2,1.3,801,0.2702903057384373,0.00498455603106724,0.000996911206213448,0.27033626315203213,0.2727688216788323,0.04671105940369977,0.0024785159403949986,0.04172650337263253,0.041800049341754436,False
0.2,1.3,801,0.27719475167234764,0.005049795740257224,0.0010099591480514447,0.27724074518676506,0.2727688216788323,0.04671105940369977,0.004425929993515321,0.04166126366344254,0.04189570080977732,False
0.2,1.3,801,0.2633925868082953,0.00491868168816936,0.000983736337633872,0.26343850936246,0.2727688216788323,0.04671105940369977,0.009376234870537015,0.041792377715530404,0.042831257458368376,False
0.2,1.3,801,0.2841059418058089,0.005114361234869924,0.0010228722469739849,0.2841519714170683,0.2727688216788323,0.04671105940369977,0.011337120126976574,0.04159669816882984,0.04311398370972264,False
0.2,1.3,801,0.256501559494749,0.004852211717269084,0.0009704423434538168,0.25654744976668054,0.2727688216788323,0.04671105940369977,0.01626726218408331,0.04185884768643068,0.04490865115544565,False
0.2,1.3,801,0.2910238738727837,0.005178214279344741,0.0010356428558689482,0.2910699384461486,0.2727688216788323,0.04671105940369977,0.018255052193951404,0.041532845124355025,0.04536765538054122,False
0.2,1.3,801,0.24961717153140048,0.0047851828723632405,0.0009570365744726481,0.2496630335040784,0.2727688216788323,0.04671105940369977,0.02315165014743184,0.041925876531336524,0.04789340275518075,False
0.2,1.3,801,0.29794852497952773,0.005241320151651726,0.0010482640303303451,0.2979946223917613,0.2727688216788323,0.04671105940369977,0.02517970330069541,0.04146973925204804,0.04851553083234177,False
0.2,1.3,801,0.2427393551015907,0.004717628195994761,0.0009435256391989522,0.24278519421688752,0.2727688216788323,0.04671105940369977,0.03002946657724162,0.041993431207705004,0.05162574093908894,False
0.2,1.3,801,0.30487985057903283,0.005303650076356395,0.001060730015271279,0.30492597789172676,0.2727688216788323,0.04671105940369977,0.03211102890020051,0.041407409327343374,0.05239934850961103,False
0.2,1.3,801,0.2358680281426876,0.004649575747710426,0.0009299151495420852,0.235913851341021,0.2727688216788323,0.04671105940369977,0.03690079353614473,0.04206148365598934,0.055953882536784155,False
0.2,1.3,801,0.31181778363669355,0.005365183897660065,0.001073036779532013,0.31186393730336237,0.2727688216788323,0.04671105940369977,0.03904896195786123,0.0413458755060397,0.05687093151468004,False
0.2,1.3,1001,0.27064463896604984,0.003808794863146147,0.0007617589726292294,0.2706714383147453,0.2727688216788323,0.04671105940369977,0.002124182712782474,0.04290226454055362,0.04295481876233362,False
0.2,1.3,1001,0.27616623878260327,0.0038505461893603137,0.0007701092378720628,0.27619308128424624,0.2727688216788323,0.04671105940369977,0.00339741710377095,0.04286051321433945,0.04299495361055251,False
0.2,1.3,1001,0.2651272434258894,0.00376672474866158,0.0007533449497323161,0.26515399944549767,0.2727688216788323,0.04671105940369977,0.007641578252942927,0.042944334655038184,0.04361891329641035,False
0.2,1.3,1001,0.28169205305693457,0.0038919639929209447,0.0007783927985841889,0.2817189381975465,0.2727688216788323,0.04671105940369977,0.008923231378102248,0.04281909541077882,0.04373898707131349,False
0.2,1.3,1001,0.2596140352942841,0.0037243505511910056,0.0007448701102382012,0.2596407481671742,0.2727688216788323,0.04671105940369977,0.0131547863845482,0.04298670885250876,0.04495448301107966,False
0.2,1.3,1001,0.28722208494253965,0.003933034012515701,0.0007866068025031404,0.28724901189609525,0.2727688216788323,0.04671105940369977,0.014453263263707328,0.04277802539118407,0.045153696142606316,False
0.2,1.3,1001,0.2541049913683347,0.0036816864931801213,0.0007363372986360243,0.2541316616514666,0.2727688216788323,0.04671105940369977,0.01866383031049762,0.04302937291051965,0.046902723747471335,False
0.2,1.3,1001,0.29275633024547687,0.003973743019088052,0.0007947486038176106,0.2927832979054312,0.2727688216788323,0.04671105940369977,0.019987508566644552,0.042737316384611715,0.0471802788298256,False
0.2,1.3,1001,0.2486000824691315,0.0036387459042308205,0.0007277491808461642,0.24862671110605664,0.2727688216788323,0.04671105940369977,0.024168739209700807,0.043072313499468946,0.049389797986862265,False
0.2,1.3,1001,0.29829477712485014,0.004014079419625888,0.0008028158839251776,0.2983217841418073,0.2727688216788323,0.04671105940369977,0.025525955446017823,0.04269697998407388,0.04974541688630715,False
0.2,1.3,1001,0.24309927379521623,0.0035955408570669456,0.0007191081714133891,0.2431258621245719,0.2727688216788323,0.04671105940369977,0.029669547883616088,0.04311551854663282,0.05233765385612185,False
0.2,1.3,1001,0.3038374058355822,0.004054033920509237,0.0008108067841018474,0.3038644506616806,0.2727688216788323,0.04671105940369977,0.0310685841567499,0.04265702548319053,0.052771950357918526,False
