alpha,Mach,N,gep_cr,gep_ci,gep_omega_i,distance_to_shooting,overlap_to_reference_high,overlap_to_previous,peak_y,centroid_y,spread_y,phase_span,score,cr_floor_term,selection_source,success,accepted,shooting_cr,shooting_ci,shooting_omega_i,shooting_spectral_success,reference_high_cr,reference_high_ci,reference_centroid_y,reference_spread_y,reference_phase_span
0.2,1.2,561,0.7575548454443385,0.006126526040807728,0.0012253052081615456,0.5302580611449659,0.9880030452617432,0.9880030452617432,-7.105263157894739,0.13046127717114128,1.9297400292672269,3.1313234667794463,0.31739105355056224,0.0,modal_branch_score,True,False,0.23985351562499993,0.06348274739583332,0.012696549479166664,True,0.766497361544398,0.00500183734569255,0.15629807641996515,1.8390818595481087,3.136892957776151
0.2,1.25,561,0.7392756960708005,0.005939558763976057,0.0011879117527952114,0.48148628295106,0.9955122460033767,0.9981796852014048,-7.105263157894739,0.1437135472893719,1.8904579593944728,3.133419607971511,0.27468301323266525,0.0,modal_branch_score,True,False,0.26803873697916675,0.05534798177083333,0.011069596354166667,True,0.766497361544398,0.00500183734569255,0.15629807641996515,1.8390818595481087,3.136892957776151
0.2,1.275,561,0.7207025143845186,0.006117209711912512,0.0012234419423825024,0.4486558027086856,0.9969149421064166,0.9998662861651495,-7.105263157894739,0.14516314326101615,1.8810860683322168,3.1339585672729653,0.253071441491894,0.0,modal_branch_score,True,False,0.28134521484375,0.05155175781249999,0.010310351562499999,True,0.766497361544398,0.00500183734569255,0.15629807641996515,1.8390818595481087,3.136892957776151
0.2,1.3,561,0.766497361544398,0.00500183734569255,0.0010003674691385102,0.01113277323570164,1.0,0.9969149421064166,-7.105263157894739,0.15629807641996515,1.8390818595481087,3.136892957776151,0.04028788570725933,0.0,modal_branch_score,True,True,0.7616080729166668,1e-06,2e-07,True,0.766497361544398,0.00500183734569255,0.15629807641996515,1.8390818595481087,3.136892957776151
