raw_index,cr,ci,omega_i,admissible,p_overlap_previous,ci_jump
940,8.184944319136713e-11,0.008796401639591556,0.0047227664815822626,True,0.9999979194116608,0.0014095239449483498
943,-0.027039654195423743,1.3097963943894631e-14,7.032264740252455e-15,True,0.9993994900642309,0.010205925584526808
939,0.0270396542495263,3.64449172350083e-12,1.956718674222895e-12,True,0.9993994900642013,0.010205925580895414
947,-0.06719183533539749,4.84173999553913e-15,2.5995183371970514e-15,True,0.9962308463244063,0.010205925584535064
946,0.08678165369969804,6.445998807991553e-12,3.4608409617952924e-12,True,0.9930626193904658,0.010205925578093907
