raw_index,cr,ci,omega_i,admissible,ci_distance_to_shoot
746,-3.467317363207283e-11,0.0072706285828301916,0.0039035826668572596,True,0.00263189546239799
747,8.509724787772808e-11,4.616636759816976e-11,2.4786609616334607e-11,True,0.009902523999061814
750,0.05944999122543655,3.705137712309842e-12,1.9892793569798633e-12,True,0.009902524041523045
749,-0.059449991217800584,1.269445975897773e-13,6.815624332301255e-14,True,0.009902524045101236
