epoch,loss,loss_pde,loss_bc,loss_bc_kappa,loss_bc_q,loss_norm,loss_integral_norm,loss_phase,loss_peak_slope,loss_peak_curvature,loss_loc_center,loss_loc_spread,loss_first_order_v_energy,loss_first_order_amp_cap,loss_classic_mode_supervision,loss_classic_full_mode_supervision,loss_classic_balanced_full_mode_supervision,loss_riccati_anchor,loss_q_supervision,loss_riccati_center_kappa,loss_riccati_center_peak,loss_riccati_boundary_band_kappa,loss_riccati_boundary_band_q,loss_riccati_shooting_match,loss_riccati_shooting_path,loss_riccati_ci_local_min,loss_ci_stability_outside,loss_ci_neutrality,loss_ci_low_alpha_zero,loss_ci_smoothness,loss_ci_window,loss_ci_supervision,grad_norm_ci,grad_norm_mode,stage_w_ci_supervision,stage_neutral_fraction,ci_supervision_neutral_fraction,stage2_started,mapping_scale,ci_mid,audit_ci_mae,audit_ci_max_abs,audit_ci_mean_rel,audit_ci_max_rel,audit_p_rel_l2_mean,audit_p_rel_l2_max,audit_env_rel_mean,audit_env_rel_max,audit_phase_rel_mean,audit_phase_rel_max,audit_peak_shift_mean,audit_peak_shift_max,audit_p_rel_weighted_mean,audit_env_rel_weighted_mean,audit_phase_rel_weighted_mean,audit_peak_shift_weighted_mean,audit_checkpoint_metric,n_focus_alphas,focus_alpha_min,focus_alpha_max
1,4.378261566162109,0.27225261926651,2.7420411109924316,0.141446053981781,0.06637902557849884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026755407452583313,0.0,0.1476459950208664,0.06438536942005157,0.0,0.0,0.0,0.0,0.0,0.05366029217839241,0.0072252145037055016,0.0,0.0,67.31505584716797,67.31505584716797,0.0,0.0,0.0,0,3.0000009536743164,0.19628284871578217,0.17543165120964385,0.46421797033128076,0.6352449029091604,3.2237089786118247,0.8250276075088199,1.11251457002237,0.4356356694207342,0.5852818954750248,0.327584249104542,0.4502977577990503,1.1225892493337197,2.009709474217175,0.8767460359949744,0.4449792603009821,0.35814505770468513,1.2665015489827054,2.6949936884954395,8,0.1,0.18571428571428572
2,8.348567962646484,0.6147017478942871,5.348969459533691,0.05092184245586395,0.24198755621910095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009397698566317558,0.0,0.04879332333803177,0.22683094441890717,0.0,0.0,0.0,0.0,0.0,0.0425296276807785,0.0007558324141427875,0.0,0.0,118.24132537841797,118.24132537841797,0.0,0.0,0.0,0,3.0000009536743164,0.19335554540157318,,,,,,,,,,,,,,,,,8.348567962646484,0,,
3,6.243077754974365,0.18266305327415466,4.334158420562744,0.16077350080013275,0.13632115721702576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001842708676122129,0.0,0.17503958940505981,0.12692998349666595,0.0,0.0,0.0,0.0,0.0,0.03513651713728905,0.0003173986042384058,0.0,0.0,83.92680358886719,83.92680358886719,0.0,0.0,0.0,0,3.0000009536743164,0.19037047028541565,,,,,,,,,,,,,,,,,6.243077754974365,0,,
4,2.9112954139709473,0.09634332358837128,2.0457568168640137,0.17688119411468506,0.013847248628735542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025549973361194134,0.0,0.16580966114997864,0.01672462932765484,0.0,0.0,0.0,0.0,0.0,0.028905518352985382,0.0038982422556728125,0.0,0.0,43.42551040649414,43.42551040649414,0.0,0.0,0.0,0,3.0000009536743164,0.18721359968185425,,,,,,,,,,,,,,,,,2.9112954139709473,0,,
5,1.9742040634155273,0.1253395676612854,1.23614501953125,0.05025314912199974,0.0366806797683239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005367432022467256,0.0,0.046872593462467194,0.034374479204416275,0.0,0.0,0.0,0.0,0.0,0.023545850068330765,0.011672629974782467,0.0,0.0,43.43841552734375,43.43841552734375,0.0,0.0,0.0,0,3.0000009536743164,0.18399003148078918,,,,,,,,,,,,,,,,,1.9742040634155273,0,,
6,1.9959790706634521,0.3231884837150574,1.0987792015075684,0.04430385306477547,0.032787032425403595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043780606938526034,0.0,0.055459193885326385,0.03229159116744995,0.0,0.0,0.0,0.0,0.0,0.019067823886871338,0.02378573827445507,0.0,0.0,36.520748138427734,36.520748138427734,0.0,0.0,0.0,0,3.0000009536743164,0.18089722096920013,,,,,,,,,,,,,,,,,1.9959790706634521,0,,
7,2.0913095474243164,0.32346072793006897,1.3334505558013916,0.12177887558937073,0.005783095024526119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009912601672112942,7.021360215730965e-05,0.10563653707504272,0.005535968579351902,0.0,0.0,0.0,0.0,0.0,0.015316368080675602,0.04115420952439308,0.0,0.0,29.74993324279785,29.74993324279785,0.0,0.0,0.0,0,3.0000009536743164,0.17782379686832428,,,,,,,,,,,,,,,,,2.0913095474243164,0,,
8,1.697020173072815,0.1305486261844635,1.1302934885025024,0.09952405095100403,0.006752647925168276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010992195457220078,0.0,0.11061438918113708,0.006862493231892586,0.0,0.0,0.0,0.0,0.0,0.012253611348569393,0.06403432786464691,0.0,0.0,24.754039764404297,24.754039764404297,0.0,0.0,0.0,0,3.0000009536743164,0.17462144792079926,,,,,,,,,,,,,,,,,1.697020173072815,0,,
9,1.421243667602539,0.06516133248806,0.9235402345657349,0.05881436541676521,0.016769830137491226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007333393441513181,0.0,0.07164304703474045,0.0176725834608078,0.0,0.0,0.0,0.0,0.0,0.009947896003723145,0.08945929259061813,0.0,0.0,27.209915161132812,27.209915161132812,0.0,0.0,0.0,0,3.0000009536743164,0.171312153339386,,,,,,,,,,,,,,,,,1.421243667602539,0,,
10,0.9002892971038818,0.05796656012535095,0.5231121778488159,0.029659492895007133,0.011325862258672714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045049446634948254,0.0,0.035675399005413055,0.013286169618368149,0.0,0.0,0.0,0.0,0.0,0.00853291992098093,0.10797733068466187,0.0,0.0,17.899673461914062,17.899673461914062,0.0,0.0,0.0,0,3.0000009536743164,0.16795477271080017,,,,,,,,,,,,,,,,,0.9002892971038818,0,,
