raw_index,cr,ci,omega_i,admissible,ci_distance_to_shoot
986,-3.1428271576466517e-11,0.012318810373088778,0.00485619804194251,True,0.00048414482380098114
977,0.09918162332739557,0.011638047229267928,0.004587834413805865,True,0.0011649079676218314
1002,-0.09918162334035141,0.011638047204042965,0.004587834403861933,True,0.0011649079928467941
1003,-0.09311812446499958,0.005009402138850595,0.001974756337765535,True,0.0077935530580391646
980,0.0931181245893724,0.005009402135546575,0.0019747563364630578,True,0.007793553061343184
981,0.08815883047613496,1.4973859058567522e-10,5.902844742166945e-11,True,0.012802955047151168
983,0.047607756144933816,8.903210555787598e-12,3.509734492095833e-12,True,0.01280295518798655
992,-0.02672833814448994,3.871333725399221e-13,1.5261184065353755e-13,True,0.012802955196502626
