raw_index,cr,ci,omega_i,admissible,ci_distance_to_shoot
787,-9.482222129275307e-11,0.011528424823612236,0.004544620167009669,True,0.0012745303732775229
781,0.09527703639436773,0.008929555840864193,0.003520120066508348,True,0.0038733993560255663
798,-0.09527703643287024,0.00892955582436517,0.0035201200600042688,True,0.003873399372524589
783,0.09144858102894818,7.676328282627062e-11,3.026085250637277e-11,True,0.012802955120126476
785,0.06009427613923737,2.428171385049381e-11,9.572094032178067e-12,True,0.012802955172608045
789,2.4349210041750866e-10,1.3780258068788598e-11,5.4323153149028015e-12,True,0.012802955183109501
793,-0.06009427611007863,7.05829616351489e-14,2.7824508187568575e-14,True,0.012802955196819177
801,-0.09144858106091652,2.0620963674448626e-14,8.128989763296146e-15,True,0.012802955196869139
802,-0.09487891561119617,8.512001038616572e-15,3.355515794531868e-15,True,0.012802955196881247
