point_id,Mach,eta,alpha,canonical_chart_id,selected_chart,selected_source,seed_chart_path,ci_ref,seed_method,gep_regime,N,mapping_kind,mapping_scale,xi_max,n_candidates,ci_seed_runtime,ci_seed_release,ci_gep_seeded,cr_gep_seeded,ci_gep_central,cr_gep_central,central_fallback,t_seed_provider_s,t_gep_init_s,t_gep_solve_s,t_candidate_filter_s,t_selector_seeded_s,t_selector_central_s,t_gep_common_s,t_total_gep_seeded_s,t_total_gep_central_s,t_classical_s,ci_classical_runtime,classical_success,classical_source,classical_primary_success,classical_secondary_used,execution_order,success,error,seed_vs_release_abs,gep_seeded_abs_err,gep_central_abs_err,classical_abs_err,speedup_seeded_vs_classical,speedup_central_vs_classical,seeded_overhead_fraction
OFFGRID_0097,0.3585816042873033,0.7732033189265604,0.7217840487777589,NEUTRAL1_LOWM,NEUTRAL1_LOWM,core,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_NEUTRAL1_LOWM_M0.10_0.40_eta0.65_0.80_ciIDW,0.1448807512333335,CiGridIDW,standard_N301,301,pin,5.0,0.98,1,0.1516306049005001,0.1516306049005001,0.1449168621079725,1.0118213962524018e-15,0.1449168621079725,1.0118213962524018e-15,False,0.007025544,0.000562491,7.319948082000001,0.004045353,1.5097e-05,6.412000000000001e-06,7.324555926000001,7.331596567000002,7.324562338000002,1.838343412,0.1448722948865917,True,primary,True,False,gep_then_classical,True,,8.326672684688674e-17,3.611087463908924e-05,3.611087463908924e-05,8.456346741736454e-06,0.2507425763543107,0.2509833799164533,0.0009603616810668
OFFGRID_0098,0.6531199851163741,0.131030468726263,0.0992234040574846,VLOW_MOD_QSCALED,VLOW_MOD_QSCALED,core,assets/pinn_subsonic/seedGEP_pQscaled2d_ATLAS_VLOW_MOD_M010_070_eta012_025_ciIDW,0.5801218763972553,CiGridIDW,standard_N301,301,pin,5.0,0.98,137,0.5782631863497629,0.5782631863497629,0.5801855749052033,-5.211911811122306e-14,0.5801855749052033,-5.211911811122306e-14,False,0.000533869,0.000533021,8.086837753000001,0.004069988,7.8804e-05,1.8629e-05,8.091440762000001,8.092053435,8.091459391,2.022485084,0.5801231477762251,True,primary,True,False,classical_then_gep,True,,0.0,6.369850794796239e-05,6.369850794796239e-05,1.2713789697693656e-06,0.2499347168485424,0.2499530660994946,7.341617516617246e-05
OFFGRID_0099,0.7554434555226929,0.6514520821379435,0.4268404249768634,HM1_NEUTRAL1,HM1_NEUTRAL1,extension,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pq2d_ATLAS_HM1_NEUTRAL1_M0.70_0.85_eta0.65_0.80_ciIDW,0.1789754734113476,CiGridIDW,standard_N301,301,pin,5.0,0.98,131,0.1806260278282358,0.1806260278282358,0.1790302967257391,7.732463900086032e-14,0.1790302967257391,7.732463900086032e-14,False,0.000491591,0.000527437,7.745258133,0.004124512,7.351700000000001e-05,1.4005e-05,7.749910081999999,7.750475189999999,7.749924086999999,1.88159498,0.1789642154648619,True,primary,True,False,classical_then_gep,True,,0.0,5.482331439154997e-05,5.482331439154997e-05,1.1257946485682124e-05,0.2427715635329967,0.2427888272036438,7.111076106212637e-05
OFFGRID_0100,0.5756902972594317,0.0972169780636957,0.0794911955771793,VLOW_EXTREME_CI_ONLY,VLOW_EXTREME_CI_ONLY,core,assets/pinn_subsonic/seedGEP_pQscaled2d_ATLAS_VLOW_EXTREME_M010_070_eta005_012_ciIDW,0.6529428483559386,CiGridIDW,standard_N301,301,pin,5.0,0.98,149,0.6393671418475282,0.6393671418475282,0.653011453796178,-1.4788429325803257e-13,0.653011453796178,-1.4788429325803257e-13,False,0.000487569,0.000516287,6.626326228000001,0.004352708,8.177600000000001e-05,1.6842000000000002e-05,6.631195223000001,6.631764568,6.631212065000001,2.0280505840000003,0.6529543202102501,True,primary,True,False,classical_then_gep,True,,0.0,6.860544023934434e-05,6.860544023934434e-05,1.1471854311495557e-05,0.305808591846863,0.3058340713765123,8.331855392107113e-05
OFFGRID_0101,0.300645921681447,0.3558241022162198,0.3393621947804097,MID,MID,core,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_MID_M010_070_eta0.35_0.55_ciIDW,0.4861180414054942,CiGridIDW,standard_N301,301,pin,5.0,0.98,141,0.4918664412575158,0.4918664412575158,0.4861706646904188,1.353834791341788e-15,0.4861706646904188,1.353834791341788e-15,False,0.000519235,0.000498454,7.502836398,0.004043178,8.177000000000001e-05,1.6746000000000002e-05,7.50737803,7.507979035,7.507394776,1.860306954,0.4861179470378868,True,primary,True,False,gep_then_classical,True,,0.0,5.2623284924668834e-05,5.2623284924668834e-05,9.436760733949613e-08,0.2477773240079379,0.2477966071462125,7.78244673995057e-05
OFFGRID_0102,0.3717424088112727,0.7582809293762862,0.703939424652061,NEUTRAL1_LOWM,NEUTRAL1_LOWM,core,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_NEUTRAL1_LOWM_M0.10_0.40_eta0.65_0.80_ciIDW,0.1543037380274301,CiGridIDW,standard_N301,301,pin,5.0,0.98,1,0.1525683978852904,0.1525683978852904,0.1543463862668185,-2.70662369235514e-14,0.1543463862668185,-2.70662369235514e-14,False,0.000522256,0.00057455,8.804145284,0.004063966,1.6535e-05,6.596e-06,8.8087838,8.809322591,8.808790396000001,1.872628445,0.1542974713618688,True,primary,True,False,classical_then_gep,True,,8.326672684688674e-17,4.264823938845974e-05,4.264823938845974e-05,6.266665561305285e-06,0.2125734896929715,0.2125863326082029,6.041635412752782e-05
OFFGRID_0103,0.4205282680103414,0.2622744798699077,0.23795624229147,LOW,LOW,core,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_LOW_M010_070_eta0.25_0.40_ciIDW,0.5478378905366867,CiGridIDW,standard_N301,301,pin,5.0,0.98,1,0.5623043392094532,0.5623043392094532,0.547895245095793,4.345967178324725e-15,0.547895245095793,4.345967178324725e-15,False,0.000481385,0.000543305,7.415385007,0.004021852,1.5729e-05,6.379e-06,7.419950164,7.420447278,7.419956543,1.843942056,0.5478262273359816,True,primary,True,False,classical_then_gep,True,,0.0,5.735455910627074e-05,5.735455910627074e-05,1.1663200705114283e-05,0.2484947317753855,0.2485111665161406,6.613717980095067e-05
OFFGRID_0104,0.6588464688744138,0.6999560413448107,0.526561131320975,NEUTRAL1_HIM,NEUTRAL1_HIM,core,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_NEUTRAL1_HIM_M0.35_0.70_eta0.65_0.80_ciIDW,0.1652057807856335,CiGridIDW,standard_N301,301,pin,5.0,0.98,132,0.171425115414513,0.171425115414513,0.1652468796635532,-2.422814918073608e-13,0.1652468796635532,-2.422814918073608e-13,False,0.000489144,0.000536312,8.434732662,0.004220054,8.843e-05,2.0035e-05,8.439489027999999,8.440066601999998,8.439509063,1.924577298,0.1652218474361282,True,primary,True,False,classical_then_gep,True,,2.775557561562892e-17,4.109887791978184e-05,4.109887791978184e-05,1.6066650494722667e-05,0.2280286861177071,0.2280437503690373,6.606296596603307e-05
OFFGRID_0105,0.5353891787157403,0.2609904991831483,0.2204340074553829,LOW,LOW,core,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_LOW_M010_070_eta0.25_0.40_ciIDW,0.51030785837119,CiGridIDW,standard_N301,301,pin,5.0,0.98,137,0.5195317987300082,0.5195317987300082,0.5103887200669934,1.8029579511292203e-14,0.5103887200669934,1.8029579511292203e-14,False,0.000494285,0.000544443,11.57320606,0.004514571,7.7172e-05,1.5959e-05,11.578265074,11.578836531,11.578281033,2.088929433,0.5103205364965799,True,primary,True,False,classical_then_gep,True,,0.0,8.086169580345803e-05,8.086169580345803e-05,1.267812538996438e-05,0.1804092688766537,0.1804179244782717,4.797758824609775e-05
OFFGRID_0106,0.3574105872796065,0.5683491356883088,0.5308081750928504,HIGH_LOWM_COMPACTY,HIGH_LOWM_COMPACTY,core,assets/pinn_subsonic/seedGEP_pq2d_REPAIR_HIGH_LOWM_compactY_M010_040_eta055_065_ciIDW,0.2934967560592173,CiGridIDW,standard_N301,301,pin,5.0,0.98,1,0.2898040075973644,0.2898040075973644,0.2935503310996113,3.731157530895176e-14,0.2935503310996113,3.731157530895176e-14,False,0.000529831,0.000557827,9.059526768,0.004019466,1.5629000000000002e-05,7.094e-06,9.064104061000002,9.064649521000002,9.064111155000004,1.866691399,0.2934966183910714,True,primary,True,False,classical_then_gep,True,,0.0,5.3575040393993856e-05,5.3575040393993856e-05,1.3766814593862978e-07,0.2059308961339818,0.2059431274703956,5.93953439882437e-05
OFFGRID_0107,0.593000683417157,0.1073208007455755,0.0864149186478727,VLOW_EXTREME_CI_ONLY,VLOW_EXTREME_CI_ONLY,core,assets/pinn_subsonic/seedGEP_pQscaled2d_ATLAS_VLOW_EXTREME_M010_070_eta005_012_ciIDW,0.6335563682427108,CiGridIDW,standard_N301,301,pin,5.0,0.98,129,0.6357789280714436,0.6357789280714436,0.6336086743949056,-1.584767285725634e-13,0.6336086743949056,-1.584767285725634e-13,False,0.000502387,0.000511,6.518906372,0.004123458,7.837500000000001e-05,1.7079e-05,6.52354083,6.524121592,6.523557909,2.061825628,0.6335592513663126,True,primary,True,False,classical_then_gep,True,,0.0,5.230615219486978e-05,5.230615219486978e-05,2.883123601860049e-06,0.316031146710731,0.3160584541076081,8.640729612019507e-05
OFFGRID_0108,0.6691481716448033,0.4702881319119952,0.34948475352838,MID,MID,core,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_MID_M010_070_eta0.35_0.55_ciIDW,0.3071580459279642,CiGridIDW,standard_N301,301,pin,5.0,0.98,132,0.3058132044814459,0.3058132044814459,0.307214825817575,-2.8076550143351392e-14,0.307214825817575,-2.8076550143351392e-14,False,0.000480058,0.000511193,5.621466007,0.004193299,7.8831e-05,1.743e-05,5.6261704990000005,5.626729388,5.626187929,1.823098343,0.3071583746537358,True,primary,True,False,classical_then_gep,True,,5.551115123125783e-17,5.677988961083624e-05,5.677988961083624e-05,3.287257716588776e-07,0.3240067572625904,0.3240379393661736,9.623905330445476e-05
OFFGRID_0109,0.9542548291253604,0.4761686286859503,0.1423718090607915,HM2_MID,HM2_MID,extension,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pq2d_ATLAS_HM2_MID_M0.85_0.98_eta0.35_0.55_ciIDW,0.2942099703236058,CiGridIDW,standard_N301,301,pin,5.0,0.98,169,0.2962360030358339,0.2962360030358339,0.2943445966824297,-8.732782352666603e-15,0.2943445966824297,-8.732782352666603e-15,False,0.000415358,0.001089085,10.36921359,0.004439393,0.00010529,2.4987000000000003e-05,10.374742068000002,10.375262716000002,10.374767055,2.063604429,0.2942003265561667,True,primary,True,False,gep_then_classical,True,,0.0,0.0001346263588239,0.0001346263588239,9.64376743911588e-06,0.1988965952464658,0.1989060976559921,4.7775626900610405e-05
OFFGRID_0110,0.7544917342981283,0.9244392733286664,0.6067183216880133,HM1_NEUTRAL3,HM1_NEUTRAL3,extension,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pq2d_ATLAS_HM1_NEUTRAL3_M0.70_0.85_eta0.92_0.98_ciIDW,0.0366169054670935,CiGridIDW,standard_N301,301,pin,5.0,0.98,169,0.0382816647445298,0.0382816647445298,0.036571621365728,7.28452648901902e-13,0.036571621365728,7.28452648901902e-13,False,0.000483088,0.00055189,7.341380349,0.004252544,9.8207e-05,2.4585000000000003e-05,7.346184783,7.346766078,7.346209368,6.882797891,0.0366256079915034,True,secondary_neutral,True,True,classical_then_gep,True,,1.3877787807814457e-17,4.528410136545036e-05,4.528410136545036e-05,8.702524409917589e-06,0.9368472900764652,0.9369182861819028,7.578194033302465e-05
OFFGRID_0111,0.3707506088747919,0.6560415799658645,0.6092871117524518,NEUTRAL1_LOWM,NEUTRAL1_LOWM,core,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_NEUTRAL1_LOWM_M0.10_0.40_eta0.65_0.80_ciIDW,0.2262227095954562,CiGridIDW,standard_N301,301,pin,5.0,0.98,1,0.2299394828758095,0.2299394828758095,0.2262731121867957,-6.015563259077839e-15,0.2262731121867957,-6.015563259077839e-15,False,0.00053026,0.000567991,10.531391866,0.004186031,1.5305e-05,6.707e-06,10.536145888,10.536691453,10.536152595,1.878285344,0.2262463910086891,True,primary,True,False,gep_then_classical,True,,5.551115123125783e-17,5.040259133948233e-05,5.040259133948233e-05,2.368141323288997e-05,0.1782613975533293,0.1782705145036863,5.114371637465394e-05
OFFGRID_0112,0.1187993903370901,0.4507717757650831,0.4475795349253556,MID,MID,core,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_MID_M010_070_eta0.35_0.55_ciIDW,0.4172193658088782,CiGridIDW,standard_N301,301,pin,5.0,0.98,137,0.4188979006844326,0.4188979006844326,0.4172567856011706,2.4567199290648457e-14,0.4172567856011706,2.4567199290648457e-14,False,0.000500638,0.000538534,8.35443751,0.004307313,7.7719e-05,1.4016e-05,8.359283357,8.359861714,8.359297373,1.975875021,0.4171831345557462,True,primary,True,False,classical_then_gep,True,,5.551115123125783e-17,3.741979229238135e-05,3.741979229238135e-05,3.623125313195752e-05,0.2363525963223846,0.2363685526228497,6.751057832004559e-05
OFFGRID_0113,0.276930860717769,0.9706274886052368,0.9326660991786896,NEUTRAL3_LOWM,NEUTRAL3_LOWM,core,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_NEUTRAL3_LOWM_M0.10_0.40_eta0.92_0.98_ciIDW,0.0182655862604888,CiGridIDW,near_neutral_N401,401,pin,5.0,0.98,197,0.019872566730487,0.019872566730487,0.0179061105624509,3.226359432495522e-12,0.0179061105624509,3.226359432495522e-12,False,0.000478998,0.000721221,19.65266654,0.005462763,0.000109084,1.9475e-05,19.658850524,19.659438606,19.658869999,7.967793282000001,0.0182589648881615,True,secondary_neutral,True,True,gep_then_classical,True,,9.714451465470121e-17,0.0003594756980378,0.0003594756980378,6.6213723272992575e-06,0.4052909872801888,0.4053027097897947,2.8923686866571846e-05
OFFGRID_0114,0.8927127657086291,0.8357855736732482,0.3766268268296351,HM2_NEUTRAL2,HM2_NEUTRAL2,extension,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pq2d_ATLAS_HM2_NEUTRAL2_M0.85_0.98_eta0.80_0.92_ciIDW,0.0730747990046919,CiGridIDW,standard_N301,301,pin,5.0,0.98,135,0.0761969889010771,0.0761969889010771,0.0731280333262468,-9.13170566379929e-14,0.0731280333262468,-9.13170566379929e-14,False,0.00049014,0.000519538,7.336181161000001,0.004136756,7.644e-05,1.4494e-05,7.340837455000001,7.341404035000001,7.340851949000001,1.915142438,0.073094766147778,True,primary,True,False,gep_then_classical,True,,6.938893903907227e-17,5.323432155493468e-05,5.323432155493468e-05,1.996714308614977e-05,0.2608686879062364,0.2608883071481762,7.52073470266763e-05
OFFGRID_0115,0.225329026146054,0.6007506863647365,0.5853010162943205,HIGH_LOWM_COMPACTY,HIGH_LOWM_COMPACTY,core,assets/pinn_subsonic/seedGEP_pq2d_REPAIR_HIGH_LOWM_compactY_M010_040_eta055_065_ciIDW,0.2800262890721179,CiGridIDW,standard_N301,301,pin,5.0,0.98,1,0.280152447029003,0.280152447029003,0.280081397458764,-4.3201370558337764e-14,0.280081397458764,-4.3201370558337764e-14,False,0.000470905,0.000587364,5.831538215,0.00410048,1.5169000000000002e-05,5.951e-06,5.836226059,5.836712133000001,5.836232010000001,1.7593513690000002,0.2800154546718636,True,primary,True,False,classical_then_gep,True,,0.0,5.5108386646074425e-05,5.5108386646074425e-05,1.0834400254289278e-05,0.301428497570209,0.3014532948631012,8.226592074772554e-05
OFFGRID_0116,0.5823815785139609,0.5083133436033525,0.4132158230309178,MID,MID,core,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_MID_M010_070_eta0.35_0.55_ciIDW,0.3010874839234894,CiGridIDW,standard_N301,301,pin,5.0,0.98,124,0.3028532884107052,0.3028532884107052,0.3011449085662998,1.0173433367429534e-14,0.3011449085662998,1.0173433367429534e-14,False,0.000480831,0.001097473,12.40388605,0.004172432,8.241900000000001e-05,2.0794e-05,12.409155955,12.409719205000002,12.409176749,1.920391846,0.3010991324080386,True,primary,True,False,gep_then_classical,True,,5.551115123125783e-17,5.7424642810444126e-05,5.7424642810444126e-05,1.1648484549264816e-05,0.1547490168211263,0.1547557815352058,4.371410053815962e-05
OFFGRID_0117,0.6868801142870976,0.2108846336800693,0.1532647812854347,VLOW_MOD_QSCALED,VLOW_MOD_QSCALED,core,assets/pinn_subsonic/seedGEP_pQscaled2d_ATLAS_VLOW_MOD_M010_070_eta012_025_ciIDW,0.4940082100798701,CiGridIDW,standard_N301,301,pin,5.0,0.98,163,0.4892680192245287,0.4892680192245287,0.4940911699260068,2.4061767214584212e-14,0.4940911699260068,2.4061767214584212e-14,False,0.000504055,0.000570577,8.430889746,0.00407051,9.0194e-05,1.7678000000000003e-05,8.435530833,8.436125082,8.435548511,1.940834976,0.4940362784056606,True,primary,True,False,classical_then_gep,True,,0.0,8.295984613670981e-05,8.295984613670981e-05,2.806832579055341e-05,0.2300623754549494,0.2300781002526558,6.835014928169846e-05
OFFGRID_0118,0.929339142663464,0.7875302599819468,0.2907776276748446,HM2_NEUTRAL1,HM2_NEUTRAL1,extension,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pq2d_ATLAS_HM2_NEUTRAL1_M0.85_0.98_eta0.65_0.80_ciIDW,0.108800616002047,CiGridIDW,standard_N301,301,pin,5.0,0.98,140,0.119445115049862,0.119445115049862,0.1088991887909023,-1.3977716355730884e-14,0.1088991887909023,-1.3977716355730884e-14,False,0.000479082,0.000492714,6.386681123000001,0.004167434,7.8323e-05,1.4466e-05,6.391341271000001,6.391898676000001,6.3913557370000005,1.869033555,0.108788581832088,True,primary,True,False,gep_then_classical,True,,2.775557561562892e-17,9.857278885529176e-05,9.857278885529176e-05,1.2034169958943797e-05,0.2924066306022276,0.2924314702403491,8.494895642525024e-05
OFFGRID_0119,0.0447905851447031,0.5372521212375789,0.5367129340055712,LMEDGE_MID,LMEDGE_MID,fullrect,assets/pinn_subsonic/local_atlas_ext_fullrect_M002_098_eta002_098/seedGEP_pq2d_FULLRECT_LMEDGE_MID_ciIDW_EVALFIX,0.3414279363739711,CiGridIDW,standard_N301,301,pin,5.0,0.98,1,0.3316715850085531,0.3316715850085531,0.3414806432060375,3.887824030659985e-15,0.3414806432060375,3.887824030659985e-15,False,0.000578109,0.000564382,9.565401762,0.004335318,1.7841e-05,7.604e-06,9.570301462000002,9.570897412,9.570309066000002,1.987624226,0.3414094423240199,True,primary,True,False,gep_then_classical,True,,5.551115123125783e-17,5.270683206642923e-05,5.270683206642923e-05,1.849404995118986e-05,0.2076737572704431,0.2076865242587976,6.147617552802939e-05
OFFGRID_0120,0.7863971415446688,0.8765025355460707,0.5414342369682564,HM1_NEUTRAL2,HM1_NEUTRAL2,extension,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pq2d_ATLAS_HM1_NEUTRAL2_M0.70_0.85_eta0.80_0.92_ciIDW,0.0585122252975344,CiGridIDW,standard_N301,301,pin,5.0,0.98,131,0.0573560575290699,0.0573560575290699,0.0585467736811501,-1.505616202152202e-12,0.0585467736811501,-1.505616202152202e-12,False,0.000509111,0.000508762,8.063496431,0.004042506,7.6233e-05,1.5807e-05,8.068047699000001,8.068633043,8.068063506000001,6.568525989,0.0585441703994239,True,secondary_neutral,True,True,gep_then_classical,True,,1.3877787807814457e-17,3.454838361578033e-05,3.454838361578033e-05,3.1945101889543914e-05,0.8140816361327241,0.8141391034063087,7.059153656576734e-05
OFFGRID_0121,0.2598246332151542,0.0850608598739555,0.0821395142714607,VLOW_EXTREME_CI_ONLY,VLOW_EXTREME_CI_ONLY,core,assets/pinn_subsonic/seedGEP_pQscaled2d_ATLAS_VLOW_EXTREME_M010_070_eta005_012_ciIDW,0.8104349361853861,CiGridIDW,standard_N301,301,pin,5.0,0.98,1,0.8067625884324606,0.8067625884324606,0.810503726843904,2.7345837338938348e-14,0.810503726843904,2.7345837338938348e-14,False,0.000337193,0.000603262,5.923607973,0.004044289,1.5912e-05,5.557e-06,5.928255524000001,5.928608629000001,5.9282610810000005,1.978900265,0.8104515359621141,True,primary,True,False,gep_then_classical,True,,0.0,6.879065851794763e-05,6.879065851794763e-05,1.6599776727965754e-05,0.3337883116993317,0.3338078802471014,5.862562313837236e-05
OFFGRID_0122,0.5021317398992476,0.7241647703200607,0.6262512772575385,NEUTRAL1_HIM,NEUTRAL1_HIM,core,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_NEUTRAL1_HIM_M0.35_0.70_eta0.65_0.80_ciIDW,0.1674678802956999,CiGridIDW,standard_N301,301,pin,5.0,0.98,160,0.1671134196146345,0.1671134196146345,0.1674937352201018,2.5663442468994456e-14,0.1674937352201018,2.5663442468994456e-14,False,0.000500114,0.000590097,10.536478187,0.004429705,8.9991e-05,1.7743000000000003e-05,10.541497989,10.542088094,10.541515732,1.928023549,0.1674571210975839,True,primary,True,False,classical_then_gep,True,,8.326672684688674e-17,2.5854924401935708e-05,2.5854924401935708e-05,1.075919811591164e-05,0.1828882031537309,0.1828981332492119,5.429598689119468e-05
OFFGRID_0123,0.9199731434145476,0.0762240837341347,0.0298784228078885,HM2_VLOW_EXTREME,HM2_VLOW_EXTREME,extension,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pQscaled2d_ATLAS_HM2_VLOW_EXTREME_M0.85_0.98_eta0.05_0.12_ciIDW,0.4926689531182681,CiGridIDW,longwave_map10_N301,301,pin,10.0,0.99,116,0.4923510624910187,0.4923510624910187,0.4930957797150114,-6.343927926797754e-13,0.4930957797150114,-6.343927926797754e-13,False,0.000495975,0.000508989,7.786767384000001,0.004216697,6.7965e-05,1.6458e-05,7.791493070000001,7.7920570100000015,7.7915095280000015,1.987676192,0.4927022412087047,True,primary,True,False,gep_then_classical,True,,0.0,0.0004268265967433,0.0004268265967433,3.328809043662284e-05,0.2550900473968683,0.2551079716782706,7.02664866201506e-05
OFFGRID_0124,0.8041393667300345,0.6691980453039246,0.3977986293851284,HM1_NEUTRAL1,HM1_NEUTRAL1,extension,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pq2d_ATLAS_HM1_NEUTRAL1_M0.70_0.85_eta0.65_0.80_ciIDW,0.1622474166785268,CiGridIDW,standard_N301,301,pin,5.0,0.98,134,0.1683563631737702,0.1683563631737702,0.1622750440279207,3.394755279087297e-13,0.1622750440279207,3.394755279087297e-13,False,0.000529596,0.000560239,9.373998378,0.004184145,7.994500000000001e-05,1.5367e-05,9.378742762000002,9.379352303,9.378758129,1.919276412,0.1622260663511905,True,primary,True,False,gep_then_classical,True,,0.0,2.7627349393932743e-05,2.7627349393932743e-05,2.1350327336217e-05,0.2046278197041512,0.2046407835239312,6.335316380134418e-05
OFFGRID_0125,0.6914815752964814,0.1742404205872228,0.1258702512482004,VLOW_MOD_QSCALED,VLOW_MOD_QSCALED,core,assets/pinn_subsonic/seedGEP_pQscaled2d_ATLAS_VLOW_MOD_M010_070_eta012_025_ciIDW,0.5230075391880902,CiGridIDW,standard_N301,301,pin,5.0,0.98,137,0.5144774349714447,0.5144774349714447,0.5230864190048414,-6.30603344078979e-14,0.5230864190048414,-6.30603344078979e-14,False,0.000482872,0.000523862,5.901936288000001,0.00436884,8.256600000000001e-05,2.0434e-05,5.90682899,5.907394428,5.906849424,2.0526169860000003,0.523007283172046,True,primary,True,False,gep_then_classical,True,,0.0,7.887981675125388e-05,7.887981675125388e-05,2.5601604414227097e-07,0.3474657077697335,0.3474977671954958,9.226644542278866e-05
OFFGRID_0126,0.2894599657501445,0.2997681585432003,0.286935120024317,LOW,LOW,core,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_LOW_M010_070_eta0.25_0.40_ciIDW,0.5444938521822769,CiGridIDW,standard_N301,301,pin,5.0,0.98,1,0.5419550198337972,0.5419550198337972,0.5445746819866846,2.2893096830401322e-14,0.5445746819866846,2.2893096830401322e-14,False,0.000507862,0.000561852,8.26202508,0.003882631,1.5836000000000002e-05,6.566e-06,8.266469563000001,8.266993261,8.266476129,1.829272485,0.5445250550220634,True,primary,True,False,classical_then_gep,True,,0.0,8.082980440771159e-05,8.082980440771159e-05,3.120283978652605e-05,0.2212742199306844,0.2212880623440798,6.255773221005691e-05
OFFGRID_0127,0.4519183542403638,0.4845152715789325,0.4322163557377749,MID,MID,core,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_MID_M010_070_eta0.35_0.55_ciIDW,0.344864967590073,CiGridIDW,standard_N301,301,pin,5.0,0.98,1,0.3434580228419304,0.3434580228419304,0.3449307273437994,-2.108792783067782e-15,0.3449307273437994,-2.108792783067782e-15,False,0.000501252,0.000527062,8.795487479,0.003911037,1.7102e-05,7.344e-06,8.799925578,8.800443931999999,8.799932922,1.866192177,0.3448582620379554,True,primary,True,False,gep_then_classical,True,,0.0,6.575975372641318e-05,6.575975372641318e-05,6.705552117569624e-06,0.2120565952604037,0.2120689093361705,5.806976081840356e-05
OFFGRID_0128,0.7253222281648632,0.7418707400606414,0.5107108790452078,HM1_NEUTRAL1,HM1_NEUTRAL1,extension,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pq2d_ATLAS_HM1_NEUTRAL1_M0.70_0.85_eta0.65_0.80_ciIDW,0.1332840259709444,CiGridIDW,standard_N301,301,pin,5.0,0.98,176,0.133819923398521,0.133819923398521,0.1333042471172898,-1.1568767194242528e-14,0.1333042471172898,-1.1568767194242528e-14,False,0.000544797,0.000524236,6.769460776000001,0.004240849,9.583e-05,1.8708e-05,6.7742258610000015,6.774866488000002,6.774244569000001,1.944624171,0.1332536781648838,True,primary,True,False,classical_then_gep,True,,2.775557561562892e-17,2.022114634545047e-05,2.022114634545047e-05,3.034780606056553e-05,0.2870350544094736,0.2870614060642131,9.18063990258489e-05
OFFGRID_0129,0.8539092612544278,0.1905174934030921,0.0991494794774917,HM2_VLOW_MOD,HM2_VLOW_MOD,extension,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pQscaled2d_ATLAS_HM2_VLOW_MOD_M0.85_0.98_eta0.12_0.25_ciIDW,0.4419965202379442,CiGridIDW,standard_N301,301,pin,5.0,0.98,143,0.4496346688487982,0.4496346688487982,0.4420706980109422,1.1696496149477744e-13,0.4420706980109422,1.1696496149477744e-13,False,0.000480756,0.000530658,6.657739992000001,0.004134724,8.0758e-05,1.6381e-05,6.662405374,6.662966888000001,6.662421755,2.033435689,0.4419805845141697,True,primary,True,False,gep_then_classical,True,,5.551115123125783e-17,7.417777299800754e-05,7.417777299800754e-05,1.593572377450725e-05,0.3051847207378768,0.3052096915770833,8.182204910564716e-05
OFFGRID_0130,0.9520104348287588,0.4159030679065018,0.1272936087538676,HM2_MID,HM2_MID,extension,assets/pinn_subsonic/local_atlas_ext_M005_098_eta005_098/seedGEP_pq2d_ATLAS_HM2_MID_M0.85_0.98_eta0.35_0.55_ciIDW,0.3190807599920213,CiGridIDW,standard_N301,301,pin,5.0,0.98,137,0.32206643828341,0.32206643828341,0.3192098507235961,-5.275018139634567e-13,0.3192098507235961,-5.275018139634567e-13,False,0.000505068,0.000517331,7.130242655000001,0.004159343,7.7414e-05,1.4049e-05,7.1349193290000015,7.135501811000001,7.134933378000001,1.932406371,0.3190941319381666,True,primary,True,False,gep_then_classical,True,,0.0,0.0001290907315748,0.0001290907315748,1.3371946145313007e-05,0.2708157635137905,0.2708373391345771,7.966899897796876e-05
