alpha,ci_reference,ci_pchip,ci_linear,pchip_abs_error,linear_abs_error
0.17175,0.5832368021266019,0.5846021002982562,0.5895487982766524,0.0013652981716543167,0.006311996150050514
0.1735,0.581220495415132,0.5825761819134382,0.5875757186183684,0.0013556864983061967,0.006355223203236449
0.17525,0.5792088876933312,0.5805537810047758,0.5856026389600846,0.001344893311444606,0.006393751266753345
0.177,0.5771718998143703,0.5785349176870719,0.5836295593018006,0.001363017872701544,0.006457659487430267
0.17875,0.5752032914934525,0.5765196120751293,0.5816564796435166,0.0013163205816767443,0.006453188150064126
0.1805,0.5731859979018504,0.5745078842837501,0.5796833999852328,0.0013218863818996729,0.006497402083382342
0.18225,0.571190867833886,0.5724997544277375,0.5777103203269488,0.0013088865938515326,0.0065194524930628495
0.184,0.5692225559520387,0.570495242621894,0.5757372406686648,0.0012726866698552497,0.006514684716626085
0.18575,0.5672132649823567,0.5684943689810222,0.573764161010381,0.0012811039986655448,0.006550896028024278
0.1875,0.5652460576378611,0.5664971536199249,0.571791081352097,0.0012510959820638545,0.006545023714235931
0.18925,0.5632873562144978,0.5645036166534046,0.569818001693813,0.0012162604389068798,0.006530645479315256
0.191,0.561287239842014,0.562513778196264,0.5678449220355292,0.0012265383542500174,0.0065576821935151575
0.19275,0.5593517697146376,0.5605276583633058,0.5658718423772452,0.001175888648668133,0.006520072662607568
0.1945,0.5573647579251558,0.5585452772693328,0.5638987627189612,0.0011805193441769557,0.0065340047938053925
0.19625,0.555427307845314,0.5565666550291473,0.5619256830606774,0.0011393471838332392,0.006498375215363339
0.198,0.5534712701517714,0.5545918117575522,0.5599526034023934,0.0011205416057807893,0.006481333250621946
0.19975,0.551511019169321,0.5526207675693502,0.5579795237441094,0.001109748400029198,0.006468504574788425
0.2015,0.5495762039609514,0.550653542579344,0.5560064440858256,0.0010773386183925426,0.0064302401248741425
0.20325,0.5476579260463313,0.548690156902336,0.5540333644275416,0.001032230856004679,0.006375438381210241
0.205,0.5457169515726442,0.546730630653129,0.5520602847692577,0.001013679080484775,0.00634333319661351
0.20675,0.5437623904921868,0.5447749839465259,0.5500872051109738,0.001012593454339128,0.006324814618786978
0.2085,0.5418534233174227,0.5428232368973289,0.5481141254526898,0.0009698135799062202,0.006260702135267082
0.21025,0.539916554340688,0.5408754096203409,0.5461410457944059,0.0009588552796528926,0.006224491453717951
0.212,0.5380123123784611,0.5389315222303646,0.544167966136122,0.0009192098519034131,0.006155653757660806
0.21375,0.5361145181717437,0.5369915948422027,0.5421948864778381,0.0008770766704589983,0.006080368306094375
0.2155,0.5341883251281477,0.5350556475706577,0.5402218068195541,0.0008673224425099768,0.006033481691406384
0.21725,0.5323001888647101,0.5331237005305325,0.5382487271612701,0.0008235116658223962,0.0059485382965600575
0.219,0.5303981318493493,0.5311957738366294,0.5362756475029862,0.0007976419872801621,0.005877515653636922
0.22075,0.5285027365835135,0.5292718876037512,0.5343025678447023,0.0007691510202376683,0.00579983126118877
0.2225,0.5266007596785167,0.5273520619467007,0.5323294881864183,0.0007513022681839843,0.005728728507901626
0.22425,0.524727049004598,0.5254363169802807,0.5303564085281345,0.0007092679756827147,0.005629359523536492
0.226,0.5228267447395107,0.5235246728192935,0.5283833288698505,0.0006979280797827503,0.00555658413033977
0.22775,0.5209624135528927,0.5216171495785418,0.5264102492115665,0.0006547360256490276,0.005447835658673794
0.2295,0.5190743124020155,0.5197137673728284,0.5244371695532826,0.0006394549708128583,0.005362857151267053
0.23125,0.517203717310335,0.517814546316956,0.5224640898949987,0.0006108290066210165,0.0052603725846637195
0.233,0.5153282097584436,0.5159195065257273,0.5204910102367147,0.0005912967672836444,0.005162800478271112
0.23475,0.5134739450554568,0.5140286681139445,0.5185179305784309,0.0005547230584876939,0.005043985522974026
0.2365,0.5116087897659702,0.5121420511964109,0.5165448509201469,0.0005332614304406347,0.004936061154176663
0.23825,0.509763637034585,0.5102596758879288,0.5145717712618629,0.0004960388533437055,0.004808134227277883
0.24,0.507906644502741,0.5083815623033009,0.5125986916035791,0.00047491780055985977,0.004692047100838037
0.24175,0.506081275068914,0.5065077305573299,0.5106256119452951,0.0004264554884159111,0.0045443368763811165
0.2435,0.5042115887778982,0.5046382007648185,0.5086525322870112,0.0004266119869202889,0.00444094350911306
0.24525,0.5023719401072012,0.5027729930405692,0.5066794526287273,0.00040105293336800685,0.004307512521526058
0.247,0.5005439194576056,0.5009121274993849,0.5047063729704433,0.00036820804177928323,0.004162453512837727
0.24875,0.4986953651479393,0.49905562425606803,0.5027332933121593,0.0003602591081287576,0.00403792816422005
0.2505,0.4968654532057282,0.4972035034254213,0.5007602136538755,0.0003380502196930757,0.0038947604481472387
0.25225,0.495059943980218,0.4953557851222476,0.49878713399559155,0.0002958411420295737,0.003727190015373527
0.254,0.4932113769707668,0.4935124894613493,0.4968140543373076,0.00030111249058251133,0.0036026773665407963
0.25575,0.491442997795687,0.49167363655752916,0.49484097467902366,0.00023063876184215015,0.003397976883336651
0.2575,0.4896242147440788,0.4898392465255899,0.4928678950207397,0.00021503178151111024,0.0032436802766608874
0.25925,0.4878143585713839,0.4880093394803341,0.4908948153624558,0.00019498090895020415,0.0030804567910719394
0.261,0.4859993141472595,0.4861839355365645,0.48892173570417186,0.00018462138930502858,0.002922421556912358
0.26275,0.4841880914521772,0.48436305480908376,0.48694865604588794,0.0001749633569065323,0.0027605645937107126
0.2645,0.4823975430112882,0.4825467174126944,0.484975576387604,0.00014917440140621574,0.002578033376315847
0.26625,0.4805986551756548,0.48073494346219925,0.48300249672932005,0.00013628828654443925,0.0024038415536652424
0.268,0.4788229105909368,0.47892775307240076,0.4810294170710361,0.00010484248146397368,0.0022065064800992906
0.26975,0.4770400264542292,0.477125166358102,0.4790563374127522,8.513990387276626e-05,0.0020163109585230043
0.2715,0.4752273201701077,0.4753272034341051,0.47708325775446825,9.988326399740233e-05,0.0018559375843605341
0.27325,0.4734733657953551,0.47353388441521305,0.4751101780961844,6.051861985795215e-05,0.0016368123008292934
0.275,0.4716854078187273,0.4717452294162285,0.4731370984379004,5.9821597501175106e-05,0.0014516906191731072
0.27675,0.4699132668704668,0.4699612585519541,0.47116401877961644,4.79916814872805e-05,0.0012507519091496389
0.2785,0.4681304448651678,0.4681819919371924,0.46919093912133253,5.154707202459363e-05,0.0010604942561647235
0.28025,0.466385069029666,0.4664074496867461,0.4672178594630486,2.2380657080101063e-05,0.0008327904333826353
0.282,0.4646220270698725,0.46463765191541795,0.46524477980476475,1.5624845545458843e-05,0.0006227527348922623
0.28375,0.4628599368930234,0.46287261873801044,0.4632717001464808,1.268184498703917e-05,0.00041176325345737563
0.2855,0.4611116200738828,0.46111237026932644,0.4612986204881968,7.501954436550662e-07,0.00018700041431402026
0.28725,0.4593567075656319,0.4593569124583164,0.45938364010804755,2.0489268448553588e-07,2.6932542415647465e-05
0.289,0.4575934347908175,0.4576053938764586,0.45781725539670604,1.1959085641111145e-05,0.00022382060588854724
0.29075,0.455851231398075,0.4558572947304207,0.45625087068536446,6.0633323457071064e-06,0.0003996392872894772
0.2925,0.4540977360419867,0.45411260102022566,0.454684485974023,1.486497823893762e-05,0.000586749932036279
0.29425,0.4523605141218687,0.4523712987458964,0.4531181012626814,1.0784624027704304e-05,0.0007575871408127544
0.296,0.4506225410512987,0.45063337390745584,0.4515517165513399,1.0832856157161341e-05,0.000929175500041235
0.29775,0.448906169376723,0.448898812504927,0.4499853318399984,7.356871795982656e-06,0.001079162463275385
0.2995,0.4471695395174138,0.4471676005383329,0.4484189471286569,1.9389790809065666e-06,0.0012494076112430919
0.30125,0.4454395383222722,0.4454397240076964,0.44685256241731536,1.856854242032746e-07,0.0014130240950431805
0.303,0.4437324234552138,0.44371516891304047,0.44528617770597384,1.7254542173328336e-05,0.0015537542507600421
0.3047500000000001,0.4419984350629391,0.441993921254388,0.4437197929946322,4.51380855109873e-06,0.0017213579316930905
0.3065,0.4402894228919956,0.4402759670317623,0.4421534082832908,1.3455860233269057e-05,0.0018639853912952309
0.30825,0.4385810967544201,0.4385612922451859,0.44058702357194923,1.980450923416699e-05,0.0020059268175291467
0.31,0.4368751351751067,0.4368498828946821,0.4390206388606077,2.525228042460359e-05,0.002145503685501038
0.31175,0.4351683170829603,0.4351417249802736,0.4374542541492662,2.6592102686684438e-05,0.002285937066305921
0.3135,0.4334593896666178,0.4334368045019835,0.4358878694379247,2.2585164634270072e-05,0.0024284797713068906
0.31525,0.4317520176946979,0.4317351074598348,0.43432148472658316,1.6910234863110052e-05,0.002569467031885264
0.317,0.4300536475009274,0.43003661985385033,0.43275510001524164,1.7027647077061392e-05,0.002701452514314251
0.31875,0.4283588789469954,0.4283413276840531,0.4311887153039001,1.7551262942339108e-05,0.0028298363569047025
0.3205,0.426672529857822,0.4266492169504661,0.4296223305925586,2.3312907355910184e-05,0.0029498007347366073
0.32225,0.4249762892140863,0.4249602736531124,0.4280559458812171,1.6015560973914322e-05,0.0030796566671307812
0.324,0.423287114128383,0.4232744837920147,0.4264895611698755,1.2630336368280037e-05,0.003202447041492529
0.32575,0.4216195594343213,0.4215918333671962,0.42492317645853406,2.772606712508896e-05,0.0033036170242127794
0.3275,0.4199189914383046,0.4199123083786797,0.4233567917471925,6.683059624867926e-06,0.003437800308887906
0.32925,0.4182371694982519,0.4182358948264883,0.42179040703585097,1.274671763584756e-06,0.0035532375375990632
0.331,0.4165794675548293,0.41656257871064484,0.42022402232450945,1.6888844184437257e-05,0.003644554769680175
0.33275,0.4149032402993553,0.4148923460311724,0.41865763761316793,1.0894268182903843e-05,0.0037543973138126074
0.3345,0.4132351266181065,0.41322518278809384,0.41709125290182636,9.943830012681953e-06,0.0038561262837198407
0.33625,0.4115761315497918,0.4115610749814322,0.4155248681904849,1.5056568359594902e-05,0.003948736640693118
0.3380000000000001,0.4099195731997616,0.40990000861121034,0.41395848347914327,1.9564588551235218e-05,0.004038910279381691
0.33975,0.4082587964311219,0.4082419696774514,0.41239209876780186,1.6826753670484695e-05,0.004133302336679967
0.3415,0.4066220595742198,0.40658694418017816,0.4108257140564603,3.511539404166264e-05,0.004203654482240471
0.34325,0.4049680337664057,0.40493491811941373,0.40925932934511877,3.311564699198799e-05,0.00429129557871305
0.345,0.4033089438425708,0.40328587749518097,0.4076929446337773,2.3066347389855135e-05,0.004384000791206488
0.34675,0.4016666250116207,0.40163980830750284,0.40612655992243574,2.681670411786019e-05,0.004459934910815033
0.3485,0.4000094433976732,0.3999966965564023,0.4045601752110942,1.2746841270894205e-05,0.004550731813421027
0.35025,0.3983752083961496,0.3983565282419023,0.4029937904997527,1.868015424727476e-05,0.004618582103603108
0.3520000000000001,0.3967539612520478,0.3967192893640259,0.4014274057884111,3.4671888021919894e-05,0.004673444536363258
0.35375,0.3951173923666786,0.3950849659227961,0.39986102107706967,3.242644388246063e-05,0.004743628710391079
0.3555,0.3934914794065209,0.3934535439182357,0.39829463636572815,3.793548828517901e-05,0.004803156959207244
0.35725,0.3918646858048099,0.39182500935036774,0.3967282516543866,3.9676454442139075e-05,0.004863565849576701
0.3590000000000001,0.3902172101316586,0.3901993482192151,0.395161866943045,1.7861912443517536e-05,0.004944656811386394
0.36075,0.3886156830866089,0.388576546524801,0.39359548223170354,3.913656180787317e-05,0.0049797991450946655
0.3625,0.3869735955010591,0.3869565902671482,0.392029097520362,1.7005233910905027e-05,0.005055502019302938
0.3642500000000001,0.3853756880619002,0.38533946544627945,0.39046271280902045,3.622261562075124e-05,0.00508702474712025
0.366,0.3837589401394566,0.38372515806221824,0.388896328097679,3.378207723836457e-05,0.005137387958222384
0.36775,0.3821390572576209,0.3821136541149871,0.3873299433863374,2.540314263377308e-05,0.005190886128716543
0.3695,0.3805223421438017,0.3805049396046091,0.38576355867499595,1.740253919257917e-05,0.005241216531194248
0.3712500000000001,0.3789028320991269,0.3788990005311072,0.3841971739636543,3.83156801969653e-06,0.00529434186452743
0.373,0.3773299250579412,0.37729582289450453,0.38263078925231286,3.4102163436688926e-05,0.005300864194371646
0.37475,0.3756990198913998,0.3756953926948239,0.38106440454097135,3.6271965759282487e-06,0.005365384649571536
0.3765,0.3740972462358494,0.37409769593208825,0.37949801982962983,4.4969623885782184e-07,0.005400773593780439
0.3782500000000001,0.3725269497712656,0.37250271860632045,0.37793163511828826,2.4231164945154315e-05,0.005404685347022653
0.38,0.3709272863378144,0.37091044671754386,0.3763652504069468,1.683962027054786e-05,0.005437964069132384
0.38175,0.3693453852261602,0.3693208662657811,0.3747988656956053,2.4518960379138477e-05,0.005453480469445049
0.3835,0.3677266185418325,0.36773396325105506,0.37323248098426376,7.344709222589785e-06,0.005505862442431286
0.3852500000000001,0.3661635008139299,0.36614972367338894,0.37166609627292213,1.3777140540960353e-05,0.005502595458992232
0.387,0.3645805197888258,0.36456813353280565,0.3700997115615807,1.2386256020124886e-05,0.00551919177275495
0.38875,0.362998447747809,0.3629891788293282,0.3685333268502392,9.268918480798138e-06,0.0055348791024302235
0.3905,0.36141768722538,0.3614128455629793,0.36696694213889763,4.8416624006675235e-06,0.005549254913517654
0.3922500000000001,0.3598469864124621,0.3598391197337821,0.36540055742755606,7.866678680024108e-06,0.005553571015093961
0.394,0.3582559737808901,0.35826798734175963,0.3638341727162146,1.201356086955041e-05,0.005578198935324519
0.39575,0.3567060912266134,0.3566994343869348,0.3622677880048731,6.656839678598203e-06,0.005561696778259684
0.3975000000000001,0.3551349975343754,0.35513344686933035,0.3607014032935315,1.5506650450358705e-06,0.005566405759156123
0.39925,0.3535893081423726,0.3535700107889696,0.35913501858219005,1.929735340300276e-05,0.005545710439817442
0.401,0.3520089096724659,0.35200911214587527,0.3575686338708485,2.0247340937196157e-07,0.005559724198382576
0.40275,0.3504508714407964,0.35045073694007045,0.356002249159507,1.345007259456743e-07,0.005551377718710615
0.4045000000000001,0.3488873281764263,0.348894871171578,0.3544358644481654,7.542995151710308e-06,0.0055485362717390685
0.40625,0.3473335514980554,0.3473415008404211,0.3528694797368239,7.949342365698442e-06,0.005535928238768528
0.408,0.3457636733438954,0.34579061194662236,0.35130309502548246,2.6938602726955807e-05,0.005539421681587053
0.40975,0.3442458702300365,0.344242190490205,0.3497367103141409,3.6797398315080443e-06,0.005490840084104387
0.4115000000000001,0.3426734636190782,0.3426962224711918,0.3481703256027993,2.2758852113613504e-05,0.005496861983721124
0.41325,0.3411401048130867,0.34115269388960595,0.34660394089145785,1.2589076519242681e-05,0.005463836078371143
0.415,0.3395963805810048,0.3396115907454703,0.34503755618011633,1.5210164465540021e-05,0.0054411755991115585
0.41675,0.3380475803550723,0.3380728990388078,0.3434711714687748,2.531868373545354e-05,0.005423591113702497
0.4185000000000001,0.3364981522399116,0.3365366047696413,0.3419047867574332,3.845252972972668e-05,0.005406634517521602
0.42025,0.3349817138481375,0.33500269393799403,0.3403384020460918,2.0980089856514894e-05,0.005356688197954262
0.422,0.3334445669463686,0.33347115254388876,0.33877201733475026,2.658559752016787e-05,0.0053274503883816715
0.42375,0.33190921188036,0.3319419665873485,0.3372056326234087,3.275470698849148e-05,0.005296420743048702
0.4255000000000001,0.3303855583195216,0.3304151220683961,0.3356392479120671,2.9563748874528173e-05,0.0052536895925455185
0.42725,0.3288356042085334,0.3288906049870548,0.33407286320072566,5.500077852138574e-05,0.00523725899219224
0.429,0.3273239394113548,0.3273684013433473,0.33250647848938414,4.446193199253434e-05,0.005182539078029347
0.4307500000000001,0.3258158827621601,0.32584849713729663,0.33094009377804257,3.2614375136519325e-05,0.005124211015882452
0.4325000000000001,0.3242815098906512,0.3243308783689258,0.329373709066701,4.9368478274636196e-05,0.005092199176049805
0.43425,0.32275870072091,0.3228155310382579,0.32780732435535953,5.683031734787791e-05,0.005048623634449523
0.436,0.3212652495420172,0.32130244114531564,0.326240939644018,3.719160329845872e-05,0.004975690102000829
0.4377500000000001,0.3197379426453678,0.3197915946901219,0.32467455493267644,5.3652044754104455e-05,0.004936612287308628
0.4395,0.3182246205716313,0.31828297767270014,0.323108170221335,5.8357101068828854e-05,0.004883549649703667
0.44125,0.3167273790212485,0.3167765760930729,0.32154178550999346,4.919707182443611e-05,0.004814406488744982
0.443,0.3152031394698728,0.3152723759512632,0.31997540079865194,6.923648139040006e-05,0.00477226132877917
0.4447500000000001,0.3137038121714248,0.31377036324729407,0.3184090160873103,6.65510758692811e-05,0.004705203915885525
0.4465,0.3122193505256586,0.3122705239811885,0.3168426313759689,5.117345552990704e-05,0.0046232808503103295
0.44825,0.310715198059071,0.3107728441529694,0.3152762466646274,5.7646093898411355e-05,0.004561048605556395
0.45,0.3092329543672661,0.30927730976265966,0.3137098619532859,4.435539539354716e-05,0.004476907586019763
0.4517500000000001,0.3077142576877517,0.30778390681028234,0.31214347724194424,6.964912253065725e-05,0.004429219554192565
0.4535,0.306236408010898,0.30629262129586055,0.31057709253060284,5.62132849625252e-05,0.004340684519704818
0.45525,0.3047454402850019,0.304803439219417,0.3090107078192613,5.79989344151044e-05,0.0042652675342594315
0.4570000000000001,0.3032355283525833,0.3033163465809746,0.3074443231079197,8.08182283913439e-05,0.00420879475533642
0.4587500000000001,0.3017675284385321,0.3018313293805566,0.3058779383965782,6.38009420245167e-05,0.0041104099580460685
0.4605,0.3002595015153587,0.3003483736181858,0.3043115536852367,8.887210282709779e-05,0.004052052169878029
0.46225,0.2988072506732494,0.2988674652938852,0.3027451689738952,6.021462063576788e-05,0.003937918300645771
0.4640000000000001,0.2973206642666114,0.2973885904076777,0.3011787842625536,6.792614106626571e-05,0.0038581199959422108
0.4657500000000001,0.295835527984451,0.2959117349595862,0.29961239955121205,7.62069751352179e-05,0.003776871566761042
0.4675,0.2943666691406561,0.2944368849496341,0.2980460148398706,7.02158089779803e-05,0.0036793456992144646
0.46925,0.2928997196905011,0.2929640263778438,0.29647963012852907,6.430668734269673e-05,0.0035799104380279667
0.4710000000000001,0.2914057414505182,0.2914931452442384,0.2949132454171875,8.74037937202421e-05,0.003507503966669323
0.4727500000000001,0.2899549048790074,0.2900242275488411,0.2933468607058459,6.932266983372681e-05,0.003391955826838544
0.4745,0.2884831311867029,0.2885572592916748,0.2917804759945045,7.412810497192668e-05,0.0032973448078016387
0.47625,0.2870149964425972,0.28709222647276217,0.290214091283163,7.723003016496532e-05,0.003199094840565797
0.4780000000000001,0.2855604791103217,0.28562911509212646,0.28864770657182137,6.86359818047877e-05,0.0030872274614996975
0.47975,0.2841018743275492,0.2841679111497906,0.28708132186047997,6.603682224143315e-05,0.002979447532930779
0.4815,0.2826103323239937,0.28270860064577746,0.28551493714913845,9.826832178377876e-05,0.002904604825144763
0.48325,0.2811604923270806,0.28125116958011015,0.28394855243779693,9.067725302952523e-05,0.002788060110716306
0.4850000000000001,0.2797371675620205,0.2797956039528114,0.2823821677264553,5.843639079089469e-05,0.0026450001644348076
0.48675,0.2782628238470805,0.2783418897639044,0.28081578301511384,7.906591682388386e-05,0.002552959168033331
0.4885,0.2768190686626269,0.276890013013412,0.2792493983037724,7.094435078508488e-05,0.002430329641145479
0.4902500000000001,0.2753954745988348,0.2754399597013571,0.27768301359243075,4.4485102522306974e-05,0.002287538993595961
0.4920000000000001,0.2739187363286814,0.2739917158277627,0.27611662888108923,7.297949908130485e-05,0.0021978925524078208
0.49375,0.2724781631090083,0.272545267392652,0.2745502441697477,6.710428364370413e-05,0.002072081060739417
0.4955,0.2710355146586621,0.27110060039604766,0.27298385945840625,6.508573738556178e-05,0.0019483447997441505
0.4972500000000001,0.2696079149814168,0.2696577008379727,0.2714174747470647,4.978585655590617e-05,0.0018095597656478946
0.4990000000000001,0.2681440889235087,0.26821655471845013,0.2698510900357231,7.246579494141203e-05,0.0017070011122143902
0.50075,0.2667277150821411,0.266777148037503,0.26828470532438164,4.943295536191661e-05,0.0015569902422405413
0.5025000000000001,0.2652827589210773,0.26533946679515424,0.2667183206130401,5.670787407696665e-05,0.00143556169196285
0.5042500000000001,0.2638633557869001,0.26390349699142657,0.26515193590169855,4.0141204526444874e-05,0.0012885801147984322
0.5060000000000001,0.2624292091983176,0.26246922462634326,0.263585551190357,4.0015428025674815e-05,0.0011563419920394002
0.50775,0.2610039821148623,0.26103663569992724,0.2620191664790156,3.265358506493454e-05,0.0010151843641532654
0.5095000000000001,0.2595565547897498,0.25960571621220124,0.260452781767674,4.916142245142696e-05,0.000896226977924186
0.5112500000000001,0.2581464029363473,0.25817645216318835,0.25888639705633243,3.0049226841077914e-05,0.0007399941199851545
0.513,0.2567402816284589,0.25674882955291173,0.257320012344991,8.54792445281749e-06,0.0005797307165321119
0.51475,0.2552987733252282,0.255322834381394,0.25575362763364945,2.4061056165813888e-05,0.00045485430842123753
0.5165000000000001,0.2538617198342306,0.25389845264865835,0.2541872429223079,3.673281442773124e-05,0.00032552308807726194
0.5182500000000001,0.2524692477029053,0.25247567035472757,0.25262085821096636,6.4226518222687545e-06,0.0001516105080610619
0.52,0.2510544734996249,0.2510544734996249,0.2510544734996249,0.0,0.0
0.52175,0.2496311364136293,0.2496347311833843,0.2497620934079574,3.594769755005389e-06,0.00013095699432810748
0.5235000000000001,0.2482076360115495,0.24821632520271247,0.24846971331628992,8.689191162980503e-06,0.0002620773047404268
0.5252500000000001,0.2468202997394288,0.24679926060264085,0.2471773332246224,2.103913678794256e-05,0.0003570334851936141
0.527,0.2453863997958283,0.2453835424282011,0.245884953132955,2.857367627201457e-06,0.0004985533371267004
0.52875,0.2439920494262787,0.24396917572442448,0.2445925730412875,2.287370185422022e-05,0.0006005236150088133
0.5305000000000001,0.2426000382353522,0.24255616553634254,0.24330019294962002,4.387269900965607e-05,0.0007001547142678199
0.5322500000000001,0.2412000131665428,0.24114451690898686,0.24200781285795253,5.549625755593701e-05,0.000807799691409733
0.534,0.2397797866944885,0.239734234887389,0.2407154327662851,4.555180709950313e-05,0.0009356460717966086
0.5357500000000001,0.2383870736480159,0.23832532451658017,0.2394230526746176,6.174913143572325e-05,0.0010359790266017133
0.5375000000000001,0.2369908343848042,0.2369177908415921,0.23813067258295012,7.304354321210904e-05,0.0011398381981459205
0.5392500000000001,0.2355989228418483,0.23551163890745616,0.23683829249128263,8.728393439214055e-05,0.0012393696494343298
0.541,0.234180915190094,0.23410687375920403,0.23554591239961523,7.404143088998727e-05,0.0013649972095212126
0.5427500000000001,0.2328069332073324,0.23270350044186697,0.2342535323079477,0.00010343276546542768,0.0014465991006153145
0.5445000000000001,0.2314055426981864,0.23130152400047654,0.23296115221628022,0.00010401869770984562,0.0015556095180938312
0.5462500000000001,0.2300272920417736,0.2299009494800643,0.23166877212461273,0.00012634256170931946,0.0016414800828391252
0.548,0.2286308395356169,0.22850178192566176,0.23037639203294533,0.00012905760995512994,0.0017455524973284398
0.5497500000000001,0.2272616231692393,0.22710402638230032,0.22908401194127784,0.00015759678693899604,0.0018223887720385246
0.5515000000000001,0.2258764210215784,0.22570768789501144,0.22779163184961032,0.0001687331265669556,0.0019152108280319213
0.55325,0.2244989231944118,0.2243127715088268,0.22649925175794292,0.00018615168558500095,0.0020003285635311063
0.555,0.2231150797524453,0.2229192822687777,0.22520687166627543,0.00019579748366760352,0.002091791913830132
0.5567500000000001,0.2217428501553806,0.22152722521989568,0.22391449157460794,0.00021562493548490935,0.002171641419227349
0.5585000000000001,0.2203554021891334,0.22013660540721225,0.22262211148294045,0.00021879678192116003,0.00226670929380704
0.56025,0.2189793818635868,0.218747427875759,0.22132973139127304,0.00023195398782779875,0.0023503495276862574
0.562,0.217609492527687,0.21735969767056723,0.22003735129960553,0.0002497948571197617,0.002427858771918534
