chart_id,field_family,sample_region,Mach,eta,alpha,y,ci,compat_real,compat_imag,compat_abs,compat_scale,compat_rel,compat_term_1_abs,compat_term_2_abs,ode_real,ode_imag,ode_abs,ode_scale,ode_rel,ode_term_1_abs,ode_term_2_abs,ode_term_3_abs,p_abs,qraw_abs,qphysical_abs
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.30714696645736694,0.0881925630569458,0.08392951922656648,-6.691784858703613,0.7885423225530483,0.0018694711384990015,0.0007794524091637191,0.0020254551083230352,1.0338345219530019,0.0019591676088517307,0.5178525789061732,0.5159819430468287,-0.043857064061532836,0.01973144716410813,0.048091288975108434,0.08228979851137037,0.5844137407684052,0.01948180305838451,4.9924645278857676e-06,0.06280300298845798,0.7668942543081194,0.5159819430468287,0.04330611640950994
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.6498030304908752,0.067646444439888,0.0514182409266061,22.616684436798096,0.643623131452589,0.0009065929214548962,0.00022540789363748384,0.0009341945427726554,0.745702976115162,0.0012527703022448225,0.3723924484289751,0.3733105276861869,-0.004091004546739408,-0.013407236159493522,0.014017499764147423,0.03561299813020667,0.3936062814171717,0.01341862592803245,0.0,0.022194372202174222,0.46492939607153366,0.3733105276861869,0.019194970653006814
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.3734149277210236,0.05069500518962741,0.04702795301296545,84.5993161201477,0.8107653778749977,0.00046230764808551095,-3.226829602627241e-05,0.000463432416223548,0.0770192556423162,0.006017098092660947,0.038278730134104856,0.03874052550821134,-0.004660681816113429,-0.0011817702300185285,0.004808173859960601,0.005629743452520959,0.8540662466257402,0.000414157500420905,0.0,0.005215585952100053,0.11331807330102103,0.03874052550821134,0.0018218876132977523
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.564913296699524,0.10514817476272582,0.08676304474010263,-109.92441654205322,0.6491115192997684,0.00017765170238478664,-0.00031248703338878866,0.00035945552353015625,0.013946882195608712,0.025773181309535115,0.007060680194922833,0.006886202000685879,-0.0035351790549065848,0.0014993376815460493,0.0038399875564321946,0.0038879209602135224,0.9876711990104565,0.0005044447043382593,0.0,0.003383476255875263,0.042640015558567536,0.006886202000685879,0.0005974678522748932
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.12001960799098016,0.07643236190080643,0.07587987220825963,-143.15954744815826,0.8609661049065378,-6.762315804454723e-05,-0.00014855477527996004,0.00016322197389566527,0.021856981153010054,0.007467727256249446,0.01089275977571894,0.010964221377291115,-0.0013861370701195941,1.757736675636679e-05,0.001386248513428173,0.0018607091011472747,0.7450108738508752,0.0002372887175818164,0.0,0.0016234203835654582,0.021467995841165887,0.010964221377291115,0.000831963716971918
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.5370951771736145,0.09691092431545258,0.0817464625884751,160.74944019317627,0.6728965216585784,0.00019529843536573565,0.00010029655482019536,0.00021954698304714842,0.00954215837861965,0.023008105120018198,0.00467502201662862,0.004867136361991029,-0.0011729342267060064,-0.00042533806573776325,0.0012476727016104661,0.001271724608918861,0.9810871731663193,0.00027635129132865953,0.0,0.0009953733175902015,0.013130658303489404,0.004867136361991029,0.0003978711805285065
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.10190304573625326,0.062322359383106235,0.06199793006822152,147.54924297332764,0.8870390369769426,0.0004252517729649973,2.6646742567127717e-05,0.0004260858121309748,0.01711406882541049,0.024896815390757866,0.008344494289689633,0.008769574535720857,-0.0012952608620848995,-4.93882963183784e-05,0.0012962021079531343,0.0020136981103060533,0.6436923694366417,0.0003592122261820021,0.0,0.0016544858841240513,0.026740791029127152,0.008769574535720857,0.000543695468793678
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.5177277684211731,0.11294766902923584,0.09663186041766168,-156.546231508255,0.6638650346797254,-0.00023393125557787543,-7.77757791324078e-05,0.00024652160991664473,0.004627183096713731,0.05327682193767411,0.002195196228135584,0.002431986868578147,-0.0004708635888361304,0.0002574100746414247,0.0005366306605278386,0.0007371630044044867,0.7279674336901798,0.00010708514475026365,0.0,0.0006300778596542231,0.00707524779020769,0.002431986868578147,0.00023500741562202957
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.392797178030014,0.07165349543094635,0.06589435494171737,-95.67642331123352,0.7736733356880737,-7.68540243962449e-05,-0.00013296441202457002,0.00015357758928612674,0.02695422168678884,0.005697719306115188,0.013439288508507702,0.013514933178281138,-0.005055733476366751,0.0011479711110306266,0.005184426550334794,0.005198000586511447,0.9973886043391186,0.0003969499590636197,0.0,0.0048010506274478275,0.07527098233318698,0.013514933178281138,0.0008905578038632499
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.5830469608306884,0.08611669778823852,0.06996451681085575,98.65694761276245,0.6616330503456124,-0.00014700735716962482,-2.0159483224133506e-05,0.00014838317905295655,0.021261305893104612,0.006979024703326341,0.010704109348479082,0.010557196544625532,-0.00288825311524586,-0.0019017206406297242,0.0034581132793366593,0.004427881972712907,0.780985875560216,0.0005212096842002141,0.0,0.003906672288512693,0.060330158798199966,0.010557196544625532,0.0007386291551219612
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.28783448934555056,0.1041649580001831,0.09975671461669698,9.38957929611206,0.7744178955748707,0.000763770490913529,0.001650684337854931,0.0018188194374455825,0.8464493034142175,0.00214876358230698,0.422808132361072,0.4236411710531456,-0.02979582524138649,-0.012218749128361017,0.032203866725551256,0.0881848846404796,0.3651857895697535,0.028779179117275275,1.872323069434628e-08,0.05940568679997363,0.6105773306284923,0.4236411710531456,0.042261051400631945
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.6315949082374572,0.05360934130847454,0.041563245628981144,-20.15905499458313,0.6685910392373414,0.0014060619064653612,-0.0011427642130237906,0.0018118830346854319,0.957146981204829,0.0018930039693639167,0.4793008603757381,0.4778461208290909,-0.009640737316975349,0.014526191800124585,0.017434278425817563,0.030480750948475466,0.5719766699740524,0.00828822244539624,0.0,0.022192528503079227,0.5653434435226546,0.4778461208290909,0.019860835692875306
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.20318078100681305,0.09490235030651092,0.09292280507243696,-177.0635998249054,0.8143062956211811,-0.00040009041375171136,5.37442290852303e-05,0.0004036840117418342,0.004742816097269465,0.08511483546119876,0.002171517154929204,0.0025712989423402606,-0.0001138028384056126,6.304410014592442e-05,0.0001300985956587669,0.00042200821239312173,0.30828451162344944,0.00015163029534102592,0.0,0.0002703779170520958,0.002943909641002043,0.0025712989423402606,0.0002389323104020473
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.4725353002548218,0.08037212163209916,0.07083289468004046,181.81661128997803,0.7244717849333191,3.958668293971724e-05,-0.00036595310814436713,0.00036808800962092285,0.009268106695429658,0.03971555590770526,0.0046200327394294105,0.004648073956000248,6.548631906238959e-05,-0.00018482455874864272,0.0001960830831585723,0.0008196581312658548,0.23922544738950435,0.0004254795892083003,0.0,0.0003941785420575545,0.005853770473584732,0.004648073956000248,0.0003292365329904045
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.34210115671157837,0.10229224741458892,0.09612025341816714,215.4726767539978,0.756085895057296,1.8638936666203177e-05,5.136987910994168e-05,5.4646815459061806e-05,0.00014647710267812143,0.3730741150653664,9.860451867255485e-05,4.787258400556659e-05,-1.2015000467342354e-05,1.7527904913221555e-05,2.125059262414047e-05,2.13559874404071e-05,0.9950648586593488,4.83733634720943e-06,0.0,1.651865109319767e-05,0.00017786284969719004,4.787258400556659e-05,4.601524906397555e-06
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.6009694457054138,0.08174503564834595,0.06533651789465703,-198.6347371339798,0.6567770499616683,-0.00022935158914881917,0.00030895567635017863,0.0003847801468294396,0.006413863560231856,0.059991944514566,0.003086030863535463,0.003327832696696393,0.00020102387659748288,9.700658083780953e-05,0.0002232059042411793,0.00033235384658694597,0.671591156633832,0.00024909812636193877,0.0,8.32557202250072e-05,0.0013768791659590344,0.003327832696696393,0.00021742900053812862
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.16424685418605806,0.11046111345291137,0.10896097059676475,-53.60324025154114,0.8022149100506855,-0.00013826582956666215,-9.946665061358101e-05,0.00017032631684517065,0.006781779968691632,0.025115282069233087,0.0033189606459471136,0.003462819322744519,-0.0037181272363489113,0.0001849046755081294,0.003722722106833165,0.006112301909261368,0.6090540294144103,0.001195502627119992,0.0,0.004916799282141377,0.04551908814492952,0.003462819322744519,0.0003773121544074743
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.4975370645523072,0.05607601054012776,0.048642727009983684,30.74882984161377,0.740286467937032,0.0008402927095693125,-0.0010483384918674246,0.0013435421211432871,0.5759402032300716,0.002332780579664761,0.28758276961423185,0.28835743361583965,-0.0037088681634485383,-0.005658550743149851,0.006765715007790668,0.026892678673889704,0.25158204170860426,0.010920014970946556,0.0,0.015972663702943146,0.3417750937433621,0.28835743361583965,0.014026491924674781
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.23037749528884888,0.07303202331066132,0.07106755943710541,78.98146152496338,0.8376641315740129,0.00018373390998823944,-3.9952947805415695e-05,0.0001880276248797201,0.028918126463018085,0.006502068006382695,0.014367349070916422,0.014550777392101661,-0.006153897471268849,-0.0005014073800651623,0.006174290521806772,0.0061772600081598655,0.999519287459263,0.00063248343726615,0.0,0.0055447765708937155,0.0789548012357814,0.014550777392101661,0.0010340882371692743
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.41249169111251827,0.09350954055786133,0.08518357851415576,-60.58587193489075,0.7370145348277126,-9.838021681651647e-05,-0.0001447144275312521,0.00017498837846143613,0.017518848364869007,0.009988577720230889,0.008710619527715482,0.008808228837153523,-0.006681560507842644,0.0014873616271705169,0.006845107408210757,0.006877816986814468,0.9952441917738376,0.0010787878013761862,0.0,0.005799029185438282,0.07122736064382702,0.008808228837153523,0.000750316452720318
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.2769730627536774,0.06479463204741479,0.062259715940252064,-136.6521054506302,0.8332724551738431,-8.381575464233224e-05,-0.0002440019952536596,0.00025799622945700307,0.03369250154307031,0.007657378278285325,0.016803106925988794,0.01688939461708152,-0.0020364852735044025,0.00025138651791491135,0.0020519423604452645,0.0025321004079697134,0.8103716400766158,0.00024067179457105226,0.0,0.002291428613398661,0.03736919036052347,0.01688939461708152,0.001051528911262318
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.6846827983856201,0.1192467576265335,0.08691194753405568,112.2400450706482,0.5750232668741143,0.0006639793357315869,-0.00028084956079294095,0.0007209334463569763,0.01720389286151046,0.04190525087318353,0.0082682643256861,0.008935628535824358,-0.002464535326010974,-0.0017063456302578211,0.0029975906630252203,0.003060344247832789,0.9794945993895211,0.0003122424606105894,0.0,0.0027481017872221995,0.03623288112743406,0.008935628535824358,0.0007766128784893774
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.23520732223987578,0.08888960838317872,0.08639583019903187,122.50274181365967,0.8131110217447349,0.00022748341618483887,-0.00022900591489854853,0.0003227884968483943,0.01683709681932008,0.01917126808215533,0.00830339472812436,0.00853370209119572,-0.0022617241877234675,-0.00023307015221637824,0.002273701386987206,0.0025613537716663586,0.887695175941194,0.0001441309298475211,0.0,0.0024172228418188374,0.028393879409000778,0.00853370209119572,0.0007372762768400686
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.4264118552207947,0.06889754951000214,0.062319839858875466,-126.3963782787323,0.7610568933902245,8.087465444868436e-05,-0.0003427595847404352,0.00035217160967861914,0.040062300946144144,0.008790598676597292,0.020071474818275533,0.019990826127868615,-0.003010588301124664,0.0007852995136138805,0.0031113240340650615,0.003124077133414462,0.9959178026645958,0.00016942294171270285,0.0,0.002954654191701759,0.04917817960542175,0.019990826127868615,0.0012458250829353956
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.26306121349334716,0.11455859959125518,0.11052374772617993,-63.945454359054565,0.7689592930882267,-0.00023485137749165112,-0.000350866636100526,0.00042221151788910847,0.01471271071448366,0.0286970583519639,0.007235866089521838,0.007476844624961821,-0.004931900107209056,0.0004245826844628186,0.00495014233365409,0.004953984257248416,0.9992244780372633,0.0005893518056876858,0.0,0.00436463245156073,0.04039827756845237,0.007476844624961821,0.0008263688891171246
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.6798446655273437,0.060728652179241185,0.044535730060465475,75.57430505752563,0.633226240213172,-0.0005165645366573823,0.000735701557775222,0.0008989414344911154,0.08215043941285101,0.010942624785893588,0.04133014407059852,0.04082029534225249,-0.005783806207359028,-0.0036740433497083965,0.006852080616850718,0.0070779703599401205,0.9680855200569775,0.0013060525666540358,0.0,0.005771917793286085,0.13930452511737795,0.04082029534225249,0.001817961654351033
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.34693072438240047,0.07768533200025558,0.07286035485463985,41.092092990875244,0.7863499514069768,-0.0005192755877053284,0.00028308567652984037,0.000591425934706174,0.17068719298769958,0.003464969599381682,0.08559982745666242,0.08508736553103716,-0.003234024924257981,-0.0016641143672541756,0.0036370584045384265,0.016764225988644566,0.21695355377587847,0.006668629212462159,0.0,0.010095596776182407,0.1424555245582192,0.08508736553103716,0.0061994956462378195
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.6148898959159851,0.09760609209537506,0.0769734301432798,-43.213242292404175,0.6321530309320863,0.0003946883102466381,5.750747488525703e-05,0.0003988558284806992,0.13510103212742747,0.002952278174340646,0.06774721712612772,0.06735381500129975,-0.0018517127156226134,0.0042633379328438905,0.004648106099351013,0.014105204895840918,0.3295312711637026,0.00548714631261312,0.0,0.008618058583227799,0.12318823672263914,0.06735381500129975,0.0051844541738859376
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.15033526420593263,0.05194807894527913,0.051357692840516674,-202.12859198451042,0.8929916747089056,0.0005675501075504885,0.0012040086825102192,0.0013310710094283345,0.012682825070842008,0.10495067163612168,0.006647118308957855,0.006035706761884152,0.00016246327290871264,1.8443969346746405e-05,0.0001635068654505815,0.000452087719592744,0.36167066337876586,0.0003064659961642419,0.0,0.00014562172342850216,0.0028461430081336316,0.006035706761884152,0.00030997997395227587
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.4926986455917358,0.1058434510231018,0.0921049713620052,211.98495388031006,0.6840992623804822,-8.029005795565464e-06,-0.00031641678354090525,0.00031651863427046016,0.00037205503631849887,0.8507306806063888,0.00032965906519448127,4.239597112401762e-05,1.6803121135557634e-05,1.2336309226079367e-05,2.084536891536522e-05,3.823410915164912e-05,0.5452034682582648,2.804040499435229e-05,0.0,1.0193704157296827e-05,0.00011874472424417184,4.239597112401762e-05,3.904879706242042e-06
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.3207887351512909,0.05767812602221966,0.0546298816655743,192.0929455757141,0.8254706327977694,0.00013958173289110084,0.0010858443655451207,0.001094778994291984,0.015133164271895361,0.07234303246976198,0.007530375200896727,0.0076027890709986345,-0.00043424438770979143,-7.683408973296158e-05,0.00044098941665593797,0.00044573042209472254,0.9893635138998954,0.00015365490823086367,0.0,0.0002920755138638589,0.005444321501716676,0.0076027890709986345,0.00041533946727697696
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.6548906445503234,0.10884203433990478,0.0822545000776806,-166.82151019573212,0.5987706586530123,-0.00015854626261205696,0.00014672462020407428,0.00021602090538251428,0.008577792972359471,0.025183739696050086,0.004212497232294461,0.004365295740065011,-0.000541907172265771,0.0003440581168821556,0.0006419029296907586,0.00065229883453035,0.9840626653161278,7.809108127984639e-05,0.0,0.0005742077532505036,0.007857845315093424,0.004365295740065011,0.0003590652187902762
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.17989449501037597,0.08450913220643996,0.08313044266644629,-23.532274961471558,0.835359038137788,0.00034035262282616774,-0.0006429733507802692,0.0007274988918742479,0.3814631017474092,0.0019071278153554427,0.19092022016363366,0.19054288158377555,-0.010246822053359533,0.0007895423653149173,0.010277195110527111,0.03782427320563621,0.27170899106649965,0.013773584609174005,0.0,0.024050688596462203,0.29173521961889165,0.19054288158377555,0.015839914092999518
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.43957159519195554,0.0995109337568283,0.08938147255209203,5.996060371398926,0.7170620843952665,-0.0008725539369793811,0.0005077697882012091,0.001009544714585797,1.03150014363974,0.0009787150499306074,0.5161883699849995,0.5153117736547403,-0.05145638660849672,-0.0316499529050485,0.06041091988783872,0.08228974800010834,0.7341244973524408,0.015324078904362345,2.0747123398238056e-05,0.06694492197234776,0.790433343153692,0.5153117736547403,0.04605932515269104
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.1348570317029953,0.1175585263967514,0.11648463713449936,109.01384830474854,0.7979115373678495,3.3313134136669746e-05,-0.0002447898502101117,0.00024704622173167654,0.00579645846054531,0.04262020049194415,0.0028747016557788,0.00292175680476651,-0.0028151949366465507,-0.00010094554545691504,0.002817004177218765,0.0028171759392083655,0.9999390304356104,0.00034765512472525214,0.0,0.0024695208144831136,0.02133231711226375,0.00292175680476651,0.00034033978119848117
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.5410237908363342,0.06646591320633888,0.055898317381653885,-85.30006289482117,0.7046895635134315,-0.0004615873771138864,6.727651187672068e-05,0.0004664643992430459,0.027046958326341825,0.01724646422768873,0.013292482621164206,0.013754475705177618,-0.0050122350121146915,0.002348326471678904,0.005535082387305201,0.005546335538037527,0.9979710656422837,0.0001381656358886195,0.0,0.005408169902148908,0.10214300503991366,0.013754475705177618,0.0007688520483862661
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.36951115131378176,0.09079577684402465,0.08436982340320068,-160.05372881889343,0.759516277945554,-0.00025517657635788695,-3.4143256811522313e-06,0.0002551994175964935,0.0070023558476395,0.0364447941734514,0.0033736087539691893,0.0036287470936703114,-0.0006863244606170462,0.0001737206204258299,0.0007079690100579366,0.0008119769585104583,0.8719077587576942,5.414484442336319e-05,0.0,0.0007578321140870952,0.009310137194624611,0.0036287470936703114,0.00030615675146784187
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.5500829696655273,0.07572855532169342,0.06324167448687462,144.0751576423645,0.689965227976581,-0.000183761716756832,-2.1266359772501175e-05,0.00018498817963154187,0.019985020652747945,0.009256341679391955,0.010084263865253462,0.009900756787494485,-0.001082533540965663,-0.0007706082876720803,0.0013288024685198896,0.0021232897179068,0.6258224948358542,0.00043163728894754565,0.0,0.0016916524289592543,0.028475683629534076,0.009900756787494485,0.0006261404379284405
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.38762893676757815,0.10920788049697876,0.10066951645129682,157.35607862472534,0.7281706144457175,8.640751557346753e-05,4.8631455294943554e-05,9.91527971954555e-05,0.0031636484814358337,0.03134128136462483,0.0015404241235398286,0.001623224357896005,-0.0010942110975782934,-0.0002175626949811476,0.0011156305178287986,0.0011212258387744336,0.9950096396708339,0.00022688207241661806,0.0,0.0008943437663578154,0.00930425527495189,0.001623224357896005,0.00016340921120135758
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.5694493055343628,0.0553811614215374,0.04552477965250155,-146.53293132781982,0.7016656316087924,0.00021616239654271077,0.00019454849832250442,0.00029081832796202796,0.049290974666914275,0.005900032002354246,0.02475456479621656,0.02453640987069771,-0.0009882953902754016,0.0008549887309928786,0.0013068027810516864,0.002569787687827789,0.5085255825769008,0.0006875958519598883,0.0,0.001882191835867901,0.043461697195983744,0.02453640987069771,0.0011170146528269773
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.11547357551753522,0.1010388559103012,0.10036296177039478,-99.68165159225464,0.8253117938467991,0.00013912226360728464,-0.00022020978465008958,0.0002604752454396648,0.0070148822306152,0.03713180590585811,0.003572488956101508,0.003442393274513692,-0.00299867230887901,4.493083299377671e-05,0.0029990089022527574,0.0039007454982177845,0.7688296772047309,0.00045089080708535657,0.0,0.003449854691132428,0.03451212558845358,0.003442393274513692,0.00034548878460868176
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.5228911638259888,0.081050024330616,0.06908699656279924,94.87496852874756,0.6983261156244127,0.0001380565871719492,9.747131470309457e-05,0.00016899786522768775,0.026795331635823517,0.006306989124991751,0.013328905817370082,0.013466425818453434,-0.0030055363859801424,-0.0016954100770653997,0.0034507483676538167,0.004989026207759721,0.6916677170960768,0.0008102839929542055,0.0,0.0041787422148055154,0.06428485721623638,0.013466425818453434,0.0009303549142326833
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.1992057651281357,0.06409738436341286,0.06281272435441743,19.142756462097168,0.8612368494278182,0.00045037142113074635,0.0008141555556566357,0.0009304212410397204,0.6939631496937936,0.0013407358034072299,0.34673344015727176,0.3472297095365218,-0.015601929003767919,-0.002934557044093109,0.015875509871612032,0.04211072757007638,0.37699443319267145,0.013173011703859103,0.0,0.028937715866217278,0.46436283678426904,0.3472297095365218,0.021810444032781977
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.45778079032897945,0.11799593627452849,0.10490606861592996,-10.199439525604248,0.6868468346336585,0.0010731794846335352,0.0017550966481362125,0.002057201606682551,0.7848432493655946,0.002621162389235596,0.39291622282589844,0.3919270265396961,-0.02376050446737258,0.020392378064403312,0.0313115099550563,0.08400991743897904,0.37271206673663815,0.028400362952251883,3.5748374440620547e-09,0.0556095509118897,0.5671016541837006,0.3919270265396961,0.04111552353861076
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.30260124802589417,0.07233460247516632,0.06894335710431229,-181.01514339447021,0.8121955610634357,-0.00016934631974488412,0.0002699059187467319,0.00031863361559266465,0.00986054664749526,0.032313990996999706,0.004850319100902202,0.005010227546593057,-0.00025395032301142573,8.262685823918835e-05,0.0002670542346791872,0.000565185081339861,0.4725075793684925,0.00015237640535690675,0.0,0.0004128086759829543,0.006108678584104494,0.005010227546593057,0.0003454219069186276
VLOW_EXTREME_CI_ONLY,pQscaled,full,0.6355987668037414,0.09225854396820068,0.07122540091582483,178.08829069137573,0.627319388934479,0.00021005505071770413,-0.0002309210170599378,0.0003121660462830853,0.012291899640089927,0.025396078346177894,0.0060405097576041195,0.006251389882485809,4.5130658200088505e-05,-0.0003144915500982265,0.00031771325341061634,0.000890468855426598,0.35679322356347865,0.0004184982764156783,0.0,0.0004719705790109197,0.0072869914360960825,0.006251389882485809,0.0004452577506611827
