t401_id,Mach,alpha,cr,ci,omega_i,delta_kappa,delta_q,residual_norm,accepted,parameterization,settings_name,spectral_extent,matching_y,max_step,rtol,atol,optimizer_success,optimizer_status,optimizer_message,optimizer_nfev,objective_calls,integration_failures,active_lower_ci,active_upper_ci,ci_lower,ci_upper,seed_cr,seed_ci,attempt_timestamp,purpose,source_path,source_Mach,source_alpha,source_cr,source_ci,mach_distance,anchor_score,direction,is_target,status,requested_alpha,seed_alpha,alpha_step,anchor_source_path,anchor_source_Mach,anchor_source_alpha,neutral_alpha_estimate,neutral_fit_r2,timestamp,trial_alpha,trial_step,mach_directory,mode_status,mode_gamma_mismatch_at_match,mode_numerical_extent,mode_tail_tolerance,mode_far_left,mode_far_right,mode_mu_left,mode_mu_right,mode_n_coordinates,mode_available,freeze_id,reference_status,reference_subset,reference_source_path,neutral_alpha_lower,neutral_alpha_upper,neutral_alpha_uncertainty,neutral_last_positive_ci,neutral_estimate_method,final_reference_id,test_id,primary_chart,test_source,point_role,mach_split,cr_pred,ci_pred,cr_abs_error,ci_abs_error,spectral_error,omega_i_ref,omega_i_pred,omega_i_abs_error,atlas_chart,atlas_budget,spectral_relative_error,validation_id
351,1.7,0.135,0.4307135025933534,0.0282844270120357,0.0038183976466248,2.5299207173645755e-14,4.9349413444588215e-14,5.5456419745057036e-14,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0002836672845746,0.2,0.4307807123521405,0.0283667284574604,2026-07-23T11:47:59.342954+00:00,continuation,,,,,,,,high,True,converged,0.135,0.13,0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.7,0.1,,,2026-07-23T11:47:59.356175+00:00,0.135,0.005,M1p700000,converged,2.945549033779416e-11,40.0,1e-06,-1941.8999849112,342.6560583243664,0.0071206558481643,0.0404575724027841,3801.0,True,dense_kappa_q_campaign_v1_FINAL_FREEZE,retained_classical_supersonic,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/classical_supersonic_maps/classical_supersonic_dense_reference.csv,,,,,,M1.700000_a0.13500000,351,C31,geometry_extension,validation,validation,0.43277293,0.02655017,0.0020594318434447,0.0017342569778655,0.0026923793906263,0.0038183976466248,0.0035842729546129,0.0002341246920118,C31,76,0.0062375402474565,351
352,1.7,0.145,0.4346241871849611,0.0262258940125742,0.0038027546318232,2.917457941897794e-14,7.033349597174168e-14,7.61443152171011e-14,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0002630898203371,0.2,0.4346848955627448,0.0263089820337129,2026-07-23T11:48:00.870006+00:00,continuation,,,,,,,,high,True,converged,0.145,0.14,0.0049999999999999,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.7,0.1,,,2026-07-23T11:48:00.882558+00:00,0.145,0.0049999999999999,M1p700000,converged,3.1964738803178966e-11,40.0,1e-06,-1951.0273466935,306.9041394609628,0.0070876117254947,0.0451853405676502,3801.0,True,dense_kappa_q_campaign_v1_FINAL_FREEZE,retained_classical_supersonic,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/classical_supersonic_maps/classical_supersonic_dense_reference.csv,,,,,,M1.700000_a0.14500000,352,C31,geometry_extension,validation,validation,0.43594655,0.024464644,0.0013223667605802,0.0017612495209016,0.0022024199700247,0.0038027546318232,0.0035473734512925,0.0002553811805307,C31,76,0.0050582119763382,352
353,1.7,0.155,0.4383038326670098,0.0239918542277745,0.003718737405305,4.331604519514087e-14,1.3240016721871586e-13,1.393057215296321e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0002407828920711,0.2,0.4383587261099962,0.0240782892071107,2026-07-23T11:48:02.499356+00:00,continuation,,,,,,,,high,True,converged,0.155,0.15,0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.7,0.1,,,2026-07-23T11:48:02.518659+00:00,0.155,0.005,M1p700000,converged,3.378113846252816e-11,40.0,1e-06,-1996.165389059346,276.997269434522,0.0069274920484317,0.0500798654770313,3801.0,True,dense_kappa_q_campaign_v1_FINAL_FREEZE,retained_classical_supersonic,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/classical_supersonic_maps/classical_supersonic_dense_reference.csv,,,,,,M1.700000_a0.15500000,353,C31,geometry_extension,validation,validation,0.43848193,0.02289786,0.00017809425102,0.0010939941924742,0.0011083956222458,0.003718737405305,0.0035491683054715,0.0001695690998335,C31,76,0.0025250494072875,353
354,1.7,0.165,0.4417744301561991,0.0216071120197366,0.0035651734832565,7.965850201685498e-14,3.0690987945503093e-13,3.170790927366085e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0002169955182043,0.2,0.4418241353409295,0.0216995518204385,2026-07-23T11:48:04.147193+00:00,continuation,,,,,,,,high,True,converged,0.165,0.16,0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.7,0.1,,,2026-07-23T11:48:04.159394+00:00,0.165,0.005,M1p700000,converged,1.0538574503806586e-10,40.0,1e-06,-2083.1448060648872,251.6729501867132,0.0066382629166392,0.0551360602738761,3801.0,True,dense_kappa_q_campaign_v1_FINAL_FREEZE,retained_classical_supersonic,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/classical_supersonic_maps/classical_supersonic_dense_reference.csv,,,,,,M1.700000_a0.16500000,354,C31,geometry_extension,validation,validation,0.44124123,0.021329919,0.0005331956152597,0.0002771931434462,0.0006009439265903,0.0035651734832565,0.0035194366145879,4.5736868668635935e-05,C31,76,0.0013586717387788,354
355,1.7,0.175,0.4450555880576098,0.0190925449656912,0.0033411953689959,1.5906373440621737e-13,8.59623136562071e-13,8.74215767711876e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0001919407156074,0.2,0.4451006696644314,0.0191940715607443,2026-07-23T11:48:05.726273+00:00,continuation,,,,,,,,high,True,converged,0.175,0.17,0.0049999999999999,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.7,0.1,,,2026-07-23T11:48:05.738064+00:00,0.175,0.0049999999999999,M1p700000,converged,5.767980900481057e-11,40.0,1e-06,-2223.744158747367,230.00009684844665,0.0062184435396816,0.0603492958288626,3801.0,True,dense_kappa_q_campaign_v1_FINAL_FREEZE,retained_classical_supersonic,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/classical_supersonic_maps/classical_supersonic_dense_reference.csv,,,,,,M1.700000_a0.17500000,355,C31,geometry_extension,validation,validation,0.44468346,0.019256052,0.0003721256762468,0.0001635066640905,0.0004064627266112,0.0033411953689959,0.0033698090352118,2.8613666215841424e-05,C31,76,0.0009124460791736,355
356,1.7,0.185,0.4481647764917723,0.0164658740674279,0.0030461867024741,3.050754093791852e-13,2.8091409406960643e-12,2.8256581233586358e-12,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0001658045758513,0.2,0.4482057392015064,0.016580457585133,2026-07-23T11:48:07.325216+00:00,continuation,,,,,,,,high,True,converged,0.185,0.18,0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.7,0.1,,,2026-07-23T11:48:07.338904+00:00,0.185,0.005,M1p700000,converged,4.900907947414515e-11,40.0,1e-06,-2440.0328648318573,211.2783577111934,0.0056670077476206,0.0657152962956646,3801.0,True,dense_kappa_q_campaign_v1_FINAL_FREEZE,retained_classical_supersonic,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/classical_supersonic_maps/classical_supersonic_dense_reference.csv,,,,,,M1.700000_a0.18500000,356,C31,geometry_extension,validation,validation,0.44819942,0.016553542,3.464467560138074e-05,8.766757797977823e-05,9.42648278859374e-05,0.0030461867024741,0.0030624052044004,1.6218501926258937e-05,C31,76,0.0002101933802348,356
357,1.7,0.195,0.4511175608667579,0.0137422547294503,0.0026797396722428,3.37931072014186e-13,1.0872733702954608e-11,1.0877983985316287e-11,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0001387554522195,0.2,0.4511548529705712,0.0138755452219566,2026-07-23T11:48:08.937923+00:00,continuation,,,,,,,,high,True,converged,0.195,0.19,0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.7,0.1,,,2026-07-23T11:48:08.951581+00:00,0.195,0.005,M1p700000,converged,4.314660207201075e-11,40.0,1e-06,-2774.6237321345407,194.9716421789857,0.0049833063208107,0.0712300667628391,3801.0,True,dense_kappa_q_campaign_v1_FINAL_FREEZE,retained_classical_supersonic,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/classical_supersonic_maps/classical_supersonic_dense_reference.csv,,,,,,M1.700000_a0.19500000,357,C31,geometry_extension,validation,validation,0.44974846,0.013830405,0.001369104388639,8.814999920074736e-05,0.0013719392294667,0.0026797396722428,0.0026969289220869,1.7189249844145726e-05,C31,76,0.0030397910170296,357
358,1.7,0.205,0.4539278147332475,0.0109347319530853,0.0022416200503825,-2.2287935386167135e-12,5.339856508357333e-11,5.344505845840564e-11,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0001109563046669,0.2,0.453961833965138,0.0110956304666906,2026-07-23T11:48:10.571817+00:00,continuation,,,,,,,,high,True,converged,0.205,0.2,0.0049999999999999,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.7,0.1,,,2026-07-23T11:48:10.585129+00:00,0.205,0.0049999999999999,M1p700000,converged,9.244811705655636e-11,40.0,1e-06,-3317.8587629339145,180.6632250078156,0.0041670033418427,0.0768898404289274,3801.0,True,dense_kappa_q_campaign_v1_FINAL_FREEZE,retained_classical_supersonic,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/classical_supersonic_maps/classical_supersonic_dense_reference.csv,,,,,,M1.700000_a0.20500000,358,C31,existing_T128,validation,validation,0.44766825,0.011778566,0.0062595603577897,0.0008438341019145,0.0063161817472557,0.0022416200503824,0.0024146060412749,0.0001729859908924,C31,76,0.0139104715354457,358
359,1.75,0.12,0.4411569181720948,0.0276599521475727,0.0033191942577087,3.845188056850191e-14,5.3663670729342534e-14,6.601769971304383e-14,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0002774462805284,0.2,0.4412256263325065,0.0277446280528428,2026-07-23T11:48:58.691880+00:00,continuation,,,,,,,,high,True,converged,0.12,0.115,0.0049999999999999,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.7,0.1,,,2026-07-23T11:48:58.704228+00:00,0.12,0.0049999999999999,M1p750000,converged,7.749581415457009e-11,40.0,1e-06,-2185.2885121775403,419.9998552148685,0.006326963272571,0.0329866355506256,3801.0,True,dense_kappa_q_campaign_v1_FINAL_FREEZE,retained_classical_supersonic,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/classical_supersonic_maps/classical_supersonic_dense_reference.csv,,,,,,M1.750000_a0.12000000,359,C31,geometry_extension,validation,validation,0.44073159,0.029802533,0.0004253331463074,0.0021425807190244,0.0021843901718519,0.0033191942577087,0.0035763039439916,0.0002571096862829,C31,76,0.0049417999493796,359
360,1.75,0.13,0.4451716837071762,0.026040837011041,0.0033853088114353,3.421568584016654e-14,5.939866654092185e-14,6.854863050676215e-14,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0002612258129605,0.2,0.4452342685365667,0.0261225812960543,2026-07-23T11:48:59.886595+00:00,continuation,,,,,,,,high,True,converged,0.13,0.125,0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.7,0.1,,,2026-07-23T11:48:59.898644+00:00,0.13,0.005,M1p750000,converged,4.2322816069915205e-11,40.0,1e-06,-2143.817710446266,370.1688583171769,0.00644968511997,0.0374389804893648,3801.0,True,dense_kappa_q_campaign_v1_FINAL_FREEZE,retained_classical_supersonic,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/classical_supersonic_maps/classical_supersonic_dense_reference.csv,,,,,,M1.750000_a0.13000000,360,C31,existing_T128,validation,validation,0.4457931,0.02477795,0.0006214085436477,0.001262886292042,0.0014074908044979,0.0033853088114353,0.0032211335934698,0.0001641752179654,C31,76,0.0031562854090682,360
