t401_id,Mach,alpha,cr,ci,omega_i,delta_kappa,delta_q,residual_norm,accepted,parameterization,settings_name,spectral_extent,matching_y,max_step,rtol,atol,optimizer_success,optimizer_status,optimizer_message,optimizer_nfev,objective_calls,integration_failures,active_lower_ci,active_upper_ci,ci_lower,ci_upper,seed_cr,seed_ci,attempt_timestamp,purpose,source_path,source_Mach,source_alpha,source_cr,source_ci,mach_distance,anchor_score,direction,is_target,status,requested_alpha,seed_alpha,alpha_step,anchor_source_path,anchor_source_Mach,anchor_source_alpha,neutral_alpha_estimate,neutral_fit_r2,timestamp,trial_alpha,trial_step,mach_directory,mode_status,mode_gamma_mismatch_at_match,mode_numerical_extent,mode_tail_tolerance,mode_far_left,mode_far_right,mode_mu_left,mode_mu_right,mode_n_coordinates,mode_available,freeze_id,reference_status,reference_subset,reference_source_path,neutral_alpha_lower,neutral_alpha_upper,neutral_alpha_uncertainty,neutral_last_positive_ci,neutral_estimate_method,final_reference_id,test_id,primary_chart,test_source,point_role,mach_split,cr_pred,ci_pred,cr_abs_error,ci_abs_error,spectral_error,omega_i_ref,omega_i_pred,omega_i_abs_error,atlas_chart,atlas_budget,spectral_relative_error,validation_id
201,1.3,0.23,0.306457711909123,0.0345485414177597,0.0079461645260847,-2.0441981440910692e-14,6.23931462051531e-13,6.24266244436611e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.00034679730011,0.2,0.3065093117695592,0.0346797300110007,2026-07-23T11:41:13.416352+00:00,continuation,,,,,,,,high,True,converged,0.23,0.225,0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.3,0.1,,,2026-07-23T11:41:13.428356+00:00,0.23,0.005,M1p300000,converged,7.667076552685438e-11,40.0,1e-06,-1081.794030661863,136.2454371692753,0.0127765377717996,0.1021964066870078,3801.0,True,dense_kappa_q_campaign_v1_FINAL_FREEZE,retained_classical_supersonic,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/classical_supersonic_maps/classical_supersonic_dense_reference.csv,,,,,,M1.300000_a0.23000000,201,C12,existing_T128,validation,validation,0.306049,0.035462793,0.0004087226131635,0.0009142515450298,0.0010014539740301,0.0079461645260847,0.0081564423814415,0.0002102778553568,C12,76,0.0032472674644773,201
202,1.3,0.24,0.3101208441395475,0.030055544403957,0.0072133306569496,-1.674910210525127e-13,1.8252855824019143e-12,1.8329540909301327e-12,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0003020347178513,0.2,0.3101677177590817,0.0302034717851359,2026-07-23T11:41:14.545355+00:00,continuation,,,,,,,,high,True,converged,0.24,0.235,0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.3,0.1,,,2026-07-23T11:41:14.558037+00:00,0.24,0.005,M1p300000,converged,5.899381960241108e-11,40.0,1e-06,-1193.3552607784593,128.74810712088458,0.011581917045977,0.1081974505909543,3801.0,True,dense_kappa_q_campaign_v1_FINAL_FREEZE,retained_classical_supersonic,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/classical_supersonic_maps/classical_supersonic_dense_reference.csv,,,,,,M1.300000_a0.24000000,202,C12,geometry_extension,validation,validation,0.30975083,0.031757526,0.0003700189728452,0.0017019816957248,0.0017417392838332,0.0072133306569496,0.0076218062639236,0.0004084756069739,C12,76,0.0055901327941293,202
203,1.3,0.255,0.3152849580975781,0.0233038543659301,0.0059424828633121,-1.982886077556145e-12,1.1309645928103684e-11,1.1482156949617012e-11,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0002348722410906,0.2,0.3153257202795485,0.0234872241090649,2026-07-23T11:41:16.292164+00:00,continuation,,,,,,,,high,True,converged,0.255,0.25,0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.3,0.1,,,2026-07-23T11:41:16.305052+00:00,0.255,0.005,M1p300000,converged,8.120983126568525e-11,40.0,1e-06,-1451.378991018858,118.72390131156996,0.0095226291831971,0.1174155345601558,3801.0,True,dense_kappa_q_campaign_v1_FINAL_FREEZE,retained_classical_supersonic,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/classical_supersonic_maps/classical_supersonic_dense_reference.csv,,,,,,M1.300000_a0.25500000,203,C12,existing_T128,validation,validation,0.31572545,0.02277813,0.0004404876497973,0.0005257251608224,0.0006858690212757,0.0059424828633121,0.0058084229473024,0.0001340599160097,C12,76,0.0021694759533702,203
204,1.3,0.26,0.3169259784739802,0.0210510400997556,0.0054732704259364,-4.576158896263394e-12,2.2567079281665677e-11,2.3026382641414496e-11,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.000212504284455,0.2,0.3169649273839972,0.0212504284455047,2026-07-23T11:41:16.870695+00:00,continuation,,,,,,,,high,True,converged,0.26,0.255,0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.3,0.1,,,2026-07-23T11:41:16.883307+00:00,0.26,0.005,M1p300000,converged,1.7797409298238815e-10,40.0,1e-06,-1576.769301685463,115.66874134273851,0.0087652659660647,0.1205455118465717,3801.0,True,dense_kappa_q_campaign_v1_FINAL_FREEZE,retained_classical_supersonic,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/classical_supersonic_maps/classical_supersonic_dense_reference.csv,,,,,,M1.300000_a0.26000000,204,C12,existing_T128,validation,validation,0.31747517,0.019312885,0.0005491914230992,0.0017381554411805,0.0018228536849981,0.0054732704259364,0.0050213500112295,0.0004519204147069,C12,76,0.0057390238988839,204
205,1.3,0.27,0.320097937978743,0.0165434109647926,0.004466720960494,-2.8164290344356857e-11,1.0838661001696948e-10,1.1198609057187351e-10,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0001678518058766,0.2,0.3201335505709082,0.0167851805876638,2026-07-23T11:41:18.053619+00:00,continuation,,,,,,,,high,True,converged,0.27,0.265,0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.3,0.1,,,2026-07-23T11:41:18.067736+00:00,0.27,0.005,M1p300000,converged,1.387622509701586e-10,40.0,1e-06,-1934.367491212282,109.93752137162276,0.0071447158545427,0.1268906974567787,3801.0,True,dense_kappa_q_campaign_v1_FINAL_FREEZE,retained_classical_supersonic,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/classical_supersonic_maps/classical_supersonic_dense_reference.csv,,,,,,M1.300000_a0.27000000,205,C12,geometry_extension,validation,validation,0.32047418,0.013028415,0.0003762396202102,0.0035149960448201,0.0035350747441769,0.004466720960494,0.0035176720283925,0.0009490489321014,C12,76,0.0110290088003937,205
206,1.3,0.28,0.3231335088509647,0.0120345149244255,0.0033696641788391,2.4605317783255032e-14,-1.8904149079457252e-14,3.1028833617029674e-14,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,4,21,0,False,False,0.0001234183893371,0.2,0.323166130940321,0.0123418389337135,2026-07-23T11:41:19.465707+00:00,continuation,,,,,,,,high,True,converged,0.28,0.275,0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.3,0.1,,,2026-07-23T11:41:19.478803+00:00,0.28,0.005,M1p300000,converged,2.2649828399116471e-10,40.0,1e-06,-2567.022911143965,104.66417577323656,0.0053837438106219,0.1333487409177834,3801.0,True,dense_kappa_q_campaign_v1_FINAL_FREEZE,retained_classical_supersonic,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/classical_supersonic_maps/classical_supersonic_dense_reference.csv,,,,,,M1.300000_a0.28000000,206,C12,geometry_extension,validation,validation,0.32323045,0.008464613,9.693653401454672e-05,0.0035699019263571,0.0035712177832548,0.0033696641788391,0.0023700916394591,0.00099957253938,C12,76,0.0110441768623088,206
207,1.3,0.29,0.3260440440428363,0.0075259175747822,0.0021825160966868,2.858824288409778e-14,8.54863055343991e-14,9.013986945364852e-14,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,4,21,0,False,False,7.947979991257805e-05,0.2,0.3260739766689962,0.0079479799912578,2026-07-23T11:41:21.064088+00:00,continuation,,,,,,,,high,True,converged,0.29,0.285,0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.3,0.1,,,2026-07-23T11:41:21.076889+00:00,0.29,0.005,M1p300000,converged,1.1942544940191566e-10,40.0,1e-06,-3967.580340234544,99.7987225002786,0.0034831976941082,0.1399186921871297,3801.0,True,dense_kappa_q_campaign_v1_FINAL_FREEZE,retained_classical_supersonic,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/classical_supersonic_maps/classical_supersonic_dense_reference.csv,,,,,,M1.300000_a0.29000000,207,C12,geometry_extension,validation,validation,0.32599226,0.0055034626,5.178763986696256e-05,0.0020224549472521,0.0020231178841845,0.0021825160966868,0.0015960041619837,0.0005865119347031,C12,76,0.006203392379444,207
208,1.3,0.305,0.3301975224894724,0.0007663018022479,0.0002337220496856,5.112757439640348e-12,-5.001720608868719e-13,5.137164658358689e-12,True,linear_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,1e-12,0.0765930484375378,0.3302238706966402,0.0007659304843753,2026-07-23T11:41:23.411175+00:00,continuation,,,,,,,,high,True,converged,0.305,0.3,0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.3,0.1,,,2026-07-23T11:41:23.423912+00:00,0.305,0.005,M1p300000,converged,2.147689027566103e-07,40.0,1e-06,-37099.355817264186,93.15542674432558,0.000372426036182,0.1499813574444017,3801.0,True,dense_kappa_q_campaign_v1_FINAL_FREEZE,retained_classical_supersonic,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/classical_supersonic_maps/classical_supersonic_dense_reference.csv,,,,,,M1.300000_a0.30500000,208,C12,geometry_extension,validation,validation,0.33045965,0.0029963546,0.0002621318417349,0.0022300527944414,0.0022454061032355,0.0002337220496856,0.0009138881519902,0.0006801661023046,C12,76,0.0068001723321582,208
209,1.35,0.21,0.3225689560726936,0.037138876949919,0.007799164159483,1.7479073743942308e-14,1.9496383674155737e-13,1.957457934565512e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0003725115492413,0.2,0.322627233466607,0.0372511549241326,2026-07-23T11:41:17.623685+00:00,continuation,,,,,,,,high,True,converged,0.21,0.205,0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.3,0.1,,,2026-07-23T11:41:17.637275+00:00,0.21,0.005,M1p350000,converged,5.452475120424029e-11,40.0,1e-06,-1087.9536844900465,157.0284623788624,0.0127059383698857,0.0885889659226023,3801.0,True,dense_kappa_q_campaign_v1_FINAL_FREEZE,retained_classical_supersonic,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/classical_supersonic_maps/classical_supersonic_dense_reference.csv,,,,,,M1.350000_a0.21000000,209,C12,geometry_extension,validation,validation,0.32606092,0.03356654,0.003491964881057,0.0035723387054331,0.004995540266765,0.0077991641594829,0.007048973031342,0.0007501911281409,C12,76,0.0153850993071452,209
210,1.35,0.225,0.3282520280938685,0.0308281493607343,0.0069363336061652,-1.4432899320127035e-14,9.037874615369644e-13,9.039026962091744e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0003096004040197,0.2,0.3283021659531854,0.0309600404019747,2026-07-23T11:41:19.921325+00:00,continuation,,,,,,,,high,True,converged,0.225,0.22,0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.3,0.1,,,2026-07-23T11:41:19.935204+00:00,0.225,0.005,M1p350000,converged,5.5252659766336586e-11,40.0,1e-06,-1225.5812175475403,143.08761521813847,0.0112792468016239,0.0972865507870286,3801.0,True,dense_kappa_q_campaign_v1_FINAL_FREEZE,retained_classical_supersonic,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/classical_supersonic_maps/classical_supersonic_dense_reference.csv,,,,,,M1.350000_a0.22500000,210,C12,geometry_extension,validation,validation,0.32701412,0.03103552,0.0012379096608698,0.000207370775622,0.001255158542598,0.0069363336061652,0.0069829920306801,4.665842451496288e-05,C12,76,0.003807012266732,210
