t401_id,Mach,alpha,cr,ci,omega_i,delta_kappa,delta_q,residual_norm,accepted,parameterization,settings_name,spectral_extent,matching_y,max_step,rtol,atol,optimizer_success,optimizer_status,optimizer_message,optimizer_nfev,objective_calls,integration_failures,active_lower_ci,active_upper_ci,ci_lower,ci_upper,seed_cr,seed_ci,attempt_timestamp,purpose,source_path,source_Mach,source_alpha,source_cr,source_ci,mach_distance,anchor_score,direction,is_target,status,requested_alpha,seed_alpha,alpha_step,anchor_source_path,anchor_source_Mach,anchor_source_alpha,neutral_alpha_estimate,neutral_fit_r2,timestamp,trial_alpha,trial_step,mach_directory,mode_status,mode_gamma_mismatch_at_match,mode_numerical_extent,mode_tail_tolerance,mode_far_left,mode_far_right,mode_mu_left,mode_mu_right,mode_n_coordinates,mode_available,freeze_id,reference_status,reference_subset,reference_source_path,neutral_alpha_lower,neutral_alpha_upper,neutral_alpha_uncertainty,neutral_last_positive_ci,neutral_estimate_method,final_reference_id,test_id,primary_chart,test_source,point_role,mach_split,cr_pred,ci_pred,cr_abs_error,ci_abs_error,spectral_error,omega_i_ref,omega_i_pred,omega_i_abs_error,atlas_chart,atlas_budget,spectral_relative_error,validation_id
251,1.45,0.145,0.3383320068640247,0.0492167811364693,0.007136433264788,7.573802696114741e-15,8.673617379884035e-15,1.1514952267912416e-14,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0004929613886504,0.2,0.3384353765970584,0.0492961388650457,2026-07-23T11:41:05.250721+00:00,continuation,,,,,,,,high,True,converged,0.145,0.14,0.0049999999999999,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.5,0.125,,,2026-07-23T11:41:05.263054+00:00,0.145,0.0049999999999999,M1p450000,converged,2.798863577516821e-11,40.0,1e-06,-1145.2310705525813,273.0099828777643,0.0120704128497285,0.0508095714529773,3801.0,True,dense_kappa_q_campaign_v1_FINAL_FREEZE,retained_classical_supersonic,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/classical_supersonic_maps/classical_supersonic_dense_reference.csv,,,,,,M1.450000_a0.14500000,251,C21,geometry_extension,validation,validation,0.3371437,0.049101308,0.0011883174700275,0.0001154731483024,0.0011939147614262,0.007136433264788,0.0071196896582841,1.674360650386151e-05,C21,76,0.0034920711596907,251
252,1.45,0.15,0.3409303879527062,0.0476035893642579,0.0071405384046386,7.032568971609976e-15,9.924353006063312e-15,1.2163462045380391e-14,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.000476838077826,0.2,0.3410274465290165,0.0476838077826001,2026-07-23T11:41:05.807533+00:00,continuation,,,,,,,,high,True,converged,0.15,0.145,0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.5,0.125,,,2026-07-23T11:41:05.822178+00:00,0.15,0.005,M1p450000,converged,3.159172358164787e-11,40.0,1e-06,-1145.3705728890495,260.55225122263903,0.0120692088421776,0.0532496086502619,3801.0,True,dense_kappa_q_campaign_v1_FINAL_FREEZE,retained_classical_supersonic,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/classical_supersonic_maps/classical_supersonic_dense_reference.csv,,,,,,M1.450000_a0.15000000,252,C21,geometry_extension,validation,validation,0.33829716,0.047938194,0.0026332294730156,0.0003346047616328,0.0026544034742415,0.0071405384046386,0.0071907291188836,5.0190714244923926e-05,C21,76,0.0077109597795208,252
253,1.45,0.155,0.3434375068466994,0.0459618202213174,0.0071240821343042,-7.73686670285656e-16,6.8573619005363184e-15,6.900869749437731e-15,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0004604327361591,0.2,0.3435287690413878,0.0460432736159116,2026-07-23T11:41:06.372679+00:00,continuation,,,,,,,,high,True,converged,0.155,0.15,0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.5,0.125,,,2026-07-23T11:41:06.384848+00:00,0.155,0.005,M1p450000,converged,7.846180977993539e-11,40.0,1e-06,-1148.78437181936,249.0284545602436,0.0120336124511823,0.0557250804319056,3801.0,True,dense_kappa_q_campaign_v1_FINAL_FREEZE,retained_classical_supersonic,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/classical_supersonic_maps/classical_supersonic_dense_reference.csv,,,,,,M1.450000_a0.15500000,253,C21,geometry_extension,validation,validation,0.33926892,0.04678345,0.0041685840409132,0.0008216307695978,0.0042487845353355,0.0071240821343041,0.0072514349035918,0.0001273527692876,C21,76,0.0122620268983448,253
254,1.45,0.17,0.3504626486183875,0.0408855647331534,0.006950546004636,-2.789435349370706e-15,-1.1362438767648086e-15,3.011976048345072e-15,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0004097294045106,0.2,0.3505390918589064,0.040972940451069,2026-07-23T11:41:08.056584+00:00,continuation,,,,,,,,high,True,converged,0.17,0.165,0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.5,0.125,,,2026-07-23T11:41:08.080248+00:00,0.17,0.005,M1p450000,converged,2.918304609836433e-11,40.0,1e-06,-1179.6546342362376,219.15361455320505,0.0117195136167333,0.0633612006611494,3801.0,True,dense_kappa_q_campaign_v1_FINAL_FREEZE,retained_classical_supersonic,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/classical_supersonic_maps/classical_supersonic_dense_reference.csv,,,,,,M1.450000_a0.17000000,254,C21,existing_T128,validation,validation,0.3425792,0.042578533,0.0078834626557104,0.0016929685586633,0.0080631957674736,0.006950546004636,0.0072383506596088,0.0002878046549727,C21,76,0.0228523061116887,254
255,1.45,0.185,0.3568359823845386,0.0356190876845879,0.0065895312216487,1.2927159342979166e-14,7.91259419097301e-14,8.017497197867147e-14,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0003571599091878,0.2,0.3569006380482153,0.0357159909187891,2026-07-23T11:41:09.812668+00:00,continuation,,,,,,,,high,True,converged,0.185,0.18,0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.5,0.125,,,2026-07-23T11:41:09.824144+00:00,0.185,0.005,M1p450000,converged,5.4769594280801297e-11,40.0,1e-06,-1246.357500358056,194.86186731018336,0.0110931012616504,0.0713062597364363,3801.0,True,dense_kappa_q_campaign_v1_FINAL_FREEZE,retained_classical_supersonic,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/classical_supersonic_maps/classical_supersonic_dense_reference.csv,,,,,,M1.450000_a0.18500000,255,C21,geometry_extension,validation,validation,0.34884328,0.03651572,0.0079927058838367,0.0008966325040298,0.0080428413631502,0.0065895312216487,0.0067554082348942,0.0001658770132455,C21,76,0.022427865431335,255
256,1.45,0.2,0.3626566088431018,0.0302003605398189,0.0060400721079637,3.0850322296771544e-14,3.39200022236863e-13,3.406000550077804e-13,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0003031139134888,0.2,0.3627117406243992,0.0303113913488831,2026-07-23T11:41:11.592426+00:00,continuation,,,,,,,,high,True,converged,0.2,0.195,0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.5,0.125,,,2026-07-23T11:41:11.621128+00:00,0.2,0.005,M1p450000,converged,5.331380568881207e-11,40.0,1e-06,-1361.7910206346194,174.77803400749167,0.0101535417816445,0.0795535728489467,3801.0,True,dense_kappa_q_campaign_v1_FINAL_FREEZE,retained_classical_supersonic,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/classical_supersonic_maps/classical_supersonic_dense_reference.csv,,,,,,M1.450000_a0.20000000,256,C21,geometry_extension,validation,validation,0.36048907,0.030551556,0.0021675384276049,0.0003511959579933,0.0021958054185321,0.0060400721079637,0.0061103112995624,7.023919159867414e-05,C21,76,0.0060338927156547,256
257,1.5,0.12,0.3463350090058034,0.0500656877706976,0.0060078825324837,3.880229471064922e-14,7.068998164605489e-15,3.944095346037253e-14,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,4,21,0,False,False,0.0004880528597209,0.2,0.3492678340847004,0.0488052859720997,2026-07-23T11:45:45.379517+00:00,continuation,,,,,,,,low,True,converged,0.12,0.125,-0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.5,0.125,,,2026-07-23T11:45:45.422818+00:00,0.12,-0.005,M1p500000,converged,2.895422956365624e-11,40.0,1e-06,-1332.955651967401,366.9786015299405,0.0103697040211731,0.0377610086523731,3801.0,True,dense_kappa_q_campaign_v1_FINAL_FREEZE,retained_classical_supersonic,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/classical_supersonic_maps/classical_supersonic_dense_reference.csv,,,,,,M1.500000_a0.12000000,257,C21,geometry_extension,validation,validation,0.34150776,0.05030274,0.0048272463352864,0.0002370524157552,0.0048330633173331,0.0060078825324837,0.0060363288223743,2.844628989063201e-05,C21,76,0.0138113168807979,257
258,1.5,0.135,0.3547999528774636,0.0461383483534535,0.0062286770277162,6.9839967142826246e-15,1.5243015183408204e-14,1.6766804167363665e-14,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.000462194619452,0.2,0.3549063369143419,0.0462194619452086,2026-07-23T11:45:54.200137+00:00,continuation,,,,,,,,high,True,converged,0.135,0.13,0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.5,0.125,,,2026-07-23T11:45:54.211923+00:00,0.135,0.005,M1p500000,converged,2.644981045765648e-11,40.0,1e-06,-1288.3432202263273,310.76842415042654,0.010729679260255,0.0446165242360207,3801.0,True,dense_kappa_q_campaign_v1_FINAL_FREEZE,retained_classical_supersonic,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/classical_supersonic_maps/classical_supersonic_dense_reference.csv,,,,,,M1.500000_a0.13500000,258,C21,existing_T128,validation,validation,0.35749373,0.045289718,0.0026937755218131,0.0008486307388027,0.0028242876434174,0.0062286770277162,0.0061141118779778,0.0001145651497383,C21,76,0.0078937615297163,258
259,1.5,0.145,0.3599323242867976,0.0433022950552245,0.0062788327830075,6.730727086790012e-15,1.5491080640472887e-14,1.6890123342547937e-14,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0004338351656765,0.2,0.3600260844519033,0.0433835165676528,2026-07-23T11:45:55.301764+00:00,continuation,,,,,,,,high,True,converged,0.145,0.14,0.0049999999999999,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.5,0.125,,,2026-07-23T11:45:55.313337+00:00,0.145,0.0049999999999999,M1p500000,converged,4.5553596818339676e-11,40.0,1e-06,-1279.6214196442368,280.91877893297726,0.0108034439147452,0.0493769552473045,3801.0,True,dense_kappa_q_campaign_v1_FINAL_FREEZE,retained_classical_supersonic,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/classical_supersonic_maps/classical_supersonic_dense_reference.csv,,,,,,M1.500000_a0.14500000,259,C21,existing_T128,validation,validation,0.36388648,0.042559512,0.0039541512762517,0.0007427830956717,0.0040233119494638,0.0062788327830075,0.0061711292341351,0.0001077035488724,C21,76,0.011097942131982,259
260,1.5,0.155,0.3647114577304087,0.0403227693778328,0.006250029253564,5.051514762044462e-15,1.825449513770394e-14,1.8940548939342016e-14,True,log_ci,nominal,20.0,1.0,0.5,1e-09,1e-11,True,1.0,`gtol` termination condition is satisfied.,3,16,0,False,False,0.0004040594731412,0.2,0.3647945327993641,0.0404059473141212,2026-07-23T11:45:56.427824+00:00,continuation,,,,,,,,high,True,converged,0.155,0.15,0.005,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/data/spectral/supersonic_primary_modal_spectral_133pts.csv,1.5,0.125,,,2026-07-23T11:45:56.439855+00:00,0.155,0.005,M1p500000,converged,3.3534531879124903e-11,40.0,1e-06,-1286.9773835857034,255.62205047911908,0.0107423477193969,0.0542855780384108,3801.0,True,dense_kappa_q_campaign_v1_FINAL_FREEZE,retained_classical_supersonic,base_dense_campaign,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/classic_supersonic/dense_kappa_q_campaign_v1_FINAL_FREEZE/classical_supersonic_maps/classical_supersonic_dense_reference.csv,,,,,,M1.500000_a0.15500000,260,C21,geometry_extension,validation,validation,0.36644995,0.040136833,0.0017384943951406,0.0001859366339496,0.0017484093324447,0.006250029253564,0.0062212090753018,2.8820178262198987e-05,C21,76,0.0047649183452081,260
