Mach,n_points,alpha_previous,ci_previous,alpha_last,ci_last,alpha_neutral_secant,secant_slope_dci_dalpha,alpha_neutral_last3,last3_slope_dci_dalpha,alpha_neutral_selected,delta_alpha_from_last,fit_spread,cr_neutral_estimate,dcr_dalpha_last,selected_method,status
1.2,14,0.32618,0.0003173082477757,0.32718,3.850624285408e-05,0.32731811322076,-0.2788020049216111,0.32711231464930846,-0.44321497405247934,0.32731811322076,0.00013811322075996113,,0.28705635503685273,0.0861586640593103,last_two_secant,ok
1.5,11,0.26868,0.0009043827875582,0.27118,4.3885843e-05,0.27130750144924265,-0.3441987778232892,0.27124936681095774,-0.3629106653083067,0.27130750144924265,0.00012750144924267293,5.813463828491239e-05,0.4037672740994544,0.22334309641478514,last_two_secant,ok
1.8,10,0.22868,0.0002101153678156,0.22968,3.420954923104e-05,0.22987447650740775,-0.17590581858455903,0.22968776292925774,-0.253289688891202,0.22987447650740775,0.00019447650740775368,0.0001867135781500051,0.48918386037154393,0.28901784462220775,last_two_secant,ok
2.0,9,0.20718,0.0001274845369534,0.20818,3.356430600279999e-05,0.20853737035208586,-0.09392023095059898,0.20824431644146235,-0.16313614080714509,0.20853737035208586,0.0003573703520858562,0.0002930539106235086,0.5341876576108918,0.1704660536889778,last_two_secant,ok
