status,error,Mach,alpha,cr_reference,ci_reference,cr_pinn,ci_pinn,pinn_spectral_error,cr_lower,cr_upper,ci_lower,ci_upper,optimizer_success,optimizer_message,cr_corrected,ci_corrected,corrected_spectral_error,delta_c_from_pinn,initial_mismatch,corrected_mismatch,mismatch_reduction,initial_evaluation_seconds,optimization_seconds,nfev_reported,nfev_counted,nit
COMPLETED,,1.75,0.05,0.4043340347931455,0.028092539405828,0.40106142,0.030983163,0.004366430160611599,0.36106142,0.44106142,0.0009831630000000022,0.060983163,False,Maximum number of function evaluations has been exceeded.,0.4043340221034794,0.028092545196529633,1.3948471279249577e-08,0.004366416816273692,0.0002954821876254672,9.285149954020904e-10,318230.9268979653,0.22566169779747725,17.02728082984686,80,81,2
COMPLETED,,1.75,0.055,0.4075496013880763,0.029060765945644,0.40559322,0.030935604,0.002709694791978008,0.36559322,0.44559321999999996,0.0009356039999999996,0.060935604,False,Maximum number of function evaluations has been exceeded.,0.40754959849901146,0.02906077718490753,1.1604643046698325e-08,0.0027096849296521877,0.00021035804947689264,8.829282784011385e-10,238250.43848161947,0.20096909999847412,17.323968287557364,80,81,2
COMPLETED,,1.75,0.06,0.4106729454768166,0.0298090916521314,0.40964487,0.030897293,0.001497037527764325,0.36964487,0.44964487,0.0008972930000000004,0.060897293,False,Maximum number of function evaluations has been exceeded.,0.410672951796244,0.02980908332218978,1.0455768284254369e-08,0.0014970479226291235,0.00013166271416126707,9.611210032075907e-10,136988.69728355057,0.22448344994336367,17.423970530740917,80,81,2
COMPLETED,,1.75,0.065,0.4137013753212534,0.0303596785574145,0.41330427,0.030853525,0.0006337009902328821,0.37330427,0.45330426999999995,0.0008535250000000008,0.060853525,False,Maximum number of function evaluations has been exceeded.,0.41370136929401835,0.030359677093260873,6.202524335085133e-09,0.0006336983543457493,6.244947254297964e-05,6.001023295516655e-10,104064.70608043704,0.20547622349113226,17.659396700561047,80,81,2
COMPLETED,,1.75,0.07,0.4166341689629784,0.030732164094019,0.41664723,0.030792676,6.190542345814984e-05,0.37664723,0.45664722999999996,0.0007926760000000026,0.060792676000000004,True,Optimization terminated successfully.,0.4166341823756606,0.030732166715907405,1.3666540976325586e-08,6.190003200565209e-05,6.769681731533115e-06,1.5011802762555542e-09,4509.5727932283835,0.24309431947767735,18.01290078368038,79,80,2
COMPLETED,,1.75,0.075,0.4194720100334108,0.0309439168181252,0.41973576,0.03070541,0.0003555974510145283,0.37973576000000003,0.45973576,0.0007054100000000001,0.06070541,False,Maximum number of function evaluations has been exceeded.,0.41947201627531683,0.03094392645983941,1.1485819255981573e-08,0.0003555992884189802,4.278066225277555e-05,1.3610617490633094e-09,31431.830541279593,0.2139971423894167,18.920463923364878,80,81,2
COMPLETED,,1.75,0.08,0.4222165684129251,0.0310102960939408,0.4226185,0.030583816,0.0005860326537116423,0.38261850000000003,0.4626185,0.0005838160000000009,0.060583816,False,Maximum number of function evaluations has been exceeded.,0.42221657113153405,0.03101028964814716,6.995647950486546e-09,0.0005860260982842631,7.69685883843737e-05,9.335181449390436e-10,82450.01856862628,0.22217466495931149,18.84039115998894,80,81,2
COMPLETED,,1.75,0.085,0.4248701909779256,0.0309448952275353,0.42533207,0.030420875,0.0006985194556335191,0.38533207,0.46533207,0.0004208750000000011,0.060420875,False,Maximum number of function evaluations has been exceeded.,0.424870177652504,0.03094488582980149,1.630595785489807e-08,0.0006985212168750549,9.94660966742951e-05,2.3137887918762048e-09,42988.40802735501,0.2478581303730607,18.496353200636804,80,81,2
COMPLETED,,1.75,0.09,0.4274356739918147,0.0307597644867553,0.42790335,0.030210046,0.0007217418259410265,0.38790335000000004,0.46790335,0.00021004600000000193,0.060210046,False,Maximum number of function evaluations has been exceeded.,0.42743567118983017,0.030759775156684554,1.1031704654361806e-08,0.0007217517684017087,0.00011073677056332452,1.6716261996830876e-09,66244.93596972719,0.2137763574719429,18.854092033579946,80,81,2
COMPLETED,,1.75,0.095,0.4299160958781788,0.0304656084045474,0.4303512,0.029945131,0.0006783895086675371,0.3903512,0.47035119999999997,1e-06,0.059945131,False,Maximum number of function evaluations has been exceeded.,0.4299160981631623,0.030465617868153,9.735552396639097e-09,0.0006783953038894531,0.0001115287382928997,1.5474196408372793e-09,72074.00975765928,0.2536484654992819,19.229067381471395,80,81,2
COMPLETED,,1.75,0.1,0.4323146954930108,0.0300719602215737,0.43268913,0.029620236,0.0005867333060092738,0.39268913,0.47268912999999996,1e-06,0.059620236,False,Maximum number of function evaluations has been exceeded.,0.4323146964258856,0.030071957053712125,3.3023631388495784e-09,0.0005867302717525798,0.00010284459557806945,5.715604015452325e-10,179936.53041747762,0.25785424932837486,19.581206925213337,80,81,2
COMPLETED,,1.75,0.105,0.4346347826217831,0.0295873299966672,0.43492687,0.02922998,0.00046153445876951537,0.39492687000000004,0.47492687,1e-06,0.05922998,False,Maximum number of function evaluations has been exceeded.,0.4346347747521877,0.029587327258876042,8.33222854283091e-09,0.0004615373194236425,8.587032035110787e-05,1.5570695748699545e-09,55148.672697094924,0.21240188274532557,19.93540416844189,80,81,2
COMPLETED,,1.75,0.11,0.4368796746918719,0.0290193382153662,0.43707234,0.028769733,0.0003153136287795198,0.39707234,0.47707234,1e-06,0.058769733,False,Maximum number of function evaluations has been exceeded.,0.4368796691353382,0.02901934083004805,6.14097937503911e-09,0.000315319093793603,6.202284416329958e-05,1.1998166889406247e-09,51693.60014325397,0.2666940214112401,19.41904157306999,80,81,2
