final_reference_id,Mach,alpha,is_anchor,cr_reference,ci_reference,cr_pinn,ci_pinn,cr_abs_error,ci_abs_error,complex_spectral_error,p_rel_l2_core20,p_rel_l2_core40,overlap_error_core20,overlap_error_core40,envelope_rel_l2_core40,phase_rmse_core40,kappa_rel_l2_core40,q_rel_l2_core40,alignment_real,alignment_imag,n_core20,n_core40
M1.450000_a0.05000000,1.45,0.05,False,0.2584141991785808,0.0683211956839623,0.27049052715301514,0.08836201578378677,0.012076327974434364,0.02004082009982447,0.023398123164468435,0.26654896708311765,0.4378976043167269,0.03617862228163704,0.07125511576507315,0.1598625966610636,0.4126692684640414,1.411596699847008,0.5778870225503078,0.8337373417390446,-0.3664982844920548,1601,3201
M1.450000_a0.05500000,1.45,0.055,False,0.265108862663616,0.0684112391288648,0.27267321944236755,0.08363319933414459,0.0075643567787515575,0.015221960205279786,0.01699786945376879,0.2551030767088595,0.4322525642742954,0.03308613607329347,0.06465338563496748,0.17953989759801794,0.38991492399102745,1.3122092464041162,0.512911070972836,0.8322382293035623,-0.3569552966267349,1601,3201
M1.450000_a0.06000000,1.45,0.06,False,0.2713415690822946,0.0682708215545038,0.27557438611984253,0.07901506125926971,0.004232817037547909,0.010744239704765915,0.011547962023960082,0.24828058678057255,0.4373868539663083,0.031311840565863336,0.0632010204612432,0.19897196394177197,0.37534204811776584,1.2392017994106848,0.4632439241270803,0.830094521073271,-0.34564383554955413,1601,3201
M1.450000_a0.06500000,1.45,0.065,False,0.2771685946141995,0.0679358880480178,0.27913379669189453,0.07461322844028473,0.0019652020776950163,0.006677340392266931,0.006960523968809841,0.24612188291639558,0.4514552938128355,0.03076111368265466,0.06635325213632404,0.217963933443167,0.36808580509782457,1.1851460014564545,0.4251740698640583,0.8273538215676056,-0.332709062697246,1601,3201
M1.450000_a0.07000000,1.45,0.07,False,0.2826360536502847,0.0674347210568422,0.283247172832489,0.07051591575145721,0.0006111191822043005,0.0030811946946150137,0.0031412143194920273,0.2484049291901645,0.4722018166551725,0.03134371877635089,0.07353927494175505,0.23639583074568596,0.36699595492162085,1.1449569982129038,0.3959757750357458,0.8240482363959172,-0.3182979503730141,1601,3201
M1.450000_a0.07500000,1.45,0.075,True,0.287782306314316,0.0667899812334504,0.2877776324748993,0.06678996235132217,4.673839416713399e-06,1.888212822209745e-08,4.67387755808708e-06,0.2546790340080949,0.4974392521094975,0.03297435936956472,0.08417833938417862,0.2541912261893249,0.37082198422103063,1.1150493380905655,0.3735990918456449,0.8201962420408738,-0.3025598246823912,1601,3201
M1.450000_a0.08000000,1.45,0.08,False,0.2926396781797712,0.0660201084379359,0.2925701141357422,0.06347962468862534,6.956404402902461e-05,0.002540483749310568,0.0025414359792709225,0.2643493019093512,0.5253278842131734,0.03557299572231043,0.09769440329624535,0.2712994609929257,0.3783934358986311,1.0928289861950577,0.35648183717348464,0.8158041444436105,-0.28564841349682996,1601,3201
M1.450000_a0.08500000,1.45,0.085,False,0.2972357177263615,0.0651403110606665,0.29746729135513306,0.060607124119997025,0.00023157362877157528,0.004533186940669481,0.004539097948337177,0.27677257037267256,0.5544574075963645,0.039064547282543494,0.11352809393726282,0.2876851300400639,0.3887366139506816,1.0763777492013265,0.3434269040405556,0.8108691515455386,-0.2677233873847798,1601,3201
M1.450000_a0.09000000,1.45,0.09,False,0.301594134791817,0.0641632806740468,0.30232441425323486,0.05817468464374542,0.0007302794614178487,0.005988596030301371,0.0060329586859110915,0.2913319394603162,0.5838135674412493,0.043377973779461065,0.13114522639758652,0.30332176853503473,0.40111730325421413,1.0642495523383806,0.333516314238431,0.8053813080863587,-0.24895346394249188,1601,3201
M1.450000_a0.09500000,1.45,0.095,False,0.305735513834164,0.0630997197335261,0.30702072381973267,0.05616774037480354,0.0012852099855686916,0.0069319793587225564,0.007050113654173318,0.3074774614866628,0.6126991079761173,0.0484446360417502,0.15004185110711077,0.3181879884870529,0.4150256857820179,1.0553293345083279,0.3260466876974179,0.7993276294681153,-0.229519752015085,1601,3201
M1.450000_a0.10000000,1.45,0.1,False,0.3096778641115483,0.0619587369313397,0.31146544218063354,0.05455883964896202,0.0017875780690852494,0.007399897282377679,0.007612746885508221,0.3247358984570885,0.6406441214428565,0.054195265261762215,0.16974352279496085,0.33226541478006466,0.43012473265676576,1.0487432442204934,0.32047685757188527,0.7926974172345816,-0.2096204071008231,1601,3201
M1.450000_a0.10500000,1.45,0.105,False,0.3134370510761152,0.0607481498786416,0.3155992329120636,0.05331166461110115,0.002162181835948407,0.007436485267540448,0.007744439516585519,0.3427012890278815,0.6673233100893384,0.06055557562002145,0.18979962469027323,0.34553779423601516,0.44618182026945996,1.0437914044288479,0.31638497612737937,0.7854872763872944,-0.18947550025411367,1601,3201
M1.450000_a0.11000000,1.45,0.11,False,0.3170271381952615,0.0594747193281552,0.31939128041267395,0.05238417536020279,0.002364142217412435,0.00709054396795241,0.007474288072158986,0.3610153747881379,0.6924831327967862,0.06744013641665869,0.20977222437153453,0.35799112302805464,0.46299291485418315,1.0398997586441894,0.3134320472733279,0.7777098547519367,-0.16933304299297017,1601,3201
M1.450000_a0.11500000,1.45,0.115,False,0.320460661374119,0.0581443320283594,0.32283473014831543,0.05173077806830406,0.002374068774196436,0.006413553960055336,0.006838850557159153,0.3793432516629023,0.7158791463870772,0.0747439827713543,0.22921955309940367,0.36961470601717517,0.48030454758937224,1.0365910043748388,0.3113305619259064,0.7694028910207685,-0.14947483934041372,1601,3201
M1.450000_a0.12000000,1.45,0.12,False,0.3237488512771395,0.0567621464549422,0.32594138383865356,0.05130332335829735,0.0021925325615140823,0.005458823096644853,0.0058826820952489695,0.39734865843969136,0.7372246188465102,0.08233228037803486,0.24767647197282439,0.380403026628731,0.4977383322821416,1.0334618312802188,0.30981746304744534,0.7606432011442945,-0.13022193118617126,1601,3201
M1.450000_a0.12500000,1.45,0.125,False,0.3269018153356393,0.0553327091569246,0.3287367820739746,0.051051296293735504,0.0018349667383353307,0.004281412863189095,0.004658068165653874,0.414671230597902,0.7561517785447156,0.09002869797206114,0.2646351060742056,0.3903581235726799,0.5147225843316426,1.0301759318228587,0.30863142257021337,0.7515562980249179,-0.11193774481062317,1601,3201
M1.450000_a0.13000000,1.45,0.13,False,0.3299286886080188,0.0538600495140795,0.33125609159469604,0.05092144384980202,0.0013274029866772175,0.002938605664277484,0.003224500261926383,0.43090821886637803,0.7721892766336674,0.09760424041698512,0.27953156014118863,0.3994924679623429,0.5304387029334889,1.0264654085214673,0.30749450509117365,0.7423293113476924,-0.09502664415614964,1601,3201
M1.450000_a0.13500000,1.45,0.135,False,0.3328377578010073,0.0523477554749174,0.33354106545448303,0.05085727944970131,0.0007033076534757599,0.0014904760252160906,0.0016480778007064885,0.44560445746857485,0.7847601879788776,0.10477004770610054,0.29174631761796366,0.40783201217975706,0.54379315838914,1.0221452227412777,0.30610054728455166,0.7332174897477012,-0.0799267612786591,1601,3201
M1.450000_a0.14000000,1.45,0.14,True,0.3356365671990329,0.0507990376204607,0.33563756942749023,0.05079881474375725,1.0022284573363294e-06,2.2287670345400024e-07,1.0267112084891648e-06,0.45825620199573414,0.7932059586542255,0.11117985321413604,0.30062793073498195,0.4154194880071437,0.5534313202727291,1.017137127929252,0.3041118474459026,0.7245378216186342,-0.06709212943998707,1601,3201
M1.450000_a0.14500000,1.45,0.145,False,0.3383320068640247,0.0492167811364693,0.3375939130783081,0.05068288370966911,0.0007380937857165981,0.001466102573199811,0.0016414137783193384,0.46833536386806335,0.7968416704951337,0.1164492165412514,0.30554913758557456,0.4223178192377982,0.557813268248307,1.0114993805842776,0.301168610649042,0.7166476114920107,-0.05696274272021779,1601,3201
M1.450000_a0.15000000,1.45,0.15,False,0.3409303879527062,0.0476035893642579,0.3394593298435211,0.05044413357973099,0.001471058109185075,0.0028405442154730842,0.003198859703184366,0.475338622495064,0.7950444245405061,0.12019707095026377,0.3059977424161705,0.4286145315445091,0.5553659440348594,1.0054496955557057,0.29691195632905676,0.7098980255882017,-0.04991939282291392,1601,3201
M1.450000_a0.15500000,1.45,0.155,False,0.3434375068466994,0.0459618202213174,0.3412826657295227,0.05001715198159218,0.0021548411171766757,0.004055331760274776,0.004592282213253944,0.47886581690561136,0.7873781332189562,0.12211189243769693,0.3016985936018204,0.4344256375309232,0.5447223900875602,0.9993657466306556,0.2910218064896805,0.7045703178216055,-0.04622261505818608,1601,3201
M1.450000_a0.16000000,1.45,0.16,False,0.3458587012118521,0.0442936175301406,0.3431112468242645,0.04933927580714226,0.0027474543875875557,0.005045658277001659,0.005745186947362937,0.47871730499812076,0.7737425996535399,0.12203089923657573,0.29274011357344265,0.4398966749605914,0.5250178707367715,0.9937441422281499,0.2832637296720386,0.7008019478663805,-0.04594116536644349,1601,3201
M1.450000_a0.16500000,1.45,0.165,False,0.3481988965353793,0.0426009360627778,0.34498924016952515,0.0483543686568737,0.00320965636585413,0.0057534325940959,0.006588162156601264,0.4749911370861293,0.7545241592286362,0.12000942068131992,0.27966584260163085,0.4451963025081502,0.4961840679626698,0.9891110888426343,0.273533323576341,0.698534170076983,-0.048881970049928586,1601,3201
