benchmark_id,mach_index,alpha_index,Mach,alpha,primary_chart,cost_id
495,24,15,1.882,0.29025,C32,495
496,24,16,1.882,0.3057499999999999,C32,496
497,24,17,1.882,0.32125,C32,497
498,24,18,1.882,0.33675,C32,498
499,24,19,1.882,0.3522499999999999,C32,499
