benchmark_id,mach_index,alpha_index,Mach,alpha,primary_chart,cost_id
185,9,5,1.342,0.13525,C11,185
186,9,6,1.342,0.15075,C11,186
187,9,7,1.342,0.16625,C11,187
188,9,8,1.342,0.18175,C11,188
189,9,9,1.342,0.19725,C11,189
