cost_id,Mach,alpha,classical_success,classical_cr,classical_ci,classical_omega_i,classical_residual_norm,classical_delta_kappa,classical_delta_q,classical_parameterization,classical_settings_name,classical_best_seed_index,classical_best_seed_cr,classical_best_seed_ci,classical_n_generic_starts,classical_n_accepted_starts,classical_n_solver_attempts,classical_objective_calls,classical_integration_failures,classical_seconds,status
115,1.198,0.29025,True,0.27514523659668444,0.018332922984714985,0.005321130896313525,1.965065963826421e-14,6.647460359943125e-15,-1.8492152253912764e-14,log_ci,nominal,3,0.1,0.002,6,2,28,2095,0,163.11444457399193,COMPLETED
116,1.198,0.3057499999999999,True,0.27997817325716545,0.010626653650140112,0.0032490993535303383,2.742327302290732e-12,-1.0694500840457977e-12,2.5252001011055736e-12,log_ci,nominal,3,0.1,0.002,6,1,36,2743,0,221.5434003919363,COMPLETED
117,1.198,0.32125,True,0.2845220143619454,0.0029546062934147853,0.0009491672717594998,1.6323525687589197e-12,-1.0026701691145945e-12,-1.2881100266287637e-12,linear_ci,nominal,0,0.1,0.0001,6,2,32,2196,0,187.99839216598775,COMPLETED
118,1.198,0.33675,True,0.9051405679599606,4.985480689053657e-06,1.678860622038819e-06,3.4725655528406242e-09,2.7456967622904236e-09,-2.1259964271661408e-09,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,1,45,3382,0,300.8957744810032,COMPLETED
119,1.198,0.3522499999999999,True,0.9051405606032172,5.0173047321252084e-06,1.7673455918911042e-06,3.6765595227926733e-09,2.943068104995197e-09,-2.203506309044172e-09,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,1,45,3273,0,281.5033082870068,COMPLETED
