final_reference_id,Mach,alpha,is_anchor,cr_reference,ci_reference,cr_pinn,ci_pinn,cr_abs_error,ci_abs_error,complex_spectral_error,p_rel_l2_core20,p_rel_l2_core40,overlap_error_core20,overlap_error_core40,envelope_rel_l2_core40,phase_rmse_core40,kappa_rel_l2_core40,q_rel_l2_core40,alignment_real,alignment_imag,n_core20,n_core40,cr_corrected,ci_corrected,corrected_spectral_error,corrected_mismatch,optimization_seconds,nfev_reported,optimizer_success,optimizer_message,cr_pinn_original,ci_pinn_original
M1.800000_a0.05000000,1.8,0.05,False,0.423279653101262,0.0249681660027234,0.4232791460063634,0.0252826720098146,0.0054975051590834,0.0244269444554122,0.0250379347870774,0.2216437791525272,0.2743511097280976,0.0248722980229787,0.027564456747442,0.1162556797632925,0.2461649746890703,2.333008473559681,0.3508290471978939,0.8812575985267851,-0.370665933154074,1601,3201,0.4232791460063634,0.0252826720098146,0.0003145064158991,2.299909017962088e-05,17.41334544494748,80,False,Maximum number of function evaluations has been exceeded.,0.4287771582603454,0.0493951104581356
M1.800000_a0.05500000,1.8,0.055,False,0.4261667128438313,0.0258867984148366,0.4261666994165279,0.0258867941665327,0.0030305985575359,0.0159964764979975,0.016281025396698,0.2295908767244367,0.3037541416345577,0.0267127714159071,0.0331030766757775,0.1309118070383124,0.2636958073047653,2.0141604290471733,0.3152726681648762,0.8783333433644108,-0.3570526580641575,1601,3201,0.4261666994165279,0.0258867941665327,1.4083343406311125e-08,1.1595043275295271e-09,17.472398307174444,80,False,Maximum number of function evaluations has been exceeded.,0.4291973114013672,0.0418832749128341
M1.800000_a0.06000000,1.8,0.06,False,0.4289832943873604,0.0266052142001806,0.4289833063857643,0.0266055557427326,0.0013736551804344,0.0092146068595232,0.0093164321566953,0.2418087855509623,0.3438811762804832,0.0296760792238662,0.0431956168553818,0.1458463961010646,0.2913731520763375,1.7839600222098153,0.2892849147974872,0.874499847042953,-0.341909946290273,1601,3201,0.4289833063857643,0.0266055557427326,3.41753239306345e-07,3.1802009775172626e-08,17.983612396754324,80,False,Maximum number of function evaluations has been exceeded.,0.4303569495677948,0.0358198210597038
M1.800000_a0.06500000,1.8,0.065,False,0.4317254458441309,0.0271417206997999,0.4317254406531702,0.0271417143391888,0.0004098977075048,0.0039464154367319,0.0039676455146464,0.2571181733810386,0.3891665646376626,0.0336200307760936,0.0572158639334284,0.1609663631830593,0.3241529583257654,1.6151160611126456,0.2703603654817218,0.8698825151342878,-0.3253561169548741,1601,3201,0.4317254406531702,0.0271417143391888,8.209960134284756e-09,8.56588417693356e-10,18.31657589040697,80,False,Maximum number of function evaluations has been exceeded.,0.4321353435516357,0.0310881361365318
M1.800000_a0.07000000,1.8,0.07,True,0.4343910527812386,0.0275128617079455,0.434391037231552,0.0275128665818145,8.928192710699889e-07,3.3040402930631374e-06,3.422544157345335e-06,0.2745277274255829,0.4360119496535032,0.0384208161183264,0.0745421385200922,0.1761941752265613,0.3586955807979534,1.4897273527666113,0.2566408039673043,0.8645704770539372,-0.3075197679370013,1601,3201,0.434391037231552,0.0275128665818145,1.6295623671310805e-08,1.8433263268540326e-09,18.366041826084256,77,True,Optimization terminated successfully.,0.4343919456005096,0.0275161657482385
M1.800000_a0.07500000,1.8,0.075,False,0.4369793799676383,0.0277335285499966,0.4369793811354343,0.0277335038037049,1.686485190038889e-05,0.0028112228319322,0.0028112734185786,0.2932821818750415,0.482292695229406,0.0439740789107151,0.0945755957483602,0.191453649596897,0.3930773306141279,1.3955860487924192,0.2467504881703346,0.858617048353838,-0.2885442333884195,1601,3201,0.4369793811354343,0.0277335038037049,2.4773830954274905e-08,3.1035214107246904e-09,18.88310799654573,80,False,Maximum number of function evaluations has been exceeded.,0.4369625151157379,0.0249223057180643
M1.800000_a0.08000000,1.8,0.08,False,0.4394907156196457,0.0278170962157899,0.4394907207459894,0.0278148390610372,0.0001867314609664,0.0046804674241,0.0046841908529196,0.312842740322095,0.5268210994856034,0.0501950622218461,0.1167536444404059,0.2066617211764227,0.426318368149024,1.3240981241617538,0.2396874860413273,0.8520411134242628,-0.2685944260485348,1601,3201,0.4394907207459894,0.0278148390610372,2.2571605739912096e-06,3.065298022261712e-07,19.316075215116143,80,False,Maximum number of function evaluations has been exceeded.,0.4396774470806122,0.0231366287916898
M1.800000_a0.08500000,1.8,0.085,False,0.441926097080702,0.0277755688738338,0.441926083213416,0.027772027691509,0.0004649706625993,0.0057638808947316,0.0057826050086211,0.3328398027754656,0.568977863545899,0.0570166143094619,0.1405535781977747,0.2217239091611637,0.4580277075939344,1.2690683504007296,0.2347401214317602,0.8448310894691775,-0.2478681630442426,1601,3201,0.441926083213416,0.027772027691509,3.54120947679376e-06,5.198158300939516e-07,19.64774121344089,80,False,Maximum number of function evaluations has been exceeded.,0.4423910677433014,0.0220116879791021
M1.800000_a0.09000000,1.8,0.09,False,0.4442871003458634,0.0276197212582427,0.4442870928988075,0.0276192353189885,0.0007131011178359,0.0061927920972901,0.0062337137538162,0.3530217743620503,0.6084737778460161,0.0643848938659291,0.1654844132750241,0.2365316618948701,0.4881659186936748,1.2259478566266906,0.2314161730638526,0.8369500529577742,-0.2266088405049013,1601,3201,0.4442870928988075,0.0276192353189885,4.859963141143113e-07,7.672816675980412e-08,19.51474256534129,80,False,Maximum number of function evaluations has been exceeded.,0.4450002014636993,0.0214269291609525
M1.800000_a0.09500000,1.8,0.095,False,0.4465756797669952,0.0273592335192714,0.4465756874986714,0.0273646475623475,0.0008703088880951,0.006072088426188,0.0061341417831791,0.3732022178856091,0.6451771941334592,0.0722499773294198,0.1910590839759327,0.2509617769530956,0.5168660007965449,1.1913447898718128,0.2293804901479904,0.8282227199584709,-0.2050933217830557,1601,3201,0.4465756874986714,0.0273646475623475,5.414048596847455e-06,9.135421472315086e-07,20.142685170285404,80,False,Maximum number of function evaluations has been exceeded.,0.4474459886550903,0.0212871450930833
