curve_id,Mach,alpha,source,Mach_input,ci_level,curve_label,family
2,1.2710926694329183,0.4371231746177301,KH_RT_Blumen/supersonic/ci_datasets.csv,1.2710926694329183,0.0,ci_sup=0,ci_special
2,1.297372060857538,0.4248374253990816,KH_RT_Blumen/supersonic/ci_datasets.csv,1.297372060857538,0.0,ci_sup=0,ci_special
2,1.326417704011065,0.4153293902783828,KH_RT_Blumen/supersonic/ci_datasets.csv,1.326417704011065,0.0,ci_sup=0,ci_special
2,1.360995850622407,0.4017082750662908,KH_RT_Blumen/supersonic/ci_datasets.csv,1.360995850622407,0.0,ci_sup=0,ci_special
2,1.3831258644536653,0.3935432475183972,KH_RT_Blumen/supersonic/ci_datasets.csv,1.3831258644536653,0.0,ci_sup=0,ci_special
2,1.4190871369294606,0.3799297738856668,KH_RT_Blumen/supersonic/ci_datasets.csv,1.4190871369294606,0.0,ci_sup=0,ci_special
2,1.446749654218534,0.3704140971856064,KH_RT_Blumen/supersonic/ci_datasets.csv,1.446749654218534,0.0,ci_sup=0,ci_special
2,1.4744121715076073,0.3595172050159327,KH_RT_Blumen/supersonic/ci_datasets.csv,1.4744121715076073,0.0,ci_sup=0,ci_special
2,1.5089903181189488,0.347277305273454,KH_RT_Blumen/supersonic/ci_datasets.csv,1.5089903181189488,0.0,ci_sup=0,ci_special
2,1.5297372060857537,0.3404858516158121,KH_RT_Blumen/supersonic/ci_datasets.csv,1.5297372060857537,0.0,ci_sup=0,ci_special
2,1.5601659751037344,0.3309854580744749,KH_RT_Blumen/supersonic/ci_datasets.csv,1.5601659751037344,0.0,ci_sup=0,ci_special
2,1.5947441217150762,0.3159831273927697,KH_RT_Blumen/supersonic/ci_datasets.csv,1.5947441217150762,0.0,ci_sup=0,ci_special
2,1.6307053941908711,0.306513300168879,KH_RT_Blumen/supersonic/ci_datasets.csv,1.6307053941908711,0.0,ci_sup=0,ci_special
2,1.6680497925311202,0.2956698990547367,KH_RT_Blumen/supersonic/ci_datasets.csv,1.6680497925311202,0.0,ci_sup=0,ci_special
2,1.706777316735823,0.2862153549895693,KH_RT_Blumen/supersonic/ci_datasets.csv,1.706777316735823,0.0,ci_sup=0,ci_special
2,1.744121715076072,0.2767531693450403,KH_RT_Blumen/supersonic/ci_datasets.csv,1.744121715076072,0.0,ci_sup=0,ci_special
2,1.784232365145228,0.270068697798461,KH_RT_Blumen/supersonic/ci_datasets.csv,1.784232365145228,0.0,ci_sup=0,ci_special
2,1.8229598893499304,0.2633765846725202,KH_RT_Blumen/supersonic/ci_datasets.csv,1.8229598893499304,0.0,ci_sup=0,ci_special
2,1.8644536652835408,0.2580809701749158,KH_RT_Blumen/supersonic/ci_datasets.csv,1.8644536652835408,0.0,ci_sup=0,ci_special
2,1.900414937759336,0.2541360048294782,KH_RT_Blumen/supersonic/ci_datasets.csv,1.900414937759336,0.0,ci_sup=0,ci_special
2,1.9529737206085755,0.2502827384363801,KH_RT_Blumen/supersonic/ci_datasets.csv,1.9529737206085755,0.0,ci_sup=0,ci_special
2,1.991701244813278,0.2477342717192791,KH_RT_Blumen/supersonic/ci_datasets.csv,1.991701244813278,0.0,ci_sup=0,ci_special
2,2.033195020746888,0.2452010881609012,KH_RT_Blumen/supersonic/ci_datasets.csv,2.033195020746888,0.0,ci_sup=0,ci_special
2,2.0677731673582294,0.2440109121753285,KH_RT_Blumen/supersonic/ci_datasets.csv,2.0677731673582294,0.0,ci_sup=0,ci_special
3,0.9529737206085752,0.308293788160137,KH_RT_Blumen/supersonic/ci_datasets.csv,0.9529737206085752,0.01,ci=0.01,ci_level
3,0.9806362378976486,0.3291648517915684,KH_RT_Blumen/supersonic/ci_datasets.csv,0.9806362378976486,0.01,ci=0.01,ci_level
3,1.0110650069156293,0.3417639057640433,KH_RT_Blumen/supersonic/ci_datasets.csv,1.0110650069156293,0.01,ci=0.01,ci_level
3,1.04149377593361,0.3433132359796123,KH_RT_Blumen/supersonic/ci_datasets.csv,1.04149377593361,0.01,ci=0.01,ci_level
3,1.0816044260027662,0.3421536263114861,KH_RT_Blumen/supersonic/ci_datasets.csv,1.0816044260027662,0.01,ci=0.01,ci_level
3,1.1217150760719226,0.3340879392952937,KH_RT_Blumen/supersonic/ci_datasets.csv,1.1217150760719226,0.01,ci=0.01,ci_level
3,1.156293222683264,0.3287541169008812,KH_RT_Blumen/supersonic/ci_datasets.csv,1.156293222683264,0.01,ci=0.01,ci_level
3,1.1908713692946058,0.3206578635672422,KH_RT_Blumen/supersonic/ci_datasets.csv,1.1908713692946058,0.01,ci=0.01,ci_level
3,1.2295988934993085,0.3112033195020748,KH_RT_Blumen/supersonic/ci_datasets.csv,1.2295988934993085,0.01,ci=0.01,ci_level
3,1.2697095435684649,0.3031376324858822,KH_RT_Blumen/supersonic/ci_datasets.csv,1.2697095435684649,0.01,ci=0.01,ci_level
3,1.30567081604426,0.2950490207316049,KH_RT_Blumen/supersonic/ci_datasets.csv,1.30567081604426,0.01,ci=0.01,ci_level
3,1.3374827109266945,0.2855562687696293,KH_RT_Blumen/supersonic/ci_datasets.csv,1.3374827109266945,0.01,ci=0.01,ci_level
3,1.3748271092669433,0.2774752985947136,KH_RT_Blumen/supersonic/ci_datasets.csv,1.3748271092669433,0.01,ci=0.01,ci_level
3,1.4135546334716458,0.2680207545295462,KH_RT_Blumen/supersonic/ci_datasets.csv,1.4135546334716458,0.01,ci=0.01,ci_level
3,1.4564315352697097,0.2613515661416902,KH_RT_Blumen/supersonic/ci_datasets.csv,1.4564315352697097,0.01,ci=0.01,ci_level
3,1.4923928077455049,0.2532629543874128,KH_RT_Blumen/supersonic/ci_datasets.csv,1.4923928077455049,0.01,ci=0.01,ci_level
3,1.536652835408022,0.2438389766396919,KH_RT_Blumen/supersonic/ci_datasets.csv,1.536652835408022,0.01,ci=0.01,ci_level
3,1.5656984785615489,0.238474587927833,KH_RT_Blumen/supersonic/ci_datasets.csv,1.5656984785615489,0.01,ci=0.01,ci_level
3,1.6293222683264177,0.2277763768215615,KH_RT_Blumen/supersonic/ci_datasets.csv,1.6293222683264177,0.01,ci=0.01,ci_level
3,1.6694329183955738,0.2210919052749823,KH_RT_Blumen/supersonic/ci_datasets.csv,1.6694329183955738,0.01,ci=0.01,ci_level
3,1.7081604426002766,0.2130185766794282,KH_RT_Blumen/supersonic/ci_datasets.csv,1.7081604426002766,0.01,ci=0.01,ci_level
3,1.7648686030428768,0.2036633731459619,KH_RT_Blumen/supersonic/ci_datasets.csv,1.7648686030428768,0.01,ci=0.01,ci_level
3,1.8174273858921164,0.1956664603440239,KH_RT_Blumen/supersonic/ci_datasets.csv,1.8174273858921164,0.01,ci=0.01,ci_level
3,1.8589211618257264,0.1889896303768063,KH_RT_Blumen/supersonic/ci_datasets.csv,1.8589211618257264,0.01,ci=0.01,ci_level
3,1.8948824343015207,0.1836634495617555,KH_RT_Blumen/supersonic/ci_datasets.csv,1.8948824343015207,0.01,ci=0.01,ci_level
3,1.940525587828492,0.1728658979237829,KH_RT_Blumen/supersonic/ci_datasets.csv,1.940525587828492,0.01,ci=0.01,ci_level
3,1.9626556016597512,0.1702257322543424,KH_RT_Blumen/supersonic/ci_datasets.csv,1.9626556016597512,0.01,ci=0.01,ci_level
3,2.002766251728908,0.1593976142989233,KH_RT_Blumen/supersonic/ci_datasets.csv,2.002766251728908,0.01,ci=0.01,ci_level
3,2.037344398340249,0.1526825764348976,KH_RT_Blumen/supersonic/ci_datasets.csv,2.037344398340249,0.01,ci=0.01,ci_level
3,2.076071922544952,0.1432280323697303,KH_RT_Blumen/supersonic/ci_datasets.csv,2.076071922544952,0.01,ci=0.01,ci_level
4,0.970954356846473,0.2586693717857607,KH_RT_Blumen/supersonic/ci_datasets.csv,0.970954356846473,0.05,ci=0.05,ci_level
4,0.9930843706777316,0.2739850072212926,KH_RT_Blumen/supersonic/ci_datasets.csv,0.9930843706777316,0.05,ci=0.05,ci_level
4,1.016597510373444,0.2727336986008269,KH_RT_Blumen/supersonic/ci_datasets.csv,1.016597510373444,0.05,ci=0.05,ci_level
4,1.0484094052558783,0.2660033775780779,KH_RT_Blumen/supersonic/ci_datasets.csv,1.0484094052558783,0.05,ci=0.05,ci_level
4,1.0788381742738589,0.2592654149759673,KH_RT_Blumen/supersonic/ci_datasets.csv,1.0788381742738589,0.05,ci=0.05,ci_level
4,1.107883817427386,0.2511385953248818,KH_RT_Blumen/supersonic/ci_datasets.csv,1.107883817427386,0.05,ci=0.05,ci_level
4,1.1369294605809128,0.2457742066130228,KH_RT_Blumen/supersonic/ci_datasets.csv,1.1369294605809128,0.05,ci=0.05,ci_level
4,1.160442600276625,0.2376168206444909,KH_RT_Blumen/supersonic/ci_datasets.csv,1.160442600276625,0.05,ci=0.05,ci_level
4,1.189488243430152,0.2294900009934053,KH_RT_Blumen/supersonic/ci_datasets.csv,1.189488243430152,0.05,ci=0.05,ci_level
4,1.2213001383125863,0.2199972490314298,KH_RT_Blumen/supersonic/ci_datasets.csv,1.2213001383125863,0.05,ci=0.05,ci_level
4,1.2544951590594744,0.2077497077095895,KH_RT_Blumen/supersonic/ci_datasets.csv,1.2544951590594744,0.05,ci=0.05,ci_level
4,1.2835408022130013,0.199622888058504,KH_RT_Blumen/supersonic/ci_datasets.csv,1.2835408022130013,0.05,ci=0.05,ci_level
4,1.3195020746887969,0.1846281989561602,KH_RT_Blumen/supersonic/ci_datasets.csv,1.3195020746887969,0.05,ci=0.05,ci_level
4,1.3582295988934994,0.1751736548909929,KH_RT_Blumen/supersonic/ci_datasets.csv,1.3582295988934994,0.05,ci=0.05,ci_level
4,1.3914246196403872,0.1629261135691525,KH_RT_Blumen/supersonic/ci_datasets.csv,1.3914246196403872,0.05,ci=0.05,ci_level
4,1.4052558782849238,1.9103948404e-05,KH_RT_Blumen/supersonic/ci_datasets.csv,1.4052558782849238,0.05,ci=0.05,ci_level
4,1.4232365145228216,0.147908499728724,KH_RT_Blumen/supersonic/ci_datasets.csv,1.4232365145228216,0.05,ci=0.05,ci_level
4,1.43015214384509,0.0056815142553663,KH_RT_Blumen/supersonic/ci_datasets.csv,1.43015214384509,0.05,ci=0.05,ci_level
4,1.4508990318118948,0.1383928230286636,KH_RT_Blumen/supersonic/ci_datasets.csv,1.4508990318118948,0.05,ci=0.05,ci_level
4,1.4564315352697097,0.0127327816113035,KH_RT_Blumen/supersonic/ci_datasets.csv,1.4564315352697097,0.05,ci=0.05,ci_level
4,1.4744121715076073,0.1288542215905184,KH_RT_Blumen/supersonic/ci_datasets.csv,1.4744121715076073,0.05,ci=0.05,ci_level
4,1.4896265560165975,0.0239659032728885,KH_RT_Blumen/supersonic/ci_datasets.csv,1.4896265560165975,0.05,ci=0.05,ci_level
4,1.5062240663900417,0.1179802541589296,KH_RT_Blumen/supersonic/ci_datasets.csv,1.5062240663900417,0.05,ci=0.05,ci_level
4,1.5255878284923927,0.1097999434523127,KH_RT_Blumen/supersonic/ci_datasets.csv,1.5255878284923927,0.05,ci=0.05,ci_level
4,1.532503457814661,0.0407773778684578,KH_RT_Blumen/supersonic/ci_datasets.csv,1.532503457814661,0.05,ci=0.05,ci_level
4,1.544951590594744,0.0974759863368561,KH_RT_Blumen/supersonic/ci_datasets.csv,1.544951590594744,0.05,ci=0.05,ci_level
4,1.553250345781466,0.0809472501776668,KH_RT_Blumen/supersonic/ci_datasets.csv,1.553250345781466,0.05,ci=0.05,ci_level
4,1.5546334716459198,0.0588554442432162,KH_RT_Blumen/supersonic/ci_datasets.csv,1.5546334716459198,0.05,ci=0.05,ci_level
4,1.5587828492392806,0.0685468772685939,KH_RT_Blumen/supersonic/ci_datasets.csv,1.5587828492392806,0.05,ci=0.05,ci_level
5,0.9792531120331952,0.2214224035823725,KH_RT_Blumen/supersonic/ci_datasets.csv,0.9792531120331952,0.07,ci=0.07,ci_level
5,0.9875518672199172,0.2352804077546748,KH_RT_Blumen/supersonic/ci_datasets.csv,0.9875518672199172,0.07,ci=0.07,ci_level
5,1.0110650069156293,0.2367915300734356,KH_RT_Blumen/supersonic/ci_datasets.csv,1.0110650069156293,0.07,ci=0.07,ci_level
5,1.049792531120332,0.2300994169474948,KH_RT_Blumen/supersonic/ci_datasets.csv,1.049792531120332,0.07,ci=0.07,ci_level
5,1.0871369294605808,0.2206372313029657,KH_RT_Blumen/supersonic/ci_datasets.csv,1.0871369294605808,0.07,ci=0.07,ci_level
5,1.1272475795297372,0.21119032881716,KH_RT_Blumen/supersonic/ci_datasets.csv,1.1272475795297372,0.07,ci=0.07,ci_level
5,1.1576763485477175,0.2003087198062096,KH_RT_Blumen/supersonic/ci_datasets.csv,1.1576763485477175,0.07,ci=0.07,ci_level
5,1.1936376210235131,0.1853140307038659,KH_RT_Blumen/supersonic/ci_datasets.csv,1.1936376210235131,0.07,ci=0.07,ci_level
5,1.2268326417704012,0.1744477048516388,KH_RT_Blumen/supersonic/ci_datasets.csv,1.2268326417704012,0.07,ci=0.07,ci_level
5,1.26417704011065,0.1636043037374965,KH_RT_Blumen/supersonic/ci_datasets.csv,1.26417704011065,0.07,ci=0.07,ci_level
5,1.2946058091286308,0.1485790483177063,KH_RT_Blumen/supersonic/ci_datasets.csv,1.2946058091286308,0.07,ci=0.07,ci_level
5,1.3360995850622408,0.1308524945935827,KH_RT_Blumen/supersonic/ci_datasets.csv,1.3360995850622408,0.07,ci=0.07,ci_level
5,1.3623789764868603,0.1130418834964811,KH_RT_Blumen/supersonic/ci_datasets.csv,1.3623789764868603,0.07,ci=0.07,ci_level
5,1.3900414937759336,0.1021449913268074,KH_RT_Blumen/supersonic/ci_datasets.csv,1.3900414937759336,0.07,ci=0.07,ci_level
5,1.3928077455048409,0.002712760673376,KH_RT_Blumen/supersonic/ci_datasets.csv,1.3928077455048409,0.07,ci=0.07,ci_level
5,1.4107883817427385,0.0193866868404362,KH_RT_Blumen/supersonic/ci_datasets.csv,1.4107883817427385,0.07,ci=0.07,ci_level
5,1.4260027662517287,0.0401889762576129,KH_RT_Blumen/supersonic/ci_datasets.csv,1.4260027662517287,0.07,ci=0.07,ci_level
5,1.4273858921161826,0.0802518664557591,KH_RT_Blumen/supersonic/ci_datasets.csv,1.4273858921161826,0.07,ci=0.07,ci_level
5,1.432918395573997,0.0637078471378465,KH_RT_Blumen/supersonic/ci_datasets.csv,1.432918395573997,0.07,ci=0.07,ci_level
6,1.0110650069156293,0.1718744030016124,KH_RT_Blumen/supersonic/ci_datasets.csv,1.0110650069156293,0.1,ci=0.10,ci_level
6,1.0428769017980637,0.1679065129180899,KH_RT_Blumen/supersonic/ci_datasets.csv,1.0428769017980637,0.1,ci=0.10,ci_level
6,1.0760719225449515,0.1653274798835424,KH_RT_Blumen/supersonic/ci_datasets.csv,1.0760719225449515,0.1,ci=0.10,ci_level
6,1.1189488243430152,0.1558958605564598,KH_RT_Blumen/supersonic/ci_datasets.csv,1.1189488243430152,0.1,ci=0.10,ci_level
6,1.1507607192254494,0.1422594621856445,KH_RT_Blumen/supersonic/ci_datasets.csv,1.1507607192254494,0.1,ci=0.10,ci_level
6,1.1825726141078838,0.1341479256932823,KH_RT_Blumen/supersonic/ci_datasets.csv,1.1825726141078838,0.1,ci=0.10,ci_level
6,1.211618257261411,0.1191150286941306,KH_RT_Blumen/supersonic/ci_datasets.csv,1.211618257261411,0.1,ci=0.10,ci_level
6,1.2420470262793917,0.1054709887439536,KH_RT_Blumen/supersonic/ci_datasets.csv,1.2420470262793917,0.1,ci=0.10,ci_level
6,1.268326417704011,0.0931852395253051,KH_RT_Blumen/supersonic/ci_datasets.csv,1.268326417704011,0.1,ci=0.10,ci_level
6,1.2959889349930842,0.0809071318860182,KH_RT_Blumen/supersonic/ci_datasets.csv,1.2959889349930842,0.1,ci=0.10,ci_level
6,1.313969571230982,0.0685755331911999,KH_RT_Blumen/supersonic/ci_datasets.csv,1.313969571230982,0.1,ci=0.10,ci_level
6,1.3333333333333337,0.0534891451365168,KH_RT_Blumen/supersonic/ci_datasets.csv,1.3333333333333337,0.1,ci=0.10,ci_level
6,1.3416320885200554,0.0397228399165539,KH_RT_Blumen/supersonic/ci_datasets.csv,1.3416320885200554,0.1,ci=0.10,ci_level
6,1.351313969571231,0.0038647287621406,KH_RT_Blumen/supersonic/ci_datasets.csv,1.351313969571231,0.1,ci=0.10,ci_level
6,1.351313969571231,0.0190580989278864,KH_RT_Blumen/supersonic/ci_datasets.csv,1.351313969571231,0.1,ci=0.10,ci_level
7,0.9598893499308436,0.2931386258911992,KH_RT_Blumen/supersonic/ci_datasets.csv,0.9598893499308436,0.03,ci=0.03,ci_level
7,0.9889349930843708,0.3057300382843126,KH_RT_Blumen/supersonic/ci_datasets.csv,0.9889349930843708,0.03,ci=0.03,ci_level
7,1.0290456431535269,0.2990455667377334,KH_RT_Blumen/supersonic/ci_datasets.csv,1.0290456431535269,0.03,ci=0.03,ci_level
7,1.062240663900415,0.2950853182335725,KH_RT_Blumen/supersonic/ci_datasets.csv,1.062240663900415,0.03,ci=0.03,ci_level
7,1.0982019363762103,0.2883779219489085,KH_RT_Blumen/supersonic/ci_datasets.csv,1.0982019363762103,0.03,ci=0.03,ci_level
7,1.1313969571230982,0.2830364579751344,KH_RT_Blumen/supersonic/ci_datasets.csv,1.1313969571230982,0.03,ci=0.03,ci_level
7,1.164591977869986,0.2735513475925205,KH_RT_Blumen/supersonic/ci_datasets.csv,1.164591977869986,0.03,ci=0.03,ci_level
7,1.197786998616874,0.2654474526795199,KH_RT_Blumen/supersonic/ci_datasets.csv,1.197786998616874,0.03,ci=0.03,ci_level
7,1.2337482710926695,0.2559776254556292,KH_RT_Blumen/supersonic/ci_datasets.csv,1.2337482710926695,0.03,ci=0.03,ci_level
7,1.272475795297372,0.2437606504512353,KH_RT_Blumen/supersonic/ci_datasets.csv,1.272475795297372,0.03,ci=0.03,ci_level
7,1.309820193637621,0.2342984648067063,KH_RT_Blumen/supersonic/ci_datasets.csv,1.309820193637621,0.03,ci=0.03,ci_level
7,1.351313969571231,0.2262404193698754,KH_RT_Blumen/supersonic/ci_datasets.csv,1.351313969571231,0.03,ci=0.03,ci_level
7,1.3914246196403872,0.2140310859448431,KH_RT_Blumen/supersonic/ci_datasets.csv,1.3914246196403872,0.03,ci=0.03,ci_level
7,1.4273858921161826,0.0029038001574166,KH_RT_Blumen/supersonic/ci_datasets.csv,1.4273858921161826,0.03,ci=0.03,ci_level
7,1.428769017980636,0.2059501157699274,KH_RT_Blumen/supersonic/ci_datasets.csv,1.428769017980636,0.03,ci=0.03,ci_level
7,1.460580912863071,0.1923137173991121,KH_RT_Blumen/supersonic/ci_datasets.csv,1.460580912863071,0.03,ci=0.03,ci_level
7,1.4979253112033195,0.0074371671136991,KH_RT_Blumen/supersonic/ci_datasets.csv,1.4979253112033195,0.03,ci=0.03,ci_level
7,1.4979253112033195,0.1814703162849698,KH_RT_Blumen/supersonic/ci_datasets.csv,1.4979253112033195,0.03,ci=0.03,ci_level
7,1.5283540802213,0.0103677127988812,KH_RT_Blumen/supersonic/ci_datasets.csv,1.5283540802213,0.03,ci=0.03,ci_level
7,1.536652835408022,0.1720157722198024,KH_RT_Blumen/supersonic/ci_datasets.csv,1.536652835408022,0.03,ci=0.03,ci_level
7,1.5684647302904566,0.0147329650092081,KH_RT_Blumen/supersonic/ci_datasets.csv,1.5684647302904566,0.03,ci=0.03,ci_level
7,1.5864453665283542,0.1557162834414617,KH_RT_Blumen/supersonic/ci_datasets.csv,1.5864453665283542,0.03,ci=0.03,ci_level
7,1.6141078838174274,0.0218912144762079,KH_RT_Blumen/supersonic/ci_datasets.csv,1.6141078838174274,0.03,ci=0.03,ci_level
7,1.6293222683264177,0.1421410177055394,KH_RT_Blumen/supersonic/ci_datasets.csv,1.6293222683264177,0.03,ci=0.03,ci_level
7,1.6514522821576765,0.0290036144670381,KH_RT_Blumen/supersonic/ci_datasets.csv,1.6514522821576765,0.03,ci=0.03,ci_level
7,1.6804979253112031,0.0360701649816984,KH_RT_Blumen/supersonic/ci_datasets.csv,1.6804979253112031,0.03,ci=0.03,ci_level
7,1.6832641770401109,0.123102022726057,KH_RT_Blumen/supersonic/ci_datasets.csv,1.6832641770401109,0.03,ci=0.03,ci_level
7,1.7081604426002766,0.0403666429777707,KH_RT_Blumen/supersonic/ci_datasets.csv,1.7081604426002766,0.03,ci=0.03,ci_level
7,1.7150760719225449,0.1149904862336948,KH_RT_Blumen/supersonic/ci_datasets.csv,1.7150760719225449,0.03,ci=0.03,ci_level
7,1.7372060857538036,0.0515768399012708,KH_RT_Blumen/supersonic/ci_datasets.csv,1.7372060857538036,0.03,ci=0.03,ci_level
7,1.7413554633471646,0.0999423060758198,KH_RT_Blumen/supersonic/ci_datasets.csv,1.7413554633471646,0.03,ci=0.03,ci_level
7,1.752420470262794,0.0751415602576741,KH_RT_Blumen/supersonic/ci_datasets.csv,1.752420470262794,0.03,ci=0.03,ci_level
