cost_id,Mach,alpha,classical_success,classical_cr,classical_ci,classical_omega_i,classical_residual_norm,classical_delta_kappa,classical_delta_q,classical_parameterization,classical_settings_name,classical_best_seed_index,classical_best_seed_cr,classical_best_seed_ci,classical_n_generic_starts,classical_n_accepted_starts,classical_n_solver_attempts,classical_objective_calls,classical_integration_failures,classical_seconds,status
335,1.594,0.29025,False,0.9051207645029482,6.222494767687838e-06,1.806079106321395e-06,2.7450138649464496e-08,2.7446837808753317e-08,-4.256831859657873e-10,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,0,45,2968,0,254.7579618350137,COMPLETED
336,1.594,0.3057499999999999,False,0.7616696879159707,6.023635755809844e-06,1.8417266323388595e-06,2.8299894770986006e-08,2.2834130136033438e-08,1.6717851087372765e-08,linear_ci,strict_L30,5,0.9,0.002,6,0,45,2837,0,246.99469775694888,COMPLETED
337,1.594,0.32125,False,0.7616686894418938,1.5875716372205828e-05,5.100073884571122e-06,3.0093717578129504e-08,1.8331724469418658e-08,2.3865869262390966e-08,linear_ci,nominal,5,0.9,0.002,6,0,45,2965,0,263.5816064151004,COMPLETED
338,1.594,0.33675,False,0.9051208028368829,6.117507545606161e-06,2.0600706659828748e-06,3.233579570585462e-08,3.228438890784505e-08,1.8226126241684124e-09,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,0,45,2938,0,260.2070255599683,COMPLETED
339,1.594,0.3522499999999999,True,0.9051407511337349,5.030024114964417e-06,1.7718259944962152e-06,3.5144641077549687e-09,2.7658137850824097e-09,-2.1683477744462584e-09,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,1,45,3252,0,283.1115300860256,COMPLETED
