final_reference_id,Mach,alpha,is_anchor,cr_reference,ci_reference,cr_pinn,ci_pinn,cr_abs_error,ci_abs_error,complex_spectral_error,p_rel_l2_core20,p_rel_l2_core40,overlap_error_core20,overlap_error_core40,envelope_rel_l2_core40,phase_rmse_core40,kappa_rel_l2_core40,q_rel_l2_core40,alignment_real,alignment_imag,n_core20,n_core40
M1.050000_a0.05000000,1.05,0.05,False,3.9623304327421566e-10,0.0216720758392142,-0.020493127405643463,0.02547183260321617,0.020493127801876506,0.0037997567640019707,0.02084241921106143,0.2229748624910469,0.6919338557068976,0.025175805236093418,0.15955850770000302,0.06334146881146566,0.7394742976756827,2.191764385550584,2.9078632153684207,0.885565406787196,0.26968619549685746,1601,3201
M1.050000_a0.05500000,1.05,0.055,False,4.874110988424948e-10,0.0242070753369968,-0.017849549651145935,0.026895973831415176,0.017849550138557033,0.0026888984944183764,0.018050944996374756,0.2288970510389125,0.6831905660249609,0.026549364361145633,0.1643152906778429,0.07179416282607387,0.7338109958904449,1.885767331287638,2.5913072189165294,0.8798405714085462,0.26154886522788334,1601,3201
M1.050000_a0.06000000,1.05,0.06,False,4.818920439745717e-10,0.026850382922755,-0.014923125505447388,0.028606919571757317,0.014923125987339431,0.0017565366490023167,0.015026147551295168,0.2399917900393226,0.6822125015822835,0.029225082362692056,0.17423130913682738,0.08148077212893579,0.7362985221294391,1.6631665712120236,2.343964348761099,0.872256551395624,0.252846853235747,1601,3201
M1.050000_a0.06500000,1.05,0.065,False,5.69640621572975e-10,0.0296177538519902,-0.011693283915519714,0.030635086819529533,0.011693284485160335,0.0010173329675393326,0.011737455789809552,0.2555661059632061,0.6894206545239417,0.033208416729435974,0.18908034946662122,0.09230579871768477,0.746357769616749,1.4979283762247673,2.1501714268287513,0.8628150473777179,0.24365278889328257,1601,3201
M1.050000_a0.07000000,1.05,0.07,False,4.743779014405197e-10,0.0325278215395402,-0.008139416575431824,0.033008381724357605,0.008139417049809725,0.00048056018481740237,0.00815359111079069,0.2748138056125934,0.7046823599307209,0.038502536537550536,0.20854720648483338,0.1042411539685965,0.7631047658060587,1.3735146878554687,1.998328781841173,0.851525359690813,0.23403919749317031,1601,3201
M1.050000_a0.07500000,1.05,0.075,False,3.8536165476661847e-10,0.0356029301043054,-0.004243217408657074,0.035749226808547974,0.004243217794018729,0.00014629670424257113,0.0042457390373348905,0.2969565030525001,0.7273422680291731,0.04510899297625015,0.23223493503029136,0.11730758086281556,0.7854449945865983,1.2789782508822853,1.879541369060013,0.8384040687620882,0.224078916807207,1601,3201
M1.050000_a0.08000000,1.05,0.08,True,3.0085735893864327e-10,0.03887030128094,7.5623393058776855e-06,0.038870979100465775,7.562038448518747e-06,6.778195257711728e-07,7.592355682289422e-06,0.3213188014638699,0.7563392725345285,0.05302891922412922,0.2596741387736685,0.13156175504992598,0.8121741787438639,1.206794515095946,1.7868075130632413,0.8234720401965793,0.21384295797352965,1601,3201
M1.050000_a0.08500000,1.05,0.085,False,2.2233667796181407e-10,0.0423637176862112,0.004615157842636108,0.04237459972500801,0.004615157620299431,1.0882038796809768e-05,0.004615170449612482,0.3473493213628229,0.7903602549931262,0.062264190217315885,0.2903319912345024,0.14708915978814344,0.8420580760230686,1.1516088543840692,1.7145184347769842,0.8067530041770788,0.20339969559136856,1601,3201
M1.050000_a0.09000000,1.05,0.09,False,1.56395609562825e-10,0.0461260301076705,0.009568259119987488,0.046245601028203964,0.009568258963591878,0.00011957092053346136,0.009569006050755403,0.3746154250077465,0.8279869867402078,0.07281971367685669,0.3236235800726939,0.16400163795272724,0.8738865122589974,1.1094972003264878,1.65814115651292,0.7882693084073561,0.1928129019311318,1601,3201
M1.050000_a0.09500000,1.05,0.095,False,4.0200318217775485e-10,0.0502130418038415,0.014840200543403625,0.050452541559934616,0.014840200141400443,0.00023949975609311586,0.014842132608556978,0.40278664414202514,0.867804511771498,0.08470610222682762,0.3589220470361727,0.18243997485799016,0.9064945735824935,1.0775108346635645,1.6139956748938256,0.7680363957770445,0.18213975659406498,1601,3201
M1.050000_a0.10000000,1.05,0.1,False,3.017815208068885e-10,0.0546998175409827,0.02038934826850891,0.05494694784283638,0.02038934796672739,0.0002471303018536791,0.020390845590469872,0.43161999135302437,0.9084689649340175,0.09794446785998023,0.395570207918443,0.20258249449957633,0.9387610007160505,1.053392705612569,1.5790895016124429,0.7460561762140988,0.17142763114506793,1601,3201
M1.050000_a0.10500000,1.05,0.105,False,1.861849458323276e-10,0.0596915838649033,0.0261615589261055,0.05966510623693466,0.026161558739920553,2.647762796863934e-05,0.026161572138675006,0.46095005555378904,0.9487388990678463,0.11257392066439753,0.43289046761618444,0.22466364219874774,0.9695824240335579,1.0353879944735584,1.5509802829118524,0.7223016602422997,0.16070911335413057,1601,3201
M1.050000_a0.11000000,1.05,0.11,False,1.3408725151546628e-10,0.0653440616983339,0.032094426453113556,0.06453157216310501,0.03209442631902631,0.0008124895352288886,0.03210470900027385,0.4906879126940654,0.9874809579593057,0.12866460399227375,0.47019219187313843,0.24901165023163085,0.9978192355073943,1.02211667252329,1.5276483598722066,0.6966941199513071,0.14999373313898354,1601,3201
