final_reference_id,Mach,alpha,is_anchor,cr_reference,ci_reference,cr_pinn,ci_pinn,cr_abs_error,ci_abs_error,complex_spectral_error,p_rel_l2_core20,p_rel_l2_core40,overlap_error_core20,overlap_error_core40,envelope_rel_l2_core40,phase_rmse_core40,kappa_rel_l2_core40,q_rel_l2_core40,alignment_real,alignment_imag,n_core20,n_core40
M1.000000_a0.05000000,1.0,0.05,False,-2.1381009935921505e-07,0.0025771484770576,0.013366349041461945,0.0049306126311421394,0.013366562851561304,0.0023534641540845394,0.013572169907177686,0.36017242633074964,0.6949435308553275,0.06711424959375645,0.23235649108330536,0.06490881452339427,0.7377175245116245,3.23933755382006,14.071199646131374,0.9039420654921191,0.05607001823763011,1601,3201
M1.000000_a0.05500000,1.0,0.055,False,-1.963662682691355e-07,0.0031382028597574,0.011269539594650269,0.005117300897836685,0.011269735960918537,0.0019790980380792853,0.01144219286995066,0.3395129570701632,0.6526041431073301,0.05939862216692804,0.20124709348122982,0.06501736715839969,0.6781348489324202,2.7222577552961247,10.712101529774225,0.9074672674997397,0.05044015336363031,1601,3201
M1.000000_a0.06000000,1.0,0.06,False,-5.2656520336501e-08,0.0037616026999093,0.009134404361248016,0.0053491415455937386,0.009134457017768353,0.0015875388456844386,0.009271385257663205,0.3183575437864064,0.6077709990360366,0.052029286151578424,0.17140612200306482,0.06867235808847345,0.6181269713359578,2.3411814404861735,8.229867957226375,0.910102738567461,0.04479924847401136,1601,3201
M1.000000_a0.06500000,1.0,0.065,False,5.318523598496773e-08,0.0044499855836279,0.006944745779037476,0.0056349895894527435,0.00694469259380149,0.0011850040058248431,0.00704506846781649,0.2967671489193499,0.5607043784019898,0.04505012732485225,0.14320749510604613,0.07566363262652848,0.557833189409223,2.0532056972209567,6.35725766973719,0.9118039520603388,0.03918827603059271,1601,3201
M1.000000_a0.07000000,1.0,0.07,False,2.448412287104524e-08,0.0052061575793201,0.004690483212471008,0.005985615309327841,0.004690458728348138,0.0007794577300077408,0.004754782585482332,0.2748243896106839,0.511773482005431,0.03850556170349351,0.11701132715781948,0.08544327829591779,0.49740448860207376,1.8312336381533152,4.9211874547986625,0.9125296271910065,0.03365131334410222,1601,3201
M1.000000_a0.07500000,1.0,0.075,False,-9.544762484683384e-09,0.0060334923763868,0.0023701563477516174,0.006414021365344524,0.002370165892514102,0.0003805289889577245,0.0024005184168163257,0.2526404559239633,0.4615042679171751,0.032439769300879995,0.09315950386216754,0.09741063662043321,0.43700602426941076,1.6575216401636121,3.805942746109175,0.9122415585759667,0.028235941738602187,1601,3201
M1.000000_a0.08000000,1.0,0.08,True,-9.711206350131143e-09,0.0069360107429715,-6.839632987976074e-06,0.006935689598321915,6.829921781625943e-06,3.211446495850201e-07,6.837467764390965e-06,0.23037089336909616,0.41066808322883475,0.026897101284595104,0.07197378358622464,0.11106881557011229,0.37683168478143286,1.5200895401827454,2.932545614405092,0.9109043546326561,0.022992738516139758,1601,3201
M1.000000_a0.08500000,1.0,0.085,False,-3.258289311069424e-09,0.0079182452555799,-0.002418793737888336,0.007568821776658297,0.002418790479599025,0.0003494234789216035,0.0024438993743238608,0.20823950585657947,0.36044047231412996,0.021922135921373487,0.053753374078598926,0.12605269980929767,0.3171314580040179,1.4106110783776828,2.246661926193708,0.9084867897462834,0.017975021700677177,1601,3201
M1.000000_a0.09000000,1.0,0.09,False,1.4646562006685288e-10,0.0089853661922371,-0.0048312172293663025,0.008334413170814514,0.0048312173758319225,0.0006509530214225852,0.004874874477218822,0.18657918669731724,0.3126855773593347,0.01756007456365616,0.038772503641091416,0.14210541864703408,0.25827288601735887,1.3231079006523014,1.711430565552184,0.904960151057505,0.013239455826016844,1601,3201
M1.000000_a0.09500000,1.0,0.095,False,8.092975981496505e-10,0.0101433175874361,-0.00719790905714035,0.00925618875771761,0.007197909866437949,0.000887128829718491,0.007252372301935586,0.16589637302946217,0.27042082195516415,0.01385680886817009,0.027277056083881646,0.1590470122783894,0.20089978351077753,1.2531511628952599,1.3035083891155355,0.9002995696472672,0.00884595567315782,1601,3201
