benchmark_id,mach_index,alpha_index,Mach,alpha,primary_chart,cost_id
180,9,0,1.342,0.05775,C10,180
181,9,1,1.342,0.07325,C10,181
182,9,2,1.342,0.08875,C10,182
183,9,3,1.342,0.10425,C10,183
184,9,4,1.342,0.11975,C11,184
