final_reference_id,Mach,alpha,is_anchor,cr_reference,ci_reference,cr_pinn,ci_pinn,cr_abs_error,ci_abs_error,complex_spectral_error,p_rel_l2_core20,p_rel_l2_core40,overlap_error_core20,overlap_error_core40,envelope_rel_l2_core40,phase_rmse_core40,kappa_rel_l2_core40,q_rel_l2_core40,alignment_real,alignment_imag,n_core20,n_core40
M1.200000_a0.05000000,1.2,0.05,False,0.0587939705593892,0.1408414697456862,0.10037820041179657,0.15702176094055176,0.04158422985240737,0.016180291194865554,0.04462118326051531,0.35758968061536756,0.6481042792091541,0.06612119613014089,0.18073060162831023,0.19732163554712095,0.6141454847448179,1.257937804681862,1.1320208505363665,0.7675384749233213,-0.3009014532754239,1601,3201
M1.200000_a0.05500000,1.2,0.055,False,0.0778458489605059,0.1382418349818659,0.10437945276498795,0.15197844803333282,0.02653360380448204,0.013736613051466923,0.02987853190802646,0.32819984226507604,0.6072040927699753,0.055391687768321596,0.14847469093086174,0.22433006572524194,0.5520192019398338,1.2011199253157583,0.9624066486918952,0.7703547928547501,-0.2938894580899674,1601,3201
M1.200000_a0.06000000,1.2,0.06,False,0.0926568629074388,0.1356419301356869,0.10907797515392303,0.14672349393367767,0.016421112246484237,0.011081563797990773,0.01981045137346886,0.30238265417690546,0.5745642840898357,0.04681338109847044,0.123809370560231,0.25055874264657124,0.497094658957634,1.1570327310009947,0.8314980443545549,0.7715806107706706,-0.28588956315277586,1601,3201
M1.200000_a0.06500000,1.2,0.065,False,0.1050524247378762,0.1330421441116264,0.11446486413478851,0.14133593440055847,0.009412439396912317,0.008293790288932068,0.012545157342868641,0.2807145249426879,0.5512736102455837,0.040208691701054455,0.10638350443232425,0.27563216215371655,0.44948368052984483,1.1227011236819862,0.7296785096656722,0.7715887250947697,-0.2764826029671276,1601,3201
M1.200000_a0.07000000,1.2,0.07,False,0.1158243946165708,0.1304428119843612,0.12048964202404022,0.13590198755264282,0.004665247407469417,0.005459175568281627,0.007181025780361963,0.26395343986485836,0.5379046199436102,0.03546457733087438,0.09576279996847858,0.29930983036349695,0.4095328302790371,1.0959249928690273,0.6508367471605783,0.7705334348810623,-0.2655955558385185,1601,3201
M1.200000_a0.07500000,1.2,0.075,False,0.1254037605689256,0.1278442189910901,0.12706157565116882,0.13051004707813263,0.0016578150822432192,0.002665828087042521,0.00313926587542022,0.25281309342559183,0.5343246006568906,0.032484863274696685,0.09141706243627856,0.32145111508863095,0.3776737703249551,1.0750700071542458,0.5905923118528017,0.7684972403958991,-0.25327378915804555,1601,3201
M1.200000_a0.08000000,1.2,0.08,True,0.1340569456428095,0.1252466098615217,0.13405536115169525,0.1252465546131134,1.58449111425929e-06,5.524840829274069e-08,1.5854540289095512e-06,0.24775663079410074,0.539700809755849,0.031177698492878325,0.09273601864135506,0.341984010807568,0.35429704559428893,1.058903352988264,0.5455407794077547,0.765528843102326,-0.23961669698778904,1601,3201
M1.200000_a0.08500000,1.2,0.085,False,0.1419628164889307,0.1226501948965649,0.14132148027420044,0.12019168585538864,0.0006413362147302537,0.0024585090411762545,0.0025407831166531936,0.24882415881129413,0.5526848178638859,0.03145132389133287,0.0990521640234765,0.36088463958626577,0.3395959618949043,1.046477935389104,0.5128683127377799,0.7616587792130807,-0.22475452128463352,1601,3201
M1.200000_a0.09000000,1.2,0.09,False,0.1492486582237698,0.1200551554586059,0.14869913458824158,0.1154155284166336,0.0005495236355282096,0.004639627041972294,0.004672056861234109,0.255579983951164,0.5716824631300145,0.03321208540677145,0.1096637909381708,0.3781644429645533,0.33341074319221387,1.03705179306008,0.49015595705619547,0.7569104104505161,-0.20883844374591565,1601,3201
M1.200000_a0.09500000,1.2,0.095,False,0.1560090651493015,0.1174616483235438,0.15603017807006836,0.11097465455532074,2.1112920766869214e-05,0.006486993768223065,0.00648702812575899,0.2672152973146537,0.5951006770140813,0.03636314678140251,0.12385693656925678,0.39386178469511474,0.33515391020828217,1.0300332869395519,0.47529895878099176,0.7513029274879698,-0.19203453304488038,1601,3201
M1.200000_a0.10000000,1.2,0.1,False,0.1623167383142573,0.1148698095470125,0.1631716936826706,0.10690956562757492,0.0008549553684132905,0.007960243919437573,0.008006024727598683,0.28273958556074374,0.6215062152957539,0.04080329089548096,0.1409250545024635,0.4080362545399116,0.343869632276886,1.0249417168561386,0.4664835132760582,0.7448571811084992,-0.1745214714324691,1601,3201
M1.200000_a0.10500000,1.2,0.105,False,0.1682290694117941,0.1122797576975727,0.17000512778759003,0.10324364900588989,0.0017760583757959192,0.00903610869168281,0.009208997971665562,0.3011564599914355,0.6496899696730131,0.04642525903554551,0.16018462348443185,0.42076466152169556,0.35839327742928784,1.0213792712918601,0.4621782309642998,0.7376018463384002,-0.15648902553630936,1601,3201
M1.200000_a0.11000000,1.2,0.11,False,0.1737923655519355,0.1096915966196238,0.1764412373304367,0.09998386353254318,0.002648871778501205,0.009707733087080617,0.010062634018433736,0.32156845843869236,0.6786672088591833,0.05311366757283664,0.18098686467588154,0.4321381264621155,0.3775245200675956,1.019010548707957,0.4611200699513603,0.7295739657087307,-0.13813700124355963,1601,3201
M1.200000_a0.11500000,1.2,0.115,False,0.1790446749180525,0.1071054177329335,0.1824207752943039,0.09712257236242294,0.003376100376251384,0.009982845370510557,0.010538275733821392,0.3432125144038293,0.707642945215155,0.06074222390410733,0.20272426569851187,0.442259770255802,0.4001408328283915,1.0175465221725517,0.4622844575295611,0.7208287836433364,-0.11967484439979316,1601,3201
M1.200000_a0.12000000,1.2,0.12,False,0.184017742417762,0.1045213020226926,0.18791238963603973,0.09464020282030106,0.0038946472182777303,0.009881099202391538,0.010620941502632484,0.3654531014696206,0.7359667016101394,0.0691702461640824,0.2248320330753708,0.45124271534271265,0.4252371241731627,1.016733962379938,0.46484789795836146,0.7114409533393482,-0.10132110936704171,1601,3201
M1.200000_a0.12500000,1.2,0.125,False,0.1887384029685804,0.1019393220463928,0.1929084211587906,0.09250796586275101,0.0041700181902101785,0.009431356183641798,0.010312106049173571,0.3877573164158332,0.7630881531603745,0.078238499629112,0.2467842716017148,0.4592082007448441,0.4519106554602031,1.0163460074513957,0.46814471616379055,0.7015117889760961,-0.08330292417419664,1601,3201
M1.200000_a0.13000000,1.2,0.13,False,0.1932295994077387,0.0993595427438833,0.19742006063461304,0.09069039672613144,0.004190461226874331,0.008669146017751858,0.009628813944149094,0.4096662919208435,0.7885200114984515,0.08776454285977975,0.268085382363239,0.46628342930944033,0.4793189952031965,1.016176210318312,0.4716269586177076,0.6911740578478799,-0.06585478197888975,1601,3201
M1.200000_a0.13500000,1.2,0.135,False,0.1975111409686433,0.0967820232804793,0.20147283375263214,0.0891471579670906,0.003961692783988835,0.0076348653133886946,0.00860152184606277,0.4307695164757586,0.81181018491931,0.0975380209254012,0.28825806203951454,0.4725990056715835,0.506630840843924,1.0160354099071411,0.4748294536246262,0.6805975664888154,-0.049217372047990156,1601,3201
M1.200000_a0.14000000,1.2,0.14,False,0.20160028025262,0.094206817652732,0.2051025629043579,0.08783445507287979,0.003502282651737909,0.006372362579852214,0.007271381479592794,0.45068431979671003,0.8325227025372798,0.10731660489881578,0.30682943227930526,0.4782857978322708,0.5329805070294615,1.0157500731675793,0.47734140318248164,0.6699909804706883,-0.03363499663359033,1601,3201
M1.200000_a0.14500000,1.2,0.145,False,0.2055121596598169,0.091633975727477,0.20835217833518982,0.08670584112405777,0.002840018675372924,0.004928134603419232,0.005687900908585258,0.4690415487413279,0.8502263579107642,0.11682389889992151,0.32331820175453563,0.4834711366613219,0.5574320028446377,1.0151641952441257,0.4787866995310724,0.659604733801556,-0.01935335822647218,1601,3201
M1.200000_a0.15000000,1.2,0.15,False,0.2092601600195139,0.089063544049155,0.21126936376094818,0.0857127234339714,0.00200920374143429,0.003350820615183589,0.003907031925865577,0.48547790863053975,0.8644899631067148,0.12575106506686728,0.3372268511877674,0.4882747031332712,0.5789581472866536,1.0141434400055607,0.47881175500816975,0.6497264111426537,-0.006615922295545334,1601,3201
M1.200000_a0.15500000,1.2,0.155,False,0.2128561788956414,0.0864955663967861,0.2139047086238861,0.08480474352836609,0.001048529728244707,0.001690822868420011,0.0019895468236221514,0.49963497012197056,0.8748817573081016,0.13376394866571295,0.3480425696612325,0.49280483382944984,0.5964375231099869,1.0125837774665818,0.4770827749326903,0.6406730377781941,0.004339979663232536,1601,3201
M1.200000_a0.16000000,1.2,0.16,True,0.2163108523694062,0.0839300841651744,0.21631062030792236,0.08393007516860962,2.3206148383470016e-07,8.996564784813366e-09,2.3223580787098733e-07,0.5111672769574634,0.880973626179824,0.14051875240474743,0.3552532588539148,0.49715559038793766,0.6086772071361907,1.0104213175446635,0.4732923444994042,0.6327716544804349,0.013287063996566248,1601,3201
M1.200000_a0.16500000,1.2,0.165,False,0.2196337386512064,0.0813671371952737,0.21854029595851898,0.0830359160900116,0.0010934426926874075,0.0016687788947378907,0.0019951039876944018,0.5197600387635646,0.8823509922057201,0.14568770223969152,0.3583828242124625,0.5014056024280202,0.6144655000683235,1.0076457096098763,0.4671760306782138,0.6263332898328446,0.020013226718193822,1601,3201
M1.200000_a0.17000000,1.2,0.17,False,0.2228334640401218,0.0788067637074469,0.22064703702926636,0.08206913620233536,0.0021864270108554462,0.003262372494888463,0.0039272811675767575,0.5251586441657153,0.8786355827133902,0.1489956530909915,0.3570507438451638,0.5056185166328651,0.6126621302789133,1.0043114565035292,0.4585379705831983,0.6216159700123819,0.024329294528341032,1601,3201
M1.200000_a0.17500000,1.2,0.175,False,0.2259178475800821,0.0762490007480093,0.22268345952033997,0.08097729086875916,0.0032343880597421326,0.004728290120749851,0.005728699118210269,0.5272095098138851,0.8695279152471336,0.15026466899286672,0.35105294051449776,0.5098440856338391,0.60232128834812,1.0005461350973701,0.44728217593231384,0.6187813064523531,0.026081128749798635,1601,3201
M1.200000_a0.18000000,1.2,0.18,False,0.2288940030156143,0.0736938845202286,0.2247006893157959,0.07970988005399704,0.004193313699818402,0.006015995533768442,0.00733321771444204,0.5259113424665018,0.854883683255827,0.14946060651779225,0.34045746962800993,0.5141177043639176,0.5828439764411643,0.9965483067300398,0.43344470352551234,0.6178538132677577,0.0251706770929001,1601,3201
M1.200000_a0.18500000,1.2,0.185,False,0.2317684249564779,0.0711414505629227,0.2267473340034485,0.07821992039680481,0.005021090953029411,0.007078469833882106,0.008678484288617038,0.5214686856390837,0.8348274856803249,0.14672957985299429,0.3256924528938434,0.5184568580761356,0.5541366458128819,0.9925741313707773,0.4172172955141574,0.6186836379932056,0.0215872404491017,1601,3201
M1.200000_a0.18750000,1.2,0.1875,False,0.2331693643567388,0.0698662503663249,0.22779588401317596,0.07737819850444794,0.005373480343562831,0.007511948138123031,0.009235997825492717,0.5181992835886438,0.8229160917494196,0.14474009652725095,0.3169914957358927,0.5206499967895323,0.5364644275375466,0.9906844404992443,0.40831167758043474,0.6196605495001428,0.018823373035823213,1601,3201
M1.200000_a0.19000000,1.2,0.19,False,0.2345470619404851,0.0685917338335152,0.2288682460784912,0.07646575570106506,0.005678815861993897,0.00787402186754986,0.009708201170406744,0.5143339365108903,0.8098897077848136,0.14241000370036228,0.3075927046633312,0.5228547173825288,0.5167442872382729,0.9889071852734879,0.3989526897178647,0.6209409141767377,0.015447099747025902,1601,3201
