status,Mach,target_ci,alpha_blumen,alpha_classical,classical_cr,classical_ci,residual_norm,accepted,ci_at_blumen_alpha,delta_ci_at_blumen_alpha,delta_alpha,solver_workdir,curve_key,curve_label,curve_id_key,n_raw_points
no_bracket,1.3748271092669433,0.01,0.2774752985947136,,,,,False,,,,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/blumen_true_classical_isolines_v1/positive/curve_000/_solver_runs/M1.374827_a0.27747530_8e641438,3__ci=0.01__ci_0.01,ci=0.01,3,1
no_bracket,1.4135546334716458,0.01,0.2680207545295462,,,,,False,,,,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/blumen_true_classical_isolines_v1/positive/curve_000/_solver_runs/M1.413555_a0.26802075_7139812d,3__ci=0.01__ci_0.01,ci=0.01,3,1
no_bracket,1.4564315352697097,0.01,0.2613515661416902,,,,,False,,,,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/blumen_true_classical_isolines_v1/positive/curve_000/_solver_runs/M1.456432_a0.26135157_281bac91,3__ci=0.01__ci_0.01,ci=0.01,3,1
no_bracket,1.4923928077455049,0.01,0.2532629543874128,,,,,False,,,,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/blumen_true_classical_isolines_v1/positive/curve_000/_solver_runs/M1.492393_a0.25326295_ba9c8860,3__ci=0.01__ci_0.01,ci=0.01,3,1
no_bracket,1.536652835408022,0.01,0.2438389766396919,,,,,False,,,,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/blumen_true_classical_isolines_v1/positive/curve_000/_solver_runs/M1.536653_a0.24383898_744ce861,3__ci=0.01__ci_0.01,ci=0.01,3,1
no_bracket,1.5656984785615489,0.01,0.238474587927833,,,,,False,,,,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/blumen_true_classical_isolines_v1/positive/curve_000/_solver_runs/M1.565698_a0.23847459_12461d1e,3__ci=0.01__ci_0.01,ci=0.01,3,1
no_bracket,1.6293222683264177,0.01,0.2277763768215615,,,,,False,,,,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/blumen_true_classical_isolines_v1/positive/curve_000/_solver_runs/M1.629322_a0.22777638_49b5dce4,3__ci=0.01__ci_0.01,ci=0.01,3,1
no_bracket,1.6694329183955738,0.01,0.2210919052749823,,,,,False,,,,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/blumen_true_classical_isolines_v1/positive/curve_000/_solver_runs/M1.669433_a0.22109191_ee5fb74b,3__ci=0.01__ci_0.01,ci=0.01,3,1
no_bracket,1.7081604426002766,0.01,0.2130185766794282,,,,,False,,,,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/blumen_true_classical_isolines_v1/positive/curve_000/_solver_runs/M1.708160_a0.21301858_28b83056,3__ci=0.01__ci_0.01,ci=0.01,3,1
no_bracket,1.7648686030428768,0.01,0.2036633731459619,,,,,False,,,,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/blumen_true_classical_isolines_v1/positive/curve_000/_solver_runs/M1.764869_a0.20366337_98607d1f,3__ci=0.01__ci_0.01,ci=0.01,3,1
no_bracket,1.8174273858921164,0.01,0.1956664603440239,,,,,False,,,,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/blumen_true_classical_isolines_v1/positive/curve_000/_solver_runs/M1.817427_a0.19566646_ec02d66d,3__ci=0.01__ci_0.01,ci=0.01,3,1
no_bracket,1.8589211618257264,0.01,0.1889896303768063,,,,,False,,,,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/blumen_true_classical_isolines_v1/positive/curve_000/_solver_runs/M1.858921_a0.18898963_c0cbf791,3__ci=0.01__ci_0.01,ci=0.01,3,1
no_bracket,1.8948824343015207,0.01,0.1836634495617555,,,,,False,,,,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/blumen_true_classical_isolines_v1/positive/curve_000/_solver_runs/M1.894882_a0.18366345_8cfad532,3__ci=0.01__ci_0.01,ci=0.01,3,1
no_bracket,1.940525587828492,0.01,0.1728658979237829,,,,,False,,,,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/blumen_true_classical_isolines_v1/positive/curve_000/_solver_runs/M1.940526_a0.17286590_24005964,3__ci=0.01__ci_0.01,ci=0.01,3,1
no_bracket,1.9626556016597512,0.01,0.1702257322543424,,,,,False,,,,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/blumen_true_classical_isolines_v1/positive/curve_000/_solver_runs/M1.962656_a0.17022573_52cb7f02,3__ci=0.01__ci_0.01,ci=0.01,3,1
no_bracket,2.002766251728908,0.01,0.1593976142989233,,,,,False,,,,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/blumen_true_classical_isolines_v1/positive/curve_000/_solver_runs/M2.002766_a0.15939761_45ca1f65,3__ci=0.01__ci_0.01,ci=0.01,3,1
no_bracket,2.037344398340249,0.01,0.1526825764348976,,,,,False,,,,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/blumen_true_classical_isolines_v1/positive/curve_000/_solver_runs/M2.037344_a0.15268258_58154aba,3__ci=0.01__ci_0.01,ci=0.01,3,1
no_bracket,2.076071922544952,0.01,0.1432280323697303,,,,,False,,,,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/blumen_true_classical_isolines_v1/positive/curve_000/_solver_runs/M2.076072_a0.14322803_966fe422,3__ci=0.01__ci_0.01,ci=0.01,3,1
no_bracket,1.0290456431535269,0.03,0.2990455667377334,,,,,False,,,,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/blumen_true_classical_isolines_v1/positive/curve_001/_solver_runs/M1.029046_a0.29904557_5373ebc6,7__ci=0.03__ci_0.03,ci=0.03,7,1
no_bracket,1.062240663900415,0.03,0.2950853182335725,,,,,False,,,,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/blumen_true_classical_isolines_v1/positive/curve_001/_solver_runs/M1.062241_a0.29508532_2d184de2,7__ci=0.03__ci_0.03,ci=0.03,7,1
no_bracket,1.0982019363762103,0.03,0.2883779219489085,,,,,False,,,,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/blumen_true_classical_isolines_v1/positive/curve_001/_solver_runs/M1.098202_a0.28837792_6442ac56,7__ci=0.03__ci_0.03,ci=0.03,7,1
no_bracket,1.1313969571230982,0.03,0.2830364579751344,,,,,False,,,,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/blumen_true_classical_isolines_v1/positive/curve_001/_solver_runs/M1.131397_a0.28303646_e707dd16,7__ci=0.03__ci_0.03,ci=0.03,7,1
no_bracket,1.164591977869986,0.03,0.2735513475925205,,,,,False,,,,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/blumen_true_classical_isolines_v1/positive/curve_001/_solver_runs/M1.164592_a0.27355135_e98adc8b,7__ci=0.03__ci_0.03,ci=0.03,7,1
no_bracket,1.197786998616874,0.03,0.2654474526795199,,,,,False,,,,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/blumen_true_classical_isolines_v1/positive/curve_001/_solver_runs/M1.197787_a0.26544745_5b0a46f9,7__ci=0.03__ci_0.03,ci=0.03,7,1
no_bracket,1.2337482710926695,0.03,0.2559776254556292,,,,,False,,,,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/blumen_true_classical_isolines_v1/positive/curve_001/_solver_runs/M1.233748_a0.25597763_3e8039eb,7__ci=0.03__ci_0.03,ci=0.03,7,1
no_bracket,1.272475795297372,0.03,0.2437606504512353,,,,,False,,,,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/blumen_true_classical_isolines_v1/positive/curve_001/_solver_runs/M1.272476_a0.24376065_ca6a45e9,7__ci=0.03__ci_0.03,ci=0.03,7,1
no_bracket,1.309820193637621,0.03,0.2342984648067063,,,,,False,,,,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/blumen_true_classical_isolines_v1/positive/curve_001/_solver_runs/M1.309820_a0.23429846_9ee8366a,7__ci=0.03__ci_0.03,ci=0.03,7,1
no_bracket,1.351313969571231,0.03,0.2262404193698754,,,,,False,,,,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/blumen_true_classical_isolines_v1/positive/curve_001/_solver_runs/M1.351314_a0.22624042_600bf035,7__ci=0.03__ci_0.03,ci=0.03,7,1
no_bracket,1.3914246196403872,0.03,0.2140310859448431,,,,,False,,,,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/blumen_true_classical_isolines_v1/positive/curve_001/_solver_runs/M1.391425_a0.21403109_fd0739be,7__ci=0.03__ci_0.03,ci=0.03,7,1
no_bracket,1.4273858921161826,0.03,0.0029038001574166,,,,,False,,,,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/blumen_true_classical_isolines_v1/positive/curve_001/_solver_runs/M1.427386_a0.00290380_eaa02c73,7__ci=0.03__ci_0.03,ci=0.03,7,1
no_bracket,1.428769017980636,0.03,0.2059501157699274,,,,,False,,,,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/blumen_true_classical_isolines_v1/positive/curve_001/_solver_runs/M1.428769_a0.20595012_11422a4e,7__ci=0.03__ci_0.03,ci=0.03,7,1
no_bracket,1.460580912863071,0.03,0.1923137173991121,,,,,False,,,,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/blumen_true_classical_isolines_v1/positive/curve_001/_solver_runs/M1.460581_a0.19231372_ed7edb04,7__ci=0.03__ci_0.03,ci=0.03,7,1
no_bracket,1.4979253112033195,0.03,0.0944537416993344,,,,,False,,,,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/blumen_true_classical_isolines_v1/positive/curve_001/_solver_runs/M1.497925_a0.09445374_aae67092,7__ci=0.03__ci_0.03,ci=0.03,7,2
no_bracket,1.5283540802213,0.03,0.0103677127988812,,,,,False,,,,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/blumen_true_classical_isolines_v1/positive/curve_001/_solver_runs/M1.528354_a0.01036771_d3dff4e5,7__ci=0.03__ci_0.03,ci=0.03,7,1
no_bracket,1.536652835408022,0.03,0.1720157722198024,,,,,False,,,,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/blumen_true_classical_isolines_v1/positive/curve_001/_solver_runs/M1.536653_a0.17201577_5abc7827,7__ci=0.03__ci_0.03,ci=0.03,7,1
no_bracket,1.5684647302904566,0.03,0.0147329650092081,,,,,False,,,,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/blumen_true_classical_isolines_v1/positive/curve_001/_solver_runs/M1.568465_a0.01473297_ea887e99,7__ci=0.03__ci_0.03,ci=0.03,7,1
no_bracket,1.5864453665283542,0.03,0.1557162834414617,,,,,False,,,,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/blumen_true_classical_isolines_v1/positive/curve_001/_solver_runs/M1.586445_a0.15571628_42ee0e16,7__ci=0.03__ci_0.03,ci=0.03,7,1
no_bracket,1.6141078838174274,0.03,0.0218912144762079,,,,,False,,,,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/blumen_true_classical_isolines_v1/positive/curve_001/_solver_runs/M1.614108_a0.02189121_a4f0a411,7__ci=0.03__ci_0.03,ci=0.03,7,1
no_bracket,1.6293222683264177,0.03,0.1421410177055394,,,,,False,,,,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/blumen_true_classical_isolines_v1/positive/curve_001/_solver_runs/M1.629322_a0.14214102_3c9bdc08,7__ci=0.03__ci_0.03,ci=0.03,7,1
no_bracket,1.6514522821576765,0.03,0.0290036144670381,,,,,False,,,,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/blumen_true_classical_isolines_v1/positive/curve_001/_solver_runs/M1.651452_a0.02900361_1812e360,7__ci=0.03__ci_0.03,ci=0.03,7,1
no_bracket,1.6804979253112031,0.03,0.0360701649816984,,,,,False,,,,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/blumen_true_classical_isolines_v1/positive/curve_001/_solver_runs/M1.680498_a0.03607016_3ad793ec,7__ci=0.03__ci_0.03,ci=0.03,7,1
no_bracket,1.6832641770401109,0.03,0.123102022726057,,,,,False,,,,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/blumen_true_classical_isolines_v1/positive/curve_001/_solver_runs/M1.683264_a0.12310202_b7e040ee,7__ci=0.03__ci_0.03,ci=0.03,7,1
no_bracket,1.7081604426002766,0.03,0.0403666429777707,,,,,False,,,,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/blumen_true_classical_isolines_v1/positive/curve_001/_solver_runs/M1.708160_a0.04036664_54311b2f,7__ci=0.03__ci_0.03,ci=0.03,7,1
no_bracket,1.7150760719225449,0.03,0.1149904862336948,,,,,False,,,,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/blumen_true_classical_isolines_v1/positive/curve_001/_solver_runs/M1.715076_a0.11499049_b470c15d,7__ci=0.03__ci_0.03,ci=0.03,7,1
no_bracket,1.7372060857538036,0.03,0.0515768399012708,,,,,False,,,,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/blumen_true_classical_isolines_v1/positive/curve_001/_solver_runs/M1.737206_a0.05157684_fae37ec2,7__ci=0.03__ci_0.03,ci=0.03,7,1
no_bracket,1.7413554633471646,0.03,0.0999423060758198,,,,,False,,,,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/blumen_true_classical_isolines_v1/positive/curve_001/_solver_runs/M1.741355_a0.09994231_1a192e69,7__ci=0.03__ci_0.03,ci=0.03,7,1
no_bracket,1.752420470262794,0.03,0.0751415602576741,,,,,False,,,,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/blumen_true_classical_isolines_v1/positive/curve_001/_solver_runs/M1.752420_a0.07514156_07744437,7__ci=0.03__ci_0.03,ci=0.03,7,1
converged_center,1.016597510373444,0.05,0.2727336986008269,0.2727336986008269,0.1453818599713128,0.0498542384227711,6.166746767119571e-15,True,0.0498542384227711,-0.0001457615772288,0.0,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/blumen_true_classical_isolines_v1/positive/curve_002/_solver_runs/M1.016598_a0.27273370_120b47fb,4__ci=0.05__ci_0.05,ci=0.05,4,1
converged_root,1.0484094052558783,0.05,0.2660033775780779,0.2674227778513534,0.1703691997393783,0.0499999999999149,9.989501811720957e-14,True,0.0508214572973079,0.0008214572973079,0.0014194002732754,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/blumen_true_classical_isolines_v1/positive/curve_002/_solver_runs/M1.048409_a0.26742278_9699ad60,4__ci=0.05__ci_0.05,ci=0.05,4,1
converged_root,1.0788381742738589,0.05,0.2592654149759673,0.2605855095597311,0.1903521998992943,0.0500000145803197,1.0149159315896144e-13,True,0.050747492279555,0.000747492279555,0.0013200945837638,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/blumen_true_classical_isolines_v1/positive/curve_002/_solver_runs/M1.078838_a0.26058551_a231363d,4__ci=0.05__ci_0.05,ci=0.05,4,1
converged_root,1.107883817427386,0.05,0.2511385953248818,0.2531236226621631,0.2072511448837984,0.0500001263295587,3.7275800213738756e-14,True,0.0510980639113701,0.0010980639113701,0.0019850273372813,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/blumen_true_classical_isolines_v1/positive/curve_002/_solver_runs/M1.107884_a0.25312362_8970afc5,4__ci=0.05__ci_0.05,ci=0.05,4,1
converged_center,1.1369294605809128,0.05,0.2457742066130228,0.2457742066130228,0.2229532370420378,0.0496453444041711,2.6927688304344154e-14,True,0.0496453444041711,-0.0003546555958288,0.0,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/blumen_true_classical_isolines_v1/positive/curve_002/_solver_runs/M1.136929_a0.24577421_896c8f93,4__ci=0.05__ci_0.05,ci=0.05,4,1
converged_center,1.160442600276625,0.05,0.2376168206444909,0.2376168206444909,0.2339567934946766,0.0503939592271249,3.522252962526229e-15,True,0.0503939592271249,0.0003939592271248,0.0,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/blumen_true_classical_isolines_v1/positive/curve_002/_solver_runs/M1.160443_a0.23761682_d1610bb0,4__ci=0.05__ci_0.05,ci=0.05,4,1
converged_center,1.189488243430152,0.05,0.2294900009934053,0.2294900009934053,0.2476422731789969,0.0501510378418996,1.0925192184867068e-14,True,0.0501510378418996,0.0001510378418996,0.0,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/blumen_true_classical_isolines_v1/positive/curve_002/_solver_runs/M1.189488_a0.22949000_21184ca9,4__ci=0.05__ci_0.05,ci=0.05,4,1
converged_center,1.2213001383125863,0.05,0.2199972490314298,0.2199972490314298,0.2615207064669949,0.0500765598750398,1.4107130640691441e-14,True,0.0500765598750398,7.655987503986383e-05,0.0,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/blumen_true_classical_isolines_v1/positive/curve_002/_solver_runs/M1.221300_a0.21999725_8eb107df,4__ci=0.05__ci_0.05,ci=0.05,4,1
converged_root,1.2544951590594744,0.05,0.2077497077095895,0.2098757585274747,0.2750696304629486,0.0500000101896523,1.3962565977246443e-14,True,0.0510067009297187,0.0010067009297187,0.0021260508178852,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/blumen_true_classical_isolines_v1/positive/curve_002/_solver_runs/M1.254495_a0.20987576_c8eb0f6f,4__ci=0.05__ci_0.05,ci=0.05,4,1
converged_center,1.2835408022130013,0.05,0.199622888058504,0.199622888058504,0.2856579061628905,0.0504901571916253,2.459442045677892e-10,True,0.0504901571916253,0.0004901571916253,0.0,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/blumen_true_classical_isolines_v1/positive/curve_002/_solver_runs/M1.283541_a0.19962289_4b0a646a,4__ci=0.05__ci_0.05,ci=0.05,4,1
converged_root,1.3195020746887969,0.05,0.1846281989561602,0.1890752296798287,0.2989808084318496,0.0499999318152326,9.319482168302465e-15,True,0.0519125605913446,0.0019125605913446,0.0044470307236685,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/blumen_true_classical_isolines_v1/positive/curve_002/_solver_runs/M1.319502_a0.18907523_1c3dcee5,4__ci=0.05__ci_0.05,ci=0.05,4,1
converged_center,1.3582295988934994,0.05,0.1751736548909929,0.1751736548909929,0.3112629477701587,0.0503905745019575,3.9276380627474736e-15,True,0.0503905745019575,0.0003905745019575,0.0,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/blumen_true_classical_isolines_v1/positive/curve_002/_solver_runs/M1.358230_a0.17517365_f4b7c952,4__ci=0.05__ci_0.05,ci=0.05,4,1
converged_root,1.3914246196403872,0.05,0.1629261135691525,0.1646016257437696,0.3217436670545763,0.0500000003751979,4.017194096895764e-10,True,0.0506265363390274,0.0006265363390274,0.0016755121746171,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/blumen_true_classical_isolines_v1/positive/curve_002/_solver_runs/M1.391425_a0.16460163_64600aee,4__ci=0.05__ci_0.05,ci=0.05,4,1
no_bracket,1.4052558782849238,0.05,1.9103948404e-05,,,,,False,0.0500000003751979,3.751979837929298e-10,,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/blumen_true_classical_isolines_v1/positive/curve_002/_solver_runs/M1.405256_a0.00001910_b35cc4af,4__ci=0.05__ci_0.05,ci=0.05,4,1
converged_root,1.4232365145228216,0.05,0.147908499728724,0.1529633555341716,0.3304632621311781,0.0500000650351052,9.729310898432955e-11,True,0.051731005126388,0.001731005126388,0.0050548558054476,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/blumen_true_classical_isolines_v1/positive/curve_002/_solver_runs/M1.423237_a0.15296336_401c3944,4__ci=0.05__ci_0.05,ci=0.05,4,1
no_bracket,1.43015214384509,0.05,0.0056815142553663,,,,,False,0.039991766200179,-0.0100082337998209,,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/blumen_true_classical_isolines_v1/positive/curve_002/_solver_runs/M1.430152_a0.00568151_32e96382,4__ci=0.05__ci_0.05,ci=0.05,4,1
converged_root,1.4508990318118948,0.05,0.1383928230286636,0.1421743064613937,0.3372228447181342,0.0500000025194917,1.2464230099270809e-11,True,0.0511835513470687,0.0011835513470687,0.0037814834327301,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/blumen_true_classical_isolines_v1/positive/curve_002/_solver_runs/M1.450899_a0.14217431_ed35e3bf,4__ci=0.05__ci_0.05,ci=0.05,4,1
no_bracket,1.4564315352697097,0.05,0.0127327816113035,,,,,False,0.04813271343014,-0.0018672865698599,,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/blumen_true_classical_isolines_v1/positive/curve_002/_solver_runs/M1.456432_a0.01273278_476cab7c,4__ci=0.05__ci_0.05,ci=0.05,4,1
converged_root,1.4744121715076073,0.05,0.1288542215905184,0.1322701048668786,0.3422037180518822,0.049999999943526,7.661747859902726e-13,True,0.0509680050500186,0.0009680050500186,0.0034158832763601,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/classic_supersonic/reproducibility/results/blumen_true_classical_isolines_v1/positive/curve_002/_solver_runs/M1.474412_a0.13227010_87a7b5b0,4__ci=0.05__ci_0.05,ci=0.05,4,1
