benchmark_id,mach_index,alpha_index,Mach,alpha,primary_chart,cost_id
415,20,15,1.738,0.29025,C32,415
416,20,16,1.738,0.3057499999999999,C32,416
417,20,17,1.738,0.32125,C32,417
418,20,18,1.738,0.33675,C32,418
419,20,19,1.738,0.3522499999999999,C32,419
