final_reference_id,Mach,alpha,is_anchor,cr_reference,ci_reference,cr_pinn,ci_pinn,cr_abs_error,ci_abs_error,complex_spectral_error,p_rel_l2_core20,p_rel_l2_core40,overlap_error_core20,overlap_error_core40,envelope_rel_l2_core40,phase_rmse_core40,kappa_rel_l2_core40,q_rel_l2_core40,alignment_real,alignment_imag,n_core20,n_core40,cr_corrected,ci_corrected,corrected_spectral_error,corrected_mismatch,optimization_seconds,nfev_reported,optimizer_success,optimizer_message,cr_pinn_original,ci_pinn_original
M1.300000_a0.05000000,1.3,0.05,False,0.1615554191173152,0.1092546527199461,0.161555435104768,0.1092546660110303,0.0199022047220631,0.0124379451461122,0.0234691336068592,0.3492180770298042,0.625876745194831,0.0629585203014725,0.1639000393165616,0.1771359606241675,0.6213433210037895,1.2506756396232963,0.9122606161416,0.7857324730258705,-0.3452089581691938,1601,3201,0.161555435104768,0.1092546660110303,2.079066059696169e-08,8.314301760459321e-10,14.358761114999652,80,False,Maximum number of function evaluations has been exceeded.,0.1814576238393783,0.1216925978660583
M1.300000_a0.05500000,1.3,0.055,False,0.1708668469193651,0.1076147999747644,0.1708668637890127,0.1076148110101026,0.0133568049666212,0.0099641386286367,0.0166639820429286,0.3240638355203192,0.5950712858665517,0.0539647836851634,0.1383452477121046,0.200259408128264,0.5696685264550517,1.1906896500605073,0.7931011248840892,0.7878419315374879,-0.3392051992285737,1601,3201,0.1708668637890127,0.1076148110101026,2.0158464756463946e-08,9.375368409705747e-10,14.445125106722116,80,False,Maximum number of function evaluations has been exceeded.,0.1842236518859863,0.1175789386034011
M1.300000_a0.06000000,1.3,0.06,False,0.1793706111999913,0.1059155682198471,0.1793706265706464,0.1059155773470363,0.0082417882588939,0.0074112942345672,0.0110839684200096,0.3021243853922193,0.5717934585002881,0.0467314881150361,0.1193141736302826,0.2233278207865542,0.5238870465272394,1.1453879369276088,0.699085509817569,0.7891089068001088,-0.3311120098885753,1601,3201,0.1793706265706464,0.1059155773470363,1.7876314558383344e-08,9.855091545830078e-10,14.566729768179355,80,False,Maximum number of function evaluations has been exceeded.,0.1876123994588852,0.1133268624544143
M1.300000_a0.06500000,1.3,0.065,False,0.1871969256061416,0.1041639159691191,0.18719690993943,0.1041639188452826,0.004412084494223,0.0048497010696077,0.0065563778146716,0.2840474060203221,0.5564435202817957,0.0411897627094676,0.1064604375995487,0.2458213367959747,0.4840890491992904,1.1110158340336267,0.6246217224517902,0.7895598470498769,-0.3210640772886056,1601,3201,0.18719690993943,0.1041639188452826,1.5928533171634987e-08,9.856938359237738e-10,14.669813453219833,80,False,Maximum number of function evaluations has been exceeded.,0.1916090101003646,0.1090136170387268
M1.300000_a0.07000000,1.3,0.07,False,0.1944449187154971,0.1023657240180355,0.1944449333734649,0.1023657267617717,0.0017182587747372,0.002353847751202,0.0029142773465819,0.2704560992136931,0.5489545660709201,0.0372676912048123,0.0993469354735163,0.2674293017553719,0.4503758234233049,1.0849178662500494,0.5656641659764263,0.7892106762902507,-0.3092055061369412,1601,3201,0.1944449333734649,0.1023657267617717,1.49125487684347e-08,1.0540860942333683e-09,14.754731822758911,80,False,Maximum number of function evaluations has been exceeded.,0.1961631774902343,0.1047195717692375
M1.300000_a0.07500000,1.3,0.075,True,0.2011921708361684,0.1005260030209101,0.2011921825054396,0.1005260129253216,3.580824910198732e-07,2.7398048914190065e-06,2.7631058454967867e-06,0.2618488624645722,0.5488085677374122,0.0348911080991901,0.0974670224490362,0.2879657925071943,0.4228490689724674,1.0651671404572582,0.5191757803297904,0.7880672487214502,-0.295688866319573,1601,3201,0.2011921825054396,0.1005260129253216,1.5305857041789928e-08,1.200169561147726e-09,14.12580206617713,76,True,Optimization terminated successfully.,0.2011918127536773,0.1005232632160186
M1.300000_a0.08000000,1.3,0.08,False,0.2075007810240294,0.0986490553402817,0.2075007669576431,0.0986490527643927,0.0009153141623045,0.0021519443178093,0.00233851755663,0.2584828368582492,0.555136869489697,0.0339841496902275,0.1002652114365205,0.3073227114737385,0.4015872395597307,1.0503317061514574,0.4827967827052943,0.7861259337154951,-0.2806746354261974,1601,3201,0.2075007669576431,0.0986490527643927,1.4300294612556205e-08,1.2570563458699324e-09,14.943710835650563,80,False,Maximum number of function evaluations has been exceeded.,0.2065854668617248,0.0964971110224723
M1.300000_a0.08500000,1.3,0.085,False,0.2134213938242283,0.0967386008453398,0.2134213777890587,0.096738599236334,0.0012039585834827,0.0040346102070837,0.0042104151569466,0.2602897585715134,0.5668709325987277,0.0344694507252582,0.107156639021454,0.3254429784915056,0.3866092047964575,1.0393251300543411,0.4546377324012732,0.7833797777364686,-0.2643321282996486,1601,3201,0.2134213777890587,0.096738599236334,1.6115693067155705e-08,1.5762383490818403e-09,15.006957510486243,80,False,Maximum number of function evaluations has been exceeded.,0.2122174352407455,0.092703990638256
M1.300000_a0.09000000,1.3,0.09,False,0.218995968471251,0.0947978768988283,0.2189959654015849,0.0947978922809226,0.0010408858162979,0.0056035046024949,0.0056993602371452,0.266872216847841,0.5828944715320885,0.0362680767585216,0.1175452446371797,0.3423046039684939,0.3778346415900079,1.0313058289627646,0.4331517961359867,0.7798188758108618,-0.246839161767858,1601,3201,0.2189959654015849,0.0947978922809226,1.5685396876319255e-08,1.6206880819247162e-09,15.153145538643004,80,False,Maximum number of function evaluations has been exceeded.,0.217955082654953,0.0891943722963333
M1.300000_a0.09500000,1.3,0.095,False,0.2242597404193372,0.0928297172883899,0.2242597486447546,0.0928322743049624,0.0005889150571316,0.0068252663711459,0.0068506263933754,0.2775849007472647,0.6021540389613658,0.0392988899365577,0.1308385252770554,0.3579109278366225,0.3750484353101465,1.025609940910281,0.4170539288043458,0.775432016550852,-0.2283825963678352,1601,3201,0.2242597486447546,0.0928322743049624,2.557029802328522e-06,2.939352168512799e-07,15.228566525503991,80,False,Maximum number of function evaluations has been exceeded.,0.2236708253622055,0.0860044509172439
M1.300000_a0.10000000,1.3,0.1,False,0.2292426410416582,0.0908366155745435,0.22924265564522,0.0908364730988956,9.26523409100488e-06,0.0076814827444005,0.0076814883321584,0.2916580817287419,0.6237190761397687,0.0434773586776363,0.1464595100337925,0.3722842733425225,0.3778862753570016,1.021702771135241,0.4052700437033271,0.7702134148141732,-0.2091603644165273,1601,3201,0.22924265564522,0.0908364730988956,1.432221150669241e-07,1.781185468901869e-08,15.25004986487329,80,False,Maximum number of function evaluations has been exceeded.,0.2292519062757492,0.0831551328301429
M1.300000_a0.10500000,1.3,0.105,False,0.2339703702103566,0.0888207778196162,0.2339703848789001,0.0888192426050802,0.0006361491311122,0.0081681609015291,0.0081928955949825,0.308308245694563,0.6467947651950627,0.0487134891964771,0.1638540047246791,0.3854622053786277,0.3858413848669477,1.0191451538056016,0.3969000035179769,0.7641654899938524,-0.1893825417983468,1601,3201,0.2339703848789001,0.0888192426050802,1.5352846112485878e-06,2.062094424589169e-07,15.35419746953994,80,False,Maximum number of function evaluations has been exceeded.,0.2346065193414688,0.080652616918087
M1.300000_a0.11000000,1.3,0.11,False,0.2384651692605827,0.0867841657189964,0.2384651755424261,0.0867834220773738,0.0012017397188331,0.0082941766767142,0.0083807842769261,0.3268069879286463,0.6707055106627123,0.0549088971739257,0.1824935570020942,0.3974948288809991,0.3982893890147994,1.017568878413854,0.3911883978503339,0.7573034076665861,-0.1692727863275474,1601,3201,0.2384651755424261,0.0867834220773738,7.436681547427365e-07,1.07279460800758e-07,15.456464358605444,80,False,Maximum number of function evaluations has been exceeded.,0.2396669089794159,0.0784899890422821
M1.300000_a0.11500000,1.3,0.115,False,0.2427464613915576,0.0847285306293376,0.2427464711966169,0.0847285324352762,0.0016427447794781,0.0080791404683001,0.0082444600258008,0.3465071752499878,0.6948629035260389,0.0619526784323323,0.2018733707456782,0.4084433561840391,0.4145160719711976,1.0166576284899975,0.3874981634687729,0.7496620943174038,-0.1490702438654238,1601,3201,0.2427464711966169,0.0847285324352762,9.96998513338118e-09,1.517704990340113e-09,15.525675398297608,80,False,Maximum number of function evaluations has been exceeded.,0.2443892061710357,0.0766493901610374
M1.300000_a0.12000000,1.3,0.12,False,0.24683131903261,0.0826554432727769,0.246831333596072,0.0826554289519881,0.0019198295488948,0.0075509757019951,0.0077912116868258,0.3668405806043726,0.718729357627633,0.0697161785659997,0.2215055609837707,0.418379040027483,0.4337361188353712,1.0161348031995636,0.3852857321513301,0.7413006297045316,-0.1290311123780192,1601,3201,0.246831333596072,0.0826554289519881,2.042497044288763e-08,3.3467465037170142e-09,15.642628229223192,80,False,Maximum number of function evaluations has been exceeded.,0.2487511485815048,0.0751044675707817
M1.300000_a0.12500000,1.3,0.125,False,0.2507348468934173,0.0805663184923582,0.2507348428816424,0.0805663280134036,0.002013761695755,0.0067438648743085,0.0070381069621186,0.3873008090329157,0.7417845667875489,0.0780465937356438,0.24090836196221,0.4273823578383006,0.4550966551053707,1.0157531970271885,0.3840774013869087,0.7323148509302478,-0.109430260947381,1601,3201,0.2507348428816424,0.0805663280134036,1.0331730021607818e-08,1.7910367962582943e-09,15.693283048458396,80,False,Maximum number of function evaluations has been exceeded.,0.2527486085891723,0.0738224536180496
M1.300000_a0.13000000,1.3,0.13,False,0.2544704840036988,0.0784624351252564,0.2544704736518476,0.078462439822482,0.0019214882996916,0.005696704803849,0.0060120348392245,0.4074218258846641,0.7634991176314885,0.0867599133892516,0.2595928936943361,0.4355420361814637,0.4776668156004681,1.0152909565084227,0.3834481847328299,0.7228405746722231,-0.0905608371796558,1601,3201,0.2544704736518476,0.078462439822482,1.1367706529970891e-08,2.117106285350643e-09,15.859311247244475,80,False,Maximum number of function evaluations has been exceeded.,0.2563919723033905,0.0727657303214073
M1.300000_a0.13500000,1.3,0.135,False,0.2580502509487655,0.0763449539354599,0.2580502487330975,0.0763449504149406,0.0016522825347397,0.0044520293286598,0.0047487474893758,0.4267575302197026,0.7833169371016552,0.095633917928818,0.2770494113429974,0.4429535251377308,0.500418118538496,1.0145498316662125,0.3830036006859571,0.7130620321848082,-0.0727333002261083,1601,3201,0.2580502487330975,0.0763449504149406,4.1597164087544034e-09,8.5302956157959e-10,15.929723273031414,80,False,Maximum number of function evaluations has been exceeded.,0.2597025334835052,0.0718929246068
M1.300000_a0.14000000,1.3,0.14,False,0.2614849500675949,0.0742149320251794,0.2614849641698021,0.0742149434191608,0.0012246079425063,0.0030553457147927,0.0032916260495007,0.4448658825708106,0.8006483238662024,0.1044027989522889,0.2927368959552929,0.4497166934282592,0.522204749502005,1.013358405671818,0.3823651559640019,0.703217612736625,-0.0562721355425171,1601,3201,0.2614849641698021,0.0742149434191608,1.8129949300015322e-08,3.7027158112551704e-09,15.982927115634084,80,False,Maximum number of function evaluations has been exceeded.,0.2627095580101013,0.0711595863103866
M1.300000_a0.14500000,1.3,0.145,False,0.2647843308827767,0.0720733355324376,0.2647843463875454,0.0720733472264853,0.0006636731245627,0.0015547152202236,0.0016904441523641,0.4612997777177915,0.8148730257621559,0.1127556621327381,0.3060798829290856,0.4559328517913555,0.5417512609846047,1.0115811094636638,0.381162137208178,0.6935981889717239,-0.0415101974422974,1601,3201,0.2647843463875454,0.0720733472264853,1.9420314230371844e-08,4.1805354779011655e-09,16.08702504169196,80,False,Maximum number of function evaluations has been exceeded.,0.2654480040073395,0.0705186203122139
M1.300000_a0.15000000,1.3,0.15,True,0.2679572274581126,0.0699210503103882,0.2679572392902398,0.0699210415400788,5.533591441175822e-07,3.763439804238544e-07,6.692093349467069e-07,0.4756078045877935,0.825354741294881,0.1203425574604741,0.3164793043431749,0.4617010793402789,0.5576612970177786,1.0091305170221636,0.3790304183088973,0.6845391852649036,-0.0287801282396673,1601,3201,0.2679572392902398,0.0699210415400788,1.4728121410479922e-08,3.3415051971116273e-09,16.016962990164757,79,True,Optimization terminated successfully.,0.2679566740989685,0.0699206739664077
M1.300000_a0.15500000,1.3,0.155,False,0.2710116736171365,0.0677588912197648,0.2710116883703276,0.0677588890718789,0.0007348291156411,0.0015556482127608,0.0017204694682149,0.4873467947085857,0.8314663969514312,0.1267914901426651,0.3233424704018878,0.4671152409052995,0.5684566101767617,1.0059852302811243,0.3756198357101917,0.6763999418462592,-0.0184013390234357,1601,3201,0.2710116883703276,0.0677588890718789,1.4908724292589393e-08,3.532315376656671e-09,16.311082840897143,80,False,Maximum number of function evaluations has been exceeded.,0.2702768445014953,0.0693145394325256
M1.300000_a0.16000000,1.3,0.16,False,0.2739549995980039,0.0655876101226212,0.2739550031661065,0.0655876042580788,0.0015036584458127,0.003060318413317,0.0034097708885717,0.4961085101779083,0.8326277365851736,0.1317394710520026,0.3261370887455436,0.4722622057708938,0.5726571063508757,1.0022069148839552,0.3706115212682857,0.6695280215359839,-0.0106642665588864,1601,3201,0.2739550031661065,0.0655876042580788,6.864707817671987e-09,1.7132477171057821e-09,16.455532545223832,80,False,Maximum number of function evaluations has been exceeded.,0.2724513411521911,0.0686479285359382
