blumen_row_id,source_row_id,digitization_order,curve_id,curve_key,curve_label,Mach,alpha_blumen,target_ci,alpha_classical,delta_alpha,abs_delta_alpha,classical_cr,classical_ci,delta_ci,residual_norm,status,n_solver_calls,bracket_alpha_left,bracket_alpha_right,message,converged
44,52,12,3,3__ci=0.01__ci_0.01,ci=0.01,1.3748271092669433,0.2774752985947136,0.01,0.2687188037456731,-0.008756494849040508,0.008756494849040508,0.3533795253587153,0.0100000820886339,8.208863389903842e-08,7.52979852519344e-14,converged_root,10,0.2687188037456731,0.2699752985947136,Classical alpha root validated with the production solver.,True
45,53,13,3,3__ci=0.01__ci_0.01,ci=0.01,1.4135546334716458,0.2680207545295462,0.01,0.2608357533043516,-0.007185001225194609,0.007185001225194609,0.3673875768958721,0.0100000250143628,2.5014362799863354e-08,3.5609734080190794e-11,converged_root,9,0.2608357533043516,0.2617707545295462,Classical alpha root validated with the production solver.,True
46,54,14,3,3__ci=0.01__ci_0.01,ci=0.01,1.4564315352697097,0.2613515661416902,0.01,0.2523418977589018,-0.009009668382788383,0.009009668382788383,0.3822074796529298,0.0100001804899594,1.8048995940010693e-07,4.7356202732841225e-14,converged_root,10,0.2523418977589018,0.2538515661416902,Classical alpha root validated with the production solver.,True
47,55,15,3,3__ci=0.01__ci_0.01,ci=0.01,1.4923928077455049,0.2532629543874128,0.01,0.2454043064349832,-0.007858647952429604,0.007858647952429604,0.3941159882517757,0.0100000490732536,4.9073253599596356e-08,5.614543063677251e-12,converged_root,11,0.2454043064349832,0.2457629543874128,Classical alpha root validated with the production solver.,True
48,56,16,3,3__ci=0.01__ci_0.01,ci=0.01,1.536652835408022,0.2438389766396919,0.01,0.2370875514816624,-0.006751425158029484,0.006751425158029484,0.4081616056710758,0.0100002514584804,2.514584803992026e-07,3.0469257724777616e-14,converged_root,8,0.2370875514816624,0.2388389766396919,Classical alpha root validated with the production solver.,True
49,57,17,3,3__ci=0.01__ci_0.01,ci=0.01,1.5656984785615489,0.238474587927833,0.01,0.2317570857453121,-0.006717502182520901,0.006717502182520901,0.4170328369798308,0.0100002937832622,2.937832622000591e-07,1.791786268074453e-14,converged_root,8,0.2317570857453121,0.233474587927833,Classical alpha root validated with the production solver.,True
50,58,18,3,3__ci=0.01__ci_0.01,ci=0.01,1.6293222683264177,0.2277763768215615,0.01,0.2204083460012324,-0.00736803082032908,0.00736803082032908,0.4355681950971828,0.0100000177019821,1.7701982100645774e-08,4.162935025987295e-13,converged_root,10,0.2204083460012324,0.2209013768215614,Classical alpha root validated with the production solver.,True
51,59,19,3,3__ci=0.01__ci_0.01,ci=0.01,1.6694329183955738,0.2210919052749823,0.01,0.21346427886447,-0.007627626410512289,0.007627626410512289,0.4466580822941177,0.0100000198816303,1.9881630300422337e-08,3.1830363785570515e-14,converged_root,12,0.21346427886447,0.2135919052749822,Classical alpha root validated with the production solver.,True
52,60,20,3,3__ci=0.01__ci_0.01,ci=0.01,1.7081604426002766,0.2130185766794282,0.01,0.2068966897918232,-0.0061218868876049826,0.0061218868876049826,0.4569552271378205,0.0100005476487698,5.476487698000826e-07,2.4743603554693357e-10,converged_root,8,0.2068966897918232,0.2080185766794282,Classical alpha root validated with the production solver.,True
53,61,21,3,3__ci=0.01__ci_0.01,ci=0.01,1.7648686030428768,0.2036633731459619,0.01,0.1974998053169353,-0.006163567829026578,0.006163567829026578,0.4713481512054556,0.0100006338482131,6.338482131003353e-07,2.3239225842700088e-10,converged_root,8,0.1974998053169353,0.1986633731459618,Classical alpha root validated with the production solver.,True
54,62,22,3,3__ci=0.01__ci_0.01,ci=0.01,1.8174273858921164,0.1956664603440239,0.01,0.188987134020585,-0.0066793263234389,0.0066793263234389,0.4840031683708247,0.0100006272548162,6.272548161989633e-07,2.3174301584703063e-10,converged_root,8,0.188987134020585,0.1906664603440239,Classical alpha root validated with the production solver.,True
55,63,23,3,3__ci=0.01__ci_0.01,ci=0.01,1.8589211618257264,0.1889896303768063,0.01,0.1823741996794625,-0.006615430697343799,0.006615430697343799,0.4935551780225792,0.0100007067792186,7.067792185989907e-07,2.5452655254814485e-10,converged_root,8,0.1823741996794625,0.1839896303768063,Classical alpha root validated with the production solver.,True
56,64,24,3,3__ci=0.01__ci_0.01,ci=0.01,1.8948824343015207,0.1836634495617555,0.01,0.1767041163483236,-0.006959333213431923,0.006959333213431923,0.5015354872851921,0.0100005578304967,5.578304966991771e-07,3.051019945508032e-11,converged_root,8,0.1767041163483236,0.1786634495617555,Classical alpha root validated with the production solver.,True
57,65,25,3,3__ci=0.01__ci_0.01,ci=0.01,1.940525587828492,0.1728658979237829,0.01,0.1695625804729116,-0.0033033174508713126,0.0033033174508713126,0.5112816528431662,0.0100007855734072,7.855734071998688e-07,2.7747567781668078e-11,converged_root,6,0.1695625804729116,0.1703658979237829,Classical alpha root validated with the production solver.,True
58,66,26,3,3__ci=0.01__ci_0.01,ci=0.01,1.9626556016597512,0.1702257322543424,0.01,0.1661144004542369,-0.0041113318001055055,0.0041113318001055055,0.5158583459932571,0.0100008501980781,8.50198078099218e-07,1.5553756281811868e-10,converged_root,6,0.1661144004542369,0.1677257322543424,Classical alpha root validated with the production solver.,True
59,67,27,3,3__ci=0.01__ci_0.01,ci=0.01,2.002766251728908,0.1593976142989233,0.01,0.1598730452287589,0.0004754309298355963,0.0004754309298355963,0.5239143220910012,0.0100006067340927,6.067340927000398e-07,1.0688867730466863e-11,converged_root,4,0.1598730452287589,0.1618976142989233,Classical alpha root validated with the production solver.,True
60,68,28,3,3__ci=0.01__ci_0.01,ci=0.01,2.037344398340249,0.1526825764348976,0.01,0.1544787216560703,0.0017961452211726903,0.0017961452211726903,0.5306168023252813,0.0100008508975237,8.508975236996147e-07,1.1664672212312456e-11,converged_root,4,0.1544787216560703,0.1551825764348976,Classical alpha root validated with the production solver.,True
61,69,29,3,3__ci=0.01__ci_0.01,ci=0.01,2.076071922544952,0.1432280323697303,0.01,0.1484033106578591,0.005175278288128804,0.005175278288128804,0.5378660903515553,0.0100000558491708,5.584917080019014e-08,1.487050868116147e-13,converged_root,10,0.1484033106578591,0.1488530323697303,Classical alpha root validated with the production solver.,True
62,72,2,4,4__ci=0.05__ci_0.05,ci=0.05,1.016597510373444,0.2727336986008269,0.05,0.2724858283545948,-0.00024787024623212917,0.00024787024623212917,0.1452367909511122,0.0499999404185076,-5.95814923995408e-08,1.275337044217103e-13,converged_root,5,0.2714836986008269,0.2724858283545948,Classical alpha root validated with the production solver.,True
63,73,3,4,4__ci=0.05__ci_0.05,ci=0.05,1.0484094052558783,0.2660033775780779,0.05,0.2674233153106375,0.0014199377325596063,0.0014199377325596063,0.1703694726703933,0.049999688866048,-3.1113395200510485e-07,2.6185473754337284e-11,converged_root,4,0.2660033775780779,0.2674233153106375,Classical alpha root validated with the production solver.,True
64,74,4,4,4__ci=0.05__ci_0.05,ci=0.05,1.0788381742738589,0.2592654149759673,0.05,0.2605860106656136,0.00132059568964632,0.00132059568964632,0.1903524364361652,0.0499997308445324,-2.691554676012564e-07,2.8186489866763587e-11,converged_root,4,0.2592654149759673,0.2605860106656136,Classical alpha root validated with the production solver.,True
65,75,5,4,4__ci=0.05__ci_0.05,ci=0.05,1.107883817427386,0.2511385953248818,0.05,0.2531241237444413,0.0019855284195595124,0.0019855284195595124,0.2072513718064631,0.049999849222017,-1.507779830017819e-07,8.730222083110969e-13,converged_root,4,0.2511385953248818,0.2531241237444413,Classical alpha root validated with the production solver.,True
66,76,6,4,4__ci=0.05__ci_0.05,ci=0.05,1.1369294605809128,0.2457742066130228,0.05,0.2451160796123048,-0.0006581270007179896,0.0006581270007179896,0.2226623085466879,0.0499998515381334,-1.4846186660588678e-07,2.0818075496646277e-12,converged_root,4,0.2432742066130228,0.2451160796123048,Classical alpha root validated with the production solver.,True
67,77,7,4,4__ci=0.05__ci_0.05,ci=0.05,1.160442600276625,0.2376168206444909,0.05,0.2383648473978006,0.0007480267533096774,0.0007480267533096774,0.2342856242713296,0.049999867892043,-1.3210795700435707e-07,3.4856127510648884e-11,converged_root,4,0.2376168206444909,0.2383648473978006,Classical alpha root validated with the production solver.,True
68,78,8,4,4__ci=0.05__ci_0.05,ci=0.05,1.189488243430152,0.2294900009934053,0.05,0.2297854486691445,0.00029544767573919106,0.00029544767573919106,0.24777159161529,0.049999979801962,-2.0198038006014052e-08,7.640591998855418e-13,converged_root,5,0.2294900009934053,0.2297854486691445,Classical alpha root validated with the production solver.,True
69,79,9,4,4__ci=0.05__ci_0.05,ci=0.05,1.2213001383125863,0.2199972490314298,0.05,0.2201524354893513,0.00015518645792148011,0.00015518645792148011,0.2615889405836167,0.0499999974866341,-2.5133659042886336e-09,5.154369942809827e-14,converged_root,6,0.2199972490314298,0.2201524354893513,Classical alpha root validated with the production solver.,True
70,80,10,4,4__ci=0.05__ci_0.05,ci=0.05,1.2544951590594744,0.2077497077095895,0.05,0.2098757712496457,0.0021260635400562056,0.0021260635400562056,0.2750696360265759,0.0500000040907233,4.0907232948250716e-09,1.7464015064544878e-13,converged_root,5,0.2098757712496457,0.2102497077095895,Classical alpha root validated with the production solver.,True
71,81,11,4,4__ci=0.05__ci_0.05,ci=0.05,1.2835408022130013,0.199622888058504,0.05,0.2006998194475224,0.001076931389018404,0.001076931389018404,0.2861463049712855,0.0500000942346416,9.423464159691308e-08,8.531738097239365e-11,converged_root,4,0.2006998194475224,0.202122888058504,Classical alpha root validated with the production solver.,True
72,82,12,4,4__ci=0.05__ci_0.05,ci=0.05,1.3195020746887969,0.1846281989561602,0.05,0.1890747285475347,0.0044465295913745095,0.0044465295913745095,0.2989805760164218,0.0500001475785601,1.475785600946189e-07,8.070241025896796e-13,converged_root,6,0.1890747285475347,0.1896281989561602,Classical alpha root validated with the production solver.,True
73,83,13,4,4__ci=0.05__ci_0.05,ci=0.05,1.3582295988934994,0.1751736548909929,0.05,0.1761450920981302,0.000971437207137299,0.000971437207137299,0.3117304338573857,0.0500003531504044,3.531504043988165e-07,3.7598255457293805e-11,converged_root,4,0.1761450920981302,0.1776736548909929,Classical alpha root validated with the production solver.,True
74,84,14,4,4__ci=0.05__ci_0.05,ci=0.05,1.3914246196403872,0.1629261135691525,0.05,0.1646003200905217,0.0016742065213692092,0.0016742065213692092,0.3217430181105045,0.0500004878029813,4.878029812999118e-07,4.1797954508034034e-12,converged_root,4,0.1646003200905217,0.1654261135691525,Classical alpha root validated with the production solver.,True
75,85,28,4,4__ci=0.05__ci_0.05,ci=0.05,1.4052558782849238,1.9103948404e-05,0.05,1e-06,-1.8103948404e-05,1.8103948404e-05,0.1426166449769618,0.0500023985880079,2.3985880078999933e-06,5.563220286983392e-09,failed_final_validation,85,1e-06,1.5845260915228672e-06,Candidate root failed final ci/residual validation: Classical alpha root validated with the production solver.,False
76,86,15,4,4__ci=0.05__ci_0.05,ci=0.05,1.4232365145228216,0.147908499728724,0.05,0.1529635224995025,0.005055022770778517,0.005055022770778517,0.330463348442329,0.0500000069477753,6.947775299526171e-09,6.980144445092189e-16,converged_root,11,0.1529635224995025,0.153220999728724,Classical alpha root validated with the production solver.,True
77,87,27,4,4__ci=0.05__ci_0.05,ci=0.05,1.43015214384509,0.0056815142553663,0.05,0.0077129119008897,0.0020313976455234002,0.0020313976455234002,0.1426166449769618,0.0500023985880079,2.3985880078999933e-06,7.993491726032132e-09,failed_final_validation,16,0.0077121939188881,0.0077129119008897,Candidate root failed final ci/residual validation: Classical alpha root validated with the production solver.,False
78,88,16,4,4__ci=0.05__ci_0.05,ci=0.05,1.4508990318118948,0.1383928230286636,0.05,0.1421743140133912,0.0037814909847276035,0.0037814909847276035,0.3372228487278895,0.0500000000092517,9.251696631018547e-12,7.547548789965767e-12,converged_root,13,0.1421743140133912,0.1421901889587913,Classical alpha root validated with the production solver.,True
79,89,26,4,4__ci=0.05__ci_0.05,ci=0.05,1.4564315352697097,0.0127327816113035,0.05,0.0140162420820149,0.0012834604707114006,0.0012834604707114006,0.1912023313960212,0.0499998348284902,-1.6517150980277506e-07,9.458674273400794e-13,converged_root,14,0.0140162420820149,0.0140171088014954,Classical alpha root validated with the production solver.,True
80,90,17,4,4__ci=0.05__ci_0.05,ci=0.05,1.4744121715076073,0.1288542215905184,0.05,0.1322701042020276,0.0034158826115091856,0.0034158826115091856,0.3422037176199935,0.0500000000640791,6.407909619587926e-11,1.1485085900525758e-11,converged_root,13,0.1322701042020276,0.1322907626050555,Classical alpha root validated with the production solver.,True
81,91,25,4,4__ci=0.05__ci_0.05,ci=0.05,1.4896265560165975,0.0239659032728885,0.05,0.0235127147765562,-0.00045318849633230185,0.00045318849633230185,0.2394893941325631,0.0500000868992625,8.689926249416668e-08,6.697886612331734e-10,converged_root,9,0.023411989697923,0.0235127147765562,Classical alpha root validated with the production solver.,True
82,92,18,4,4__ci=0.05__ci_0.05,ci=0.05,1.5062240663900417,0.1179802541589296,0.05,0.1170551589479886,-0.0009250952109410016,0.0009250952109410016,0.3472860462739022,0.050000000268836,2.688359951319441e-10,3.088317381436004e-11,converged_root,10,0.1170551589479886,0.1170770096188644,Classical alpha root validated with the production solver.,True
83,93,19,4,4__ci=0.05__ci_0.05,ci=0.05,1.5255878284923927,0.1097999434523127,0.05,0.1058529386592619,-0.003947004793050796,0.003947004793050796,0.3487422645660861,0.0500000008345619,8.345618987548598e-10,7.455177044828061e-11,converged_root,12,0.1058529386592619,0.1058867209774608,Classical alpha root validated with the production solver.,True
84,94,24,4,4__ci=0.05__ci_0.05,ci=0.05,1.532503457814661,0.0407773778684578,0.05,0.041300628546723,0.0005232506782651969,0.0005232506782651969,0.2939729581475628,0.0500000371110497,3.7111049698557164e-08,7.571618043154948e-10,converged_root,7,0.0411937309696196,0.041300628546723,Classical alpha root validated with the production solver.,True
85,95,20,4,4__ci=0.05__ci_0.05,ci=0.05,1.544951590594744,0.0974759863368561,0.05,0.0907823256151508,-0.006693660721705297,0.006693660721705297,0.3470280686656973,0.0500000050563888,5.0563887937782326e-09,2.46543035499017e-10,converged_root,13,0.0907823256151508,0.0908670893888313,Classical alpha root validated with the production solver.,True
86,96,21,4,4__ci=0.05__ci_0.05,ci=0.05,1.553250345781466,0.0809472501776668,0.05,0.0799270601480768,-0.0010201900295900013,0.0010201900295900013,0.3426404217790437,0.050000035912536,3.5912536000548556e-08,2.1075997866760363e-16,converged_root,7,0.0799270601480768,0.0801353017977247,Classical alpha root validated with the production solver.,True
87,97,22,4,4__ci=0.05__ci_0.05,ci=0.05,1.5546334716459198,0.0588554442432162,0.05,0.0624161964143409,0.003560752171124705,0.003560752171124705,0.3283535009866863,0.0500002520789548,2.520789548002278e-07,1.4675868898425212e-14,converged_root,8,0.0619455422545116,0.0624161964143409,Classical alpha root validated with the production solver.,True
88,98,23,4,4__ci=0.05__ci_0.05,ci=0.05,1.5587828492392806,0.0685468772685939,0.05,,,,,,,,no_alpha_bracket,137,1e-06,0.2610468772685939,"No sign bracket found. Best sampled value: alpha=0.0710468772686, ci=0.0496164112128, ci-target=-3.835888e-04.",False
89,101,2,5,5__ci=0.07__ci_0.07,ci=0.07,1.0110650069156293,0.2367915300734356,0.07,0.2394903746289912,0.0026988445555556073,0.0026988445555556073,0.1168217427514795,0.0699999400603459,-5.993965410122648e-08,1.0057628455333969e-13,converged_root,7,0.2392915300734356,0.2394903746289912,Classical alpha root validated with the production solver.,True
90,102,3,5,5__ci=0.07__ci_0.07,ci=0.07,1.049792531120332,0.2300994169474948,0.07,0.2329613755410888,0.002861958593594005,0.002861958593594005,0.1519980220518514,0.0699999267903152,-7.32096848005126e-08,1.1236622934559837e-12,converged_root,7,0.2325994169474948,0.2329613755410888,Classical alpha root validated with the production solver.,True
91,103,4,5,5__ci=0.07__ci_0.07,ci=0.07,1.0871369294605808,0.2206372313029657,0.07,0.2233381197423591,0.002700888439393395,0.002700888439393395,0.1771409313455467,0.0699999609170492,-3.908295080623514e-08,9.883530189927489e-14,converged_root,7,0.2231372313029657,0.2233381197423591,Classical alpha root validated with the production solver.,True
92,104,5,5,5__ci=0.07__ci_0.07,ci=0.07,1.1272475795297372,0.21119032881716,0.07,0.211366086604608,0.00017575778744802206,0.00017575778744802206,0.1995784854421687,0.0699999885241333,-1.147586670136036e-08,5.0422984788056495e-14,converged_root,6,0.21119032881716,0.211366086604608,Classical alpha root validated with the production solver.,True
93,105,6,5,5__ci=0.07__ci_0.07,ci=0.07,1.1576763485477175,0.2003087198062096,0.07,0.2015884201590643,0.0012797003528547124,0.0012797003528547124,0.2145195106952982,0.0699998250789033,-1.749210967044723e-07,4.353176885168616e-11,converged_root,4,0.2003087198062096,0.2015884201590643,Classical alpha root validated with the production solver.,True
94,106,7,5,5__ci=0.07__ci_0.07,ci=0.07,1.1936376210235131,0.1853140307038659,0.07,0.1894466918958421,0.004132661191976195,0.004132661191976195,0.2303936646442714,0.0699999088067455,-9.119325450335225e-08,1.0815468951691115e-11,converged_root,6,0.1878140307038659,0.1894466918958421,Classical alpha root validated with the production solver.,True
95,107,8,5,5__ci=0.07__ci_0.07,ci=0.07,1.2268326417704012,0.1744477048516388,0.07,0.1777212303393227,0.0032735254876838926,0.0032735254876838926,0.2435637794219548,0.0699999897177232,-1.0282276807771495e-08,1.1822097010397276e-11,converged_root,6,0.1769477048516388,0.1777212303393227,Classical alpha root validated with the production solver.,True
96,108,9,5,5__ci=0.07__ci_0.07,ci=0.07,1.26417704011065,0.1636043037374965,0.07,0.1638876033264588,0.0002832995889623102,0.0002832995889623102,0.2567880257534309,0.0700000215621012,2.156210118786639e-08,1.7509583772244015e-13,converged_root,5,0.1638876033264588,0.1648543037374965,Classical alpha root validated with the production solver.,True
97,109,10,5,5__ci=0.07__ci_0.07,ci=0.07,1.2946058091286308,0.1485790483177063,0.07,0.1519958904135571,0.003416842095850803,0.003416842095850803,0.2662871720068586,0.0700002562724705,2.562724704946451e-07,1.5980105970503634e-11,converged_root,6,0.1519958904135571,0.1535790483177063,Classical alpha root validated with the production solver.,True
98,110,11,5,5__ci=0.07__ci_0.07,ci=0.07,1.3360995850622408,0.1308524945935827,0.07,0.1345024113593853,0.003649916765802591,0.003649916765802591,0.2771114875668749,0.0700005835862938,5.835862937897396e-07,3.1883822070064156e-11,converged_root,6,0.1345024113593853,0.1358524945935827,Classical alpha root validated with the production solver.,True
99,111,12,5,5__ci=0.07__ci_0.07,ci=0.07,1.3623789764868603,0.1130418834964811,0.07,0.1222550744529677,0.009213190956486594,0.009213190956486594,0.282315853013969,0.0700007738666913,7.738666912976422e-07,1.3382509306518767e-11,converged_root,10,0.1222550744529677,0.1230418834964811,Classical alpha root validated with the production solver.,True
100,112,13,5,5__ci=0.07__ci_0.07,ci=0.07,1.3900414937759336,0.1021449913268074,0.07,0.1076673389532851,0.0055223476264777,0.0055223476264777,0.2856563555152228,0.0700009137637775,9.137637774908614e-07,1.2737613500928197e-12,converged_root,8,0.1076673389532851,0.1096449913268074,Classical alpha root validated with the production solver.,True
101,113,18,5,5__ci=0.07__ci_0.07,ci=0.07,1.3928077455048409,0.002712760673376,0.07,0.0075328184277514,0.0048200577543754,0.0048200577543754,0.1023041224370464,0.0700000158194387,1.5819438689557153e-08,2.8673414032528544e-11,converged_root,82,0.0075093236880707,0.0075328184277514,Classical alpha root validated with the production solver.,True
102,114,17,5,5__ci=0.07__ci_0.07,ci=0.07,1.4107883817427385,0.0193866868404362,0.07,0.0161277416773388,-0.0032589451630973994,0.0032589451630973994,0.1598440180928827,0.0700003177777216,3.1777772159513606e-07,3.627255335756323e-09,converged_root,10,0.015958686503261,0.0161277416773388,Classical alpha root validated with the production solver.,True
103,115,16,5,5__ci=0.07__ci_0.07,ci=0.07,1.4260027662517287,0.0401889762576129,0.07,0.0258391847241657,-0.014349791533447197,0.014349791533447197,0.1995017333065107,0.0700001034903265,1.0349032648904188e-07,2.480586272519519e-09,converged_root,17,0.0257120792291503,0.0258391847241657,Classical alpha root validated with the production solver.,True
104,116,14,5,5__ci=0.07__ci_0.07,ci=0.07,1.4273858921161826,0.0802518664557591,0.07,0.0812038501232548,0.0009519836674957011,0.0009519836674957011,0.2820182388613421,0.070000001235283,1.2352829870110327e-09,1.2321271643334002e-10,converged_root,10,0.0812038501232548,0.0812384796001507,Classical alpha root validated with the production solver.,True
105,117,15,5,5__ci=0.07__ci_0.07,ci=0.07,1.432918395573997,0.0637078471378465,0.07,0.0753570010185562,0.011649153880709709,0.011649153880709709,0.279120201937026,0.0700000044925392,4.492539187883615e-09,2.3382326722251787e-10,converged_root,16,0.0753570010185562,0.0754461037708175,Classical alpha root validated with the production solver.,True
106,118,0,6,6__ci=0.10__ci_0.1,ci=0.10,1.0110650069156293,0.1718744030016124,0.1,0.1733837024155483,0.0015092994139358773,0.0015092994139358773,-5.173206231728745e-10,0.099999455823857,-5.441761430080572e-07,2.397750447371887e-12,converged_root,12,0.1733837024155483,0.1734027057605369,Classical alpha root validated with the production solver.,True
107,119,1,6,6__ci=0.10__ci_0.1,ci=0.10,1.0428769017980637,0.1679065129180899,0.1,0.1851457325807393,0.017239219662649408,0.017239219662649408,0.1060483943225324,0.0999999265592146,-7.344078541138277e-08,1.3375590072100829e-12,converged_root,17,0.1841565129180899,0.1851457325807393,Classical alpha root validated with the production solver.,True
108,120,2,6,6__ci=0.10__ci_0.1,ci=0.10,1.0760719225449515,0.1653274798835424,0.1,0.1756090978970981,0.010281618013555704,0.010281618013555704,0.133441357521526,0.0999999353508215,-6.46491785105674e-08,3.136652455706263e-13,converged_root,13,0.1753274798835424,0.1756090978970981,Classical alpha root validated with the production solver.,True
109,121,3,6,6__ci=0.10__ci_0.1,ci=0.10,1.1189488243430152,0.1558958605564598,0.1,0.1610061104846854,0.005110249928225619,0.005110249928225619,0.1592001757111398,0.0999999893762376,-1.0623762411454685e-08,5.9424526965358606e-15,converged_root,10,0.1608958605564598,0.1610061104846854,Classical alpha root validated with the production solver.,True
110,122,4,6,6__ci=0.10__ci_0.1,ci=0.10,1.1507607192254494,0.1422594621856445,0.1,0.1490368236019099,0.006777361416265393,0.006777361416265393,0.1742025241274127,0.099999813791047,-1.8620895300691664e-07,2.0827675707549125e-11,converged_root,8,0.1472594621856445,0.1490368236019099,Classical alpha root validated with the production solver.,True
111,123,5,6,6__ci=0.10__ci_0.1,ci=0.10,1.1825726141078838,0.1341479256932823,0.1,0.136194057860196,0.002046132166913711,0.002046132166913711,0.186494461266418,0.0999999188617005,-8.113829950973095e-08,3.3105062520243433e-12,converged_root,4,0.1341479256932823,0.136194057860196,Classical alpha root validated with the production solver.,True
112,124,6,6,6__ci=0.10__ci_0.1,ci=0.10,1.211618257261411,0.1191150286941306,0.1,0.1236217458644727,0.004506717170342109,0.004506717170342109,0.195447335019053,0.0999999899120061,-1.0087993912444304e-08,5.062188417584517e-12,converged_root,6,0.1216150286941306,0.1236217458644727,Classical alpha root validated with the production solver.,True
113,125,7,6,6__ci=0.10__ci_0.1,ci=0.10,1.2420470262793917,0.1054709887439536,0.1,0.1093381028974812,0.003867114153527612,0.003867114153527612,0.2022142719227053,0.1000001788446152,1.788446152006795e-07,1.6596383868802582e-10,converged_root,6,0.1093381028974812,0.1104709887439536,Classical alpha root validated with the production solver.,True
114,126,8,6,6__ci=0.10__ci_0.1,ci=0.10,1.268326417704011,0.0931852395253051,0.1,0.0956852395253051,0.0025000000000000022,0.0025000000000000022,0.2052324983264634,0.1000004803337121,4.803337120967699e-07,4.624136374238901e-16,converged_scan_point,3,0.090685239525305,0.0956852395253051,Classical alpha root validated with the production solver.,True
115,127,9,6,6__ci=0.10__ci_0.1,ci=0.10,1.2959889349930842,0.0809071318860182,0.1,0.079108203318831,-0.0017989285671871913,0.0017989285671871913,0.2038352998803266,0.100000806634875,8.06634874991885e-07,1.6415903363102368e-11,converged_root,4,0.079108203318831,0.0809071318860182,Classical alpha root validated with the production solver.,True
116,128,10,6,6__ci=0.10__ci_0.1,ci=0.10,1.313969571230982,0.0685755331911999,0.1,0.0660482587623525,-0.002527274428847398,0.002527274428847398,0.1980493511439341,0.1000000030266929,3.0266928963129658e-09,1.0048199493665675e-09,converged_root,10,0.0660482587623525,0.0660755331911999,Classical alpha root validated with the production solver.,True
