benchmark_id,mach_index,alpha_index,Mach,alpha,primary_chart,cost_id
155,7,15,1.27,0.29025,C12,155
156,7,16,1.27,0.3057499999999999,C12,156
157,7,17,1.27,0.32125,C12,157
158,7,18,1.27,0.33675,C12,158
159,7,19,1.27,0.3522499999999999,C12,159
