final_reference_id,Mach,alpha,is_anchor,cr_reference,ci_reference,cr_pinn,ci_pinn,cr_abs_error,ci_abs_error,complex_spectral_error,p_rel_l2_core20,p_rel_l2_core40,overlap_error_core20,overlap_error_core40,envelope_rel_l2_core40,phase_rmse_core40,kappa_rel_l2_core40,q_rel_l2_core40,alignment_real,alignment_imag,n_core20,n_core40,cr_corrected,ci_corrected,corrected_spectral_error,corrected_mismatch,optimization_seconds,nfev_reported,optimizer_success,optimizer_message,cr_pinn_original,ci_pinn_original
M1.400000_a0.05000000,1.4,0.05,False,0.2284495959648327,0.0805532227768955,0.2284496021534435,0.0805532391758062,0.0146254469981952,0.0157034878120365,0.0214593389776991,0.259047945069677,0.4203655404669867,0.0341355363431273,0.0643405861050678,0.1732581878843579,0.3834594229626755,1.2773224242724095,0.5981975638134401,0.8361045159038655,-0.356076981652995,1601,3201,0.2284496021534435,0.0805532391758062,1.7527783047677238e-08,7.664342501563432e-10,14.491424035746604,80,False,Maximum number of function evaluations has been exceeded.,0.2430750429630279,0.096256710588932
M1.400000_a0.05500000,1.4,0.055,False,0.2358953607948584,0.080102566612191,0.2358953682231825,0.0801025877274603,0.0095215486613946,0.0121405385609199,0.0154289521828441,0.2498870072795761,0.4213394494425253,0.0317249958855397,0.0608220045258228,0.1931746357993252,0.3668281096729198,1.207080776267456,0.5343668315675695,0.8331710766311321,-0.3472880293631075,1601,3201,0.2358953682231825,0.0801025877274603,2.238380212364473e-08,1.1398283846072155e-09,14.599443356972188,80,False,Maximum number of function evaluations has been exceeded.,0.245416909456253,0.0922431051731109
M1.400000_a0.06000000,1.4,0.06,False,0.2427904346731541,0.0794784192111629,0.2427904400610708,0.0794784096357639,0.0056266745778682,0.0087319102022511,0.0103877679308601,0.2446166672610372,0.4311136067902903,0.0303801331974973,0.0614057149188266,0.2127951989385028,0.3568114229559891,1.1555225173573171,0.4851985947226124,0.8298308846244551,-0.3369605222338138,1601,3201,0.2427904400610708,0.0794784096357639,1.0987170380048689e-08,6.88919693628846e-10,14.773252099752426,80,False,Maximum number of function evaluations has been exceeded.,0.2484171092510223,0.088210329413414
M1.400000_a0.06500000,1.4,0.065,False,0.2492077677030013,0.0787065106241082,0.2492077566503601,0.078706509211055,0.0028352411013199,0.0055346560867453,0.0062186019410444,0.2431786553169714,0.44775825335836,0.0300184838883628,0.0656005234529514,0.2319786253536082,0.3523820831512022,1.117500463778236,0.4470468462225412,0.8261235120819794,-0.3252257586676356,1601,3201,0.2492077566503601,0.078706509211055,1.1142602744502749e-08,7.704333325342837e-10,14.862419140990824,80,False,Maximum number of function evaluations has been exceeded.,0.2520430088043213,0.0842411667108535
M1.400000_a0.07000000,1.4,0.07,False,0.2552060077707218,0.0778073448700083,0.2552060080488463,0.077807358210343,0.00101510781842,0.0026062052684652,0.002796917908054,0.2453373269287204,0.46925968844312,0.0305622268471945,0.072910065723394,0.2506327621886292,0.3524016805879325,1.0894467466577962,0.4172623262837089,0.8220751112252402,-0.3122121767376541,1601,3201,0.2552060080488463,0.077807358210343,1.3343233636459022e-08,1.015053877647436e-09,14.977869636844844,80,False,Maximum number of function evaluations has been exceeded.,0.2562211155891418,0.0804135501384735
M1.400000_a0.07500000,1.4,0.075,True,0.2608331471465684,0.0767975321674059,0.2608331417631015,0.0767975284956784,1.0338447227364878e-05,1.3879203508426752e-06,1.0431194273585924e-05,0.2507134840110198,0.493826332723016,0.0319386646833493,0.0828446470409892,0.2686948057440827,0.3557739393396735,1.0688218643743104,0.3938802203086938,0.8177006915399164,-0.2980469715217766,1601,3201,0.2608331417631015,0.0767975284956784,6.5163868795853375e-09,5.730053447678563e-10,14.84533152775839,79,True,Optimization terminated successfully.,0.2608434855937958,0.076796144247055
M1.400000_a0.08000000,1.4,0.08,False,0.2661290557451206,0.0756907205857265,0.2661290462198653,0.075690717261978,0.0003510208196597,0.0022452290929782,0.0022725028703591,0.2588419861963865,0.5200226563876806,0.0340803210504984,0.0949316334508915,0.2861196947488588,0.3615582552509653,1.0537729941955172,0.3754243191750155,0.8130065644402074,-0.2828568707698046,1601,3201,0.2661290462198653,0.075690717261978,1.0088498028147026e-08,9.69928513365311e-10,15.08829058613628,80,False,Maximum number of function evaluations has been exceeded.,0.2657780349254608,0.0734454914927482
M1.400000_a0.08500000,1.4,0.085,False,0.2711272889364555,0.0744982632586794,0.2711272980051226,0.07449935585167,0.0002457553137137,0.0040942924806909,0.0041016614428376,0.2692335141485308,0.5467813643028687,0.0369250730814176,0.1087244583946156,0.3028730426735684,0.3690274390274197,1.0429193591803858,0.3607801079441314,0.8079891510509636,-0.2667696973112115,1601,3201,0.2711272980051226,0.07449935585167,1.0926306255878228e-06,1.1464740919589623e-07,15.260022411122918,80,False,Maximum number of function evaluations has been exceeded.,0.2708815336227417,0.0704039707779884
M1.400000_a0.09000000,1.4,0.09,False,0.275856408505958,0.0732297072154944,0.2758564216326015,0.0732286876551883,0.0001569062180105,0.0055311242086355,0.0055333493087464,0.281420665153873,0.5733528287964941,0.0404155017798837,0.1238082822360385,0.318926822209799,0.3776732006589298,1.0352111097263093,0.349103094294233,0.8026398846923825,-0.2499167308303997,1601,3201,0.2758564216326015,0.0732286876551883,1.0196448040642958e-06,1.168928899788147e-07,15.301776386797428,80,False,Maximum number of function evaluations has been exceeded.,0.2760133147239685,0.0676985830068588
M1.400000_a0.09500000,1.4,0.095,False,0.2803409677479588,0.071893158111068,0.2803409719733082,0.071889543068657,0.0007064360644496,0.0065523187846863,0.0065902908410257,0.2949849529684488,0.5992379818218428,0.0444981017694408,0.1398038069727035,0.3342565548005597,0.387181652171889,1.0298345271997245,0.3397532780256094,0.796944490101116,-0.2324342305022095,1601,3201,0.2803409719733082,0.071889543068657,3.615044880320732e-06,4.501750705924738e-07,15.44157167011872,80,False,Maximum number of function evaluations has been exceeded.,0.2810474038124084,0.0653408393263816
M1.400000_a0.10000000,1.4,0.1,False,0.2846022594703237,0.0704955574151523,0.2846022681624272,0.0704955596672293,0.0012789618240793,0.0071677904602534,0.0072810001668419,0.3095647618067123,0.6241199216729374,0.0491216385638203,0.1563668117538902,0.3488396516958705,0.3973897439011432,1.0261468509402876,0.332244141233393,0.7908888604024515,-0.2144679497397379,1601,3201,0.2846022681624272,0.0704955596672293,8.979115484568326e-09,1.1861756124058186e-09,15.580726019106804,80,False,Maximum number of function evaluations has been exceeded.,0.2858812212944031,0.0633277669548988
M1.400000_a0.10500000,1.4,0.105,False,0.2886588932905014,0.0690428962561614,0.2886588773133408,0.0690429058893978,0.0017805336084549,0.0073986885699755,0.0076099206622884,0.3248510464257282,0.6478029985928694,0.0542348084032118,0.1731846172144071,0.3626545659799889,0.4082334316435381,1.0236299460424116,0.3262022459523876,0.7844607471305468,-0.1961757551070008,1601,3201,0.2886588773133408,0.0690429058893978,1.8656604809584316e-08,2.6958127844083486e-09,15.636525222100316,80,False,Maximum number of function evaluations has been exceeded.,0.2904394268989563,0.0616442076861858
M1.400000_a0.11000000,1.4,0.11,False,0.2925272467867352,0.0675403818524317,0.2925272348564898,0.0675403868464056,0.0021470901235126,0.0072750084138349,0.0075852319292065,0.3405751963558699,0.6701589789032141,0.0597827189276074,0.1899677829616347,0.3756806739265004,0.4196914895009431,1.0218581661718582,0.3213345923612721,0.7776540537529739,-0.1777324954528152,1601,3201,0.2925272348564898,0.0675403868464056,1.29333108700609e-08,2.0009538597511572e-09,15.857453528791666,80,False,Maximum number of function evaluations has been exceeded.,0.2946743369102478,0.0602653734385967
M1.400000_a0.11500000,1.4,0.115,False,0.2962218237406611,0.0659925696254854,0.2962218109680938,0.065992585131783,0.002341030787766,0.0068331417442445,0.0072230361515228,0.3564933046520962,0.6910803150789226,0.0657021225871121,0.2064383446745101,0.387898862854574,0.4317275319757418,1.0204741840703864,0.3174012496595187,0.7704753413584451,-0.1593342201769044,1601,3201,0.2962218109680938,0.065992585131783,2.008939369476945e-08,3.311251490467958e-09,16.01493345061317,80,False,Maximum number of function evaluations has been exceeded.,0.2985628545284271,0.0591594278812408
M1.400000_a0.12000000,1.4,0.12,False,0.2997555410841062,0.0644034686182358,0.299755549303503,0.0644034566460538,0.0023468756696627,0.0061140524838783,0.0065490047476295,0.3723691326588207,0.7104394894228805,0.0719152899422826,0.2223142707000293,0.3992927407495998,0.4442318869698184,1.0191727257043297,0.3141926531903058,0.7629515426702637,-0.1412039730531224,1601,3201,0.299755549303503,0.0644034566460538,1.4522108142584251e-08,2.5798641581484155e-09,15.977181148249656,80,False,Maximum number of function evaluations has been exceeded.,0.3021024167537689,0.0582894161343574
M1.400000_a0.12500000,1.4,0.125,False,0.3031399613158659,0.0627766263558038,0.3031399518337522,0.0627766333781001,0.0021665329201265,0.0051620353831418,0.0055982563527227,0.3879567946662697,0.7280545516491873,0.0783224395308989,0.2372918179787174,0.4098506095576484,0.4569653116334233,1.0176931103791609,0.3115098531798098,0.7551374977019537,-0.1235957059719691,1601,3201,0.3031399518337522,0.0627766333781001,1.1799284963330273e-08,2.1813257132015315e-09,16.02984214061871,80,False,Maximum number of function evaluations has been exceeded.,0.3053064942359924,0.0576145909726619
M1.400000_a0.13000000,1.4,0.13,False,0.3063854824913954,0.0611151985503771,0.3063854832424071,0.0611152041358203,0.0018146980391526,0.0040240592934229,0.0044143155947765,0.4029849900292616,0.7436628298095136,0.0847934124957824,0.251028364178869,0.4195680637013719,0.4695093075316149,1.0158148746703155,0.3091476476848739,0.7471244180998937,-0.1067968853370877,1601,3201,0.3063854832424071,0.0611152041358203,5.635707121132662e-09,1.0897743120534134e-09,16.228820199146867,80,False,Maximum number of function evaluations has been exceeded.,0.3082001805305481,0.0570911392569541
M1.400000_a0.13500000,1.4,0.135,False,0.3095014954520465,0.0594220048865317,0.3095014934282191,0.0594219956421865,0.001315627007365,0.0027495919844149,0.0030481355782292,0.4171440198065178,0.7569046742290386,0.0911596032637741,0.2631289433242669,0.4284511836349636,0.4812270075221185,1.01336318546209,0.3068816757241966,0.7390494773777916,-0.0911295142489458,1601,3201,0.3095014934282191,0.0594219956421865,9.46328665840302e-09,2.003520279444827e-09,16.289629383943975,80,False,Maximum number of function evaluations has been exceeded.,0.3108171224594116,0.0566724129021167
M1.400000_a0.14000000,1.4,0.14,False,0.3124965138531316,0.0576995769025146,0.3124964986681687,0.0576995680081567,0.0006999366187464,0.0013904580355941,0.0015566903414007,0.430079423761547,0.7673230843474104,0.0972089448510605,0.2731438252979427,0.4365199107175348,0.491246351702917,1.0102206071352202,0.3044597031302427,0.7310990722380558,-0.0769443261298419,1601,3201,0.3124964986681687,0.0576995680081567,1.75980879195141e-08,3.918818165885569e-09,16.456985090859234,80,False,Maximum number of function evaluations has been exceeded.,0.313196450471878,0.0563091188669204
M1.400000_a0.14500000,1.4,0.145,True,0.3153782841847528,0.0559501968448136,0.3153782595984373,0.0559502106062502,2.944739044830058e-06,6.020193073913438e-07,3.0056472328965347e-06,0.441394190725768,0.7743807766198313,0.1026866944073858,0.2805814791363163,0.4438116806080907,0.4984708195004193,1.006345850075733,0.3015993716484597,0.7235073347135992,-0.0646097076086957,1601,3201,0.3153782595984373,0.0559502106062502,2.8175593079434253e-08,6.4834290872994676e-09,15.897773769218476,76,True,Optimization terminated successfully.,0.3153812289237976,0.0559495948255062
M1.400000_a0.15000000,1.4,0.15,False,0.3181538770330802,0.0541759298007297,0.3181538756452987,0.0541759356899513,0.0007372686994925,0.0013643785555553,0.0015508365413901,0.4506665888426497,0.7775029287143678,0.1073076533872768,0.2849469245476809,0.4503844853583983,0.5016366330334019,1.0017944768737013,0.2979948329123139,0.7165415660359468,-0.0544910042737752,1601,3201,0.3181538756452987,0.0541759356899513,6.0505263412766925e-09,1.4326648794767207e-09,16.797177830245346,80,False,Maximum number of function evaluations has been exceeded.,0.3174166083335876,0.055540308356285
M1.400000_a0.15500000,1.4,0.155,False,0.3208297660436887,0.0523786517375534,0.3208297725967407,0.052378667460216,0.0014808347311276,0.0026482408350879,0.0030341474950208,0.4574861206069801,0.7761468918090433,0.11078323820793,0.2858076816176524,0.4563194356909312,0.4994241308028163,0.9967391566575738,0.2933335382783707,0.7104717647571726,-0.0469171065536508,1601,3201,0.3208297725967407,0.052378667460216,1.7033631751268203e-08,4.251548281247733e-09,16.991245861165226,80,False,Maximum number of function evaluations has been exceeded.,0.319348931312561,0.0550268925726413
M1.400000_a0.16000000,1.4,0.16,False,0.3234118947756643,0.0505600727271105,0.3234118998225606,0.0505600841053621,0.0021873543036336,0.0037956268418763,0.0043807878255397,0.4615110350918169,0.7699009460543953,0.1128655319014598,0.2828858746805288,0.4617215184034788,0.4906302745412223,0.9914734177216932,0.2873248475482652,0.7055295957924355,-0.0421378243094967,1601,3201,0.3234118998225606,0.0505600841053621,1.244731994773181e-08,3.2290677687660646e-09,17.21163697587326,80,False,Maximum number of function evaluations has been exceeded.,0.3212245404720306,0.0543556995689868
M1.400000_a0.16500000,1.4,0.165,False,0.3259057339278741,0.0487217566860476,0.3259057326542464,0.0487217402736598,0.0028171177951378,0.0047540069627007,0.0055260053269147,0.4625422446370009,0.7586057121736037,0.1134027566441654,0.2761611982213805,0.4667178897431099,0.4743893427931981,0.9863917107715184,0.2797359249676569,0.7018527645939163,-0.0402695094114052,1601,3201,0.3259057326542464,0.0487217402736598,1.6461731400256137e-08,4.513440964009565e-09,17.108190884813666,80,False,Maximum number of function evaluations has been exceeded.,0.3230886161327362,0.0534757636487484
