final_reference_id,Mach,alpha,is_anchor,cr_reference,ci_reference,cr_pinn,ci_pinn,cr_abs_error,ci_abs_error,complex_spectral_error,p_rel_l2_core20,p_rel_l2_core40,overlap_error_core20,overlap_error_core40,envelope_rel_l2_core40,phase_rmse_core40,kappa_rel_l2_core40,q_rel_l2_core40,alignment_real,alignment_imag,n_core20,n_core40
M1.850000_a0.05000000,1.85,0.05,False,0.4409623344477715,0.0223581821587575,0.44402015209198,0.0408535972237587,0.0030578176442084826,0.018495415065001197,0.01874648306141464,0.231932291075776,0.2979188949783237,0.027268067576507682,0.03806898046772589,0.11717229693079584,0.2580475836075646,2.203879506393985,0.3181482074354513,0.8984340271022817,-0.3399666816080542,1601,3201
M1.850000_a0.05500000,1.85,0.055,False,0.4435723598073116,0.0232188116701575,0.4450199604034424,0.03384789824485779,0.0014476005961308047,0.010629086574700287,0.010727209744308729,0.24828173039952126,0.34786790433867043,0.031312133682980914,0.051588899296517,0.13091750853058706,0.29954611695248773,1.9077190743156578,0.2915737922073002,0.892217989371057,-0.3282660040746874,1601,3201
M1.850000_a0.06000000,1.85,0.06,False,0.4461278442170976,0.0238968792501489,0.4465888440608978,0.028444701805710793,0.00046099984380021386,0.004547822555561892,0.004571127962862264,0.26496950986490275,0.3963472535058225,0.035743209076568805,0.06696802885616537,0.14526331578648036,0.3388298746670234,1.6974844665151778,0.2721020302386798,0.8856728063966086,-0.3156685339689119,1601,3201
M1.850000_a0.06500000,1.85,0.065,True,0.4486243105314618,0.0244076340678053,0.44862601161003113,0.02440625987946987,1.7010785693383212e-06,1.3741883354290163e-06,2.1867926011149937e-06,0.28158607590241463,0.442357082529888,0.04046402784581371,0.08377612672977086,0.16011410204618576,0.3750628175438488,1.5459777178977878,0.2577055727501851,0.8789139995795495,-0.3022163658171904,1601,3201
M1.850000_a0.07000000,1.85,0.07,False,0.4510589206247342,0.0247650899140801,0.4510008692741394,0.021486947312951088,5.805135059477884e-05,0.0032781426011290124,0.00327865656521734,0.2978814909164301,0.4853547589430972,0.045397141545550856,0.10161386500788006,0.17536824474066098,0.4078478138393349,1.4354116828146128,0.24691138545865965,0.8720235468354713,-0.2879549200789454,1601,3201
M1.850000_a0.07500000,1.85,0.075,False,0.4534301112971537,0.0249820528631137,0.4535577893257141,0.019466513767838478,0.00012767802856039623,0.005515539095275222,0.005517016692967901,0.31372314308305765,0.5250840017112498,0.05048549800748792,0.1201254012878511,0.19091559649310824,0.43706596479297943,1.3537311406644008,0.2386626274571625,0.865047850629305,-0.27293675634026926,1601,3201
M1.850000_a0.08000000,1.85,0.08,False,0.4557373020033783,0.0250701844317049,0.4561495780944824,0.018162446096539497,0.00041227609110411345,0.0069077383351654024,0.0069200303816103126,0.3290649854169703,0.5614866139742164,0.055692721953002455,0.1390081879700623,0.20663475038255238,0.4628026019966236,1.2925431144193738,0.23222057983589184,0.8578237572520735,-0.2571738775143586,1601,3201
M1.850000_a0.08500000,1.85,0.085,False,0.457980661033861,0.0250400808661877,0.45866715908050537,0.01743297465145588,0.0006864980466443904,0.0076071062147318215,0.007638019673335364,0.34392394003801763,0.5946450982545457,0.06100249016904946,0.15801646585519835,0.2223899406604431,0.4853054281911004,1.2458874320819793,0.22708936181037706,0.8504555744240371,-0.24079654973052986,1601,3201
M1.850000_a0.09000000,1.85,0.09,False,0.4601609208281758,0.0249013621796004,0.46104732155799866,0.01717403344810009,0.0008864007298228782,0.00772732873150031,0.007778002029988211,0.358360086384904,0.6247347008382513,0.06641655515631428,0.17695634759354972,0.23802755360970604,0.50495140335218,1.209464695335046,0.22295464581558871,0.8428930476150046,-0.2239271365067049,1601,3201
M1.850000_a0.09500000,1.85,0.095,False,0.4622792317337927,0.0246627575436747,0.46326351165771484,0.017312193289399147,0.0009842799239221378,0.007350564254275552,0.007416171642085266,0.3724556008410672,0.6519713791767046,0.0719499876611609,0.19566719817407285,0.25337292968987296,0.5222051018074676,1.180129142836939,0.21963245295835246,0.8350528003981669,-0.20673444330749755,1601,3201
