benchmark_id,mach_index,alpha_index,Mach,alpha,primary_chart,cost_id
315,15,15,1.558,0.29025,C22,315
316,15,16,1.558,0.3057499999999999,C22,316
317,15,17,1.558,0.32125,C22,317
318,15,18,1.558,0.33675,C22,318
319,15,19,1.558,0.3522499999999999,C22,319
