benchmark_id,mach_index,alpha_index,Mach,alpha,primary_chart,cost_id
15,0,15,1.018,0.29025,C02,15
16,0,16,1.018,0.3057499999999999,C02,16
17,0,17,1.018,0.32125,C02,17
18,0,18,1.018,0.33675,C02,18
19,0,19,1.018,0.3522499999999999,C02,19
