final_reference_id,Mach,alpha,is_anchor,cr_reference,ci_reference,cr_pinn,ci_pinn,cr_abs_error,ci_abs_error,complex_spectral_error,p_rel_l2_core20,p_rel_l2_core40,overlap_error_core20,overlap_error_core40,envelope_rel_l2_core40,phase_rmse_core40,kappa_rel_l2_core40,q_rel_l2_core40,alignment_real,alignment_imag,n_core20,n_core40
M1.550000_a0.05000000,1.55,0.05,False,0.3135717144297565,0.0492291037382038,0.3200414478778839,0.07103615999221802,0.006469733448127402,0.021807056254014218,0.02274654156911681,0.2663499437770085,0.43588164743423385,0.036123603645164315,0.07516741507945934,0.13813427901448105,0.4241386968760807,1.7926194802528241,0.5218060921378191,0.8405007856658401,-0.3782077504489,1601,3201
M1.550000_a0.05500000,1.55,0.055,False,0.3188262390250224,0.0500136695789316,0.32224488258361816,0.06512434780597687,0.0034186435585957797,0.015110678227045267,0.015492569840476056,0.2535040643306112,0.4175408933480057,0.03266567859510883,0.06336835455237866,0.1567887697485717,0.39157225678369856,1.614501836776309,0.4570887038939658,0.8406421467684727,-0.36751791764198277,1601,3201
M1.550000_a0.06000000,1.55,0.06,False,0.3237921600955207,0.0505159341051575,0.32523202896118164,0.05972227081656456,0.0014398688656609426,0.00920633671140706,0.009318254020689773,0.2462690030182746,0.4132818412149981,0.03079848423953424,0.05805635719722246,0.17539086413399604,0.3697665487147577,1.4828047869624466,0.40774224226447536,0.8398245042777577,-0.3548088433349702,1601,3201
M1.550000_a0.06500000,1.55,0.065,False,0.3284933098185326,0.0507775752636187,0.32885631918907166,0.05493822321295738,0.0003630093705390691,0.0041606479493386805,0.004176453897918105,0.24474062581915998,0.4219425178324356,0.030411414014353766,0.05868312695271838,0.19366728740148081,0.3583681945776437,1.3840828577376871,0.37023313350092474,0.838110063416006,-0.34023982381170825,1601,3201
M1.550000_a0.07000000,1.55,0.07,True,0.3329512800866892,0.0508320672317021,0.3329455554485321,0.050825197249650955,5.724638157122985e-06,6.869982051141421e-06,8.942490448023622e-06,0.24861570827256654,0.44105683752926855,0.03139779599665915,0.06463623133940977,0.21145946218970726,0.3563185712195653,1.309335822215418,0.341933648928543,0.8355420366291426,-0.3239773551857075,1601,3201
M1.550000_a0.07500000,1.55,0.075,False,0.3371855211912236,0.0507066573395572,0.33731865882873535,0.04739101231098175,0.000133137637511771,0.0033156450285754466,0.00331831698094671,0.25725295835969925,0.46767642290686556,0.03365590216777181,0.07526090279132136,0.22867325809676353,0.36204893360800877,1.2523216816800147,0.32082473553688656,0.8321461188457084,-0.3061960900654353,1601,3201
M1.550000_a0.08000000,1.55,0.08,False,0.3412135192087623,0.0504237908195497,0.34180042147636414,0.04461031034588814,0.0005869022676018298,0.005813480473661564,0.005843030847887118,0.2698207448331116,0.4990733345367514,0.037089430083091846,0.08987984166740337,0.24525127506943328,0.3738284840735503,1.2085833307000202,0.3053245474281595,0.8279326020833359,-0.2870809519909233,1601,3201
M1.550000_a0.08500000,1.55,0.085,False,0.3450509967919872,0.0500021595358818,0.34623563289642334,0.04243585467338562,0.001184636104436143,0.0075663048624961815,0.007658481048626222,0.28545322132840906,0.5330699715317924,0.04160735685563899,0.10781009580196887,0.2611569733821271,0.3900766128815489,1.174855985395369,0.2941856577439185,0.8229002083642865,-0.2668308644447061,1601,3201
M1.550000_a0.09000000,1.55,0.09,False,0.3487121099820713,0.0494574826476193,0.35049939155578613,0.040808409452438354,0.0017872815737148273,0.008649073195180948,0.008831808566728454,0.3033547980762485,0.5680719990947348,0.04712232344118872,0.12837452100394398,0.2763655085423029,0.4095259444669442,1.1486955943889654,0.2864255164082725,0.8170398294112856,-0.24566226933923707,1601,3201
M1.550000_a0.09500000,1.55,0.095,False,0.3522096300282517,0.0488030973464719,0.3545023500919342,0.0396643802523613,0.0022927200636825296,0.009138717094110606,0.00942192737270893,0.3228441633287767,0.6029650516335261,0.05354786375404008,0.15090760987469232,0.29085830154217573,0.43124306562464454,1.1282344559383441,0.28127435017846786,0.8103396892045355,-0.22381510237236493,1601,3201
