cost_id,Mach,alpha,classical_success,classical_cr,classical_ci,classical_omega_i,classical_residual_norm,classical_delta_kappa,classical_delta_q,classical_parameterization,classical_settings_name,classical_best_seed_index,classical_best_seed_cr,classical_best_seed_ci,classical_n_generic_starts,classical_n_accepted_starts,classical_n_solver_attempts,classical_objective_calls,classical_integration_failures,classical_seconds,status
355,1.63,0.29025,False,0.9051208115883798,6.130019123205486e-06,1.7792380505103922e-06,2.7289420194288644e-08,2.7288160712952685e-08,-2.621820827488235e-10,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,0,45,3085,0,272.21313132497016,COMPLETED
356,1.63,0.3057499999999999,False,0.9051208317707656,6.091543632263222e-06,1.8624894655644797e-06,2.8870787341131666e-08,2.8867676854250416e-08,4.237861906943495e-10,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,0,45,3453,0,296.4040323300287,COMPLETED
357,1.63,0.32125,False,0.905120812196158,6.130968550911595e-06,1.96957364698035e-06,3.0591936252307676e-08,3.0574231873146533e-08,1.0406291521609656e-09,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,0,45,3092,0,271.0374783149455,COMPLETED
358,1.63,0.33675,False,0.7616664406093051,2.540193931556304e-05,8.554103064515853e-06,3.181545690171944e-08,1.1419766994771088e-08,2.9695323194912428e-08,linear_ci,nominal,2,0.9,0.0001,6,0,45,2950,0,265.259459360037,COMPLETED
359,1.63,0.3522499999999999,True,0.9051408017527044,4.958873124373729e-06,1.7467630580606456e-06,3.4471002437398064e-09,2.728169194054402e-09,-2.107034157056688e-09,linear_ci,strict_L30_y1p5,2,0.9,0.0001,6,2,43,2855,0,252.33893246401567,COMPLETED
