final_reference_id,Mach,alpha,is_anchor,cr_reference,ci_reference,cr_pinn,ci_pinn,cr_abs_error,ci_abs_error,complex_spectral_error,p_rel_l2_core20,p_rel_l2_core40,overlap_error_core20,overlap_error_core40,envelope_rel_l2_core40,phase_rmse_core40,kappa_rel_l2_core40,q_rel_l2_core40,alignment_real,alignment_imag,n_core20,n_core40,cr_corrected,ci_corrected,corrected_spectral_error,corrected_mismatch,optimization_seconds,nfev_reported,optimizer_success,optimizer_message,cr_pinn_original,ci_pinn_original
M1.550000_a0.05000000,1.55,0.05,False,0.3135717144297565,0.0492291037382038,0.3134663962975602,0.0492656553734738,0.0064697334481274,0.0218070562540142,0.0227465415691168,0.2663499437770085,0.4358816474342338,0.0361236036451643,0.0751674150794593,0.138134279014481,0.4241386968760807,1.792619480252824,0.5218060921378191,0.8405007856658401,-0.3782077504489,1601,3201,0.3134663962975602,0.0492656553734738,0.0001114806306504,6.012454049885765e-06,16.035355002619326,80,False,Maximum number of function evaluations has been exceeded.,0.3200414478778839,0.071036159992218
M1.550000_a0.05500000,1.55,0.055,False,0.3188262390250224,0.0500136695789316,0.3188262391249527,0.0500136590255412,0.0034186435585957,0.0151106782270452,0.015492569840476,0.2535040643306112,0.4175408933480057,0.0326656785951088,0.0633683545523786,0.1567887697485717,0.3915722567836985,1.614501836776309,0.4570887038939658,0.8406421467684727,-0.3675179176419827,1601,3201,0.3188262391249527,0.0500136590255412,1.0553863473952317e-08,6.74490695429586e-10,16.14500738028437,80,False,Maximum number of function evaluations has been exceeded.,0.3222448825836181,0.0651243478059768
M1.550000_a0.06000000,1.55,0.06,False,0.3237921600955207,0.0505159341051575,0.3237921564126274,0.0505159358399301,0.0014398688656609,0.009206336711407,0.0093182540206897,0.2462690030182746,0.4132818412149981,0.0307984842395342,0.0580563571972224,0.175390864133996,0.3697665487147577,1.4828047869624466,0.4077422422644753,0.8398245042777577,-0.3548088433349702,1601,3201,0.3237921564126274,0.0505159358399301,4.071012089802694e-09,2.7753923777417493e-10,16.263003691099584,80,False,Maximum number of function evaluations has been exceeded.,0.3252320289611816,0.0597222708165645
M1.550000_a0.06500000,1.55,0.065,False,0.3284933098185326,0.0507775752636187,0.3284932848983758,0.0507775754196352,0.000363009370539,0.0041606479493386,0.0041764538979181,0.2447406258191599,0.4219425178324356,0.0304114140143537,0.0586831269527183,0.1936672874014808,0.3583681945776437,1.3840828577376871,0.3702331335009247,0.838110063416006,-0.3402398238117082,1601,3201,0.3284932848983758,0.0507775754196352,2.492064509415072e-08,1.992113731969566e-09,16.444444905035198,80,False,Maximum number of function evaluations has been exceeded.,0.3288563191890716,0.0549382232129573
M1.550000_a0.07000000,1.55,0.07,True,0.3329512800866892,0.0508320672317021,0.3329512848418804,0.0508320711008053,5.724638157122985e-06,6.869982051141421e-06,8.942490448023622e-06,0.2486157082725665,0.4410568375292685,0.0313977959966591,0.0646362313394097,0.2114594621897072,0.3563185712195653,1.309335822215418,0.341933648928543,0.8355420366291426,-0.3239773551857075,1601,3201,0.3329512848418804,0.0508320711008053,6.130399934122601e-09,5.261023877792313e-10,16.434430764056742,80,False,Maximum number of function evaluations has been exceeded.,0.3329455554485321,0.0508251972496509
M1.550000_a0.07500000,1.55,0.075,False,0.3371855211912236,0.0507066573395572,0.3371855221787026,0.0507054939164583,0.0001331376375117,0.0033156450285754,0.0033183169809467,0.2572529583596992,0.4676764229068655,0.0336559021677718,0.0752609027913213,0.2286732580967635,0.3620489336080087,1.252321681680015,0.3208247355368865,0.8321461188457084,-0.3061960900654353,1601,3201,0.3371855221787026,0.0507054939164583,1.1634235178897353e-06,1.1563511516245537e-07,16.57675171457231,80,False,Maximum number of function evaluations has been exceeded.,0.3373186588287353,0.0473910123109817
M1.550000_a0.08000000,1.55,0.08,False,0.3412135192087623,0.0504237908195497,0.3412135173310802,0.050416072884812,0.0005869022676018,0.0058134804736615,0.0058430308478871,0.2698207448331116,0.4990733345367514,0.0370894300830918,0.0898798416674033,0.2452512750694332,0.3738284840735503,1.2085833307000202,0.3053245474281595,0.8279326020833359,-0.2870809519909233,1601,3201,0.3412135173310802,0.050416072884812,7.71793496608935e-06,8.44471661991699e-07,16.901782032102346,80,False,Maximum number of function evaluations has been exceeded.,0.3418004214763641,0.0446103103458881
M1.550000_a0.08500000,1.55,0.085,False,0.3450509967919872,0.0500021595358818,0.3450509827808671,0.0499854806101578,0.0011846361044361,0.0075663048624961,0.0076584810486262,0.285453221328409,0.5330699715317924,0.0416073568556389,0.1078100958019688,0.2611569733821271,0.3900766128815489,1.174855985395369,0.2941856577439185,0.8229002083642865,-0.2668308644447061,1601,3201,0.3450509827808671,0.0499854806101578,1.6678931609018402e-05,1.996472596720456e-06,17.199852746911347,80,False,Maximum number of function evaluations has been exceeded.,0.3462356328964233,0.0424358546733856
M1.550000_a0.09000000,1.55,0.09,False,0.3487121099820713,0.0494574826476193,0.3487121059120449,0.0494360184692129,0.0017872815737148,0.0086490731951809,0.0088318085667284,0.3033547980762485,0.5680719990947348,0.0471223234411887,0.1283745210039439,0.2763655085423029,0.4095259444669442,1.1486955943889654,0.2864255164082725,0.8170398294112856,-0.245662269339237,1601,3201,0.3487121059120449,0.0494360184692129,2.146417879222221e-05,2.794284815304776e-06,17.424021570943296,80,False,Maximum number of function evaluations has been exceeded.,0.3504993915557861,0.0408084094524383
M1.550000_a0.09500000,1.55,0.095,False,0.3522096300282517,0.0488030973464719,0.3522096299362568,0.048784915567622,0.0022927200636825,0.0091387170941106,0.0094219273727089,0.3228441633287767,0.6029650516335261,0.05354786375404,0.1509076098746923,0.2908583015421757,0.4312430656246445,1.128234455938344,0.2812743501784678,0.8103396892045355,-0.2238151023723649,1601,3201,0.3522096299362568,0.048784915567622,1.8181778850119155e-05,2.560466897825457e-06,17.60529736522585,80,False,Maximum number of function evaluations has been exceeded.,0.3545023500919342,0.0396643802523613
