final_reference_id,Mach,alpha,is_anchor,cr_reference,ci_reference,cr_pinn,ci_pinn,cr_abs_error,ci_abs_error,complex_spectral_error,p_rel_l2_core20,p_rel_l2_core40,overlap_error_core20,overlap_error_core40,envelope_rel_l2_core40,phase_rmse_core40,kappa_rel_l2_core40,q_rel_l2_core40,alignment_real,alignment_imag,n_core20,n_core40
M1.150000_a0.06000000,1.15,0.06,False,-2.549736936302885e-09,0.1998472244836177,0.057242847979068756,0.1923135668039322,0.05724285052880569,0.0075336576796855015,0.05773646971107494,0.3167838379630608,0.5917350435751346,0.05150224037934992,0.12280740075134944,0.3210055103723988,0.4439140015972933,1.0342291284950278,0.9548225637739102,0.7270749409352316,-0.28340180340569454,1601,3201
M1.150000_a0.06500000,1.15,0.065,False,-2.7143269989556902e-09,0.1599190568707925,0.06245803087949753,0.18195253610610962,0.06245803359382453,0.02203347923531712,0.06623050783151571,0.30958017494604556,0.5926691255421955,0.04912665655179116,0.11987084870899789,0.28983322002840894,0.4650269728414423,1.0303877769560177,0.9552790074236663,0.7346141446320477,-0.3104582747518378,1601,3201
M1.150000_a0.07000000,1.15,0.07,False,0.0452428893063274,0.1450959349017018,0.0686500295996666,0.17153987288475037,0.023407140293339193,0.02644393798304856,0.035315380116365466,0.2828237122362264,0.5589340778021661,0.04082809267737608,0.10347341387798947,0.30249450954132945,0.4213496699388134,1.027150221767021,0.8091414033906376,0.7512531261487896,-0.28778533607105283,1601,3201
M1.150000_a0.07500000,1.15,0.075,False,0.0646325378753453,0.1421829713450822,0.07577092945575714,0.16129502654075623,0.011138391580411841,0.01911205519567402,0.02212090461082186,0.2706986451875094,0.5576536309567673,0.037335861531319514,0.1005935402228576,0.32763227501049963,0.3941237044382507,1.0173480437493818,0.7298046825106123,0.7503635479807095,-0.2736874245069365,1601,3201
M1.150000_a0.08000000,1.15,0.08,False,0.0790689509372673,0.1392808657517153,0.08370088040828705,0.15142571926116943,0.004631929471019744,0.012144853509454129,0.012998162846748824,0.26366012564659963,0.5639689021099482,0.03538435729871203,0.10210601610181669,0.3507016681349486,0.3738049003439348,1.0097675959062136,0.6727816307916173,0.7477804693587831,-0.26077456099696633,1601,3201
M1.150000_a0.08500000,1.15,0.085,False,0.090953586929427,0.1363892725254269,0.09225936233997345,0.14211279153823853,0.001305775410546453,0.005723519012811623,0.005870580832660759,0.2609062844199038,0.5751703099762651,0.03463586623999759,0.10691443233000564,0.37212302965658156,0.3584175487943014,1.004203173762271,0.6299314987906762,0.7442989943335804,-0.24786082277444896,1601,3201
M1.150000_a0.09000000,1.15,0.09,True,0.1011993184208567,0.1335078749432744,0.10122336447238922,0.13349977135658264,2.4046051532528034e-05,8.103586691760034e-06,2.5374804660841513e-05,0.26202862889920325,0.5897224174778096,0.03493989946884457,0.11436415135047395,0.3920413453489711,0.3471332361177886,1.0003207939083343,0.5973104155683986,0.7401938889384756,-0.2345995210870462,1601,3201
M1.150000_a0.09500000,1.15,0.095,False,0.1102724452969259,0.1306363663726639,0.11035038530826569,0.12568728625774384,7.794001133978878e-05,0.004949080114920068,0.004949693791464769,0.2666186215321843,0.6065136433340369,0.03619788823001746,0.12393458785313516,0.4105325820714715,0.3394559887420854,0.997808038622325,0.5723994591648717,0.7355870198841616,-0.22088063856602033,1601,3201
M1.150000_a0.10000000,1.15,0.1,False,0.118450325820652,0.1277744569464649,0.11940304934978485,0.11873225122690201,0.0009527235291328512,0.009042205719562879,0.009092258597172597,0.274216115363649,0.6247031273755272,0.038331906490149725,0.13517686919267902,0.427650581488279,0.33504541564835305,0.9963946719008856,0.5533989223737869,0.7305466803637385,-0.20669324971060432,1601,3201
M1.150000_a0.10500000,1.15,0.105,False,0.1259143515352406,0.124921872190643,0.12817010283470154,0.11265143752098083,0.0022557512994609286,0.01227043466966217,0.012476056304276084,0.2843300401910658,0.6436581120287825,0.04127353836198566,0.14769585999777746,0.4434422291472905,0.3336525891662978,0.9958497479116061,0.5389532010415355,0.7251105653248794,-0.19207374923168186,1601,3201
M1.150000_a0.11000000,1.15,0.11,False,0.132791163489221,0.1220783521564731,0.13648122549057007,0.10742788761854172,0.0036900620013490815,0.014650464537931382,0.01510803325224648,0.29647276085236274,0.6629098323776751,0.04495869090778182,0.16114359417007906,0.4579532718557164,0.33508419403102996,0.9959745787498612,0.528014101427922,0.7193007704321879,-0.17708600327597734,1601,3201
M1.150000_a0.11500000,1.15,0.115,False,0.1391735170370881,0.1192436508743323,0.1442136913537979,0.10301924496889114,0.005040174316709806,0.01622440590544115,0.016989252606496107,0.3101867511540128,0.6821140159306797,0.049324356360952115,0.17521497069349623,0.47123083874189226,0.3391730148129182,0.9965966930265971,0.5197586289393956,0.7131374136807173,-0.16181397997222627,1601,3201
M1.150000_a0.12000000,1.15,0.12,False,0.1451318869386702,0.1164175356042111,0.15129196643829346,0.09936605393886566,0.006160079499623244,0.01705148166534544,0.01813007463926418,0.3250577588964244,0.7010140044689146,0.05430583517649101,0.18964227680473777,0.4833247638499255,0.3457495155584888,0.997563511145951,0.5135313104421291,0.70664021659217,-0.14635571292974808,1601,3201
