benchmark_id,mach_index,alpha_index,Mach,alpha,primary_chart,cost_id
445,22,5,1.81,0.13525,C31,445
446,22,6,1.81,0.15075,C31,446
447,22,7,1.81,0.16625,C31,447
448,22,8,1.81,0.18175,C31,448
449,22,9,1.81,0.19725,C31,449
