cost_id,Mach,alpha,classical_success,classical_cr,classical_ci,classical_omega_i,classical_residual_norm,classical_delta_kappa,classical_delta_q,classical_parameterization,classical_settings_name,classical_best_seed_index,classical_best_seed_cr,classical_best_seed_ci,classical_n_generic_starts,classical_n_accepted_starts,classical_n_solver_attempts,classical_objective_calls,classical_integration_failures,classical_seconds,status
180,1.342,0.05775,True,0.2039317181502934,0.09483073057825844,0.005476474690894425,2.275060597109696e-12,-1.5097229022487113e-12,1.7019510800686533e-12,log_ci,nominal,3,0.1,0.002,6,1,36,3412,0,269.2871573040029,COMPLETED
181,1.342,0.07325,True,0.22523933381561187,0.09053870438465775,0.00663196009617618,3.4917135973529642e-12,-9.432003789111576e-13,3.361909708954336e-12,log_ci,nominal,3,0.1,0.002,6,1,36,3199,0,264.19754895207006,COMPLETED
182,1.342,0.08875,True,0.24262745957050366,0.08562689829075601,0.007599387223304595,2.0173103590214532e-11,-1.8213482805284897e-11,8.67312818786381e-12,log_ci,nominal,3,0.1,0.002,6,1,36,3077,0,255.94116431800649,COMPLETED
183,1.342,0.10425,True,0.2572383694045952,0.08027658146635515,0.008368833617867524,1.8231601736250393e-14,-1.754846268298138e-14,4.9439619065339e-15,log_ci,nominal,3,0.1,0.002,6,2,36,3114,0,258.60733118106145,COMPLETED
184,1.342,0.11975,True,0.2697696606738309,0.074603218712027,0.008933735440765233,4.012379753658429e-10,-3.842544997467723e-10,1.1550061601584005e-10,log_ci,nominal,3,0.1,0.002,6,1,36,3130,0,258.7705129230162,COMPLETED
