final_reference_id,Mach,alpha,is_anchor,cr_reference,ci_reference,cr_pinn,ci_pinn,cr_abs_error,ci_abs_error,complex_spectral_error,p_rel_l2_core20,p_rel_l2_core40,overlap_error_core20,overlap_error_core40,envelope_rel_l2_core40,phase_rmse_core40,kappa_rel_l2_core40,q_rel_l2_core40,alignment_real,alignment_imag,n_core20,n_core40,cr_corrected,ci_corrected,corrected_spectral_error,corrected_mismatch,optimization_seconds,nfev_reported,optimizer_success,optimizer_message,cr_pinn_original,ci_pinn_original
M1.500000_a0.05000000,1.5,0.05,False,0.2867884838082837,0.0578781158051297,0.2867880661706702,0.0582439129285863,0.0089948273203326,0.0207413792290881,0.0226077803166841,0.2609747180616911,0.4098332115657165,0.0346543642132002,0.0633587205661067,0.1506885999444568,0.3869881863538293,1.5033009167615572,0.5303083969612808,0.8431162448736766,-0.3761643672985302,1601,3201,0.2867880661706702,0.0582439129285863,0.000365797361869,1.851228643216854e-05,15.872487058863044,80,False,Maximum number of function evaluations has been exceeded.,0.2957833111286163,0.0786194950342178
M1.500000_a0.05500000,1.5,0.055,False,0.2927446492549135,0.0583866509164055,0.292744661634687,0.0583866400398278,0.0052030555371092,0.01458288258665,0.01548328942629,0.250626928632738,0.4026418907933631,0.0319162522570061,0.0567702543707404,0.1695939072619135,0.3637664498010839,1.379226417832587,0.4687459481361787,0.842006224638562,-0.3656591207133431,1601,3201,0.292744661634687,0.0583866400398278,1.6479039246039673e-08,9.821739405097866e-10,16.034900031983852,80,False,Maximum number of function evaluations has been exceeded.,0.2979477047920227,0.0729695335030555
M1.500000_a0.06000000,1.5,0.06,False,0.2983284136239438,0.0586268857628369,0.2983284293005326,0.0586268769578265,0.0025398591574282,0.0090232759207225,0.0093739208915513,0.2453042982033124,0.4078973175135603,0.0305538688080806,0.0555998333753142,0.1883205689926805,0.3502102216415543,1.2885404557560451,0.4218561638610664,0.8401385219123322,-0.3533590719438886,1601,3201,0.2983284293005326,0.0586268769578265,1.7980090272868466e-08,1.2179182972774212e-09,16.13891338184476,80,False,Maximum number of function evaluations has been exceeded.,0.300868272781372,0.0676501616835594
M1.500000_a0.06500000,1.5,0.065,False,0.3035789845194382,0.0586404622091123,0.303578980638876,0.0586404361550628,0.0008619906697707,0.0041451036440065,0.0042337822492812,0.244956790116013,0.4235837393180029,0.0304660031870677,0.0593066236194197,0.2066637235910137,0.3454363539502626,1.221620997906524,0.3861605265431899,0.8375635942822616,-0.3394257856480555,1601,3201,0.303578980638876,0.0586404361550628,2.634145505583741e-08,2.015606304175746e-09,16.3357524452731,80,False,Maximum number of function evaluations has been exceeded.,0.304440975189209,0.0627855658531189
M1.500000_a0.07000000,1.5,0.07,True,0.3085296796468241,0.0584602672387943,0.3085296958577516,0.0584602765539002,1.0179189188219695e-06,1.7564524993629591e-06,2.030094654890277e-06,0.2492296978979562,0.4470449595515629,0.0315555990736001,0.067314365120367,0.2244976848687524,0.3480576456571196,1.171941059088901,0.3590869993274123,0.8343160120595873,-0.3240242951869516,1601,3201,0.3085296958577516,0.0584602765539002,1.869666737309205e-08,1.5856191627444014e-09,15.173453737050297,74,True,Optimization terminated successfully.,0.3085286617279053,0.0584585107862949
M1.500000_a0.07500000,1.5,0.075,False,0.3132090515913153,0.0581127147885543,0.3132090404741823,0.0581141764388411,0.0002356417001867,0.0034006241472941,0.0034087786085381,0.2575310399846875,0.4756620437077942,0.0337299738456106,0.0790260177311078,0.2417425655179342,0.3564648228146898,1.1349335010906043,0.3386812060112382,0.8304171362968428,-0.3073247048417922,1601,3201,0.3132090404741823,0.0581141764388411,1.4616925639963995e-06,1.382277180983903e-07,16.530588813126087,80,False,Maximum number of function evaluations has been exceeded.,0.3129734098911285,0.0547120906412601
M1.500000_a0.08000000,1.5,0.08,False,0.3176417654238463,0.0576193324262716,0.317641758176102,0.0576189045679384,3.0696936678953346e-05,0.0060638888711549,0.0060639665684795,0.2691460089995484,0.5072406763754794,0.0369006147652182,0.0938366340754839,0.2583455369292136,0.3691163646087794,1.10731583446214,0.3234338578218957,0.8258765755321035,-0.289504179334541,1601,3201,0.317641758176102,0.0576189045679384,4.27919715625569e-07,4.4685020510395266e-08,16.731677790172398,80,False,Maximum number of function evaluations has been exceeded.,0.3176110684871673,0.0515554435551166
M1.500000_a0.08500000,1.5,0.085,False,0.3218492869365933,0.0569978921594081,0.3218492936640883,0.0569907280238267,0.0004369612704989,0.0080265930773673,0.008038478188162,0.2833458663053722,0.5401110805684428,0.0409822107762242,0.1111434178688526,0.2742701198293886,0.3847199092977488,1.086677449332121,0.3121706058102489,0.8206970604345606,-0.27074964657659,1601,3201,0.3218492936640883,0.0569907280238267,7.164138740046742e-06,8.194355837930731e-07,17.151608178392053,80,False,Maximum number of function evaluations has been exceeded.,0.3222862482070923,0.0489712990820407
M1.500000_a0.09000000,1.5,0.09,False,0.3258504254289729,0.0562632320216114,0.3258504183019032,0.0562492057195004,0.0010144429735081,0.0093392854323799,0.0093942188038156,0.2994591834218631,0.5730711407438424,0.0458908880718563,0.1303525574492419,0.2894900332606903,0.4022870712665011,1.071213598947496,0.3039754137766292,0.8148775150824084,-0.2512602916387116,1601,3201,0.3258504183019032,0.0562492057195004,1.4026303921636456e-05,1.7480191904345071e-06,17.12106639519334,80,False,Maximum number of function evaluations has been exceeded.,0.3268648684024811,0.0469239465892314
M1.500000_a0.09500000,1.5,0.095,False,0.3296617663816018,0.0554278666161298,0.3296617649270691,0.0554120303679735,0.0015807949587302,0.0100611509763001,0.0101845800929372,0.3169012145912184,0.6052779813106717,0.0515414504625885,0.1508824937346528,0.3039857598311399,0.421101764157642,1.059551235978864,0.2981328045957069,0.8084177553177726,-0.2312515174263027,1601,3201,0.3296617649270691,0.0554120303679735,1.5836248223076668e-05,2.138770173908717e-06,17.371052394621074,80,False,Maximum number of function evaluations has been exceeded.,0.331242561340332,0.0453667156398296
M1.500000_a0.10000000,1.5,0.1,False,0.3332980185827091,0.0545024471140046,0.3332980266713261,0.054491660638726,0.0020491570154354,0.0102546261406082,0.0104573611278159,0.3351732805491034,0.6361378371641927,0.0578434991966827,0.1721633768955955,0.3177429247648827,0.4406461084821632,1.0506282463835668,0.2940800975087038,0.801325488628527,-0.2109588611095946,1601,3201,0.3332980266713261,0.054491660638726,1.0786478311275996e-05,1.5709086528726734e-06,17.542227745987475,80,False,Maximum number of function evaluations has been exceeded.,0.3353471755981445,0.0442478209733963
M1.500000_a0.10500000,1.5,0.105,False,0.3367722951175382,0.0534961131632005,0.3367723009843595,0.0534950937976392,0.0023646034000704,0.0099818391024743,0.0102580924692318,0.3538448559375034,0.6652108827221527,0.0646958687536081,0.1936322447823264,0.330751988109106,0.4605128013313085,1.0436133937908292,0.2913666924394377,0.7936230547132216,-0.1906414198713235,1601,3201,0.3367723009843595,0.0534950937976392,1.0193824439497034e-06,1.5938328014488308e-07,17.57107239216566,80,False,Maximum number of function evaluations has been exceeded.,0.3391368985176086,0.0435142740607261
M1.500000_a0.11000000,1.5,0.11,False,0.3400963428514539,0.0524167659885181,0.340096350195689,0.0524260711453757,0.0024992045862139,0.0093029084808124,0.0096327633504682,0.3725299187094281,0.6921355675404978,0.0719798172095896,0.2147259547323755,0.3430087364795678,0.4803201922131701,1.037848620033168,0.2896202418126901,0.7853568232915963,-0.1705857472536924,1601,3201,0.340096350195689,0.0524260711453757,9.305159755878056e-06,1.555030598301742e-06,17.758934010751545,80,False,Maximum number of function evaluations has been exceeded.,0.3425955474376678,0.0431138575077056
M1.500000_a0.11500000,1.5,0.115,False,0.3432807312668702,0.0512712829522548,0.3432807185491801,0.05127126980622,0.0024462653933623,0.0082760014347491,0.008629971849475,0.3908629528835841,0.7165706436055433,0.0795511138237353,0.2348730063608006,0.3545153132090264,0.4996355275897224,1.032812558224763,0.2885175948735644,0.7766057253228987,-0.1511074836676937,1601,3201,0.3432807185491801,0.05127126980622,1.829092320850597e-08,3.2902640171337343e-09,18.05184166133404,80,False,Maximum number of function evaluations has been exceeded.,0.3457269966602325,0.0429952815175056
M1.500000_a0.12000000,1.5,0.12,False,0.3463350090058034,0.0500656877706976,0.3463350131020206,0.0500656984742532,0.0022145954100901,0.0069583793233366,0.0073022924919391,0.408477039734765,0.7381541413665266,0.0872314050047933,0.2534870665664189,0.365281664395963,0.5179101321722551,1.0280963826525582,0.2877614637077879,0.7674929395254123,-0.1325519880858769,1601,3201,0.3463350131020206,0.0500656984742532,1.1460588944486932e-08,2.133688332537807e-09,17.92054029367864,80,False,Maximum number of function evaluations has been exceeded.,0.3485496044158935,0.0431073084473609
M1.500000_a0.12500000,1.5,0.125,False,0.3492678340847004,0.0488052859720997,0.3492678358613973,0.0488052780040481,0.0018242660587322,0.0054082765993885,0.005707661730388,0.4249879696579237,0.7564804132324332,0.0948010021845828,0.2699667783443578,0.3753267608138007,0.534432624261393,1.0233941372900373,0.2870626426216092,0.7581921382498003,-0.1152898957609116,1601,3201,0.3492678358613973,0.0488052780040481,8.16373061151529e-09,1.783702267140278e-09,17.832954527810216,80,False,Maximum number of function evaluations has been exceeded.,0.3510921001434326,0.0433970093727111
M1.500000_a0.13000000,1.5,0.13,False,0.3520870854995211,0.0474947792679625,0.3520871039926233,0.0474947672628553,0.0013028929092923,0.0036869188041048,0.0039103580655927,0.4399860331421547,0.7710961448584173,0.1019953838426938,0.2837063889405374,0.3846798091062536,0.5483067172777042,1.018502262676641,0.2861283708160826,0.748930140042589,-0.0997075535828838,1601,3201,0.3520871039926233,0.0474947672628553,2.2048070848283346e-08,4.651874761183141e-09,18.449101929552853,80,False,Maximum number of function evaluations has been exceeded.,0.3533899784088135,0.0438078604638576
M1.500000_a0.13500000,1.5,0.135,False,0.3547999528774636,0.0461383483534535,0.3547999455266558,0.0461383573656297,0.0006833406558616,0.0018603301768978,0.0019818634713395,0.4530382935561329,0.7815159598454734,0.1085089430780884,0.2941210963781688,0.3933813468323581,0.5584616558713617,1.013326459105768,0.2846585314369194,0.7399836337126802,-0.0861924541551031,1601,3201,0.3547999455266558,0.0461383573656297,1.1629862205344048e-08,2.560594956776477e-09,18.781163076870143,80,False,Maximum number of function evaluations has been exceeded.,0.3554832935333252,0.0442780181765556
M1.500000_a0.14000000,1.5,0.14,True,0.3574130186646834,0.0447397340201771,0.3574130335144592,0.0447397452732583,1.6441732987870772e-06,4.876517688962023e-07,1.7149664965100556e-06,0.4637052453046736,0.7872591226298726,0.1140104710116864,0.3006907219589624,0.4014845957358223,0.5637070883864675,1.0078911162392563,0.2823497403839882,0.7316590556304414,-0.0751081663409045,1601,3201,0.3574130335144592,0.0447397452732583,1.8631899542204883e-08,4.2883883230727405e-09,18.830465371720493,80,False,Maximum number of function evaluations has been exceeded.,0.3574146628379822,0.0447392463684082
