cost_id,Mach,alpha,classical_success,classical_cr,classical_ci,classical_omega_i,classical_residual_norm,classical_delta_kappa,classical_delta_q,classical_parameterization,classical_settings_name,classical_best_seed_index,classical_best_seed_cr,classical_best_seed_ci,classical_n_generic_starts,classical_n_accepted_starts,classical_n_solver_attempts,classical_objective_calls,classical_integration_failures,classical_seconds,status
225,1.414,0.13525,True,0.3163308808255911,0.05726742733778184,0.007745419547434994,2.0499940085644562e-15,2.0192181260370035e-15,-3.5388358909926865e-16,log_ci,strict_L30_y1p5,4,0.5,0.002,6,1,44,3830,0,313.84092483494896,COMPLETED
226,1.414,0.15075,True,0.32507380797590657,0.051990123020849544,0.007837511045393068,4.815504071142166e-12,4.809812270689662e-12,-2.3406276916659863e-13,log_ci,nominal,4,0.5,0.002,6,1,36,3335,0,274.6854329169728,COMPLETED
227,1.414,0.16625,True,0.3328867048908024,0.04647728985044223,0.007726849437636021,4.770656606741096e-12,4.76788053482835e-12,1.627257356640044e-13,log_ci,nominal,4,0.5,0.002,6,1,36,3447,0,279.88285611302126,COMPLETED
228,1.414,0.18175,True,0.3399269298993405,0.04077867528201888,0.007411524232506931,9.592565956206733e-16,6.730727086790012e-16,-6.83481049534862e-16,log_ci,nominal,4,0.5,0.002,6,1,36,3320,0,273.0715567920124,COMPLETED
229,1.414,0.19725,True,0.3463181284224849,0.0349325937118733,0.006890454109667009,6.175406457033807e-11,6.078897107908432e-11,1.0874993613962936e-11,log_ci,nominal,4,0.5,0.002,6,1,36,3042,0,252.5611629509367,COMPLETED
