alpha,Mach,best_status,y,rho_real,rho_imag,u_real,u_imag,v_real,v_imag,p_real,p_imag
0.125,1.4,validated,-500.0000000000052,0.011255771694799535,-0.018458657531265375,0.004460939232712622,-0.007818665189103974,-0.006696478304116483,0.010621208585394702,0.0057427406606120075,-0.009417682413910906
0.125,1.4,validated,-456.3933676015728,-0.020923774587912693,-0.021800247028067737,-0.008972356687957725,-0.008819586190824997,0.011961153258779212,0.0128410510232184,-0.010675395197914642,-0.011122575014320275
0.125,1.4,validated,-419.76656194552686,-0.03037648119756793,-0.02606872242296275,-0.01295818937132369,-0.01048157634375704,0.017413275358637466,0.015401820708082424,-0.015498204692636703,-0.013300368583144262
0.125,1.4,validated,-388.5679312706581,-0.0006479279231600849,-0.05085847840661928,-0.0008857503260026152,-0.021158959023504436,-6.530288761357458e-05,0.029539113353370283,-0.00033057547100004273,-0.02594820326868331
0.125,1.4,validated,-361.67401447210466,0.06252033450581024,0.0009449535474491783,0.026031806818747363,-0.000364077717868495,-0.036297316798533645,-0.0010915366554206185,0.031898129849903194,0.0004821191568618296
0.125,1.4,validated,-338.25137016801773,-0.04515338251637834,0.059691745040100906,-0.018069308713099932,0.025390106849785165,0.026738787090297773,-0.034270938189916965,-0.023037440059376708,0.030454971959235164
0.125,1.4,validated,-317.66866508955553,0.017757916558138496,-0.0858417218176173,0.006350804816882556,-0.035941611867279614,-0.011057290953875022,0.049694062020303395,0.009060161509254332,-0.043796796845723115
0.125,1.4,validated,-299.4389122750392,-0.01708022922405394,0.09937078102978987,-0.005904869693104298,0.041564066382183636,0.010781217865442953,-0.05755626231567428,-0.00871440266533364,0.050699378076423406
0.125,1.4,validated,-283.1804479263275,0.052732256732859285,-0.10133358242344645,0.020719122505222985,-0.042812846589148,-0.0315013700232062,0.0583865283551099,0.026904212618805753,-0.05170080735890125
0.125,1.4,validated,-268.5899184896134,-0.11268791146389744,0.06022878783109442,-0.04617002227352121,0.026431718044680513,0.06596071033143541,-0.033996462596560965,-0.05749383237953951,0.03072897338321145
0.125,1.4,validated,-255.42317590018666,0.13243782449096636,0.049440447433897555,0.055718255666463934,0.01897231295638023,-0.07647732270593678,-0.029859865911966724,0.06757031861783999,0.025224718078519164
0.125,1.4,validated,-243.48150563653812,-0.023457568739936905,-0.15315262162843146,-0.011618072572614256,-0.0634564829889345,0.012292122270160678,0.08913929492647857,-0.011968147316294335,-0.07813909266756708
0.125,1.4,validated,-232.60152811598226,-0.14968743479997168,0.07723086133030026,-0.06136290724560514,0.033956021443513576,0.08759392374999034,-0.0435483259779716,-0.0763711402040672,0.03940350067872463
0.125,1.4,validated,-222.64767901029853,0.10848277740113392,0.1459027114971751,0.04691691995861601,0.05940916275337884,-0.061729154013285964,-0.08566746686759359,0.05534835581690507,0.07444015892713017
0.125,1.4,validated,-213.50653149550146,0.1539769222556099,-0.11970158529506297,0.06263366905433623,-0.05168388883492752,-0.09045355816201765,0.06817380860119897,0.07855965421204589,-0.0610722373954403
