cost_id,Mach,alpha,classical_success,classical_cr,classical_ci,classical_omega_i,classical_residual_norm,classical_delta_kappa,classical_delta_q,classical_parameterization,classical_settings_name,classical_best_seed_index,classical_best_seed_cr,classical_best_seed_ci,classical_n_generic_starts,classical_n_accepted_starts,classical_n_solver_attempts,classical_objective_calls,classical_integration_failures,classical_seconds,status
220,1.414,0.05775,True,0.24799298515463822,0.07642508342895993,0.004413548568022436,3.194686371011145e-10,-2.6608707251463137e-10,1.7679898170475106e-10,log_ci,nominal,3,0.1,0.002,6,1,36,3141,0,252.67805359791964,COMPLETED
221,1.414,0.07325,True,0.2666567735429434,0.07419004495257368,0.005434420792776022,1.3246754763943627e-09,-1.1408997756950923e-09,6.73136553441811e-10,log_ci,strict_L30,3,0.1,0.002,6,1,38,3516,0,266.91820439405274,COMPLETED
222,1.414,0.08875,True,0.2820870993290019,0.07087465243620485,0.00629012540371318,1.3209111915941835e-11,-1.1961270515725708e-11,5.604341643539179e-12,linear_ci,nominal,3,0.1,0.002,6,1,37,3206,0,259.87529007706326,COMPLETED
223,1.414,0.10425,True,0.2951658615992635,0.06682316776608675,0.006966315239614543,7.871129084396202e-10,-7.384989356151728e-10,2.72334450129863e-10,linear_ci,nominal,3,0.1,0.002,6,2,37,3734,0,303.03358117700554,COMPLETED
224,1.414,0.11975,True,0.306453075324025,0.062242608908231,0.007453552416760662,9.584077173943041e-13,9.455214389220146e-13,-1.5663512153984982e-13,log_ci,strict_L30_y1p5,4,0.5,0.002,6,1,44,3740,0,311.14810767408926,COMPLETED
