benchmark_id,mach_index,alpha_index,Mach,alpha,primary_chart,cost_id
195,9,15,1.342,0.29025,C12,195
196,9,16,1.342,0.3057499999999999,C12,196
197,9,17,1.342,0.32125,C12,197
198,9,18,1.342,0.33675,C12,198
199,9,19,1.342,0.3522499999999999,C12,199
