alpha,Mach,blumen_cr,blumen_ci,blumen_cr_available,blumen_ci_available,blumen_target_available,n_seeds,n_candidates,n_success_candidates,n_spectral_success_candidates,n_mode_success_candidates,best_seed_name,best_shooting_cr,best_shooting_ci,best_shooting_omega_i,best_err_cr_abs,best_err_ci_abs,best_err_ci_rel,best_stage1_mismatch,best_stage2_mismatch,best_ln_p_start_right,best_spectral_success,best_mode_success,best_success,best_status,best_selection_metric,best_selection_metric_name,best_retry_index,best_used_cr_half_window,best_used_ci_half_window,best_y_limit,centroid_abs_y,spread_abs_y,peak_y,centroid_abs_y_center8,spread_abs_y_center8,peak_y_center8,center8_mass_fraction,left_mass_fraction,right_mass_fraction,p_left_boundary_amp_fraction,p_right_boundary_amp_fraction,p_edge_amp_fraction_max,rho_left_boundary_amp_fraction,rho_right_boundary_amp_fraction,rho_edge_amp_fraction_max,u_left_boundary_amp_fraction,u_right_boundary_amp_fraction,u_edge_amp_fraction_max,v_left_boundary_amp_fraction,v_right_boundary_amp_fraction,v_edge_amp_fraction_max,left_relative_mach,left_relative_regime,right_relative_mach,right_relative_regime,edge_amp_fraction_max,left_boundary_amp_fraction,right_boundary_amp_fraction,max_field_edge_amp_fraction,box_truncation_suspect_p,box_truncation_suspect_any_field,box_robustness_enabled,box_robustness_pass,box_robustness_note,box_robustness_n_variants,box_robustness_max_rel_l2,box_robustness_max_peak_shift,box_robustness_max_center8_delta,box_robustness_max_edge_growth,box_robustness_min_half_span_gain,box_robustness_p_rel_l2_x1p50,box_robustness_rho_rel_l2_x1p50,box_robustness_u_rel_l2_x1p50,box_robustness_v_rel_l2_x1p50,box_robustness_max_rel_l2_x1p50,box_robustness_peak_shift_x1p50,box_robustness_center8_delta_x1p50,box_robustness_edge_growth_x1p50,box_robustness_half_span_gain_x1p50,box_robustness_p_rel_l2_x2p00,box_robustness_rho_rel_l2_x2p00,box_robustness_u_rel_l2_x2p00,box_robustness_v_rel_l2_x2p00,box_robustness_max_rel_l2_x2p00,box_robustness_peak_shift_x2p00,box_robustness_center8_delta_x2p00,box_robustness_edge_growth_x2p00,box_robustness_half_span_gain_x2p00,exception
0.125,1.4,0.3024517446368571,0.0376031343459158,True,True,True,7,84,84,84,84,generic_01,0.2248535156250001,0.0356510416666666,0.0044563802083333,0.0775982290118569,0.0019520926792491,0.0519130310067146,0.0147574971996837,3.4968467533305642e-19,-8.91200355916961,True,True,True,validated,0.0282595573852756,distance_to_blumen,0,0.1,0.008,500.0,100.74740155988604,140.37227145490314,-0.0018009292092779,3.9382198686281225,4.563858312496494,-0.0018009292092779,0.0795543165033793,0.6633418128983449,0.3366488820840144,0.0216197695247195,0.0004324037990487,0.0216197695247195,0.0216197695247195,0.0004324037990487,0.0216197695247195,0.002262822132469,7.146843363774933e-05,0.002262822132469,0.0221098285785997,0.0002272085757542,0.0221098285785997,1.715521138826697,supersonic_relative,1.0863522519244146,supersonic_relative,0.0216197695247195,0.0216197695247195,0.0004324037990487,0.0221098285785997,False,False,True,False,x1p50:rel_l2;x2p00:rel_l2,2,1.1005696714569566,0.5,0.0330634167657686,0.078935545426906,1.5000000000000262,0.7368307794337721,0.7368307794337722,0.5703001183660417,0.8311761658225697,0.8311761658225697,0.5,0.0238686834744081,0.078935545426906,1.5000000000000262,0.885482908409441,0.8854829084094412,0.6648530516389339,1.1005696714569566,1.1005696714569566,0.5,0.0330634167657686,0.0147069740880801,1.9999999999999416,
0.15,1.4,0.3096630653915741,0.0326896886694557,True,True,True,7,84,84,84,84,generic_01,0.2248535156250001,0.024984375,0.00374765625,0.0848095497665739,0.0077053136694557,0.2357108306343506,0.0233205238551699,6.031542613574612e-20,-8.405816597961746,True,True,True,validated,0.0427907765416488,distance_to_blumen,0,0.1,0.008,500.0,114.2655752958819,156.29986178387762,-0.0018009292092779,3.946793351004785,4.571448739705524,-0.0018009292092779,0.0685546929927644,0.6645074691843758,0.3354845527056072,0.0397829416735295,0.0013199866478544,0.0397829416735295,0.0397829416735295,0.0013199866478544,0.0397829416735295,0.0049090047300579,0.0002572949855676,0.0049090047300579,0.0405380298969842,0.0006680526036777,0.0405380298969842,1.715151624002031,supersonic_relative,1.0857686359518783,supersonic_relative,0.0397829416735295,0.0397829416735295,0.0013199866478544,0.0405380298969842,False,False,True,False,x1p50:rel_l2;x2p00:rel_l2,2,1.077473157849364,0.5,0.0268665864866985,0.0607932402759842,1.5000000000000262,0.6938071627310974,0.6938071627310974,0.5462128444549584,0.7571376913348459,0.7571376913348459,0.5,0.0181011936172845,0.0607932402759842,1.5000000000000262,0.8699965285724702,0.8699965285724705,0.6608668460729714,1.077473157849364,1.077473157849364,0.5,0.0268665864866985,0.0142279511827218,1.9999999999999416,
0.175,1.4,0.3168743861462911,0.0278977742820227,True,True,True,7,84,83,83,84,generic_01,0.2248535156250001,0.024984375,0.004372265625,0.0920208705212909,0.0029133992820227,0.1044312443197344,0.0328398757900723,3.115222187146553e-19,-8.976264042418213,True,True,True,validated,0.0342507927051642,distance_to_blumen,0,0.1,0.008,500.0,102.19366080343504,142.19112741131786,-0.0018009292092779,3.938338446258644,4.564061029449188,-0.0018009292092779,0.0785050563624144,0.6688224028030297,0.3311684092175649,0.0232488730823976,0.0004360460677952,0.0232488730823976,0.0232488730823976,0.0004360460677952,0.0232488730823976,0.0032769175642981,9.708702885176104e-05,0.0032769175642981,0.0237454519262674,0.0002212005917843,0.0237454519262674,1.715151624002031,supersonic_relative,1.0857686359518783,supersonic_relative,0.0232488730823976,0.0232488730823976,0.0004360460677952,0.0237454519262674,False,False,True,False,x1p50:rel_l2;x2p00:rel_l2,2,1.1124035179795273,0.5,0.0331192752264286,0.1270666426878185,1.5000000000000262,0.7467215242505629,0.7467215242505628,0.5815270573836269,0.8447302311933149,0.8447302311933149,0.5,0.0240449471737084,0.1270666426878185,1.5000000000000262,0.8903887180933434,0.8903887180933435,0.6739961009589167,1.1124035179795273,1.1124035179795273,0.5,0.0331192752264286,0.0151299039934936,1.9999999999999416,
