benchmark_id,mach_index,alpha_index,Mach,alpha,primary_chart,cost_id
135,6,15,1.234,0.29025,C12,135
136,6,16,1.234,0.3057499999999999,C12,136
137,6,17,1.234,0.32125,C12,137
138,6,18,1.234,0.33675,C12,138
139,6,19,1.234,0.3522499999999999,C02,139
