benchmark_id,mach_index,alpha_index,Mach,alpha,primary_chart,cost_id
75,3,15,1.126,0.29025,C02,75
76,3,16,1.126,0.3057499999999999,C02,76
77,3,17,1.126,0.32125,C02,77
78,3,18,1.126,0.33675,C02,78
79,3,19,1.126,0.3522499999999999,C02,79
